N	2gram	Bakhtin_sl_2	Problemy
1	и в	39	46
2	чужое слово	10	40
3	то есть	26	40
4	и не	22	27
5	чужого слова	40	23
6	может быть	37	23
7	не может	20	19
8	как бы	7	19
9	в нем	19	17
10	в этом	16	16
11	не только	24	14
12	и т.п	2	14
13	слова в	13	13
14	чужим словом	14	13
15	перед нами	3	12
16	как мы	7	12
17	но и	21	12
18	как и	6	12
19	и на	4	11
20	точки зрения	8	11
21	в одном	2	11
22	а не	14	11
23	в пределах	13	10
24	не в	9	10
25	и к	6	9
26	в самом	1	9
27	с точки	3	9
28	слово не	1	9
29	и все	5	9
30	в его	7	9
31	в том	5	9
32	в большинстве	6	9
33	вовсе не	10	9
34	прежде всего	8	9
35	чужому слову	2	9
36	авторское слово	3	8
37	до сих	2	8
38	конечно не	5	8
39	большинстве случаев	5	8
40	сих пор	2	8
41	или в	2	8
42	в сущности	6	7
43	свой предмет	1	7
44	еще не	7	7
45	романах достоевского	1	7
46	в себе	2	7
47	и с	9	7
48	слово и	5	7
49	слова с	4	7
50	по себе	5	7
51	как раз	1	7
52	слова и	8	7
53	к чужому	3	7
54	то же	4	6
55	никогда не	7	6
56	хотя и	2	6
57	но в	6	6
58	слово в	11	6
59	в каждом	1	6
60	ни в	4	6
61	пределах одного	7	6
62	на фоне	4	6
63	но это	3	6
64	и его	33	6
65	о нем	2	6
66	в него	7	6
67	с чужим	11	6
68	что он	2	6
69	только в	5	6
70	друг друга	1	6
71	и между	2	6
72	к себе	1	6
73	все это	16	6
74	в романе	46	6
75	мы увидим	2	6
76	ведь и	2	5
77	установки на	1	5
78	с его	7	5
79	во всех	12	5
80	по отношению	4	5
81	слова на	3	5
82	за пределы	2	5
83	так сказать	6	5
84	при этом	7	5
85	особенно в	2	5
86	это не	5	5
87	рядом с	3	5
88	в то	4	5
89	это слово	1	5
90	если же	1	5
91	и сам	1	5
92	о том	2	5
93	же время	4	5
94	к нему	3	5
95	мы находим	1	5
96	так как	4	5
97	у него	3	5
98	о себе	1	5
99	в романах	3	5
100	речи и	3	5
101	отношению к	4	5
102	жизни и	6	5
103	например в	5	4
104	в их	2	4
105	мы не	2	4
106	героя и	5	4
107	чужих слов	6	4
108	но не	6	4
109	как в	13	4
110	словом в	4	4
111	все же	6	4
112	кроме того	2	4
113	все эти	6	4
114	он не	2	4
115	людей и	2	4
116	таким образом	8	4
117	и наконец	5	4
118	мы слышим	1	4
119	том что	5	4
120	в этих	7	4
121	слово как	7	4
122	и время	1	4
123	в процессе	13	4
124	чужой акцент	2	4
125	во всем	4	4
126	в направлении	1	4
127	слова но	1	4
128	здесь не	4	4
129	в себя	2	4
130	приводит к	1	4
131	так и	15	4
132	в чужом	4	4
133	всех возможных	1	4
134	в виду	1	4
135	и здесь	2	4
136	и других	4	4
137	можно сказать	1	4
138	слово может	2	4
139	чужую речь	2	4
140	же и	2	4
141	уже не	5	4
142	уже в	2	4
143	двуголосого слова	4	4
144	к ним	1	4
145	мы можем	1	4
146	точек зрения	3	4
147	до конца	17	4
148	превращается в	1	4
149	диалогического общения	1	4
150	на границе	2	4
151	да и	1	4
152	жизни слова	1	4
153	должно быть	1	4
154	и нет	2	4
155	то перед	1	4
156	слово здесь	3	4
157	чужом слове	4	4
158	то что	2	4
159	не знает	2	4
160	что в	3	4
161	том числе	1	4
162	себя как	1	3
163	одним из	2	3
164	также и	2	3
165	человека и	3	3
166	и это	1	3
167	возможны и	1	3
168	между двумя	1	3
169	и до	1	3
170	мы уже	2	3
171	той же	3	3
172	всех его	3	3
173	и о	1	3
174	конечно и	2	3
175	для наших	1	3
176	как чужое	1	3
177	отношение к	4	3
178	отличие от	13	3
179	в той	4	3
180	в своем	6	3
181	героев достоевского	1	3
182	более или	2	3
183	в условиях	1	3
184	в этой	1	3
185	как он	2	3
186	на то	1	3
187	но именно	1	3
188	на этом	3	3
189	в мире	1	3
190	рассказ в	1	3
191	далеко не	2	3
192	разобранные нами	1	3
193	в слове	6	3
194	его слова	7	3
195	такой же	1	3
196	или менее	2	3
197	и при	2	3
198	и их	5	3
199	в своей	1	3
200	в отличие	12	3
201	установка на	2	3
202	мы сказали	2	3
203	но он	2	3
204	в отношении	4	3
205	она не	6	3
206	дело в	2	3
207	но здесь	4	3
208	слова как	2	3
209	по своей	1	3
210	на него	2	3
211	не могут	5	3
212	числе и	1	3
213	одному голосу	1	3
214	с ее	2	3
215	два голоса	2	3
216	и этим	1	3
217	чужой речи	16	3
218	с собой	1	3
219	здесь нет	1	3
220	даны в	1	3
221	никак не	1	3
222	и что	1	3
223	в различных	2	3
224	и только	1	3
225	слов и	3	3
226	в формах	1	3
227	слово героя	2	3
228	отличается от	2	3
229	словом и	8	3
230	между этими	1	3
231	авторским словом	2	3
232	себя в	8	3
233	первостепенное значение	1	3
234	только на	1	3
235	в конце	1	3
236	что и	3	3
237	тем что	1	3
238	этот второй	2	3
239	эти явления	1	3
240	одном слове	1	3
241	и даже	7	3
242	с другой	5	3
243	себя и	4	3
244	более того	2	3
245	с помощью	4	3
246	этого стиля	1	3
247	слова то	1	3
248	к своему	9	3
249	на самой	1	3
250	и для	5	3
251	своему предмету	5	3
252	еще более	2	3
253	диалога в	1	3
254	слово слово	2	3
