N	2gram	Vygotskiy__6	Psycholo
1	и в	28	38
2	то что	28	35
3	все время	3	30
4	в том	28	25
5	в самом	8	25
6	самом деле	2	21
7	что в	17	20
8	может быть	13	19
9	и что	6	18
10	на то	4	16
11	что она	1	16
12	точки зрения	13	16
13	том что	19	14
14	если бы	7	14
15	как бы	11	14
16	потому что	22	14
17	в этом	27	13
18	в этой	5	13
19	не только	16	12
20	таким образом	18	12
21	было бы	9	12
22	не в	4	12
23	мы видим	7	12
24	мы увидим	1	12
25	что он	18	11
26	то же	7	10
27	в сущности	7	10
28	что это	1	10
29	и не	11	10
30	же самое	6	10
31	и все	5	10
32	с точки	10	9
33	того чтобы	10	9
34	в двух	1	9
35	и то	4	8
36	с этим	4	8
37	все же	2	8
38	и как	6	8
39	с тем	5	8
40	как и	6	8
41	в одном	2	8
42	видим что	1	8
43	и это	1	8
44	но только	2	8
45	так что	6	8
46	вовсе не	1	8
47	как раз	6	8
48	для того	8	8
49	перед нами	1	8
50	для нас	2	8
51	из этого	2	8
52	показать что	5	7
53	мы уже	2	7
54	с другой	2	7
55	заключается в	7	7
56	сущности говоря	4	7
57	мы можем	9	7
58	не может	19	7
59	как мы	10	7
60	в ее	1	7
61	что у	2	7
62	никак не	1	7
63	между тем	1	7
64	а не	3	7
65	а в	2	7
66	и на	5	6
67	в которых	2	6
68	как это	3	6
69	он не	7	6
70	легко показать	1	6
71	бы совершенно	2	6
72	мы видели	8	6
73	в котором	2	6
74	тому что	11	6
75	она не	2	6
76	не имеет	6	6
77	самого начала	7	6
78	уже из	2	6
79	и его	3	6
80	к тому	10	6
81	с самого	7	6
82	ясно что	4	6
83	и здесь	3	6
84	о том	1	6
85	один из	3	6
86	с одной	1	6
87	если мы	2	6
88	из них	2	6
89	так как	10	6
90	до сих	3	6
91	которых мы	2	6
92	там где	7	6
93	мы не	6	5
94	я не	4	5
95	в своем	7	5
96	могли бы	9	5
97	в которой	7	5
98	на этом	4	5
99	в другом	2	5
100	несмотря на	2	5
101	иначе говоря	3	5
102	в своей	2	5
103	казалось бы	2	5
104	и когда	1	5
105	в его	3	5
106	но и	10	5
107	одной стороны	1	5
108	вместе с	7	5
109	в той	4	5
110	сих пор	3	5
111	другой стороны	2	5
112	совершенно не	1	5
113	самое в	1	5
114	что эти	1	4
115	до крайности	2	4
116	что если	2	4
117	время как	5	4
118	во всех	4	4
119	мысль что	2	4
120	не то	1	4
121	что они	2	4
122	как в	3	4
123	когда он	2	4
124	в целом	3	4
125	все эти	2	4
126	в тех	1	4
127	раз в	3	4
128	в себе	4	4
129	если он	2	4
130	в нем	7	4
131	при этом	3	4
132	не мог	1	4
133	но если	4	4
134	не могли	5	4
135	что эта	2	4
136	что с	3	4
137	и другое	2	4
138	одна из	1	4
139	никогда не	8	4
140	больше чем	3	4
141	образом мы	2	4
142	что и	4	4
143	с той	1	4
144	только в	18	4
145	конечно не	1	4
146	не можем	1	4
147	у него	2	4
148	и даже	1	4
149	и между	2	4
150	обратиться к	1	4
151	из которых	1	4
152	по своему	2	4
153	того что	24	4
154	мы могли	12	4
155	в свою	1	4
156	сказать что	13	4
157	ее в	2	4
158	в своих	3	4
159	должен быть	1	3
160	того же	7	3
161	едва ли	1	3
162	оба эти	3	3
163	что как	1	3
164	на словах	1	3
165	и к	6	3
166	но в	5	3
167	из этих	3	3
168	состоит в	2	3
169	одно и	1	3
170	что все	5	3
171	бы в	3	3
172	его в	6	3
173	и тем	5	3
174	ни в	1	3
175	в них	3	3
176	далеко не	1	3
177	в такой	2	3
178	без всяких	1	3
179	мы говорили	1	3
180	всякий раз	3	3
181	из области	2	3
182	с теми	1	3
183	в то	6	3
184	в плане	3	3
185	того как	5	3
186	в основе	3	3
187	как только	2	3
188	на это	1	3
189	и о	1	3
190	были бы	2	3
191	эти два	1	3
192	и только	3	3
193	истинную природу	1	3
194	тот же	1	3
195	которое мы	2	3
196	ее не	1	3
197	тем что	8	3
198	параллельно с	1	3
199	ссылается на	1	3
200	то и	1	3
201	мы хотим	1	3
202	который мы	4	3
203	но это	2	3
204	все это	2	3
205	больше и	1	3
206	главным образом	1	3
207	одновременно и	1	3
208	к этому	1	3
209	как на	3	3
210	не иначе	4	2
211	отношения к	3	2
212	например в	4	2
213	увидим ниже	2	2
214	на самом	1	2
215	он может	2	2
216	бы для	1	2
217	что когда	1	2
218	нас на	1	2
219	той же	4	2
220	нам в	1	2
221	совпадает с	4	2
222	собственным законам	1	2
223	разве не	1	2
224	между собой	9	2
225	на их	1	2
226	что его	1	2
227	видели что	3	2
228	но как	3	2
229	очевидно что	3	2
230	уже как	1	2
231	не просто	1	2
232	тенденцию к	1	2
233	отнюдь не	1	2
234	в истории	1	2
235	в одной	4	2
236	что именно	2	2
237	как к	1	2
238	в полном	1	2
239	целый ряд	4	2
240	и наконец	2	2
241	представляет собой	3	2
242	он в	1	2
243	лучшем случае	1	2
244	остановиться на	3	2
245	нами в	2	2
246	своим собственным	1	2
247	по самому	2	2
248	всех остальных	1	2
249	всех этих	1	2
250	в силу	17	2
251	наших глазах	1	2
252	одной и	3	2
253	и по	3	2
254	относительно природы	1	2
255	в нее	1	2
256	на всю	1	2
257	и может	1	2
258	в совершенно	2	2
259	с каждой	1	2
260	не совпадает	2	2
261	каждой новой	3	2
262	показывает что	7	2
263	он действительно	1	2
264	которое имеет	1	2
265	что чем	2	2
266	места в	1	2
267	и ее	1	2
268	и той	3	2
269	совершенно иначе	1	2
270	но он	2	2
271	друг другу	2	2
272	но они	1	2
273	и более	2	2
274	их в	1	2
275	том и	1	2
276	в этих	2	2
277	заставляет его	1	2
278	это является	1	2
279	и очень	1	2
280	все более	2	2
281	дело не	1	2
282	находятся в	1	2
283	животных и	2	2
284	в известных	1	2
285	у нас	2	2
286	очень часто	1	2
287	не могут	5	2
288	когда мы	6	2
289	что оно	7	2
290	свою очередь	1	2
291	данном случае	1	2
292	только то	3	2
293	действия и	3	2
294	то время	6	2
295	то как	1	2
296	в глаза	1	2
297	по аналогии	1	2
298	том как	2	2
299	для этого	2	2
300	с ним	2	2
301	внимание на	2	2
302	но мы	3	2
303	и который	1	2
304	аналогии с	1	2
305	и во	1	2
306	у них	2	2
307	слов и	3	2
308	и следовательно	4	2
309	и психологическое	1	2
310	что здесь	1	2
311	должен был	3	2
312	нам удалось	1	2
313	сам собой	1	2
314	в качестве	4	2
315	мы нашли	3	2
316	для всех	2	2
317	есть в	3	2
318	уже не	1	2
319	так точно	2	2
320	в виде	1	2
321	для него	6	2
322	противоречие между	1	2
323	иначе как	5	2
324	в конце	2	2
325	к первой	1	2
326	но что	4	2
327	означает для	1	2
328	к самому	1	2
329	представляют собой	3	2
330	к совершенно	1	2
331	без всякой	1	2
332	на примере	3	2
333	здесь в	1	2
334	как же	1	2
335	еще и	1	2
336	а с	1	2
337	и затем	1	2
338	говорит о	1	2
339	до конца	3	2
340	же точно	3	2
341	сослаться на	3	2
342	эти слова	1	2
343	к его	2	2
344	к своему	1	2
345	в данном	2	2
346	что за	1	2
347	есть только	1	2
348	смысле этого	1	2
349	что всякое	2	2
350	это есть	3	2
351	что же	1	2
352	по существу	2	2
353	том смысле	2	2
354	этого слова	2	2
355	с этой	2	2
356	благодаря этому	1	2
357	при том	1	2
358	в наше	1	2
359	при таком	1	2
360	развития и	10	2
361	только что	2	2
362	лежит в	3	2
363	так же	15	2
364	этом примере	1	2
365	его к	1	2
366	нам не	1	2
367	в лучшем	1	2
368	в море	1	2
369	была бы	2	2
370	имеет место	2	2
371	видим в	2	2
372	и другие	2	2
373	они не	4	2
374	этом совершенно	1	1
375	самый лучший	1	1
376	совершенно другую	1	1
377	как известно	7	1
378	и высший	2	1
379	ли мы	1	1
380	отношении и	1	1
381	же как	6	1
382	словами и	1	1
383	это и	3	1
384	относятся к	1	1
385	в первом	4	1
386	и до	1	1
387	из его	1	1
388	и самое	1	1
389	самому существу	1	1
390	над ней	1	1
391	в зависимости	5	1
392	в прежних	1	1
393	что мы	11	1
394	как надо	1	1
395	видно уже	1	1
396	часто бывает	1	1
397	мы имеем	4	1
398	это совершенно	1	1
399	с более	2	1
400	нашу мысль	1	1
401	видов и	1	1
402	бы что	1	1
403	что уже	2	1
404	это означает	3	1
405	не столько	1	1
406	всего сказанного	2	1
407	между этими	4	1
408	степени как	1	1
409	что можно	1	1
410	себе что	2	1
411	и он	1	1
412	не остается	1	1
413	что оба	1	1
414	быть понято	1	1
415	еще не	8	1
416	это возможно	1	1
417	в чем	6	1
418	с его	3	1
419	но не	10	1
420	на основе	4	1
421	именно на	1	1
422	одном и	3	1
423	на нет	1	1
424	отношение к	7	1
425	отличие от	1	1
426	остановились на	1	1
427	нет и	1	1
428	из важнейших	1	1
429	один и	1	1
430	к третьему	1	1
431	относится к	4	1
432	которые не	1	1
433	мы обязаны	2	1
434	независимо от	3	1
435	с чисто	1	1
436	является основным	1	1
437	не одним	1	1
438	кроме того	1	1
439	если обратиться	1	1
440	в мысли	4	1
441	является тем	2	1
442	хотя и	3	1
443	сказал бы	1	1
444	элементарные свойства	2	1
445	прежде и	1	1
446	между двумя	2	1
447	имеет в	1	1
448	в действительности	1	1
449	для ее	1	1
450	то в	5	1
451	поэтому он	2	1
452	в себя	3	1
453	это решение	1	1
454	бы сказать	2	1
455	чему он	2	1
456	в известном	1	1
457	переходит на	1	1
458	и тот	1	1
459	зависимости от	5	1
460	только один	1	1
461	нам как	1	1
462	думается что	5	1
463	ее как	1	1
464	на его	3	1
465	теории и	1	1
466	пути развития	2	1
467	же именно	1	1
468	идет от	2	1
469	и еще	1	1
470	он доходит	1	1
471	в понимании	1	1
472	не как	1	1
473	означает в	1	1
474	свои собственные	1	1
475	факт который	1	1
476	подобно тому	1	1
477	с законами	1	1
478	момент когда	1	1
479	но все	1	1
480	сделать из	1	1
481	как они	2	1
482	в житейском	1	1
483	факт что	1	1
484	то чтобы	1	1
485	другой раз	5	1
486	к любой	1	1
487	значение в	1	1
488	чего он	4	1
489	которыми он	2	1
490	только не	3	1
491	и с	1	1
492	слова или	1	1
493	целом мы	1	1
494	на этой	5	1
495	все их	1	1
496	с другими	2	1
497	есть не	1	1
498	это не	5	1
499	это противоречие	2	1
500	зрения тех	1	1
501	всю свою	2	1
502	не ясно	1	1
503	но уже	1	1
504	роли и	1	1
505	мы пытались	2	1
506	в высшей	2	1
507	все равно	1	1
508	нашего исследования	5	1
509	нас к	4	1
510	в обратном	2	1
511	этим и	1	1
512	он и	1	1
513	о чем	1	1
514	рода и	1	1
515	же два	1	1
516	обратимся к	1	1
517	и тогда	1	1
518	и становится	1	1
519	мы попытаемся	1	1
520	этого нет	1	1
521	и при	1	1
522	что такое	3	1
523	таким же	1	1
524	противоположную сторону	1	1
525	представить себе	3	1
526	нам разъяснить	1	1
527	заключать в	1	1
528	это делает	1	1
529	в их	3	1
530	на каждом	1	1
531	на известный	1	1
532	оказывается что	1	1
533	стоит в	1	1
534	мысли и	2	1
535	одного этого	1	1
536	что обобщения	1	1
537	вызывая в	1	1
538	приблизительно так	1	1
539	силу того	5	1
540	вынуждены были	1	1
541	плане это	1	1
542	над ними	2	1
543	и вообще	2	1
544	даже в	1	1
545	себе найти	1	1
546	случае мы	1	1
547	не представляют	1	1
548	уже выше	1	1
549	ничего нового	2	1
550	мысли в	4	1
551	дело в	1	1
552	и притом	1	1
553	к этим	1	1
554	не по	3	1
555	как показывают	3	1
556	в самых	1	1
557	в уме	2	1
558	и отношений	6	1
559	это еще	1	1
560	не могло	2	1
561	он мог	2	1
562	он с	2	1
563	это мы	3	1
564	этих двух	1	1
565	как она	1	1
566	имеет совершенно	1	1
567	с таким	1	1
568	не принадлежит	1	1
569	этом отношении	3	1
570	самого основного	1	1
571	что на	4	1
572	для нашей	2	1
573	одним из	2	1
574	конечно только	1	1
575	которого он	1	1
576	к таким	2	1
577	к общим	1	1
578	мы встречаем	1	1
579	но напротив	1	1
580	и заключается	1	1
