N	3gram	Voloshinov_2	Myslijsy
1	по отношению к	8	13
2	в том что	6	13
3	не может быть	10	9
4	о происхождении языка	2	7
5	тем не менее	1	6
6	с другой стороны	1	5
7	языка и его	3	5
8	но и в	2	4
9	в свою очередь	5	4
10	само по себе	1	4
11	с точки зрения	13	3
12	с тем что	1	3
13	в противном случае	2	3
14	с одной стороны	3	3
15	и в том	1	3
16	то же время	8	3
17	но тем не	1	3
18	с самого начала	5	3
19	так и в	1	3
20	не только в	1	3
21	в то же	8	3
22	все более и	2	2
23	что иное как	1	2
24	дело в том	1	2
25	как во всяком	1	2
26	в таком случае	3	2
27	бы то ни	4	2
28	по крайней мере	2	2
29	к тому что	3	2
30	не могут быть	1	2
31	не иначе как	1	2
32	для того чтобы	6	2
33	уже с самого	1	2
34	и того же	4	2
35	язык не есть	2	2
36	не нуждается в	1	2
37	более и более	2	2
38	бы они ни	1	2
39	они ни были	1	2
40	одного и того	4	2
41	вопрос о происхождении	1	2
42	не что иное	1	2
43	друг от друга	1	2
44	быть не может	1	2
45	как и в	1	2
46	но и все	1	1
47	на том что	1	1
48	а следовательно и	1	1
49	слов и грамматических	1	1
50	для нее только	1	1
51	несколько слов об	1	1
52	языка с одной	1	1
53	из всего этого	1	1
54	то вопрос о	1	1
55	не следует что	1	1
56	а не в	2	1
57	не говоря уже	1	1
58	на самом деле	4	1
59	в его состав	1	1
60	и в более	1	1
61	слова и делает	1	1
62	одной стороны и	2	1
63	в живой речи	1	1
64	себе не может	1	1
65	говоря уже о	1	1
66	слов об отношении	1	1
67	сам по себе	1	1
68	сами по себе	1	1
69	в истории языка	1	1
70	не совпадает с	1	1
71	не было бы	2	1
72	в этом отношении	1	1
73	языка а не	1	1
74	предшествующим и последующим	1	1
75	в собственном смысле	2	1
76	до сих пор	3	1
77	языка таким образом	1	1
78	как если бы	4	1
79	прибавить еще одно	1	1
80	более или менее	2	1
81	то ни было	4	1
82	так а не	1	1
83	чтобы убедиться в	1	1
84	смысле этого слова	4	1
85	а не иначе	1	1
86	в связи с	7	1
87	между тем язык	1	1
88	внимание на следующее	1	1
89	уже о том	1	1
90	в течение веков	1	1
91	что именно эти	1	1
92	во всяком случае	2	1
93	заключать в себе	1	1
94	мы видели что	1	1
95	языка не может	1	1
96	по себе а	1	1
97	о том что	3	1
98	не существует и	1	1
99	и тем более	1	1
100	не менее в	1	1
101	но все же	1	1
102	на то что	2	1
103	таким образом в	1	1
104	говорящего и слушающего	1	1
105	лицом к лицу	1	1
106	если б мы	2	1
107	в более или	1	1
108	как мы видели	3	1
