N	3gram	Vygotskiy__4	Problema
1	и т д	2	13
2	в том что	12	9
3	сама по себе	3	8
4	то же самое	6	7
5	сам по себе	2	6
6	сами по себе	3	6
7	во всяком случае	3	6
8	и в этом	3	6
9	с другой стороны	2	5
10	не может быть	1	5
11	что иное как	1	4
12	потому что он	2	4
13	в таком случае	1	4
14	ни в каком	1	4
15	бы то ни	1	4
16	в то же	1	4
17	то время как	2	4
18	не что иное	1	4
19	в то время	2	4
20	взятые сами по	1	4
21	дело в том	1	3
22	мы могли бы	1	3
23	не было бы	1	3
24	можно было бы	4	3
25	точно так же	3	3
26	то ни было	1	3
27	в конце концов	3	3
28	то что у	1	3
29	заключается в том	3	3
30	то есть в	1	3
31	но никак не	1	3
32	о том что	10	3
33	что и в	1	3
34	общего с тем	1	2
35	никак не может	2	2
36	о том как	2	2
37	же как и	1	2
38	и если мы	2	2
39	с точки зрения	4	2
40	до сих пор	3	2
41	том или ином	1	2
42	и в частности	2	2
43	в том или	1	2
44	не только в	1	2
45	на первый взгляд	1	2
46	ясно что в	1	2
47	в каком случае	1	2
48	но только в	1	2
49	потому что они	1	2
50	этой точки зрения	1	2
51	только то что	1	2
52	ничего общего с	1	2
53	вовсе не в	1	2
54	на самом деле	5	2
55	едва ли можно	1	2
56	а то что	1	2
57	можно сказать что	1	2
58	взятый сам по	1	2
59	связи с этой	1	2
60	могло бы быть	1	2
61	таким образом что	2	1
62	в самой этой	1	1
63	и может быть	4	1
64	по себе может	1	1
65	в виду не	1	1
66	все дело в	1	1
67	но все дело	1	1
68	а не в	1	1
69	но все время	1	1
70	и дает нам	1	1
71	в том и	1	1
72	том что он	3	1
73	тому что в	1	1
74	что всякий художественный	1	1
75	имеет в виду	1	1
76	говорить о том	3	1
77	только для того	1	1
78	в той же	1	1
79	что он не	4	1
80	будто бы и	1	1
81	начала до конца	2	1
82	по себе и	2	1
83	мы не станем	1	1
84	в третий раз	1	1
85	потому что и	1	1
86	из того что	1	1
87	но он не	1	1
88	с тем что	1	1
89	от самого себя	1	1
90	и от автора	1	1
91	на этот вопрос	1	1
92	что в этом	1	1
93	из которых мы	1	1
94	и о ней	1	1
95	ни о какой	1	1
96	с этой точки	1	1
97	мы приходим к	1	1
98	сказать что в	2	1
99	и в своем	1	1
100	так как она	3	1
101	если исходить из	1	1
102	припомним то что	1	1
103	если мы припомним	1	1
104	в том чтобы	3	1
105	до конца и	1	1
106	если бы мы	2	1
107	в художественном произведении	1	1
108	с чем мы	1	1
109	лежащих в его	1	1
110	с одной стороны	3	1
111	но может быть	2	1
112	тот факт что	1	1
113	смысле этого слова	3	1
114	так что они	1	1
115	и не было	1	1
116	во всех этих	2	1
117	в евгении онегине	1	1
118	до некоторой степени	1	1
119	и в этой	1	1
120	так или иначе	1	1
121	тем же самым	1	1
122	о ней не	1	1
123	друг к другу	1	1
124	лежащий в основе	1	1
125	так же и	1	1
126	так же как	3	1
127	что за ней	1	1
128	но если бы	2	1
129	что дело здесь	1	1
130	без начала и	1	1
131	а может быть	1	1
132	что мы выше	1	1
133	есть не просто	1	1
134	если мы будем	2	1
135	нет никакой возможности	2	1
136	т д все	1	1
137	не был бы	1	1
138	то обстоятельство что	1	1
139	мы не можем	1	1
140	потому что все	1	1
141	имел в виду	1	1
142	то что мы	3	1
143	но никто не	1	1
144	это и есть	3	1
145	как и всякий	1	1
146	к выводу что	1	1
147	равно как и	1	1
148	и никогда не	1	1
149	не только не	2	1
150	что в нем	5	1
151	и когда мы	1	1
152	в самом деле	7	1
153	речь идет о	2	1
154	указывает на какой-то	1	1
155	на то что	6	1
156	при таком понимании	1	1
157	каком случае нельзя	1	1
158	в его основе	4	1
159	и в тех	1	1
160	мы только что	1	1
161	иначе чем это	1	1
162	тем самым мы	1	1
163	к тому что	5	1
164	в гораздо более	1	1
165	мы припомним то	1	1
166	таким образом в	2	1
167	перед нашими глазами	1	1
168	и все они	1	1
169	для того чтобы	19	1
170	и о которых	1	1
171	может быть в	1	1
172	к тому же	2	1
173	формы и содержания	1	1
174	же взятый в	1	1
175	если мы все	1	1
176	д все это	1	1
