N	2gram	Trubetskoy_1	Problema
1	и в	14	44
2	вовсе не	1	37
3	и не	19	35
4	не есть	3	35
5	то есть	1	34
6	может быть	9	28
7	по себе	2	25
8	потому что	5	25
9	не просто	2	23
10	то что	13	23
11	в том	17	21
12	только в	5	19
13	а не	2	18
14	в этом	17	17
15	также и	1	16
16	если мы	1	16
17	даже и	2	16
18	для нас	2	16
19	и то	4	14
20	не только	9	14
21	и даже	2	14
22	и т	3	13
23	то же	11	13
24	не в	4	13
25	но в	2	12
26	том что	9	12
27	той или	3	12
28	так что	2	12
29	не является	1	11
30	то это	3	10
31	отнюдь не	7	10
32	так и	1	10
33	как и	4	10
34	тем не	1	10
35	не менее	1	10
36	но и	10	10
37	в нем	5	9
38	и с	7	9
39	это не	1	9
40	и тем	2	9
41	в то	10	9
42	и это	1	9
43	никак не	1	9
44	в его	4	9
45	что и	3	9
46	что он	6	9
47	так как	4	9
48	в данном	7	9
49	как бы	4	9
50	же самое	1	9
51	таким образом	11	9
52	и от	2	9
53	во всяком	9	9
54	сама по	2	8
55	перед нами	1	8
56	в себе	9	8
57	он не	5	8
58	было бы	5	8
59	ни в	2	8
60	но это	2	8
61	связи с	3	8
62	как мы	1	8
63	того что	3	8
64	или иной	5	8
65	что же	4	8
66	что в	4	8
67	это и	1	7
68	мы не	1	7
69	в связи	1	7
70	на самом	6	7
71	все эти	2	7
72	мы должны	7	7
73	указывает на	2	7
74	данном случае	3	7
75	с ним	2	7
76	и что	2	7
77	с другой	1	7
78	уже не	2	7
79	еще и	1	7
80	не может	22	7
81	и потому	3	7
82	все же	4	6
83	и к	6	6
84	о том	7	6
85	и если	7	6
86	то ни	4	6
87	ясно что	2	6
88	того или	2	6
89	но если	3	6
90	но только	1	6
91	никогда не	5	6
92	для этого	3	6
93	можно сказать	1	6
94	и только	5	6
95	всяком случае	6	6
96	мы можем	2	6
97	в виде	3	6
98	жизни и	4	6
99	и есть	2	5
100	есть не	1	5
101	еще не	3	5
102	а только	1	5
103	значение и	1	5
104	что они	3	5
105	в своем	6	5
106	с тем	6	5
107	точки зрения	11	5
108	в своей	5	5
109	нас не	1	5
110	тем самым	2	5
111	тех или	1	5
112	и о	2	5
113	в ней	2	5
114	крайней мере	1	5
115	тоже является	1	5
116	только на	2	5
117	то и	1	5
118	или даже	1	5
119	в конце	3	5
120	не было	3	5
121	по крайней	1	5
122	этом случае	3	5
123	так же	2	5
124	да и	3	5
125	этого слова	1	5
126	все это	6	5
127	а в	5	5
128	с ней	1	5
129	в таком	2	5
130	мы уже	2	4
131	но даже	2	4
132	он сам	3	4
133	иное как	1	4
134	бы то	4	4
135	но как	1	4
136	только при	1	4
137	для которой	1	4
138	при этом	5	4
139	заключается в	1	4
140	на первый	1	4
141	и без	1	4
142	тому что	2	4
143	можно ли	3	4
144	дело в	1	4
145	и является	2	4
146	только с	2	4
147	или иных	1	4
148	есть только	1	4
149	отличается от	2	4
150	в ее	1	4
151	языка и	1	4
152	можно было	4	4
153	мы в	1	4
154	же и	1	4
155	тем что	3	4
156	это будет	1	4
157	на этот	1	4
158	ни от	2	4
159	или в	3	4
160	совершенно не	2	4
161	отношения к	2	3
162	же как	1	3
163	но тогда	1	3
164	то в	3	3
165	выражается в	1	3
166	имеет свою	1	3
167	говорить о	3	3
168	это же	1	3
169	там и	2	3
170	но не	4	3
171	и как	3	3
172	с понятием	1	3
173	в самом	3	3
174	что это	3	3
175	в этой	4	3
176	на то	5	3
177	как оно	1	3
178	конце концов	3	3
179	что у	1	3
180	но все	1	3
181	об этом	1	3
182	его в	4	3
183	с другими	1	3
184	о которых	3	3
185	все равно	1	3
186	и тогда	2	3
187	что такое	2	3
188	бы к	1	3
189	в которых	1	3
190	в таких	2	3
191	на себе	1	3
192	та или	1	3
193	однако если	1	3
194	как будто	2	3
195	если его	1	3
196	как только	1	3
197	которой она	2	3
198	если же	2	3
199	она не	2	3
200	без всякого	1	3
201	идет речь	4	3
202	с самим	2	3
203	если бы	6	3
204	виде и	1	3
205	в порядке	2	3
206	может иметь	1	3
207	не так	2	3
208	быть и	2	3
209	этот вопрос	2	3
210	вся эта	2	3
211	в качестве	3	3
212	самом деле	7	3
213	а это	1	3
214	а то	1	3
215	для него	6	3
216	могло бы	1	3
217	случае не	1	3
218	тогда это	1	3
219	что для	3	3
220	прежде всего	8	3
221	именно так	1	3
222	если не	2	3
223	ни на	1	3
224	это есть	2	3
225	самого себя	7	3
226	с этой	1	3
227	и все	1	3
228	и ни	3	3
229	тем более	1	3
230	ни к	7	3
231	хотя бы	5	3
232	ни было	1	3
233	понимать как	1	3
234	или иного	2	3
235	из этого	3	3
236	есть то	1	3
237	точно так	2	3
238	к тому	7	3
239	того же	1	2
240	столько же	1	2
241	однако для	1	2
242	том виде	1	2
243	с большим	1	2
244	не был	1	2
245	во всех	5	2
246	и будет	1	2
247	друг от	2	2
248	первый взгляд	1	2
249	с этим	2	2
250	когда он	1	2
251	не являются	1	2
252	тем же	1	2
253	с нею	3	2
254	еще на	1	2
255	в которой	1	2
256	время и	1	2
257	на одну	1	2
258	всех этих	3	2
