N	2gram	Losev_Dial_1	KulturaY
1	и т	21	54
2	т п	2	41
3	т е	25	32
4	и в	18	23
5	точки зрения	17	23
6	в том	9	22
7	не только	13	17
8	в этом	12	16
9	было бы	12	16
10	с точки	12	16
11	самом деле	3	14
12	может быть	17	14
13	в самом	3	13
14	что в	13	13
15	не менее	2	12
16	потому что	14	12
17	для того	2	12
18	вопрос о	2	11
19	том что	9	11
20	того чтобы	1	11
21	можно было	5	11
22	в его	3	11
23	того что	2	11
24	а не	14	11
25	можно говорить	2	10
26	и не	30	10
27	еще не	2	9
28	таким образом	1	9
29	тем не	1	9
30	хотя бы	6	9
31	так как	11	9
32	прежде всего	10	9
33	т д	19	8
34	если бы	12	8
35	в виду	5	8
36	уже не	2	8
37	до сих	2	8
38	сих пор	2	8
39	между прочим	1	8
40	как это	4	7
41	все эти	2	7
42	должно быть	3	7
43	того как	1	7
44	если мы	2	7
45	и что	12	7
46	с другой	6	7
47	или иной	3	7
48	в данном	3	7
49	сказать что	10	7
50	то же	10	6
51	говорить о	5	6
52	в силу	1	6
53	только в	3	6
54	так и	9	6
55	при этом	1	6
56	и тем	1	6
57	в их	3	6
58	ничего не	17	6
59	связи с	1	6
60	не может	12	6
61	могут быть	3	6
62	по себе	25	6
63	о том	4	6
64	что и	3	6
65	что он	11	6
66	для этого	2	6
67	также и	7	5
68	и есть	16	5
69	как мы	4	5
70	я не	5	5
71	в чем	6	5
72	все же	5	5
73	хотя и	4	5
74	из этих	2	5
75	как бы	11	5
76	что она	7	5
77	как и	2	5
78	не значит	3	5
79	не в	6	5
80	вовсе не	7	5
81	от того	1	5
82	не могут	1	5
83	но также	1	5
84	той или	7	5
85	и должно	1	5
86	при чем	2	5
87	в поэзии	1	5
88	далеко не	1	5
89	в связи	1	5
90	что же	3	5
91	тем более	2	5
92	но это	8	5
93	а в	5	5
94	совершенно не	8	5
95	столь же	1	4
96	точка зрения	2	4
97	как в	2	4
98	в своем	5	4
99	только тогда	2	4
100	лишь с	1	4
101	ясно что	8	4
102	убедиться что	2	4
103	что значит	1	4
104	в своей	2	4
105	что такое	10	4
106	которые в	1	4
107	том чтобы	1	4
108	тому что	3	4
109	тем самым	1	4
110	о них	1	4
111	учения о	2	4
112	как раз	4	4
113	и о	3	4
114	в ее	1	4
115	были бы	2	4
116	для нас	1	4
117	а также	1	4
118	заключается в	1	4
119	между тем	1	4
120	один из	3	4
121	с одной	2	4
122	что не	7	4
123	не было	6	4
124	одной стороны	2	4
125	мы говорим	4	4
126	в той	1	4
127	то что	13	4
128	только как	2	4
129	в таком	1	4
130	речь идет	1	3
131	я и	1	3
132	на самом	3	3
133	это и	4	3
134	то в	7	3
135	по преимуществу	1	3
136	той же	1	3
137	есть не	3	3
138	мы не	1	3
139	сам по	6	3
140	в ней	3	3
141	то мы	2	3
142	но не	4	3
143	то он	2	3
144	но как	2	3
145	отношение к	5	3
146	отнюдь не	9	3
147	что именно	2	3
148	что как	2	3
149	и к	1	3
150	бы и	2	3
151	что это	11	3
152	бы не	1	3
153	тому же	2	3
154	он не	3	3
155	в первую	2	3
156	и вот	6	3
157	и с	5	3
158	зрения на	1	3
159	с этой	2	3
160	форма и	1	3
161	не так	1	3
162	но если	5	3
163	в которых	2	3
164	имеет смысл	1	3
165	и более	4	3
166	в отношении	5	3
167	она не	6	3
168	в то	6	3
169	как о	2	3
170	не имеет	15	3
171	и именно	1	3
172	должна быть	3	3
173	которые и	1	3
174	говорить и	1	3
175	был бы	1	3
176	в каком	8	3
177	не потому	1	3
178	не есть	40	3
179	только то	4	3
180	в результате	1	3
181	но и	7	3
182	это не	9	3
183	и только	1	3
184	может иметь	3	3
185	в какой	1	3
186	как же	5	3
187	а лишь	3	3
188	я в	2	3
189	уже в	1	3
190	вопроса о	1	3
191	ни в	15	3
192	мы находим	7	3
193	то это	4	3
194	именно в	2	3
195	а именно	1	3
196	а с	2	3
197	и пр	5	3
198	стать на	2	3
199	первую очередь	1	3
200	когда мы	1	3
201	по существу	1	3
202	там где	1	3
203	того или	1	3
204	но для	1	3
205	говорить что	2	3
206	это уже	1	3
207	к тому	4	3
208	мы должны	5	3
209	что вообще	1	3
210	другой стороны	4	3
211	они не	1	3
212	чтобы не	2	2
213	тем же	1	2
214	к другому	1	2
215	что эти	1	2
216	мы имеем	2	2
217	которую я	1	2
218	о формах	1	2
219	на себя	1	2
220	как я	1	2
221	и говорить	2	2
222	быть в	2	2
223	здесь не	1	2
224	в различных	1	2
225	заключается не	1	2
226	не то	6	2
227	не просто	7	2
228	или иное	3	2
229	что они	3	2
230	сама по	8	2
231	относится к	2	2
232	и я	1	2
233	дает нам	1	2
234	когда он	1	2
235	и как	7	2
236	имею в	1	2
237	более или	3	2
238	но в	6	2
239	еще на	1	2
240	очень много	3	2
241	учение о	11	2
242	как он	4	2
243	что одна	3	2
244	и самый	1	2
245	же это	3	2
246	если же	1	2
247	и если	1	2
248	в корне	2	2
249	на этом	2	2
250	но все	3	2
251	это конечно	2	2
252	что все	1	2
253	какое же	1	2
254	и дальше	1	2
255	есть конечно	2	2
256	с целью	1	2
257	его в	1	2
258	с другими	2	2
259	не понимают	2	2
260	и терминов	1	2
261	для меня	4	2
262	такой же	2	2
263	мере не	1	2
264	как таковой	4	2
265	смысл и	4	2
266	или менее	3	2
267	в этих	5	2
268	из того	2	2
269	и при	2	2
270	просто и	1	2
271	и без	1	2
272	в котором	4	2
273	большей степени	1	2
274	не как	2	2
275	мысли и	3	2
276	и значит	3	2
277	точку зрения	3	2
278	если это	2	2
279	раз и	2	2
280	если и	2	2
281	не о	4	2
282	дело не	2	2
283	никак не	6	2
284	которое в	2	2
285	отличается от	2	2
286	к другой	1	2
287	уже совершенно	1	2
288	так в	1	2
289	то или	3	2
290	но мы	1	2
291	самое это	1	2
292	в дальнейшем	5	2
293	на том	1	2
294	убеждение в	1	2
295	здесь как	1	2
296	есть также	1	2
297	мог бы	2	2
298	к его	1	2
299	она есть	5	2
300	и нужно	1	2
301	язык и	1	2
302	при котором	1	2
303	можно сказать	6	2
304	на точку	2	2
305	доходит до	1	2
306	эти два	2	2
307	а потому	1	2
308	не более	1	2
309	и об	4	2
310	она может	1	2
311	эти последние	2	2
312	сразу же	1	2
313	беда в	1	2
314	может оказаться	2	2
315	деле не	1	2
316	вопрос об	1	2
317	все они	1	2
318	в качестве	2	2
319	конечно не	3	2
320	я имею	1	2
321	то и	2	2
322	что если	2	2
323	не дает	1	2
324	потому в	1	2
325	он имеет	1	2
326	который как	1	2
327	а то	1	2
328	так то	1	2
329	в особенности	5	2
330	точек зрения	3	2
331	еще и	3	2
332	ни на	6	2
333	один и	1	2
334	только что	3	2
335	именно так	1	2
336	о чем	2	2
337	какой мере	1	2
338	что мы	1	2
339	чем же	1	2
340	в частности	2	2
341	вместе с	1	2
342	так же	4	2
343	еще раз	1	2
344	как например	2	2
345	все это	11	2
346	кроме того	1	2
347	от нас	1	2
348	мы найдем	1	2
349	указать на	1	2
350	чтобы понять	3	2
351	то не	2	2
352	не с	5	2
353	еще более	3	2
354	главным образом	1	2
355	не знает	2	2
356	только о	1	2
357	во всяком	4	2
358	равным образом	1	1
359	не иначе	1	1
360	скажет что	1	1
361	говоря о	2	1
362	отношения к	3	1
363	например в	1	1
364	же как	2	1
365	и то	9	1
366	пусть не	1	1
367	бы для	1	1
368	мере в	1	1
369	на деле	2	1
370	из самых	1	1
371	есть свой	1	1
372	направленными на	1	1
373	случае нельзя	1	1
374	уже по	1	1
375	да еще	1	1
376	и ничего	1	1
377	бы что	1	1
378	почти все	2	1
379	имеет смысла	1	1
380	время как	2	1
381	но она	3	1
382	на себе	3	1
383	в полной	2	1
384	почти исключительно	1	1
385	вместо этого	1	1
386	как не	2	1
387	имеют совершенно	1	1
388	силу исторической	1	1
389	не иметь	1	1
390	думаю что	1	1
391	же нужно	1	1
392	привести нас	1	1
393	не нужно	2	1
394	он сам	5	1
395	как смысл	3	1
396	ведь тоже	1	1
397	которых я	1	1
398	мы будем	1	1
399	а только	3	1
400	в сторону	1	1
401	всякую возможность	1	1
402	менее всего	1	1
403	нет и	1	1
404	сделать это	1	1
405	не буду	3	1
406	конечно совершенно	1	1
407	же с	1	1
408	а самый	1	1
409	с этим	2	1
410	если на	1	1
411	этом его	1	1
412	один только	1	1
413	что касается	2	1
414	помнить что	2	1
415	перед нами	1	1
416	и где	2	1
417	то ясно	1	1
418	которое и	1	1
419	и всецело	1	1
420	говорит что	3	1
421	в каком-то	1	1
422	в противоположность	5	1
423	есть самое	1	1
424	в которой	1	1
425	культуры и	1	1
426	это есть	9	1
427	мы получаем	2	1
428	формы в	1	1
429	то я	4	1
430	вы увидите	1	1
431	этим я	1	1
432	думать что	3	1
433	это тот	1	1
434	что ничего	1	1
435	такое значение	1	1
436	в общий	1	1
437	почти всегда	4	1
438	если он	1	1
439	не могла	1	1
440	нам на	1	1
441	связанные с	2	1
442	пушкина и	1	1
443	интересно и	1	1
444	всех этих	3	1
445	в понимании	1	1
446	из сферы	3	1
447	самой форме	1	1
448	не к	1	1
449	образом и	2	1
450	ни была	1	1
451	сказал что	2	1
452	конечно такое	1	1
453	могут только	1	1
454	мало того	1	1
455	у пушкина	4	1
456	чем именно	1	1
457	одной и	1	1
458	постольку поскольку	1	1
459	так например	1	1
460	или иных	1	1
461	в каждом	2	1
462	здесь мы	1	1
463	увидите что	1	1
464	не будет	1	1
465	сознание и	1	1
466	же касается	1	1
467	в другом	2	1
468	ни при	1	1
469	на каком	1	1
470	те или	1	1
471	не умеет	1	1
472	случае гораздо	1	1
473	мы на	1	1
474	с неба	1	1
475	и мы	5	1
476	он есть	4	1
477	этом смысле	3	1
478	заинтересована в	1	1
479	после этого	1	1
480	чаще всего	2	1
481	он является	1	1
482	не связанное	1	1
483	и вы	3	1
484	быть поставлено	1	1
485	все равно	3	1
486	показывает что	1	1
487	одному тому	1	1
488	но лишь	4	1
489	этого не	1	1
490	не всегда	1	1
491	и уже	1	1
492	для чего	2	1
493	не заметить	1	1
494	другое дело	1	1
495	этом я	1	1
496	которые я	1	1
497	же есть	1	1
498	если стать	1	1
499	и становится	1	1
500	одно дело	1	1
501	не зависит	1	1
502	могут не	1	1
503	в такой	1	1
504	всяком случае	2	1
505	указать что	1	1
506	представление о	1	1
507	ничего в	1	1
508	оказывается что	1	1
509	свой смысл	2	1
510	практическое и	1	1
511	что я	3	1
512	мы теперь	1	1
513	не самый	1	1
514	и той	1	1
515	мир и	1	1
516	друг другу	3	1
517	внимания и	1	1
518	по крайней	4	1
519	связано с	1	1
520	действительно есть	1	1
521	быть у	1	1
522	того кто	2	1
523	не должна	2	1
524	для нее	2	1
525	зрения и	1	1
526	самым фактом	1	1
527	даже в	3	1
528	же такое	1	1
529	ему как	1	1
530	случае в	1	1
531	так он	1	1
532	стоит в	1	1
533	дня и	1	1
534	или что	2	1
535	как можно	2	1
536	есть прежде	1	1
537	есть подлинная	2	1
538	меня не	1	1
539	себе например	1	1
540	в какую-то	2	1
541	правда в	1	1
542	пушкина но	1	1
543	в основе	3	1
544	что раз	1	1
545	говорят об	1	1
546	тогда и	1	1
547	чем не	1	1
548	на язык	1	1
549	в коем	1	1
550	как формы	1	1
551	именно с	1	1
552	этого общего	1	1
553	же время	4	1
554	они являются	1	1
555	должны сказать	1	1
556	говорить как	1	1
557	показал что	1	1
558	на те	1	1
559	ровно ничего	5	1
560	по своей	1	1
561	есть такой	1	1
562	во всем	2	1
563	и его	1	1
564	синтаксической формы	1	1
565	другой точки	1	1
566	как будто	1	1
567	каждый раз	1	1
568	сразу и	1	1
569	всему этому	1	1
570	ни о	5	1
571	же отношение	1	1
572	же самое	1	1
573	должны быть	1	1
574	всего в	1	1
575	понять что	1	1
576	ли в	1	1
577	например на	1	1
578	в одну	3	1
579	когда они	1	1
580	как некая	2	1
581	на это	1	1
582	или я	1	1
583	от которой	2	1
584	их она	1	1
585	но только	3	1
586	но по	1	1
587	даже наиболее	1	1
588	которых и	1	1
589	от друга	1	1
590	легче чем	1	1
591	это будет	1	1
592	же моменты	1	1
593	подходе к	1	1
594	характер и	1	1
595	можно установить	1	1
596	нет никакой	1	1
597	об отношении	5	1
598	природе своей	1	1
599	никогда не	9	1
600	наукой и	2	1
601	по природе	1	1
602	и каждый	1	1
603	можно только	2	1
604	часто в	1	1
605	имеется в	1	1
606	них есть	2	1
607	что факты	1	1
608	о котором	1	1
609	нас и	1	1
610	связаны и	1	1
611	связанное с	1	1
612	вот почему	1	1
613	тех кто	2	1
614	узнать в	1	1
615	не стоит	1	1
616	и просто	1	1
617	д но	2	1
618	другой конкретной	1	1
619	термина или	1	1
620	специально в	1	1
621	свои внутренние	1	1
622	хорош для	1	1
623	к нему	8	1
624	или иные	1	1
625	но он	1	1
626	что видно	1	1
627	и всякая	1	1
628	нуждается в	3	1
629	крайней мере	4	1
630	вслед за	2	1
631	дом есть	1	1
632	все время	1	1
633	не знаю	1	1
634	в него	2	1
635	дать в	1	1
636	внешнее на	1	1
637	но тут	1	1
638	мы убеждаемся	1	1
639	что здесь	2	1
640	быть и	4	1
641	но так	2	1
642	формы а	1	1
643	но с	3	1
644	интереса к	1	1
645	а если	1	1
646	и дело	1	1
647	мы видим	4	1
648	с ними	2	1
649	минуту не	1	1
650	мы увидим	2	1
651	что даже	2	1
652	в себе	11	1
653	в стороне	1	1
654	и так	2	1
655	чтобы тем	1	1
656	поэтому и	2	1
657	коем случае	1	1
658	есть вопрос	1	1
659	образа в	2	1
660	что наши	1	1
661	образ как	1	1
662	с какой	4	1
663	же и	2	1
664	о внешнем	1	1
665	и др	1	1
666	скажу только	1	1
667	не можем	1	1
668	тех или	3	1
669	говорить об	1	1
670	формулы и	2	1
671	нужно еще	1	1
672	в виде	2	1
673	является не	2	1
674	здесь же	1	1
675	пусть даже	1	1
676	при помощи	1	1
677	я делаю	1	1
678	для него	2	1
679	и их	2	1
680	представить себе	1	1
681	в очерке	1	1
682	его основные	1	1
683	на научном	1	1
684	говорим что	2	1
685	никто не	2	1
686	не для	1	1
687	то время	1	1
688	отношении к	3	1
689	самое непосредственное	1	1
690	но что	3	1
691	только с	3	1
692	само по	5	1
693	в систему	1	1
694	бы все	2	1
695	не говорит	4	1
696	такого толкования	1	1
697	и дурной	1	1
698	вот оказывается	1	1
699	указание на	1	1
700	друг от	1	1
701	бы тогда	1	1
702	самого же	1	1
703	еще ничего	1	1
704	мешает ей	1	1
705	именно как	2	1
706	же просто	1	1
707	со стороны	2	1
708	на примере	1	1
709	сюда же	1	1
710	что тот	1	1
711	в каких	1	1
712	во-вторых мы	1	1
713	что учение	1	1
714	им слов	1	1
715	такое же	1	1
716	что для	3	1
717	каком смысле	1	1
718	значении можно	1	1
719	превращается в	1	1
720	смысла и	1	1
721	а на	1	1
722	зависит от	1	1
723	мы и	2	1
724	есть лишь	1	1
725	на весь	1	1
726	а по	1	1
727	не об	1	1
728	если не	1	1
729	как именно	1	1
730	или наоборот	2	1
731	законов и	1	1
732	входить в	1	1
733	и потому	3	1
734	дана в	3	1
735	к самому	2	1
736	так мы	1	1
737	значения этот	2	1
738	наряду с	1	1
739	данной эпохи	1	1
740	сказать только	1	1
741	такой мере	1	1
742	сама эта	1	1
743	в современной	2	1
744	от прочих	1	1
745	имеет значение	1	1
746	об одном	2	1
747	я мог	2	1
748	с этими	1	1
749	диалектики и	1	1
750	она должна	2	1
751	д и	2	1
752	формы с	1	1
753	и для	2	1
754	не станет	1	1
755	и часто	1	1
756	выразительное и	1	1
757	уже на	1	1
758	и от	2	1
759	это можно	1	1
760	в повествовании	1	1
761	и вызывает	1	1
762	е о	2	1
763	всего что	1	1
764	от него	4	1
765	собственно говоря	4	1
766	лишь как	2	1
767	же что	1	1
768	у них	3	1
769	или нет	3	1
770	не должен	1	1
771	у которого	1	1
772	может ли	1	1
773	находим в	2	1
774	есть уже	1	1
775	и другие	1	1
776	но вот	3	1
777	а соотношение	1	1
778	несмотря на	10	1
779	а о	2	1
780	лишь по	1	1
781	между ними	1	1
782	из повседневной	1	1
783	для исследования	1	1
784	состоит из	3	1
785	имеет ничего	3	1
786	исключительно лишь	2	1
787	по одному	1	1
788	в последнем	1	1
789	на различные	1	1
790	части речи	1	1
791	что под	2	1
792	и идеи	1	1
793	есть и	5	1
794	что об	1	1
795	утверждать что	3	1
796	к этому	2	1
797	и вместе	1	1
798	заметить что	2	1
799	к этой	1	1
800	и эта	2	1
801	о которых	2	1
802	понимать что	1	1
803	который не	1	1
804	быть до	1	1
805	все что	1	1
806	этой точки	2	1
