N	2gram	Bakhtin_Pr_1	Formalny
1	и не	34	30
2	вовсе не	8	28
3	и в	23	27
4	может быть	21	25
5	не может	11	24
6	так и	10	21
7	и его	13	19
8	в этом	25	18
9	таким образом	11	18
10	а не	20	17
11	самом деле	5	16
12	точки зрения	21	16
13	то же	10	15
14	в нем	20	15
15	в процессе	4	15
16	и пр	1	15
17	между ними	2	15
18	на самом	4	14
19	как и	8	14
20	с точки	15	14
21	не в	6	12
22	если бы	10	12
23	в самом	8	11
24	в жизни	6	11
25	и от	1	11
26	не могут	6	10
27	место в	1	10
28	но и	11	10
29	художественной конструкции	1	10
30	в действительности	1	9
31	не только	13	9
32	лишь в	3	9
33	как его	1	9
34	так как	7	9
35	так же	6	9
36	как бы	28	8
37	при этом	3	8
38	входит в	2	8
39	ни в	3	8
40	как мы	5	8
41	в пределах	9	8
42	только в	8	8
43	как раз	4	8
44	то что	18	8
45	и все	3	8
46	что в	8	8
47	тем же	1	7
48	не менее	1	7
49	же время	7	7
50	потому что	12	7
51	его в	4	7
52	между тем	5	7
53	в его	24	7
54	в том	11	7
55	для них	1	7
56	если мы	1	7
57	там где	6	7
58	все это	7	7
59	совершенно не	1	7
60	в то	10	7
61	в искусстве	2	7
62	еще не	5	6
63	и понимания	3	6
64	но в	4	6
65	все эти	8	6
66	в своей	11	6
67	всяком случае	3	6
68	произведения в	1	6
69	все время	1	6
70	было бы	6	6
71	в литературе	3	6
72	что он	10	6
73	с другой	2	6
74	более того	3	6
75	вместе с	2	6
76	в данном	2	6
77	оценки и	1	6
78	все же	5	6
79	и для	3	6
80	бы в	3	6
81	хотя бы	2	6
82	в своих	2	6
83	во всяком	4	6
84	становится в	1	5
85	в зависимости	3	5
86	зависимости от	3	5
87	совсем не	1	5
88	но не	8	5
89	в истории	2	5
90	в одной	4	5
91	что именно	2	5
92	в художественном	2	5
93	в единстве	7	5
94	так сказать	3	5
95	в каждом	8	5
96	войти в	1	5
97	ни было	4	5
98	материала в	1	5
99	того чтобы	4	5
100	если же	2	5
101	в ней	1	5
102	что они	1	5
103	в дальнейшем	1	5
104	единство произведения	2	5
105	никогда не	5	5
106	в плоскости	4	5
107	говорит он	8	5
108	большинстве случаев	2	5
109	и их	2	5
110	друг друга	3	5
111	лишь для	1	5
112	тем что	3	5
113	и потому	3	5
114	тому как	3	5
115	что же	1	5
116	в результате	4	5
117	другой стороны	2	5
118	можно говорить	2	4
119	не есть	1	4
120	мы не	2	4
121	смысл и	2	4
122	быть понято	1	4
123	бы то	3	4
124	менее всего	4	4
125	как в	6	4
126	и как	8	4
127	в целом	4	4
128	является лишь	4	4
129	но ведь	1	4
130	а вовсе	1	4
131	на ее	1	4
132	подобно тому	3	4
133	то ни	3	4
134	данном случае	2	4
135	в ее	1	4
136	том что	9	4
137	по себе	7	4
138	она не	5	4
139	в смысле	2	4
140	тогда когда	1	4
141	и является	1	4
142	в роман	1	4
143	могут быть	1	4
144	к тому	1	4
145	роль в	2	4
146	следовательно и	2	4
147	о том	2	4
148	же и	1	4
149	конечно не	1	4
150	уже в	5	4
151	в большинстве	2	4
152	социальной жизни	2	4
153	следует что	1	4
154	видения и	8	4
155	каждый элемент	1	4
156	для того	2	4
157	со стороны	2	4
158	прежде всего	7	4
159	до конца	5	4
160	да и	2	4
161	слова и	1	4
162	в романе	11	4
163	от всех	1	4
164	из этого	1	4
165	жизни и	6	4
166	они не	3	4
167	формы и	1	3
168	художественном произведении	1	3
169	одним из	8	3
170	же как	1	3
171	должна быть	2	3
172	мы уже	2	3
173	той же	6	3
174	стороны его	1	3
175	и на	10	3
176	в которых	2	3
177	во всех	5	3
178	то он	3	3
179	а и	1	3
180	нет и	1	3
181	бы и	4	3
182	что это	1	3
183	в себе	5	3
184	вследствие этого	1	3
185	зрения его	1	3
186	этот процесс	1	3
187	не следует	1	3
188	и с	4	3
189	те же	1	3
190	это не	10	3
191	действительности в	1	3
192	и тем	2	3
193	ее в	1	3
194	в плоскость	3	3
195	он и	5	3
196	как таковой	1	3
197	раз и	3	3
198	в этих	2	3
