N	2gram	Ircho_Kome_2	Problema
1	в его	4	43
2	и не	14	42
3	и в	26	38
4	не может	3	27
5	может быть	11	26
6	как бы	2	22
7	по отношению	3	21
8	в художественном	1	20
9	отнюдь не	2	19
10	отношению к	3	19
11	и с	5	17
12	и его	12	16
13	в этом	10	15
14	в нем	6	15
15	и т	2	14
16	только в	4	13
17	т п	2	13
18	прежде всего	4	13
19	независимо от	5	13
20	но не	3	12
21	в искусстве	1	12
22	во всех	3	11
23	в области	1	11
24	ни в	5	11
25	и для	4	11
26	отношение к	2	10
27	таким образом	6	10
28	в их	3	10
29	к нему	3	10
30	не только	7	9
31	не имеет	3	9
32	его в	4	9
33	но и	10	9
34	и как	1	8
35	входит в	1	8
36	было бы	8	8
37	точки зрения	4	8
38	место в	4	8
39	для нее	1	8
40	в том	11	8
41	то что	6	8
42	еще не	6	7
43	и этического	1	7
44	в самом	4	7
45	как и	4	7
46	не в	2	7
47	как мы	4	7
48	с другой	2	7
49	между тем	4	7
50	с помощью	1	7
51	в своей	3	7
52	что в	9	7
53	отношения к	1	6
54	самом деле	1	6
55	на основе	1	6
56	там где	1	6
57	в пределах	1	6
58	не всегда	2	6
59	с точки	1	6
60	ничего не	1	6
61	дело с	3	6
62	содержания и	1	6
63	мы можем	3	6
64	все же	4	6
65	а в	3	6
66	только как	1	6
67	отличие от	2	5
68	в своем	6	5
69	все эти	1	5
70	то же	3	5
71	это не	2	5
72	в них	4	5
73	рядом с	2	5
74	в отличие	2	5
75	так и	12	5
76	на содержание	1	5
77	в основе	1	5
78	никогда не	1	5
79	с ним	1	5
80	конечно не	1	5
81	большинстве случаев	1	5
82	в большинстве	1	5
83	не на	1	5
84	а не	1	5
85	со словом	1	5
86	в виду	2	4
87	в ней	3	4
88	конечном счете	1	4
89	как в	3	4
90	но в	3	4
91	в нашем	2	4
92	в себе	1	4
93	значение слова	1	4
94	не менее	4	4
95	но они	1	4
96	тем самым	1	4
97	в то	6	4
98	в ее	2	4
99	можно было	4	4
100	не с	1	4
101	о том	6	4
102	от всех	2	4
103	с ними	2	4
104	в других	2	4
105	к которому	1	4
106	что не	1	4
107	в более	1	4
108	хотя бы	2	4
109	между ними	1	4
110	сказать что	1	4
111	другой стороны	1	4
112	например в	3	3
113	едва ли	14	3
114	говорить о	2	3
115	бы то	2	3
116	нет и	2	3
117	значение для	1	3
118	помнить что	1	3
119	и к	2	3
120	в целом	4	3
121	он не	2	3
122	то ни	2	3
123	в мире	2	3
124	несмотря на	1	3
125	том что	9	3
126	тем не	1	3
127	как его	1	3
128	имеем дело	1	3
129	же время	3	3
130	и это	2	3
131	хотя и	4	3
132	и от	4	3
133	приводит к	1	3
134	ясно что	8	3
135	если бы	9	3
136	на ее	1	3
137	этом смысле	2	3
138	одной из	4	3
139	с одной	2	3
140	в известной	1	3
141	и даже	1	3
142	одной стороны	2	3
143	на фоне	1	3
144	связь с	1	3
145	только его	1	3
146	в область	1	3
147	и на	7	3
148	в тех	3	3
149	да и	3	3
150	все это	3	3
151	не больше	1	3
152	не является	2	3
153	и все	2	3
154	ни было	2	3
155	не знает	1	3
156	все что	1	3
157	и есть	2	2
158	в котором	3	2
159	его не	1	2
160	мы имеем	2	2
161	ничего нет	1	2
162	не вполне	2	2
163	первый план	1	2
164	столь же	9	2
165	в чем	1	2
166	с его	5	2
167	не все	1	2
168	с совершенно	1	2
169	в истории	5	2
170	как к	1	2
171	и у	2	2
172	что это	4	2
173	ни одна	2	2
174	лица и	1	2
175	не имеют	1	2
176	не следует	2	2
177	на этом	2	2
178	человека в	3	2
179	в каждом	3	2
180	действительности в	1	2
181	о которых	1	2
182	как таковой	1	2
183	на первый	1	2
184	и при	1	2
185	и более	1	2
186	не могли	1	2
187	том же	1	2
188	можем сказать	1	2
189	этой области	1	2
190	что эта	1	2
191	одна из	2	2
192	того чтобы	6	2
193	действительности но	1	2
194	в самой	3	2
195	связи с	3	2
196	здесь же	1	2
197	так называемый	1	2
198	у нас	1	2
199	представляется нам	1	2
200	к себе	1	2
201	отличается от	1	2
202	для того	5	2
203	должен быть	1	2
204	только при	1	2
205	в себя	1	2
206	здесь нет	1	2
207	и здесь	6	2
208	в другом	1	2
209	и что	2	2
210	от них	1	2
211	и во	2	2
212	мир в	1	2
213	в современной	1	2
214	в двух	6	2
215	нуждается в	1	2
216	что он	5	2
217	в какой	2	2
218	и ее	2	2
219	себя в	3	2
220	не обходится	1	2
221	в начале	4	2
222	с единством	1	2
223	ни с	1	2
224	что и	7	2
225	вовсе не	2	2
226	содержание и	1	2
227	произведения и	1	2
228	тем что	3	2
229	чем в	2	2
230	или иной	1	2
231	за последние	1	2
232	здесь в	3	2
233	и определяет	1	2
234	не было	3	2
235	в связи	3	2
236	случаев не	1	2
237	в частности	4	2
238	как это	4	2
239	из которых	3	2
240	к своему	1	2
241	какой мере	1	2
242	по существу	1	2
243	того или	1	2
244	является как	1	2
245	это касается	1	2
246	или в	3	2
247	о котором	1	2
248	той или	1	2
249	не более	2	2
250	чтобы его	1	2
251	в этих	4	2
252	от ее	2	2
253	в свою	1	2
254	была бы	1	2
255	к его	2	2
256	или иного	1	2
257	творчестве не	1	2
258	и другие	2	2
259	по поводу	3	2
260	и эта	1	2
261	к этому	5	2
262	то на	1	1
263	чувствовать себя	1	1
264	а из	2	1
265	тех же	3	1
266	стали бы	2	1
267	мере в	1	1
268	в чисто	1	1
269	в первом	2	1
270	из его	2	1
271	и за	2	1
272	обойтись без	1	1
273	обходится без	1	1
274	вопрос о	3	1
275	нам в	1	1
276	время как	2	1
277	на себя	7	1
278	план в	1	1
279	о роли	1	1
280	в каждой	1	1
281	и самого	1	1
282	становится в	3	1
283	есть для	2	1
284	время в	1	1
285	по своему	2	1
286	во внешнем	1	1
287	то он	1	1
288	значение и	1	1
289	в общем	1	1
290	в свои	1	1
291	ли эта	1	1
292	идет о	2	1
293	трагический характер	1	1
294	в полном	1	1
295	целый ряд	2	1
296	как уже	1	1
297	что по	2	1
298	имеет в	2	1
299	следует остановиться	1	1
300	не приходится	1	1
301	бы и	2	1
302	и я	2	1
303	то время	3	1
304	что нас	1	1
305	определяет все	1	1
306	которые в	2	1
307	в этой	3	1
308	в философии	2	1
309	имеет для	1	1
310	как он	3	1
311	не могла	1	1
312	и если	2	1
313	к выводу	1	1
314	было сделано	1	1
315	которой не	1	1
316	в принципе	2	1
317	его от	1	1
318	от нее	1	1
319	могла бы	3	1
320	бы быть	1	1
321	зрения на	1	1
322	это было	4	1
323	и мы	1	1
324	без нее	1	1
325	мы вообще	1	1
326	к философии	1	1
327	в один	2	1
