N	2gram	Propp_Isto_5	FransuaR
1	и в	25	29
2	таким образом	9	20
3	и не	11	16
4	в этой	3	13
5	и все	3	13
6	но в	1	12
7	как и	7	12
8	и на	8	11
9	в этом	10	11
10	то же	4	10
11	мы уже	4	10
12	не только	13	10
13	во время	7	10
14	в то	3	10
15	как мы	5	10
16	все эти	8	9
17	и с	3	9
18	его в	9	9
19	в конце	1	9
20	вовсе не	2	9
21	но и	13	9
22	же время	1	8
23	и его	9	8
24	в его	12	8
25	прежде всего	6	8
26	как бы	2	8
27	мы видели	7	7
28	в том	6	7
29	так как	11	7
30	еще и	1	7
31	так же	5	7
32	но он	2	6
33	здесь в	1	6
34	из них	2	6
35	что это	5	5
36	в нем	7	5
37	в своей	2	5
38	уже говорили	1	5
39	и о	1	5
40	это не	6	5
41	все они	1	5
42	это место	1	5
43	у него	2	5
44	сказать что	2	5
45	и по	2	5
46	того же	2	5
47	также и	1	4
48	на самом	1	4
49	и есть	1	4
50	в которой	4	4
51	еще не	8	4
52	в образе	5	4
53	связанные с	2	4
54	были в	1	4
55	которую он	1	4
56	точки зрения	2	4
57	но они	1	4
58	характер этого	1	4
59	в литературе	1	4
60	что он	22	4
61	конечно не	1	4
62	руки и	1	4
63	тем что	10	4
64	связан с	2	4
65	с другой	9	4
66	и др	3	4
67	по своему	1	4
68	только для	1	4
69	но это	7	4
70	все это	4	4
71	один из	2	4
72	перед нами	2	4
73	мира и	1	4
74	то что	7	4
75	есть и	1	4
76	жизни и	2	4
77	нужно подчеркнуть	1	3
78	здесь и	1	3
79	той же	1	3
80	животных и	2	3
81	и здесь	7	3
82	что образ	1	3
83	в ней	5	3
84	его так	1	3
85	но как	1	3
86	как к	1	3
87	в своем	1	3
88	и как	3	3
89	то в	2	3
90	в себе	1	3
91	при этом	1	3
92	он не	4	3
93	всех этих	1	3
94	и вот	1	3
95	и сам	2	3
96	для того	3	3
97	подобно тому	1	3
98	а затем	7	3
99	особенно в	2	3
100	такой же	2	3
101	том что	8	3
102	самого начала	1	3
103	того чтобы	3	3
104	они были	1	3
105	видели как	1	3
106	здесь не	1	3
107	в ее	4	3
108	с самого	1	3
109	в дальнейшем	4	3
110	роль в	2	3
111	что у	4	3
112	все остальные	1	3
113	костей и	1	3
114	образом в	2	3
115	к нему	3	3
116	того что	2	3
117	что здесь	3	3
118	они создают	1	3
119	и так	1	3
120	в качестве	7	3
121	же и	1	3
122	и они	2	3
123	и других	2	3
124	ведь это	1	3
125	том числе	1	3
126	мы можем	2	3
127	и даже	1	3
128	превращается в	7	3
129	там где	6	3
