N	3gram	Vinokur_Ku_1	Problema
1	и т д	14	13
2	тем не менее	4	10
3	в том что	15	9
4	вовсе не есть	1	8
5	той или иной	1	8
6	в связи с	3	7
7	сами по себе	1	6
8	во всяком случае	5	6
9	в этом случае	2	5
10	по крайней мере	5	5
11	может быть очень	1	5
12	с другой стороны	6	5
13	не может быть	3	5
14	что иное как	1	4
15	потому что он	1	4
16	что же касается	4	4
17	как раз и	1	4
18	т д и	2	4
19	имеется в виду	1	4
20	ни в каком	1	4
21	в то же	2	4
22	и то же	1	4
23	д и т	2	4
24	не что иное	1	4
25	и вовсе не	2	4
26	тех или иных	1	4
27	того или другого	1	3
28	того или иного	3	3
29	в первую очередь	2	3
30	можно было бы	3	3
31	точно так же	1	3
32	одно и то	1	3
33	и в его	1	3
34	когда мы говорим	1	3
35	том смысле что	1	3
36	заключается в том	2	3
37	само по себе	1	3
38	та или иная	1	3
39	о том что	5	3
40	в том смысле	1	3
41	на этот раз	1	3
42	что и в	1	3
43	что он есть	1	2
44	в том виде	1	2
45	это уже не	1	2
46	только потому что	6	2
47	то это значит	1	2
48	а вовсе не	1	2
49	в некотором отношении	1	2
50	в настоящее время	1	2
51	никак не может	1	2
52	о том как	3	2
53	и если мы	1	2
54	с точки зрения	9	2
55	до сих пор	4	2
56	в таких случаях	1	2
57	в отличие от	1	2
58	мы говорим о	1	2
59	отнюдь не является	1	2
60	имеет своим предметом	1	2
61	не только в	1	2
62	несет на себе	1	2
63	ясно что в	1	2
64	столько же сколько	1	2
65	все же есть	1	2
66	только о том	1	2
67	по своему содержанию	1	2
68	потому что они	1	2
69	этой точки зрения	2	2
70	ничего общего с	1	2
71	но с другой	1	2
72	вовсе не в	1	2
73	на самом деле	2	2
74	и тем самым	1	2
75	друг от друга	1	2
76	для нас значение	1	2
77	дело не в	1	2
78	одна от другой	1	2
79	если бы он	1	1
80	и того же	2	1
81	и может быть	1	1
82	таким образом если	1	1
83	крайней мере в	1	1
84	кроме того еще	1	1
85	мы сразу же	1	1
86	и может рассматриваться	1	1
87	в виду не	1	1
88	и в таком	1	1
89	иметь в виду	1	1
90	это было бы	1	1
91	более или менее	3	1
92	нам пришлось бы	1	1
93	то что обычно	1	1
94	в том и	2	1
95	том что он	4	1
96	вместе со всей	1	1
97	только для того	1	1
98	и не столь	1	1
99	при этом в	1	1
100	до того что	1	1
101	в собственном смысле	1	1
102	то же в	2	1
103	с тем что	1	1
104	обратить внимание на	2	1
105	на этот вопрос	1	1
106	а то и	1	1
107	что в этом	1	1
108	к другой и	1	1
109	с этой точки	1	1
110	и не в	1	1
111	мы приходим к	1	1
112	в целом и	2	1
113	можно ли в	1	1
114	если не считать	1	1
115	в том чтобы	8	1
116	до конца и	1	1
117	в таких словах	1	1
118	с одной стороны	1	1
119	к вопросу о	1	1
120	есть таким образом	1	1
121	все это можно	1	1
122	смысле этого слова	1	1
123	потому что оно	1	1
124	и потому что	2	1
125	во втором случае	1	1
126	во всех этих	1	1
127	так или иначе	2	1
128	не имеется в	1	1
129	это не значит	1	1
130	еще и потому	1	1
131	только в его	1	1
132	собственном смысле слова	1	1
133	но и с	1	1
134	это можно было	1	1
135	далеко еще не	1	1
136	так же как	1	1
137	вовсе еще не	1	1
138	где это слово	1	1
139	а может быть	1	1
140	и все же	1	1
141	т д все	1	1
142	в тех случаях	2	1
143	то обстоятельство что	8	1
144	от того что	1	1
145	так и в	2	1
146	уже не просто	1	1
147	в первом случае	1	1
148	содержат в себе	1	1
149	живой речи в	1	1
150	в самом деле	7	1
151	речь идет о	2	1
152	совсем другое дело	1	1
153	только в том	3	1
154	поскольку речь идет	1	1
155	на то что	2	1
156	одного и того	2	1
157	только в контексте	1	1
158	в этих случаях	1	1
159	тех случаях когда	2	1
160	это не мешает	1	1
161	эту точку зрения	1	1
162	к тому что	2	1
163	таким образом в	1	1
164	нас в том	1	1
165	для того чтобы	15	1
166	а только ради	1	1
167	заключается не в	1	1
168	только тогда когда	1	1
169	но еще и	1	1
170	для этого необходимо	1	1
171	д все это	1	1
