N	2gram	Propp_Isto_4	FransuaR
1	и в	26	40
2	xvi века	1	19
3	и его	10	17
4	прежде всего	1	16
5	в этом	7	15
6	мы уже	5	13
7	не только	15	13
8	в его	5	13
9	и не	9	13
10	вовсе не	4	12
11	что в	14	12
12	как и	7	11
13	но и	12	11
14	таким образом	10	10
15	как мы	5	10
16	он не	7	9
17	в них	1	9
18	может быть	14	9
19	и все	2	9
20	той же	1	8
21	и на	2	8
22	отношение к	2	8
23	все эти	3	8
24	и с	5	8
25	во время	7	8
26	в эпоху	1	8
27	в том	3	8
28	у него	5	8
29	но в	5	8
30	то же	8	7
31	в своем	2	7
32	он и	1	7
33	в виду	1	7
34	до нас	1	7
35	в одном	5	7
36	и др	5	7
37	во всех	1	6
38	в этих	7	6
39	в то	1	6
40	связи с	3	6
41	в образах	1	6
42	связь с	12	6
43	и других	3	6
44	мы еще	1	6
45	он говорит	2	6
46	в своей	4	6
47	к этому	5	6
48	в нем	2	5
49	в основе	1	5
50	в особенности	2	5
51	те же	3	5
52	мы видим	6	5
53	то что	16	5
54	не было	1	5
55	а не	6	5
56	в связи	2	5
57	как раз	1	5
58	в своих	1	5
59	жизни и	1	4
60	в ней	1	4
61	в истории	2	4
62	жизнью и	1	4
63	было бы	2	4
64	ни в	2	4
65	том что	3	4
66	даже в	4	4
67	в области	2	4
68	у нас	2	4
69	и смертью	1	4
70	о том	4	4
71	так в	4	4
72	роль в	1	4
73	особенно в	1	4
74	и здесь	5	4
75	а также	3	4
76	и во	2	4
77	один из	1	4
78	только на	1	4
79	из них	2	4
80	так как	9	4
81	и даже	4	4
82	до сих	5	4
83	здесь в	1	4
84	в данном	3	4
85	сих пор	5	4
86	в основном	1	4
87	все это	2	4
88	видно что	1	4
89	еще более	1	4
90	и есть	2	3
91	его связь	1	3
92	он был	1	3
93	в этой	2	3
94	и как	5	3
95	и наконец	1	3
96	и к	1	3
97	в себе	2	3
98	в свет	1	3
99	связанные с	3	3
100	при этом	3	3
101	всех этих	1	3
102	об этом	7	3
103	мы видели	6	3
104	их в	7	3
105	для этого	1	3
106	вплоть до	1	3
107	в таких	2	3
108	дело не	2	3
109	одна из	2	3
110	так много	2	3
111	между жизнью	1	3
112	во всем	3	3
113	о нем	1	3
114	они были	1	3
115	но все	5	3
116	правда не	1	3
117	здесь не	4	3
118	если бы	2	3
119	в другом	5	3
120	другими словами	2	3
121	связь между	2	3
122	что и	9	3
123	в свете	3	3
124	и следовательно	1	3
125	еще не	6	3
126	только в	3	3
127	так и	10	3
128	в начале	1	3
129	одно из	1	3
130	для историка	1	3
131	тем что	5	3
132	в других	2	3
133	связан с	3	3
134	сказать что	2	3
135	там где	3	3
136	в частности	2	3
137	не может	6	3
138	вместе с	6	3
139	как в	7	3
140	такого рода	2	3
141	во все	2	3
142	как бы	3	3
143	хотя он	1	3
144	в более	1	3
145	но это	3	3
146	а в	8	3
147	между ними	3	3
148	к этой	3	3
149	они не	1	3
150	том числе	1	3
151	одним из	1	2
152	например в	3	2
153	он также	2	2
154	связана с	2	2
155	переход от	1	2
156	это и	5	2
157	века в	1	2
158	мы не	1	2
159	при анализе	1	2
160	хотя бы	2	2
161	меньшей степени	1	2
162	на них	1	2
163	эту связь	4	2
164	за него	1	2
165	но не	5	2
166	тут же	2	2
167	думать что	1	2
168	вот как	2	2
169	что он	10	2
170	средство от	1	2
171	все же	9	2
172	его к	3	2
173	имеет в	1	2
174	в этот	4	2
175	в целом	2	2
176	он в	4	2
177	из этих	3	2
178	к образу	1	2
179	в дальнейшем	6	2
180	говорят о	1	2
181	и если	3	2
182	на его	3	2
183	как он	6	2
184	не к	2	2
185	и вот	2	2
186	на этом	2	2
187	здесь мы	2	2
188	лишь в	2	2
189	форму и	1	2
190	ни одной	2	2
191	точки зрения	1	2
192	уже к	1	2
193	в котором	1	2
194	представление о	1	2
195	он дает	1	2
196	своего рода	1	2
197	но он	4	2
198	что было	1	2
199	и очень	1	2
200	не менее	2	2
201	на волю	3	2
202	до того	1	2
203	ему не	1	2
204	должны быть	1	2
205	и это	1	2
206	момент в	1	2
207	данном случае	3	2
208	на основе	1	2
209	огонь и	4	2
210	одного из	1	2
211	здесь нет	1	2
212	по сравнению	3	2
213	можно сказать	1	2
214	но здесь	1	2
215	говорит об	2	2
216	особое значение	1	2
217	с того	3	2
218	основе своей	1	2
219	с другой	4	2
220	нас в	1	2
221	в языке	2	2
222	это не	5	2
223	говорит он	1	2
224	в большей	1	2
225	к нему	6	2
226	как нечто	3	2
227	и так	1	2
228	но как	1	2
229	или же	3	2
230	в эти	1	2
231	вот этот	2	2
232	конечно не	2	2
233	и у	5	2
234	уже в	2	2
235	и они	2	2
236	в нашей	1	2
237	мы знаем	8	2
238	в форме	2	2
239	даже и	2	2
240	именно в	1	2
241	средние века	2	2
242	о чем	3	2
243	прямо на	1	2
244	очень часто	1	2
245	с помощью	2	2
246	теперь он	1	2
247	с этим	2	2
248	к жизни	1	2
249	сравнению с	3	2
250	есть и	2	2
251	этого слова	2	2
252	и перед	1	2
253	потому что	6	2
254	здесь только	1	2
255	гораздо больше	1	2
256	одной из	1	2
257	одновременно и	1	2
258	мы увидим	3	2
259	и другие	3	2
260	это в	1	2
261	все что	4	2
262	для более	1	1
263	говоря о	1	1
264	и т	27	1
265	предполагает что	1	1
266	что образ	2	1
267	но отсутствие	1	1
268	в средние	2	1
269	вряд ли	1	1
270	не хочет	2	1
271	из его	1	1
272	почти всегда	1	1
273	которые очень	1	1
274	др в	1	1
275	все те	1	1
276	был и	1	1
277	долгое время	1	1
278	он получает	3	1
279	есть не	1	1
280	на тех	1	1
281	им самим	1	1
282	мы имеем	7	1
283	и тут	1	1
284	не была	1	1
285	есть нечто	1	1
286	что иное	3	1
287	принадлежит к	1	1
288	этом так	1	1
289	человека говорит	1	1
290	но даже	1	1
291	и огонь	1	1
292	не совсем	1	1
293	в числе	4	1
294	и он	3	1
295	было очень	1	1
296	на которых	1	1
297	знаете ли	1	1
298	между собой	1	1
299	иное как	3	1
300	за свое	1	1
301	дело вовсе	1	1
302	часто имеет	1	1
303	видели что	3	1
304	при жизни	2	1
305	довольно много	1	1
306	то он	1	1
307	о смерти	1	1
308	после его	1	1
309	это слишком	1	1
310	не говорят	1	1
311	ждет своего	2	1
312	земля и	1	1
313	что они	6	1
314	относится к	3	1
315	анализ этого	1	1
316	и я	1	1
317	в одной	3	1
318	эта связь	5	1
319	под его	1	1
320	можно предположить	3	1
321	перед нами	3	1
322	они дают	1	1
323	смысле этого	2	1
324	явление это	1	1
325	когда он	6	1
326	говорит что	2	1
327	был связан	1	1
328	этому месту	1	1
329	что это	2	1
330	представляет собой	2	1
331	за это	2	1
332	в тех	4	1
333	право на	2	1
334	им в	1	1
335	он делает	2	1
336	и тот	2	1
337	но его	1	1
338	имеем в	2	1
339	но на	1	1
340	не могла	1	1
341	чтобы установить	1	1
342	с новым	1	1
343	вернуться к	1	1
344	к миру	1	1
345	его ноги	1	1
346	он должен	3	1
347	не как	1	1
348	том чтобы	1	1
349	с представлением	3	1
350	так часто	1	1
351	подобно тому	1	1
352	что ни	3	1
353	и по	5	1
354	в образе	3	1
355	так например	2	1
356	выражение его	1	1
357	него было	1	1
358	или иных	1	1
359	такого же	2	1
360	а затем	3	1
361	указывали на	1	1
362	главным образом	2	1
363	в совершенно	1	1
364	об этой	1	1
365	связанных с	2	1
366	но ему	1	1
367	на все	1	1
368	а как	2	1
369	его в	9	1
370	бы нам	1	1
371	и тем	2	1
372	смерть и	1	1
373	по всему	1	1
374	этого не	2	1
375	с тем	2	1
376	силой и	1	1
377	и уже	1	1
378	к середине	1	1
379	с такой	1	1
380	в развитии	1	1
381	здесь все	1	1
382	такой же	1	1
383	представлением об	1	1
384	этот материал	2	1
385	этом случае	3	1
386	и при	3	1
387	и их	2	1
388	при изучении	2	1
389	или точнее	1	1
390	таким же	6	1
391	этой связи	1	1
392	можно найти	2	1
393	именно и	1	1
394	и смерть	1	1
395	знаем что	7	1
396	сюда в	1	1
397	от его	1	1
398	две стороны	1	1
399	мир и	1	1
400	но эта	4	1
401	образом и	1	1
402	поэтому мы	1	1
403	не в	5	1
404	такую же	2	1
405	друг другу	1	1
406	и эти	1	1
407	и более	3	1
408	что этот	4	1
409	по себе	2	1
410	случае мы	2	1
411	сам он	1	1
412	тому что	1	1
413	таких случаях	2	1
414	тем самым	1	1
415	чтобы иметь	2	1
416	о значении	1	1
417	мы пока	2	1
418	них не	1	1
419	ничего не	5	1
420	ее с	1	1
421	ею как	1	1
422	их из	1	1
423	никогда не	2	1
424	под этим	1	1
425	он пытается	1	1
426	именно с	1	1
427	и весь	1	1
428	очень мало	1	1
429	по своей	2	1
430	фигурируют в	1	1
431	к представлению	1	1
432	тому кто	1	1
433	доказать что	1	1
434	как будто	1	1
435	что на	2	1
436	и несколько	1	1
437	говорит если	1	1
438	хочет видеть	1	1
439	одно и	1	1
440	на границе	1	1
441	с полной	1	1
442	смерти и	1	1
443	все еще	3	1
444	где он	1	1
445	ли вы	1	1
446	здесь еще	1	1
447	с образом	1	1
448	и стали	2	1
449	период когда	1	1
450	четыре раза	1	1
451	и самого	1	1
452	в пределах	1	1
453	на том	2	1
454	на нее	1	1
455	за то	1	1
456	том как	2	1
457	имеется в	2	1
458	жизнь и	1	1
459	и отец	1	1
460	на что	1	1
461	эти три	1	1
462	с ним	1	1
463	он здесь	1	1
464	внимание на	1	1
465	и что	5	1
466	образом связан	1	1
467	роль мы	1	1
468	все его	1	1
469	образы эти	1	1
470	что эта	3	1
471	путь к	1	1
472	нем не	1	1
473	позволяют нам	1	1
474	от них	2	1
475	этот момент	2	1
476	функций в	1	1
477	еще встретимся	1	1
478	и только	5	1
479	в другой	3	1
480	не надо	1	1
481	этим можно	1	1
482	и об	1	1
483	и она	1	1
484	то явление	1	1
485	в него	1	1
486	видим что	2	1
487	того что	2	1
488	в современной	2	1
489	что здесь	7	1
490	быть и	1	1
491	это наиболее	1	1
492	очень близок	1	1
493	что только	1	1
494	всякого рода	3	1
495	он стал	2	1
496	полной ясностью	1	1
497	они его	1	1
498	в узком	1	1
499	что даже	1	1
500	вступил в	1	1
501	не имеет	3	1
502	огонь в	1	1
503	к их	1	1
504	овидия он	1	1
505	в качестве	7	1
506	так что	2	1
507	к какому	1	1
508	чтобы он	2	1
509	в виде	2	1
510	дает ему	4	1
511	же они	1	1
512	ними мы	1	1
513	представлений о	2	1
514	не для	1	1
515	с этими	2	1
516	много и	1	1
517	и вместе	1	1
518	только самые	1	1
519	же еще	1	1
520	без всякой	1	1
521	это разнообразие	1	1
522	дают в	2	1
523	а именно	3	1
524	что тот	1	1
525	с той	2	1
526	близок к	1	1
527	как же	1	1
528	такое же	4	1
529	показывает что	10	1
530	что не	1	1
531	обряды и	1	1
532	его из	1	1
533	говорит о	2	1
534	ничем не	1	1
535	связано с	1	1
536	притом не	1	1
537	превращается в	7	1
538	а исключительно	1	1
539	на реку	1	1
540	его смерти	1	1
541	не на	3	1
542	не всегда	6	1
543	под влиянием	1	1
544	в последней	1	1
545	это позволяют	1	1
546	так же	18	1
547	до этого	1	1
548	как это	3	1
549	играют в	1	1
550	из форм	1	1
551	имеются в	1	1
552	его на	4	1
553	не сразу	3	1
554	из которых	5	1
555	к своему	3	1
556	не могут	2	1
557	которые как	1	1
558	и землей	1	1
559	находит в	1	1
560	по содержанию	1	1
561	тому как	1	1
562	всем разнообразии	1	1
563	это его	1	1
564	быть только	1	1
565	в человеческом	4	1
566	в это	1	1
567	характер этой	1	1
568	что между	1	1
569	на ногах	2	1
570	здесь очень	1	1
571	как предмет	1	1
572	но так	1	1
573	от нас	1	1
574	но для	2	1
575	это уже	2	1
576	становится понятным	2	1
577	много но	1	1
578	или в	3	1
579	узком смысле	1	1
580	в результате	1	1
581	у некоторых	1	1
582	для его	1	1
583	ни к	1	1
584	на языке	2	1
585	будто бы	1	1
586	же в	3	1
587	даже при	1	1
588	себе и	1	1
589	поскольку это	1	1
590	с ними	5	1
591	не знает	1	1
592	другой стороны	4	1
593	он находит	1	1
594	их с	1	1
595	но этот	2	1
596	мы считаем	2	1
597	не что	3	1
598	еще ждет	1	1
599	который не	1	1
600	все подобные	1	1
601	по ходу	1	1
602	в голову	1	1
603	заметить что	1	1
604	как на	1	1
605	приведем еще	1	1
