N	2gram	Bakhtin_Fr_3	Marksizm
1	точки зрения	2	34
2	может быть	9	26
3	и не	13	26
4	не может	3	24
5	с точки	1	20
6	и в	40	19
7	и его	17	19
8	таким образом	10	17
9	в этом	15	16
10	как бы	3	15
11	как мы	10	13
12	языка и	1	13
13	прежде всего	16	13
14	как и	11	12
15	так и	3	11
16	связи с	6	11
17	и для	5	11
18	самом деле	3	10
19	в нем	5	10
20	ни было	1	10
21	и т.п	10	10
22	в самом	6	10
23	лишь в	2	9
24	только в	3	9
25	для него	5	9
26	в результате	1	9
27	бы то	1	8
28	все же	2	8
29	не только	13	8
30	без исключения	1	8
31	при этом	3	8
32	о языке	1	8
33	то ни	1	8
34	до сих	4	8
35	но и	11	8
36	в контексте	1	8
37	сих пор	4	8
38	то что	5	8
39	во всех	6	7
40	в ее	3	7
41	но в	8	7
42	все эти	8	7
43	то же	7	7
44	а не	5	7
45	в связи	5	7
46	так же	1	7
47	в направлении	1	7
48	отнюдь не	1	6
49	кроме того	3	6
50	так сказать	5	6
51	мы не	2	6
52	ничего не	1	6
53	в пределах	1	6
54	и здесь	4	6
55	настоящее время	1	6
56	в его	13	6
57	на почве	1	6
58	в том	8	6
59	с помощью	2	6
60	в основном	4	6
61	в смысле	1	6
62	в настоящее	1	6
63	другой стороны	1	6
64	того же	2	6
65	отличие от	3	5
66	конечно не	2	5
67	по преимуществу	2	5
68	рядом с	2	5
69	в отличие	3	5
70	не в	1	5
71	того чтобы	4	5
72	направлении к	1	5
73	те же	5	5
74	и все	9	5
75	в начале	3	5
76	в конце	3	5
77	вовсе не	12	5
78	с другой	2	5
79	именно в	2	5
80	до конца	6	5
81	мы знаем	2	5
82	и потому	4	5
83	хотя бы	2	5
84	к этому	6	5
85	во всяком	1	5
86	переход от	2	4
87	оно может	1	4
88	и на	8	4
89	нет и	1	4
90	как в	3	4
91	выражение в	2	4
92	и тот	1	4
93	к одному	1	4
94	здесь мы	2	4
95	было бы	4	4
96	мысли и	1	4
97	не менее	2	4
98	по себе	1	4
99	в отношении	1	4
100	самого начала	1	4
101	в ней	4	4
102	с самого	1	4
103	в языке	2	4
104	язык в	1	4
105	еще не	3	4
106	только на	4	4
107	для того	3	4
108	далеко не	2	4
109	как же	1	4
110	с этим	2	4
111	в данном	4	4
112	в условиях	2	4
113	а в	3	4
114	между ними	3	4
115	сказать что	3	4
116	что в	12	4
117	на самом	3	3
118	и есть	3	3
119	в нашу	1	3
120	высшей степени	1	3
121	а как	1	3
122	в сущности	9	3
123	по отношению	3	3
124	в истории	4	3
125	и как	3	3
126	и к	3	3
127	в первом	1	3
128	ее целом	1	3
129	в которой	2	3
130	понимания и	1	3
131	в корне	2	3
132	но все	3	3
133	его в	1	3
134	но именно	3	3
135	он не	9	3
136	в высшей	1	3
137	переходим к	1	3
138	том что	4	3
139	места в	1	3
140	в своей	6	3
141	и ее	2	3
142	в котором	2	3
143	более того	1	3
144	мы говорили	1	3
145	речи в	1	3
146	в то	6	3
147	для каждого	1	3
148	не имеет	1	3
149	на язык	1	3
150	же время	6	3
151	следует что	1	3
152	этом отношении	2	3
153	в области	4	3
154	не могут	1	3
155	на границе	1	3
156	должны быть	2	3
157	и это	2	3
158	в дальнейшем	2	3
159	понятно что	1	3
160	одного из	2	3
161	можно сказать	2	3
162	с другими	1	3
163	здесь в	4	3
164	и следовательно	3	3
165	того что	1	3
166	быть и	1	3
167	одной из	2	3
168	нуждается в	3	3
169	между тем	3	3
170	из них	4	3
171	в целях	1	3
172	момент в	2	3
173	или иной	2	3
174	не было	5	3
175	все это	4	3
176	xix века	4	3
177	нашу задачу	1	3
178	смысле этого	1	3
179	слова и	2	3
180	этом случае	1	3
181	и от	3	3
182	работы мы	1	3
183	слово в	3	3
184	и при	1	3
185	речи и	1	3
186	первом случае	1	3
187	это и	2	3
188	вполне понятно	1	3
189	одним из	2	2
190	связана с	2	2
191	мы уже	13	2
192	той же	8	2
193	не освещенный	1	2
194	и он	1	2
195	свою очередь	1	2
196	быть понято	1	2
197	первый план	1	2
198	не найдем	1	2
199	быть в	2	2
200	во внешнем	1	2
201	и всего	1	2
202	себе и	1	2
203	из важнейших	2	2
204	что во	1	2
205	в одной	1	2
206	в своем	7	2
207	все остальные	1	2
208	его к	2	2
209	глава вторая	1	2
210	от этого	1	2
211	бы и	1	2
212	в нашем	4	2
213	из этих	2	2
214	в себе	3	2
215	как он	2	2
216	если он	1	2
217	в узком	1	2
218	не как	1	2
219	одной и	2	2
220	можно было	3	2
221	могла бы	1	2
222	в другом	3	2
223	и с	8	2
224	момент и	1	2
225	в социальной	1	2
226	в новое	1	2
227	ни в	4	2
228	для них	1	2
229	это положение	1	2
230	ни одной	2	2
231	в общей	2	2
232	должно быть	1	2
233	на первый	1	2
234	общества и	2	2
235	мысль и	1	2
236	это делает	1	2
237	идеологии до	1	2
238	и той	2	2
239	и более	1	2
240	тому что	1	2
241	этими двумя	1	2
242	эти формы	1	2
243	и сама	2	2
244	в основе	5	2
245	следовательно и	2	2
246	одна из	3	2
247	как она	1	2
248	связь и	2	2
249	понимают и	1	2
250	у нас	4	2
251	во все	3	2
252	языке и	1	2
253	числе и	2	2
254	они и	2	2
255	в виду	7	2
256	другими словами	3	2
257	язык и	2	2
258	культуры и	7	2
259	дано в	1	2
260	никогда не	1	2
261	с первым	1	2
262	между собой	1	2
263	если бы	3	2
264	и вообще	1	2
265	и даже	4	2
266	громадное значение	1	2
267	о том	4	2
268	за пределами	1	2
269	и во	4	2
270	этот момент	1	2
271	во втором	1	2
272	что и	3	2
273	говорит он	2	2
274	и только	1	2
275	мы ограничимся	1	2
276	и другую	1	2
277	ни к	1	2
278	в литературе	5	2
279	что он	2	2
280	между этими	1	2
281	в качестве	1	2
282	и др	7	2
283	и других	6	2
284	менее всего	1	2
285	же они	1	2
286	и их	1	2
287	всяком случае	1	2
288	так как	4	2
289	как раз	5	2
290	тем что	3	2
291	без всякой	1	2
292	связаны с	5	2
293	и прежде	3	2
294	что не	1	2
295	нового времени	2	2
296	мы пока	1	2
297	там где	3	2
298	его именно	1	2
299	для историка	3	2
300	в частности	3	2
301	из которых	1	2
302	к своему	1	2
303	для всех	1	2
304	и этот	2	2
305	его концепции	1	2
306	со всею	3	2
307	образ и	2	2
308	в первой	2	2
309	этого слова	2	2
310	не касается	4	2
311	но для	1	2
312	в эти	2	2
313	или в	1	2
314	узком смысле	1	2
315	мира и	1	2
316	нам придется	1	2
317	этого материала	1	2
318	в свою	1	2
319	в романе	15	2
320	не знает	1	2
321	отношению к	2	2
322	из этого	2	2
323	же и	3	2
324	речи как	1	2
325	жизни и	4	2
326	к этой	3	2
327	в своих	5	2
328	именно здесь	1	2
329	в таком	1	2
330	том числе	3	2
331	также и	4	1
332	например в	2	1
333	новое время	1	1
334	его школы	1	1
335	утверждение что	1	1
336	не что	1	1
337	и какова	1	1
338	тем же	2	1
339	здесь и	5	1
340	от своей	1	1
341	не хочет	1	1
342	мировоззрения и	1	1
343	и до	8	1
344	исходит из	1	1
