N	2gram	Losev_Dial_2	Istorich
1	и в	19	22
2	мы имеем	3	19
3	в этом	8	17
4	и т	17	16
5	т е	30	16
6	т д	15	15
7	что в	7	15
8	не только	19	14
9	но и	12	12
10	и не	30	12
11	попадает в	1	11
12	в этих	3	11
13	может быть	20	11
14	и пр	5	11
15	или в	2	11
16	но в	2	10
17	таким образом	4	10
18	еще не	4	10
19	в нем	10	9
20	в сказках	1	9
21	что и	5	9
22	в том	14	9
23	что он	6	9
24	вместе с	2	9
25	как мы	3	8
26	мы видим	2	8
27	в большом	1	8
28	что они	6	8
29	не знаю	2	8
30	с этим	3	8
31	том что	10	8
32	но не	6	7
33	то что	14	7
34	и здесь	1	7
35	мы должны	2	7
36	уже не	3	7
37	из них	3	7
38	так как	14	7
39	с другой	5	7
40	другой стороны	4	7
41	там где	1	7
42	то же	12	6
43	мы уже	8	6
44	не все	1	6
45	это не	10	6
46	во время	2	6
47	ничего не	3	6
48	связи с	4	6
49	в них	1	6
50	что здесь	2	6
51	то и	1	6
52	друг друга	1	6
53	мы можем	1	6
54	а не	16	6
55	а в	4	6
56	а он	1	5
57	все же	4	5
58	он не	4	5
59	что она	14	5
60	в этой	3	5
61	тем не	2	5
62	не менее	3	5
63	могут быть	4	5
64	к нему	4	5
65	того что	6	5
66	так что	7	5
67	до сих	2	5
68	показывает что	1	5
69	на ней	1	5
70	в некоторых	2	5
71	у меня	3	5
72	в частности	2	5
73	или по	2	5
74	есть и	6	5
75	сих пор	2	5
76	в царство	2	4
77	и на	1	4
78	все эти	2	4
79	не в	8	4
80	на этом	2	4
81	и с	5	4
82	не всегда	1	4
83	как это	7	4
84	но он	4	4
85	и его	5	4
86	тем что	2	4
87	что на	2	4
88	она не	8	4
89	в дальнейшем	1	4
90	только в	5	4
91	и они	2	4
92	его и	1	4
93	в других	1	4
94	а именно	5	4
95	связано с	1	4
96	они не	3	4
97	в данном	3	4
98	не может	9	4
99	связана с	2	3
100	их и	1	3
101	он все	1	3
102	что иное	3	3
103	я не	6	3
104	и ее	1	3
105	иное как	3	3
106	в чем	3	3
107	в одной	4	3
108	и как	10	3
109	и к	7	3
110	в целом	1	3
111	из этих	1	3
112	на его	2	3
113	уже видели	1	3
114	их в	2	3
115	его в	3	3
116	было бы	3	3
117	все равно	5	3
118	далеко не	1	3
119	как и	10	3
120	не будем	1	3
121	имеем не	1	3
122	и эти	1	3
123	некоторых случаях	1	3
124	можно ли	3	3
125	никогда не	9	3
126	потому что	14	3
127	однако это	2	3
128	к тому	2	3
129	они и	1	3
130	о том	5	3
131	здесь не	1	3
132	данном случае	2	3
133	уже с	1	3
134	что у	2	3
135	на нее	1	3
136	жить в	1	3
137	можно только	2	3
138	от них	1	3
139	в его	1	3
140	эти два	2	3
141	и она	2	3
142	с ними	2	3
143	при помощи	1	3
144	прежде всего	8	3
145	у него	1	3
146	мы еще	1	3
147	однако что	1	3
148	превращается в	1	3
149	в связи	4	3
150	если это	1	3
151	вступает в	1	3
152	так же	2	3
153	а если	1	3
154	стороны и	1	3
155	быть и	4	3
156	но это	7	3
157	и от	3	3
158	его не	2	3
159	солнца и	1	3
160	и все	12	3
161	сказать что	10	3
162	равно как	1	3
163	не что	3	3
164	ее в	2	3
165	все что	1	3
166	например в	2	2
167	и то	7	2
168	на самом	2	2
169	и есть	4	2
170	в котором	1	2
171	же как	3	2
172	вопрос о	3	2
173	и новые	1	2
174	от своих	2	2
175	время как	7	2
176	но она	1	2
177	то это	2	2
178	и он	1	2
179	в ней	2	2
180	знаем что	1	2
181	бы она	1	2
182	к жизни	1	2
183	себе и	3	2
184	независимо от	4	2
185	его на	1	2
186	как в	2	2
187	в своем	4	2
188	что по	2	2
189	есть ли	5	2
190	образом и	1	2
191	то время	4	2
192	во многих	1	2
193	тому же	1	2
194	если он	1	2
195	не могла	1	2
196	при этом	4	2
197	видно что	1	2
198	всех этих	3	2
199	в виде	2	2
200	и вот	4	2
201	так и	10	2
202	но все	2	2
203	же не	3	2
204	об этой	2	2
205	на все	2	2
206	уже знаем	3	2
207	известно что	1	2
208	ни в	10	2
209	вовсе не	13	2
210	с тем	2	2
211	со своими	1	2
212	и уже	3	2
213	выйти за	1	2
214	после этого	3	2
215	и потом	2	2
216	как таковой	4	2
217	точки зрения	12	2
218	на месте	1	2
219	в животном	1	2
220	таких примеров	1	2
221	друг другу	1	2
222	и более	3	2
223	она или	1	2
224	даже в	3	2
225	случае в	1	2
226	не раз	2	2
227	в то	6	2
228	не имеет	1	2
229	одна из	1	2
230	это еще	2	2
231	это делается	1	2
232	можно видеть	1	2
233	все члены	1	2
234	за время	1	2
235	как будто	7	2
236	ли это	1	2
237	встречается в	1	2
238	во все	2	2
239	вот почему	1	2
240	как только	3	2
241	в самых	1	2
242	поставить вопрос	1	2
243	и это	5	2
244	и о	1	2
245	в другом	4	2
246	одного из	1	2
247	образом в	1	2
248	говорят что	4	2
249	на землю	1	2
250	и что	5	2
251	за это	1	2
252	в силу	5	2
253	между тем	2	2
254	все время	3	2
255	а она	5	2
256	же в	2	2
257	на очень	2	2
258	и действительно	1	2
259	очень много	1	2
260	у тебя	1	2
261	с одной	2	2
262	где они	1	2
263	где-то в	1	2
264	однако так	1	2
265	в жизни	2	2
266	что не	6	2
267	мы знаем	1	2
268	всяком случае	2	2
269	в одном	4	2
270	у нее	1	2
271	только на	1	2
272	в особенности	1	2
273	и даже	14	2
274	даже не	1	2
275	сюда же	1	2
276	есть только	4	2
277	и др	1	2
278	не было	3	2
279	одной стороны	1	2
280	всю жизнь	1	2
281	уже давно	1	2
282	нет никаких	1	2
283	и потому	5	2
284	но этот	1	2
285	в тех	2	2
286	да и	6	2
287	ко мне	2	2
288	можно сказать	5	2
289	на одной	1	2
290	происходит в	1	2
291	то не	3	2
292	или не	2	2
293	ты не	1	2
294	нет ничего	1	2
295	совершенно не	7	2
296	жизни и	6	2
297	точно так	1	2
298	а я	2	2
299	только не	2	2
300	во всяком	2	2
301	она была	1	1
302	также что	2	1
303	также и	2	1
304	таком случае	3	1
305	самых разнообразных	1	1
306	но один	1	1
307	самом деле	4	1
308	ясно что	4	1
309	и до	1	1
310	действительности и	1	1
311	его своей	1	1
312	есть не	7	1
313	мы не	1	1
314	женщин с	1	1
315	по голове	1	1
316	этого нет	3	1
317	случае это	1	1
318	на эти	1	1
319	человека и	2	1
320	такое положение	1	1
321	в египетской	1	1
322	весь дом	1	1
323	в некотором	1	1
324	один пример	1	1
325	видеть как	1	1
326	которые он	1	1
327	на них	1	1
328	быть в	4	1
329	в различных	1	1
330	д однако	1	1
331	другой пример	1	1
332	ходит по	1	1
333	мы будем	1	1
334	но как	5	1
335	не то	5	1
336	к которой	1	1
337	со всеми	1	1
338	пребывают в	1	1
339	к ним	1	1
340	в новом	1	1
341	тут же	4	1
342	не просто	12	1
343	нет и	1	1
344	есть просто	3	1
345	только путем	1	1
346	к сожалению	2	1
347	отнюдь не	6	1
348	если она	2	1
349	общего с	1	1
350	по которому	1	1
351	понимать в	1	1
352	такова же	1	1
353	к новому	1	1
354	все остальные	1	1
355	перед нами	2	1
356	кроме того	3	1
357	бы я	1	1
358	не очень	2	1
359	это показывает	1	1
360	вне наших	1	1
361	еще на	2	1
362	вопрос почему	1	1
363	что это	10	1
364	сказать о	1	1
365	он в	1	1
366	жизни так	1	1
367	остановиться на	1	1
368	но раньше	1	1
369	бы только	2	1
370	голова и	1	1
371	что отношения	1	1
372	на то	1	1
373	вообще не	1	1
374	больше всего	1	1
375	в определенном	2	1
376	главным образом	1	1
377	же эта	1	1
378	одному из	1	1
379	должна быть	5	1
380	действительно есть	2	1
381	свою собственную	1	1
382	них нет	1	1
383	не как	2	1
384	человеческого тела	1	1
385	иногда бывают	1	1
386	и пять	1	1
387	слились в	1	1
388	из него	1	1
389	подобно тому	1	1
390	и по	4	1
391	будем говорить	2	1
392	всего то	1	1
393	от нее	1	1
394	по своему	5	1
395	для времени	1	1
396	как они	3	1
397	не будет	2	1
398	в состоянии	2	1
399	внимание еще	1	1
400	ним в	1	1
401	в мире	2	1
402	определенном направлении	1	1
403	об этом	3	1
404	в глубине	1	1
405	на ту	1	1
406	и руки	1	1
407	заключается в	4	1
408	такой вопрос	2	1
409	со всех	1	1
410	примеров это	1	1
411	везде и	1	1
412	и тем	1	1
413	вопрос и	1	1
414	только одно	2	1
415	этом мы	1	1
416	тех которые	1	1
417	но уже	1	1
418	и во-вторых	1	1
419	однако этому	1	1
420	она и	2	1
421	ни одной	1	1
422	они то	1	1
423	один день	2	1
424	и вне	1	1
425	в сон	1	1
426	чем в	1	1
427	и становится	1	1
428	в эту	1	1
429	но если	1	1
430	в своей	8	1
431	что такое	3	1
432	с точки	8	1
433	просто в	1	1
434	она в	1	1
435	от времени	1	1
436	ничего специфически	1	1
437	не самый	2	1
438	идти в	1	1
439	ко всему	1	1
440	превратиться в	1	1
441	надо сказать	1	1
442	в меня	1	1
443	что этот	3	1
444	на всю	2	1
445	по себе	18	1
446	же мы	3	1
447	и очень	1	1
448	но где-то	1	1
449	можно понимать	2	1
450	как из	2	1
451	самого начала	2	1
452	идет на	1	1
453	бы просто	1	1
454	того как	2	1
455	ее с	1	1
456	и остается	2	1
457	и сама	1	1
458	было у	1	1
459	считает что	1	1
460	о них	1	1
461	это мы	2	1
462	в разных	3	1
463	больше чем	1	1
464	это то	1	1
465	смысле как	1	1
466	меня и	1	1
467	во всем	1	1
468	уже говорили	1	1
469	будет предполагать	1	1
470	как я	2	1
471	так то	1	1
472	мы и	1	1
473	тела и	5	1
474	в каком	4	1
475	начиная с	1	1
476	нам что	1	1
477	нет ни	3	1
478	это конечно	4	1
479	отличается от	1	1
480	об одном	1	1
481	еще яснее	1	1
482	и другим	1	1
483	погружаются в	2	1
484	не есть	47	1
485	было уже	1	1
486	в одну	5	1
487	если же	1	1
488	по воздуху	3	1
489	и поэтому	1	1
490	тем и	1	1
491	вы не	2	1
492	уходить в	1	1
493	с ее	2	1
494	как не	2	1
495	в ее	4	1
496	теперь что	1	1
497	нем я	1	1
498	что всякая	3	1
499	она живет	1	1
500	суждения об	1	1
501	только то	4	1
502	с самого	2	1
503	дней не	1	1
504	живут в	2	1
505	один образ	1	1
506	примеров можно	1	1
507	в образе	1	1
508	только через	2	1
509	чтобы дать	1	1
510	это можно	1	1
511	это вовсе	2	1
512	чтобы быть	1	1
513	по тому	1	1
514	в церковь	1	1
515	имеется в	2	1
516	он сам	1	1
517	по мере	1	1
518	с ним	4	1
519	все те	1	1
520	смысле и	1	1
521	эта сторона	1	1
522	мне и	1	1
523	в порядке	1	1
524	и должно	2	1
525	и та	6	1
526	к одной	1	1
527	с другим	1	1
528	почему же	1	1
529	она всегда	1	1
530	его тело	1	1
531	можно заметить	1	1
532	ниже гл	1	1
533	ли она	1	1
534	голову и	1	1
535	времени в	2	1
536	по их	1	1
537	он берет	2	1
538	мы понимаем	1	1
539	так но	1	1
540	ярче всего	1	1
541	на каждой	1	1
542	тогда мы	1	1
543	нечто иное	1	1
544	и хочет	1	1
545	и только	4	1
546	что бы	2	1
547	здесь в	1	1
548	и дом	1	1
549	говорит в	1	1
550	предполагать что	1	1
551	но тут	3	1
552	наконец и	1	1
553	тех пор	3	1
554	всегда в	1	1
555	оно и	1	1
556	большею частью	2	1
557	тот же	1	1
558	этого можно	1	1
559	как нет	1	1
560	хотя бы	4	1
561	жизнь с	1	1
562	пор не	1	1
563	как нечто	4	1
564	ему и	1	1
565	в теле	1	1
566	нам возможность	1	1
567	именно на	1	1
568	всем мире	1	1
569	конечно не	6	1
570	также имеет	2	1
571	с нею	3	1
572	литература но	1	1
573	уже в	4	1
574	и необходима	3	1
575	тем чтобы	1	1
576	или даже	1	1
577	или просто	1	1
578	превращаются в	1	1
579	с какой	1	1
580	необходима для	2	1
581	одно из	4	1
582	и их	3	1
583	тогда он	1	1
584	пока не	1	1
585	положение ее	1	1
586	весь комплекс	1	1
587	мы находим	3	1
588	сами по	3	1
589	случае не	1	1
590	уже и	2	1
591	от того	4	1
592	и вместе	1	1
593	ее на	1	1
594	бы это	3	1
595	были бы	1	1
596	же деле	1	1
597	живой и	2	1
598	мы это	2	1
599	так не	1	1
600	как у	1	1
601	или иначе	2	1
602	нас в	1	1
603	и тех	1	1
604	в каких	2	1
605	и прежде	2	1
606	несколько примеров	1	1
607	с другом	1	1
608	чтобы я	1	1
609	себя и	1	1
610	только к	2	1
611	говорит о	1	1
612	них и	1	1
613	самом же	1	1
614	чтобы убедиться	1	1
615	его голову	1	1
616	которые не	2	1
617	ничем не	1	1
618	с наступлением	1	1
619	жизнь в	2	1
620	о чем	3	1
621	магическую силу	1	1
622	что мы	2	1
623	нигде не	1	1
624	есть одно	1	1
625	в руках	1	1
626	сколько бы	1	1
627	другу но	1	1
628	д в	1	1
629	это одно	1	1
630	для полного	1	1
631	над ним	1	1
632	одну общую	1	1
633	и объект	1	1
634	что за	1	1
635	так или	2	1
636	на тот	1	1
637	тому как	1	1
638	не видят	1	1
639	с тех	2	1
640	как бы	14	1
641	которые по	1	1
642	целый год	1	1
643	в отдельности	1	1
644	друг с	1	1
645	форма в	1	1
646	сам не	2	1
647	это значит	8	1
648	том смысле	4	1
649	получает но	1	1
650	что же	2	1
651	эти вопросы	3	1
652	с этой	1	1
653	своей жизни	1	1
654	только для	1	1
655	оба они	1	1
656	все это	4	1
657	в один	3	1
658	и волосы	1	1
659	но для	1	1
660	думают что	2	1
661	чем та	1	1
662	еще будем	1	1
663	это уже	2	1
664	положение дела	1	1
665	которое и	1	1
666	не существует	1	1
667	выше не	1	1
668	человек и	1	1
669	это может	2	1
670	или нет	3	1
671	еще придется	1	1
672	они имеют	1	1
673	дана в	1	1
674	которой мы	1	1
675	все они	1	1
676	живет исключительно	1	1
677	не знает	1	1
678	состоит из	1	1
679	была бы	3	1
680	и также	1	1
681	и никому	1	1
682	это и	3	1
683	из этого	1	1
684	перед нею	1	1
685	на своем	1	1
686	если вы	2	1
687	только они	1	1
688	но эти	1	1
689	видим в	1	1
690	и эта	1	1
691	это в	1	1
692	им и	1	1
693	как на	1	1
694	в таком	4	1
