N	3gram	Losev_Dial_2	Problema
1	о том что	4	9
2	с точки зрения	8	8
3	в том что	6	8
4	в связи с	4	7
5	в конце концов	1	6
6	тем не менее	2	5
7	с другой стороны	4	5
8	по крайней мере	9	4
9	что иное как	3	3
10	в этом смысле	1	3
11	и то что	1	3
12	точно так же	1	3
13	может быть только	2	3
14	вместе с тем	1	3
15	и в частности	2	3
16	то время как	3	3
17	с одной стороны	1	3
18	как будто бы	3	3
19	все же не	1	3
20	в то время	3	3
21	можно сказать что	3	3
22	не что иное	3	3
23	только тогда когда	4	3
24	потому что он	2	2
25	равно как и	1	2
26	но даже и	1	2
27	том что он	1	2
28	мы находим в	1	2
29	до сих пор	2	2
30	в таком случае	3	2
31	бы то ни	1	2
32	но и в	1	2
33	то и другое	1	2
34	в это время	1	2
35	в данном случае	2	2
36	не может быть	3	2
37	потому что они	2	2
38	во всяком случае	2	2
39	но все же	1	2
40	все что угодно	1	1
41	крайней мере в	2	1
42	одному тому что	1	1
43	сказать что он	1	1
44	по одному тому	1	1
45	зависит от того	1	1
46	не только о	1	1
47	во что бы	1	1
48	не говоря уже	2	1
49	на самом деле	1	1
50	в самом деле	3	1
51	не больше как	3	1
52	и в целях	1	1
53	так что в	1	1
54	о том как	1	1
55	так и его	1	1
56	имеется в виду	2	1
57	да и то	1	1
58	важно то что	1	1
59	в нем и	2	1
60	не было и	1	1
61	здесь не больше	1	1
62	и то и	1	1
63	сам по себе	3	1
64	его форму и	1	1
65	в этом отношении	1	1
66	и все в	2	1
67	но это не	2	1
68	ни в какой	2	1
69	нет у него	1	1
70	с тех пор	2	1
71	говоря уже о	2	1
72	говорить не о	1	1
73	ту или иную	1	1
74	только потому что	1	1
75	что бы то	1	1
76	к науке и	1	1
77	вовсе не в	3	1
78	не потому что	6	1
79	как раз в	1	1
80	не только в	2	1
81	крайней мере три	1	1
82	в самом своем	1	1
83	на первый взгляд	1	1
84	на задний план	1	1
85	как человек и	1	1
86	то ни стало	1	1
87	и в этом	1	1
88	внимание на тот	1	1
89	в виду не	1	1
90	или по крайней	2	1
91	и как бы	1	1
92	как и вообще	1	1
93	так или иначе	2	1
94	содержит в себе	3	1
95	уже не в	1	1
96	и в том	1	1
97	с ним в	1	1
98	бросается в глаза	1	1
99	что несмотря на	1	1
100	то же время	4	1
101	по себе а	1	1
102	от того что	2	1
103	том смысле что	3	1
104	однако как бы	1	1
105	и вместе с	1	1
106	здесь в связи	1	1
107	имея в виду	1	1
108	это и есть	1	1
109	то или иное	4	1
110	связи с этим	1	1
111	мы должны сказать	1	1
112	с самого начала	2	1
113	и до сих	1	1
114	вопрос о том	1	1
115	сказать что здесь	1	1
116	несмотря на всю	1	1
117	той или иной	1	1
118	не менее в	1	1
119	же мы находим	1	1
120	в то же	3	1
121	в том смысле	4	1
122	сама по себе	7	1
123	на всю ее	1	1
124	но в силу	1	1
125	и как будто	1	1
126	к тому же	1	1
127	и можно сказать	2	1
128	не больше чем	1	1
129	в нем не	1	1
130	и т д	15	1
