1	в том что	5	9
2	в связи с	4	8
3	тем не менее	18	6
4	во всяком случае	3	6
5	в то время	1	6
6	и то что	2	5
7	что же касается	3	5
8	содержит в себе	7	4
9	в это время	1	4
10	по крайней мере	2	4
11	необходимо сказать что	2	4
12	как это мы	2	4
13	то что он	3	3
14	дело в том	3	3
15	само собой разумеется	1	3
16	у нас выше	2	3
17	с точки зрения	3	3
18	на этот раз	2	3
19	более или менее	3	3
20	в то же	4	3
21	точно так же	4	3
22	так или иначе	2	3
23	никакого отношения к	1	3
24	о том что	5	3
25	в конце концов	4	3
26	говоря уже о	1	2
27	вот что пишет	1	2
28	или по крайней	1	2
29	и в его	1	2
30	не только в	1	2
31	мы будем говорить	1	2
32	хотя и не	2	2
33	на то что	8	2
34	как мы сказали	1	2
35	и как мы	1	2
36	в том чтобы	1	2
37	даже больше того	1	2
38	можно было бы	2	2
39	здесь не было	1	2
40	не говоря уже	2	2
41	в течение всей	1	2
42	в дальнейшем мы	1	2
43	не то что	1	2
44	на первый план	1	2
45	а то что	1	2
46	так как это	1	2
47	и на его	2	2
48	как мы видели	1	2
49	в настоящее время	3	2
50	в данном случае	8	2
51	сам по себе	7	2
52	и на этот	1	2
53	в том же	1	2
54	заключается в том	1	2
55	уже на первом	1	1
56	казалось бы что	1	1
57	и тем не	8	1
58	потому что для	1	1
59	требует от нас	1	1
60	здесь перед нами	3	1
61	в самом начале	1	1
62	то что в	3	1
63	взятый сам по	1	1
64	что иное как	2	1
65	а именно в	1	1
66	никак не может	1	1
67	а также и	2	1
68	то в чем	1	1
69	в этом смысле	6	1
70	в сравнении с	1	1
71	пишет тот же	1	1
72	вовсе не будет	1	1
73	что бы то	1	1
74	и даже вообще	2	1
75	и как бы	2	1
76	также и в	1	1
77	то ни стало	1	1
78	по этому поводу	3	1
79	то в них	1	1
80	не что иное	2	1
81	может быть и	3	1
82	во что бы	1	1
83	потому что если	1	1
84	все отдельные точки	1	1
85	и в то	1	1
86	как раз и	7	1
87	от того чтобы	1	1
88	и т д	10	1
89	но то что	1	1
90	отчет в том	1	1
91	в первую очередь	1	1
92	вместе с тем	1	1
93	то время как	1	1
94	что пишет тот	1	1
95	имел в виду	2	1
96	ничего общего с	7	1
97	в этом случае	2	1
98	для того чтобы	8	1
99	раз и навсегда	1	1
100	между прочим следующее	1	1
101	то что по	1	1
102	в этом отношении	1	1
103	и в них	1	1
104	после всех этих	2	1
105	со всеми своими	2	1
106	это несомненно есть	1	1
107	не может быть	2	1
108	так же и	3	1
109	мы увидим ниже	2	1
110	говорить специально о	1	1
111	что в нем	3	1
112	тоже нет ничего	2	1
113	к тому же	1	1
114	только тогда когда	1	1
115	а может быть	2	1
116	мы уже сказали	1	1
117	нам представляется что	1	1
118	как мы уже	1	1
119	это не только	1	1
120	но даже и	1	1
121	вещь если мы	1	1
122	также и то	2	1
123	можно сказать что	3	1
124	не есть простое	1	1
125	находит в нем	1	1
126	с представлением о	1	1
127	в самом деле	2	1
128	уже содержит в	1	1
129	и в том	1	1
130	только в таком	1	1
131	мы сказали выше	1	1
132	с которыми мы	1	1
133	от всего прочего	1	1
134	связи с этим	1	1
135	не было и	1	1
136	не было бы	1	1
137	тоже было бы	1	1
138	и о его	1	1
139	бы то ни	1	1
140	не о чем	2	1
141	и никак не	1	1
142	дальнейшем мы и	1	1
143	к той же	1	1
144	из них не	1	1
145	и притом в	1	1
146	что в этой	1	1
147	это значит что	1	1
148	но в то	1	1
149	а иной раз	1	1
150	а уже потом	3	1
151	в этом же	1	1
152	в сознании и	2	1
153	и весь предмет	2	1
154	только то что	4	1
155	раз и является	1	1
156	научный отчет в	1	1
157	до сих пор	3	1
158	у вас в	1	1
159	можно сколько угодно	1	1
160	до известной степени	1	1
