N	3gram	Bakhtin_Pr_1	Istorich
1	с другой стороны	3	8
2	и т д	1	8
3	в этом случае	1	6
4	в том что	6	5
5	до сих пор	2	4
6	не только в	2	4
7	о том что	1	4
8	мы имеем в	1	4
9	в данном случае	2	3
10	то время как	1	3
11	в то время	1	3
12	не может быть	4	3
13	потому что он	1	2
14	только то что	2	2
15	что в нем	1	2
16	точно так же	1	2
17	т е в	2	2
18	таким образом и	1	2
19	во всяком случае	3	2
20	по отношению к	8	2
21	но все же	2	2
22	можно было бы	2	2
23	что и в	1	2
24	как мы видели	1	2
25	в другом месте	1	1
26	другой стороны эта	1	1
27	более или менее	1	1
28	так как в	1	1
29	том что он	4	1
30	новые и новые	1	1
31	нам кажется что	1	1
32	в своей работе	1	1
33	же как и	1	1
34	тем что в	1	1
35	то и другое	1	1
36	и не может	2	1
37	говорит он что	1	1
38	он что в	1	1
39	в зависимости от	5	1
40	у него в	1	1
41	что все эти	1	1
42	таким образом в	1	1
43	но это не	2	1
44	но и эта	1	1
45	на этот вопрос	1	1
46	на первый взгляд	1	1
47	на первом месте	1	1
48	в нем мы	1	1
49	так же как	1	1
50	в этом не	1	1
51	не потому что	1	1
52	это прежде всего	1	1
53	но и на	1	1
54	с ним не	1	1
55	как один из	1	1
56	уже не было	1	1
57	всяком случае не	1	1
58	все же не	2	1
59	это не значит	3	1
60	мы уже говорили	1	1
61	один из этих	1	1
62	как бы в	2	1
63	что мы видим	1	1
64	этой точки зрения	1	1
65	по ту сторону	2	1
66	перейти в другое	1	1
67	независимо от того	1	1
68	мы видим и	1	1
69	форме в форме	1	1
70	все новые и	1	1
71	так и в	1	1
72	и не потому	1	1
73	но даже в	1	1
74	как нам кажется	1	1
75	подобно тому как	3	1
76	можно сказать что	1	1
77	между героем и	1	1
78	если и нет	1	1
79	в случае если	1	1
80	друг с другом	1	1
81	для того чтобы	1	1
82	как бы он	1	1
