N	3gram	Vygotskiy__5	Problemy
1	с точки зрения	9	13
2	в этом смысле	1	10
3	в то же	1	9
4	по отношению к	12	8
5	в том что	11	6
6	в зависимости от	2	5
7	на самом деле	1	4
8	том что он	2	4
9	а не как	1	4
10	не может быть	3	4
11	подобно тому как	4	3
12	потому что она	1	3
13	в этом отношении	5	3
14	во всяком случае	1	3
15	само по себе	2	3
16	и это не	1	3
17	с другой стороны	2	3
18	то же что	1	3
19	но все же	2	2
20	в самом деле	2	2
21	только в этой	1	2
22	до сих пор	3	2
23	и не может	2	2
24	в лучшем случае	3	2
25	в той же	2	2
26	точка зрения на	1	2
27	в их основе	1	2
28	можно было бы	3	2
29	именно потому что	2	2
30	в самом предмете	1	1
31	в другом месте	4	1
32	как и его	1	1
33	потому что он	5	1
34	тот же самый	1	1
35	то что должно	1	1
36	мы уже говорили	1	1
37	прямо сказать что	1	1
38	же как и	1	1
39	говорит об этом	1	1
40	с другом но	1	1
41	тем что оно	1	1
42	в свою очередь	3	1
43	мы должны были	1	1
44	то что обычно	1	1
45	новые и новые	1	1
46	то же самое	4	1
47	слово потому что	1	1
48	в этом случае	3	1
49	они не могут	1	1
50	с таким же	3	1
51	то и другое	2	1
52	говорит он что	1	1
53	они вовсе не	1	1
54	но и на	1	1
55	свою внутреннюю логику	1	1
56	бы сказать так	1	1
57	не было бы	1	1
58	далеко за пределы	4	1
59	но он не	4	1
60	несмотря на свою	1	1
61	на этот вопрос	4	1
62	на первом месте	1	1
63	все эти исследования	1	1
64	так и в	1	1
65	дело таким образом	1	1
66	и в частности	2	1
67	она так же	1	1
68	может быть понято	1	1
69	бы глубоки они	1	1
70	если же мы	1	1
71	то время как	4	1
72	и что в	1	1
73	так же как	7	1
74	а не только	1	1
75	иной чем в	1	1
76	того что он	1	1
77	в первом случае	1	1
78	таким образом и	1	1
79	в высшей степени	2	1
80	тех или иных	1	1
81	как в этом	1	1
82	не столько в	1	1
83	в известном смысле	7	1
84	и по отношению	1	1
85	не могут быть	1	1
86	тем или иным	2	1
87	можно прямо сказать	1	1
88	но они уже	1	1
89	в основе этого	1	1
90	этой точки зрения	4	1
91	не совпадает с	1	1
92	и во всяком	1	1
93	материала на котором	1	1
94	о том что	4	1
95	того или иного	1	1
96	более или менее	1	1
97	друг к другу	1	1
98	таким образом в	2	1
99	независимо от того	1	1
100	тому как в	3	1
101	по сравнению с	5	1
102	так сказать по	1	1
103	имеем в виду	1	1
104	заключается в том	5	1
105	в то время	4	1
106	и никогда не	1	1
107	с самого начала	5	1
108	не только не	3	1
109	мы думаем что	1	1
110	можно сказать что	5	1
111	мы имеем в	1	1
112	что это не	1	1
113	они ни были	1	1
114	как бы глубоки	1	1
115	в полной мере	1	1
116	что должно быть	2	1
117	к тому что	1	1
118	той же плоскости	1	1
119	глубоки они ни	1	1
120	сама по себе	4	1
121	друг с другом	7	1
122	в его сознании	1	1
123	функциями но и	1	1
124	для того чтобы	14	1
125	это не так	1	1
126	как мы видели	2	1
