N	4gram	Voloshinov_1	Myshleni
1	одно и то же	3	6
2	одного и того же	1	5
3	к одному и тому	1	4
4	одному и тому же	1	4
5	одной и той же	2	4
6	и то же слово	2	3
7	одни и те же	1	3
8	к одной и той	1	2
9	но вместе с тем	1	2
10	с нашей точки зрения	1	2
11	итак мы видим что	1	1
12	которые являются как бы	1	1
13	ответа на вопрос о	1	1
14	отношений которые существуют между	1	1
15	уже содержит в себе	1	1
16	не что иное как	2	1
17	в собственном смысле слова	1	1
18	одна и та же	1	1
19	мы никогда не сможем	1	1
20	само по себе не	1	1
21	играет решающую роль в	1	1
22	но для того чтобы	2	1
23	все больше и больше	2	1
24	о котором мы говорили	1	1
25	одном и том же	1	1
26	при этом не только	1	1
