N	2gram	Bakhtin_Pr_2	Komedia
1	и в	45	22
2	и не	42	21
3	том что	7	13
4	таким образом	11	12
5	в том	8	12
6	так как	5	11
7	со стороны	4	11
8	ни в	2	10
9	потому что	8	10
10	в самом	13	9
11	до сих	2	9
12	вместе с	1	9
13	сих пор	2	9
14	в этом	20	8
15	его в	3	8
16	в своем	5	8
17	о том	3	8
18	если бы	2	8
19	в его	22	8
20	что и	5	8
21	что он	7	8
22	то же	5	7
23	при этом	2	7
24	не по	3	7
25	об этом	3	7
26	в конце	4	7
27	о чем	1	7
28	только что	2	7
29	а в	3	7
30	в свою	1	7
31	того же	1	6
32	самом деле	4	6
33	еще не	9	6
34	так что	2	6
35	тому же	1	6
36	iii в	1	6
37	в то	5	6
38	и его	8	6
39	к тому	1	6
40	того чтобы	1	6
41	ясно что	1	6
42	и что	2	6
43	для того	1	6
44	может быть	18	6
45	как раз	6	6
46	к этому	4	6
47	не хочет	1	5
48	отношение к	8	5
49	но в	6	5
50	не только	16	5
51	а по	1	5
52	он не	9	5
53	в своей	6	5
54	в которых	1	5
55	не менее	2	5
56	же время	3	5
57	связи с	1	5
58	и сам	3	5
59	хотя и	2	5
60	с ним	8	5
61	к нему	11	5
62	что в	6	5
63	по отношению	8	5
64	из них	9	5
65	тем что	2	5
66	прежде всего	11	5
67	как это	2	5
68	все это	5	5
69	в ней	7	4
70	с другой	1	4
71	нет и	3	4
72	и речи	1	4
73	все же	4	4
74	то что	5	4
75	в себе	5	4
76	что она	4	4
77	но все	4	4
78	и с	7	4
79	несмотря на	1	4
80	точки зрения	19	4
81	не в	8	4
82	в отношении	1	4
83	самого начала	1	4
84	на него	2	4
85	у него	6	4
86	и здесь	2	4
87	с самого	1	4
88	друг друга	7	4
89	так и	3	4
90	здесь нет	2	4
91	между собой	1	4
92	и поэтому	1	4
93	с помощью	1	4
94	до нас	1	4
95	не дает	1	4
96	вовсе не	7	4
97	но и	15	4
98	до конца	7	4
99	ничем не	2	4
100	а не	10	4
101	не является	3	4
102	и для	2	4
103	бы в	5	4
104	тем более	1	4
105	хотя бы	5	4
106	так же	5	4
107	идет о	2	3
108	который в	1	3
109	говорить о	1	3
110	из того	1	3
111	на них	2	3
112	с его	8	3
113	в ее	3	3
114	с этим	1	3
115	и к	2	3
116	в которой	2	3
117	в этой	1	3
118	и тот	1	3
119	как он	4	3
120	на то	2	3
121	в нем	20	3
122	что ни	1	3
123	приводит к	1	3
124	от нее	1	3
125	было бы	4	3
126	по всему	1	3
127	в них	4	3
128	все равно	1	3
129	далеко не	4	3
130	как и	14	3
131	чем в	1	3
132	и еще	1	3
133	но если	1	3
134	с точки	9	3
135	тем не	1	3
136	их в	7	3
137	к ним	3	3
138	не имеет	3	3
139	никогда не	17	3
140	ничего не	3	3
141	на это	1	3
142	одного из	1	3
143	не о	2	3
144	одной из	2	3
145	с одной	1	3
146	в начале	2	3
147	что не	5	3
148	не так	2	3
149	мы можем	4	3
150	отношению к	8	3
151	в других	1	3
152	и даже	3	3
153	на ее	1	3
154	перед ним	2	3
155	на этот	1	3
156	один из	2	3
157	не он	1	3
158	если не	2	3
159	в частности	1	3
160	не может	24	3
161	конечно не	6	3
162	как бы	15	3
163	в целом	5	3
164	бы он	2	3
165	не знает	4	3
166	все что	3	3
167	в какой	1	3
168	во всяком	1	3
169	отношения к	2	2
170	в рукописи	1	2
171	человека и	2	2
172	здесь и	2	2
173	из его	1	2
174	его не	1	2
175	мы не	1	2
176	античной литературы	1	2
177	в сущности	7	2
178	время как	1	2
179	х годов	2	2
180	представление о	2	2
181	не совсем	2	2
182	и он	3	2
183	и на	7	2
184	во всех	4	2
185	он говорит	2	2
186	отличие от	1	2
187	за пределы	5	2
188	что они	3	2
189	как в	4	2
190	стороны и	1	2
191	ней в	1	2
192	в результате	3	2
193	бы не	3	2
194	только один	1	2
195	и если	1	2
196	на его	5	2
197	чтобы в	1	2
198	людей и	2	2
199	человека в	5	2
200	в мире	3	2
201	не с	1	2
202	а как	4	2
203	с другими	7	2
204	это не	3	2
205	ни одной	1	2
206	я говорю	1	2
207	в развитии	2	2
208	которую он	3	2
209	в котором	7	2
210	в их	4	2
211	сам себя	1	2
212	в одном	6	2
213	того кто	1	2
214	что эта	2	2
215	сам он	2	2
216	тому что	1	2
217	она не	5	2
218	что с	1	2
219	в основе	2	2
220	ему и	1	2
221	бы по	1	2
222	хочет быть	1	2
223	в области	2	2
224	до смерти	1	2
225	одним из	3	2
226	и со	2	2
227	нет ни	3	2
228	ли не	1	2
229	все еще	1	2
230	отказаться от	1	2
231	если же	1	2
232	как мы	8	2
233	и о	2	2
234	в виду	2	2
235	здесь не	2	2
236	без всякого	1	2
237	за пределами	1	2
238	то время	1	2
239	в образе	3	2
240	можно было	2	2
241	она была	1	2
242	наряду с	1	2
243	в эпоху	1	2
244	сама она	1	2
245	от своей	1	2
246	именно потому	1	2
247	в другом	1	2
248	откуда у	1	2
249	которой мы	1	2
250	отрывки из	2	2
251	все время	3	2
252	как из	1	2
253	не как	6	2
254	тот же	2	2
255	и ее	7	2
256	уже в	4	2
257	с женой	1	2
258	нового времени	3	2
259	за ним	1	2
260	был бы	1	2
261	понимает что	1	2
262	до того	1	2
263	при всей	1	2
264	да что	1	2
265	этом отношении	2	2
266	от того	2	2
267	ответной любви	1	2
268	до начала	1	2
269	хоть и	3	2
270	себя и	2	2
271	что для	2	2
272	к человеку	1	2
273	не было	2	2
274	а на	2	2
275	а сам	1	2
276	в произведениях	3	2
277	что мы	1	2
278	он и	4	2
279	и особенно	2	2
280	до этого	1	2
281	отрывок из	1	2
282	из которых	2	2
283	в пределах	4	2
284	не могут	1	2
285	сравнению с	2	2
286	по существу	1	2
287	для понимания	2	2
288	в уже	1	2
289	этом случае	1	2
290	только для	2	2
291	выходит из	1	2
292	все остальные	1	2
293	за нее	1	2
294	и все	1	2
295	с уже	1	2
296	конце концов	3	2
297	из этой	1	2
298	а о	3	2
299	между ними	4	2
300	другой стороны	1	2
301	совершенно не	1	2
302	которым он	1	2
303	в свое	2	2
304	к этой	2	2
305	по сравнению	2	2
306	в своих	4	2
307	это в	1	2
308	в таком	3	2
309	эта новая	2	1
310	я и	3	1
311	например в	2	1
312	знает о	1	1
313	же по	1	1
314	в первом	1	1
315	о тебе	1	1
316	можем судить	1	1
317	и до	4	1
318	равно что	1	1
319	в зависимости	3	1
320	и должен	1	1
321	на пороге	4	1
322	и полюбил	1	1
323	их жизни	2	1
324	мы имеем	2	1
325	преступления и	1	1
326	именно к	1	1
327	свою любовь	1	1
328	еще до	1	1
329	принадлежит к	1	1
330	я не	6	1
331	они были	1	1
332	нет ли	2	1
333	для нашей	1	1
334	зависимости от	3	1
335	первого и	1	1
336	стороны его	2	1
337	в большинстве	2	1
338	он сам	6	1
339	все эти	4	1
340	не был	2	1
341	нему в	1	1
342	в чем	2	1
343	и главное	1	1
344	не бывать	3	1
345	и высказать	1	1
346	нем только	3	1
347	но не	6	1
348	но как	2	1
349	что дал	1	1
350	в сторону	2	1
351	не входит	2	1
352	ответ на	1	1
353	друг от	2	1
354	друга и	1	1
355	давая ему	1	1
356	относится к	2	1
357	в истории	2	1
358	в одной	5	1
359	если она	1	1
360	независимо от	1	1
361	общего с	1	1
362	одном из	1	1
363	как к	2	1
364	перед нами	4	1
365	поэтому сама	1	1
366	на земле	1	1
367	и как	2	1
368	что по	1	1
