N	4gram	Bakhtin_Pr_3	FransuaR
1	в то же время	5	6
2	но в то же	1	3
3	в большей или меньшей	2	3
4	на священные тексты и	2	3
5	большей или меньшей степени	2	3
6	xvii и xviii веков	1	2
7	до сих пор еще	2	2
8	священные тексты и обряды	1	2
9	пародии на священные тексты	1	2
10	и в то же	2	2
11	и во всех других	1	2
12	как мы уже говорили	2	2
13	до нас дошли многочисленные	1	1
14	и не может быть	1	1
15	на самом же деле	1	1
16	мениппова сатира о достоинствах	1	1
17	parodia sacra то есть	1	1
18	продолжает жить и в	1	1
19	или во всяком случае	1	1
20	одной и той же	1	1
21	мы еще вернемся в	1	1
22	с его радостью смен	1	1
23	мы можем сказать что	1	1
24	но и во всех	1	1
25	так называемый гиппократов роман	1	1
26	сатира о достоинствах испанского	1	1
27	его развития в условиях	1	1
28	хотя иногда и в	1	1
29	менипп или путешествие в	1	1
30	xvi и xvii веков	1	1
31	один и тот же	1	1
32	разговоры в царстве мертвых	2	1
33	и т.п то есть	1	1
34	политических сатир мировой литературы	1	1
35	подчеркнем еще раз что	2	1
36	сих пор еще недостаточно	2	1
37	лукиана менипп или путешествие	1	1
38	о достоинствах испанского католикона	1	1
39	и до наших дней	2	1
40	все более и более	1	1
41	его радостью смен и	1	1
42	и др все эти	2	1
