N	3gram	Losev_Dial_2	StatiiOP
1	и т д	15	21
2	в том что	6	17
3	о том что	4	11
4	и т п	2	9
5	с точки зрения	8	8
6	до сих пор	2	7
7	в этом отношении	1	7
8	на самом деле	1	6
9	в данном случае	2	6
10	с другой стороны	4	6
11	во всяком случае	2	6
12	в самом деле	3	5
13	не может быть	3	5
14	я думаю что	1	4
15	то же время	4	4
16	не только в	2	4
17	в том отношении	1	4
18	того или иного	1	4
19	что и в	1	4
20	в то же	3	4
21	том что в	1	3
22	то или иное	4	3
23	так же как	1	3
24	на эти вопросы	1	3
25	в том как	1	3
26	и в этом	1	3
27	это не значит	2	3
28	заключается в том	1	3
29	но все же	1	3
30	за то что	1	3
31	не значит что	3	3
32	в свое время	1	2
33	и даже не	1	2
34	т д и	2	2
35	и в том	1	2
36	но и в	1	2
37	и то что	1	2
38	что в нем	2	2
39	может быть и	3	2
40	по крайней мере	9	2
41	как раз в	1	2
42	с одной стороны	1	2
43	в то время	3	2
44	так или иначе	2	2
45	не в том	1	2
46	т е в	3	2
47	данном случае в	1	2
48	вовсе не в	3	2
49	в данном месте	1	2
50	же и в	1	2
51	вопрос о том	1	2
52	речь идет о	1	2
53	том отношении что	1	2
54	в том смысле	4	2
55	тем не менее	2	2
56	дело не в	1	2
57	как и вообще	1	1
58	потому что он	2	1
59	не может не	3	1
60	бы сказал что	1	1
61	в обоих случаях	1	1
62	в той или	2	1
63	той или иной	1	1
64	то ни стало	1	1
65	я никогда не	1	1
66	так же и	1	1
67	не говоря уже	2	1
68	быть ни в	1	1
69	в таком виде	1	1
70	выйти за пределы	1	1
71	в этом смысле	1	1
72	не выходя за	2	1
73	в том и	1	1
74	а не по	1	1
75	тему о том	1	1
76	том что он	1	1
77	же как и	1	1
78	в одних и	1	1
79	во что бы	1	1
80	одних и тех	1	1
81	из двух или	1	1
82	что то или	1	1
83	говоря уже о	2	1
84	в зависимости от	2	1
85	одно из двух	1	1
86	сами по себе	3	1
87	что в одном	1	1
88	бы то ни	1	1
89	только то что	4	1
90	это вовсе не	2	1
91	точно так же	1	1
92	может быть даже	1	1
93	и говорить о	2	1
94	том смысле как	1	1
95	и тех же	1	1
96	ту или иную	1	1
97	в это время	1	1
98	это может быть	1	1
99	что бы то	1	1
100	но и это	1	1
101	о том как	1	1
102	то время как	3	1
103	это не просто	1	1
104	чтобы убедиться в	1	1
105	этого последнего слова	1	1
106	содержит в себе	3	1
107	и в то	1	1
108	говорить о том	1	1
109	мы находим например	1	1
110	как будто бы	3	1
111	т е так	1	1
112	но даже и	1	1
113	и такие которые	1	1
114	в каком случае	2	1
115	потому что она	5	1
116	в разной мере	1	1
117	выходя за пределы	2	1
118	на тему о	1	1
119	я не могу	1	1
120	и далее в	1	1
121	могут и не	1	1
122	именно в том	1	1
123	я бы сказал	1	1
124	надо сказать что	1	1
125	ни в каком	3	1
126	д и т	2	1
127	том смысле что	3	1
128	нет ни одной	1	1
129	из них и	1	1
130	у пушкина а	1	1
131	как бы ни	2	1
132	и не может	1	1
133	того как он	1	1
134	но все эти	1	1
135	мы говорим о	1	1
136	каком случае не	1	1
137	когда мы имеем	1	1
138	но это не	2	1
139	к тому что	1	1
140	не больше чем	1	1
141	они не допускают	1	1
142	так что в	1	1
143	во многих отношениях	1	1
144	думаю что с	1	1
145	но ведь это	2	1
146	нечего и говорить	1	1
147	т д в	1	1
148	в конце концов	1	1
149	со всеми его	1	1
150	вся разница будет	1	1
151	как и всякая	1	1
