N	2gram	Vygotskiy__6	Mirosoze
1	и в	28	46
2	в нем	7	22
3	у него	2	22
4	может быть	13	21
5	в этом	27	20
6	не только	16	18
7	и не	11	18
8	никогда не	8	18
9	для него	6	18
10	но и	10	15
11	не может	19	15
12	человека в	1	14
13	как и	6	13
14	ведет к	1	13
15	а не	3	13
16	друг друга	4	12
17	прежде всего	2	12
18	потому что	22	12
19	и он	1	11
20	но он	2	11
21	у нас	2	11
22	но в	5	10
23	в себе	4	10
24	он не	7	10
25	не в	4	9
26	не знает	3	9
27	отношение к	7	8
28	в своем	7	8
29	так как	10	8
30	она не	2	8
31	как бы	11	8
32	но это	2	8
33	как в	3	7
34	и к	6	7
35	в нашем	4	7
36	в этой	5	7
37	что он	18	7
38	вопрос о	5	6
39	что это	1	6
40	он сам	2	6
41	и здесь	3	6
42	доходит до	1	6
43	так же	15	6
44	того что	24	6
45	и там	2	6
46	то же	7	5
47	есть не	1	5
48	я не	4	5
49	не способен	1	5
50	друг к	3	5
51	в самом	8	5
52	привести к	1	5
53	что она	1	5
54	что все	5	5
55	к другу	4	5
56	в своей	2	5
57	в отношении	10	5
58	в конце	2	5
59	во всем	1	5
60	и его	3	5
61	к тому	10	5
62	и это	1	5
63	те же	3	5
64	это не	5	5
65	один из	3	5
66	в его	3	5
67	для того	8	5
68	то что	28	5
69	и все	5	5
70	мысль что	2	4
71	с его	3	4
72	у них	2	4
73	его на	1	4
74	том что	19	4
75	жизнь и	1	4
76	его отношение	3	4
77	тому что	11	4
78	не имеет	6	4
79	того чтобы	10	4
80	только и	1	4
81	должны быть	1	4
82	они и	1	4
83	должен быть	1	4
84	что у	2	4
85	так и	6	4
86	для этого	2	4
87	означает что	2	4
88	уже не	1	4
89	что и	4	4
90	в свою	1	4
91	они не	4	4
92	до конца	3	4
93	самого себя	1	4
94	что в	17	4
95	все что	1	4
96	смысле слова	1	3
97	же как	6	3
98	это и	3	3
99	к другому	4	3
100	той же	4	3
101	и на	5	3
102	иное как	1	3
103	в чем	6	3
104	человеку и	1	3
105	он в	1	3
106	как он	1	3
107	в каждом	3	3
108	и с	1	3
109	на все	1	3
110	его в	6	3
111	ни в	1	3
112	в них	3	3
113	в высшей	2	3
114	все равно	1	3
115	и тогда	1	3
116	не мог	1	3
117	в такой	2	3
118	что всякий	2	3
119	не для	1	3
120	того как	5	3
121	она никогда	1	3
122	что иное	1	3
123	по своей	3	3
124	только с	1	3
125	не существует	1	3
126	если бы	7	3
127	с ним	2	3
128	о том	1	3
129	не стоит	1	3
130	и во	1	3
131	должен привести	1	3
132	и можно	1	3
133	что они	2	3
134	к которой	2	3
135	в том	28	3
136	только в	18	3
137	есть в	3	3
138	тем что	8	3
139	от того	10	3
140	с другим	1	3
141	до сих	3	3
142	к которому	2	3
143	связано с	3	3
144	для человека	1	3
145	в строении	1	3
146	сих пор	3	3
147	и от	2	3
148	отношении к	3	3
149	сказать что	13	3
150	не что	1	3
151	есть и	1	3
152	в своих	3	3
153	отношения к	3	2
154	сам по	1	2
155	на высшую	3	2
156	поэтому он	2	2
157	с таким	1	2
158	и за	1	2
159	в сфере	12	2
160	только это	1	2
161	как то	1	2
162	принадлежит к	2	2
163	а для	1	2
164	для нашей	2	2
165	во всех	4	2
166	он легко	1	2
167	по отношению	10	2
168	себе и	2	2
169	она есть	1	2
170	в центре	1	2
171	под его	1	2
172	выйти из	1	2
173	как к	1	2
174	в мысли	4	2
175	хотя и	3	2
176	в действительности	1	2
177	от этого	3	2
178	от своей	1	2
179	то в	5	2
180	в которой	7	2
181	и тот	1	2
182	если он	2	2
183	но на	2	2
184	может уже	1	2
185	на его	3	2
186	этого вопроса	2	2
187	одной и	3	2
188	на этом	4	2
189	в единую	1	2
190	если я	4	2
191	чем в	2	2
192	в этих	2	2
193	точки зрения	13	2
194	другим и	2	2
195	ее в	2	2
196	них есть	1	2
197	от его	1	2
198	и той	3	2
199	которые в	4	2
200	что есть	1	2
201	стоит в	1	2
202	тогда когда	6	2
203	связи с	3	2
204	в основе	3	2
205	оно не	4	2
206	приходит к	2	2
207	можно было	7	2
208	еще в	2	2
209	после того	1	2
210	по себе	3	2
211	в разных	5	2
212	вот почему	2	2
213	и что	6	2
214	в сущности	7	2
215	нас в	2	2
216	к нему	1	2
217	все время	3	2
218	подобно тому	1	2
219	но с	2	2
220	мы видим	7	2
221	тот же	1	2
222	мы увидим	1	2
223	равно что	1	2
224	он уже	1	2
225	между тем	1	2
226	это означает	3	2
227	так что	6	2
228	своей природы	1	2
229	ни одного	1	2
230	и других	7	2
231	противоречии с	1	2
232	были бы	2	2
233	или иной	1	2
234	как у	1	2
235	интерес к	2	2
236	и своего	2	2
237	не означает	1	2
238	вместе с	7	2
239	перейти в	1	2
240	к своему	1	2
241	что за	1	2
242	тому как	1	2
243	это есть	3	2
244	что же	1	2
245	сам не	1	2
246	как учит	1	2
247	в более	1	2
248	но когда	2	2
249	и самое	1	2
250	бы в	3	2
251	а в	2	2
252	к самому	1	2
253	это все	1	2
254	но этот	1	2
255	отношению к	10	2
256	и то	4	1
257	самом деле	2	1
258	он может	2	1
259	бы для	1	1
260	не иначе	4	1
261	этом направлении	1	1
262	себя более	1	1
263	это совершенно	1	1
264	мы не	6	1
265	что если	2	1
266	движение в	3	1
267	еще до	1	1
268	это отношение	1	1
269	и ее	1	1
270	привести и	1	1
271	что вопрос	1	1
272	в будущем	1	1
273	степени как	1	1
274	еще у	1	1
275	и отличается	1	1
276	высшую ступень	2	1
277	быть в	1	1
278	не оставляет	1	1
279	только тогда	4	1
280	в новом	2	1
281	уже как	1	1
282	него с	1	1
283	нет и	1	1
284	за пределы	1	1
285	земного шара	1	1
286	нет как	1	1
287	которые не	1	1
288	его является	1	1
289	с этим	4	1
290	кто не	1	1
291	могли бы	9	1
292	и как	6	1
293	его к	1	1
294	в целом	3	1
295	все эти	2	1
296	ее как	1	1
297	раз в	3	1
298	отношение между	3	1
299	только один	1	1
300	ума что	1	1
301	на то	4	1
302	эту мысль	1	1
303	потребности в	1	1
304	он доходит	1	1
305	он должен	4	1
306	отношений между	10	1
307	наших глазах	1	1
308	по образу	1	1
309	не могли	5	1
310	в плане	3	1
311	может существовать	2	1
312	но все	1	1
313	что является	1	1
314	то чтобы	1	1
315	и характер	1	1
316	они должны	1	1
317	в другом	2	1
318	об этом	1	1
319	входит в	1	1
320	начала что	2	1
321	было бы	9	1
322	вызывает к	3	1
323	всю свою	2	1
324	и тем	5	1
325	с тем	5	1
326	первые два	1	1
327	его отношения	1	1
328	которой он	1	1
329	в развитии	24	1
330	потому и	1	1
331	остается в	2	1
332	и становится	1	1
333	переносится в	1	1
334	но если	4	1
335	привело к	1	1
336	будет в	1	1
337	что такое	3	1
338	поверхности в	1	1
339	и без	1	1
340	в котором	2	1
341	с точки	10	1
342	к одному	2	1
343	прийти к	1	1
344	существует для	1	1
345	в которых	2	1
346	ответить на	1	1
347	значение для	3	1
348	втором случае	2	1
349	вниз в	2	1
350	и более	2	1
351	их в	1	1
352	между двумя	2	1
353	все три	1	1
354	нас к	4	1
355	этого движения	1	1
356	но они	1	1
357	этого нужно	1	1
358	для каждого	2	1
359	к этим	1	1
360	не по	3	1
361	и именно	1	1
362	в самых	1	1
363	отличное от	1	1
364	для всего	1	1
365	это с	1	1
366	о природе	2	1
367	эта аналогия	1	1
368	и весь	1	1
369	мыслей и	2	1
370	есть то	1	1
371	своей природе	4	1
372	один путь	1	1
373	на одной	1	1
374	природу это	1	1
375	идет путем	2	1
376	и теперь	1	1
377	в сознании	4	1
378	не принадлежит	1	1
379	того же	7	1
380	до того	3	1
381	что на	4	1
382	него но	1	1
383	не потому	1	1
384	в нее	1	1
385	в момент	1	1
386	не могут	5	1
387	лежит в	3	1
388	бы он	1	1
389	отличается от	3	1
390	мысли о	1	1
391	образу и	1	1
392	по сравнению	15	1
393	он никогда	1	1
394	и слишком	1	1
395	природы по	1	1
396	в ее	1	1
397	и подобию	1	1
398	он с	2	1
399	иной природе	1	1
400	на той	1	1
401	х и	1	1
402	говорили что	1	1
403	в пределах	5	1
404	приводит к	6	1
405	как с	2	1
406	невозможно и	1	1
407	они стояли	1	1
408	не с	2	1
409	мог бы	3	1
410	о связи	2	1
411	начинается в	2	1
412	но у	1	1
413	была в	2	1
414	новых и	2	1
415	это обычно	1	1
416	путь ко	1	1
417	от строения	1	1
418	которая развилась	1	1
419	находится в	1	1
420	именно потому	2	1
421	на вопрос	2	1
422	видеть на	1	1
423	средств для	1	1
424	другому в	1	1
425	и который	1	1
426	может не	1	1
427	в значительной	2	1
428	до известной	3	1
429	своему значению	1	1
430	он исходит	1	1
431	это в	2	1
432	раньше чем	2	1
433	во втором	3	1
434	стояли на	1	1
435	себя но	1	1
436	и только	3	1
437	наконец в	1	1
438	тот момент	1	1
439	к низшей	1	1
440	уже из	2	1
441	происходит в	1	1
442	но так	1	1
443	известного рода	1	1
444	и всю	1	1
