N	2gram	Bakhtin_Fr_8	Psycholo
1	то что	3	32
2	и в	56	31
3	в том	13	30
4	то есть	24	26
5	что в	5	23
6	может быть	3	22
7	таким образом	17	20
8	при этом	4	19
9	так как	4	18
10	не может	2	17
11	как и	5	16
12	том что	8	16
13	и не	9	16
14	точки зрения	6	15
15	только в	9	14
16	не только	8	13
17	что и	3	13
18	а не	2	13
19	мы не	2	12
20	так же	2	12
21	в этом	14	12
22	в самом	9	11
23	не в	3	11
24	в области	5	11
25	могут быть	1	11
26	в сущности	8	10
27	того что	1	10
28	потому что	6	10
29	самом деле	2	9
30	ни в	2	9
31	как в	1	9
32	показать что	1	8
33	и что	1	8
34	никогда не	5	8
35	вместе с	2	8
36	все это	8	8
37	заключается в	1	7
38	сказать что	3	7
39	того чтобы	4	7
40	и его	12	7
41	о том	4	7
42	тому как	1	7
43	что он	2	7
44	что это	4	6
45	целый ряд	2	6
46	из этих	1	6
47	что она	2	6
48	для того	2	6
49	было бы	2	6
50	если бы	2	6
51	в его	18	6
52	вовсе не	6	6
53	и даже	8	6
54	совершенно точно	1	6
55	одной стороны	2	6
56	до конца	11	6
57	а в	2	6
58	то же	11	5
59	время как	1	5
60	в ее	6	5
61	с одной	4	5
62	и совершенно	2	5
63	подобно тому	1	5
64	несмотря на	2	5
65	оказывается что	1	5
66	в то	12	5
67	тогда когда	1	5
68	в процессе	5	5
69	как будто	1	5
70	то время	2	5
71	для нас	1	5
72	с другой	2	5
73	мы видим	6	5
74	так что	3	5
75	был бы	3	5
76	как бы	11	5
77	все же	2	5
78	и для	2	5
79	для выражения	1	5
80	и все	6	5
81	другой стороны	2	5
82	в котором	2	4
83	в которой	4	4
84	в виду	1	4
85	точка зрения	2	4
86	у него	7	4
87	со всеми	1	4
88	отличие от	1	4
89	в себе	4	4
90	в совершенно	4	4
91	тому что	1	4
92	одна из	4	4
93	совершенно правильно	1	4
94	очень часто	1	4
95	к тому	1	4
96	те же	1	4
97	прежде всего	6	4
98	между тем	3	4
99	один из	5	4
100	для всех	1	4
101	и у	1	4
102	мы можем	1	4
103	там где	3	4
104	и так	1	4
105	этого слова	1	4
106	с этой	2	4
107	и о	3	4
108	в результате	5	4
109	в этих	11	4
110	и другие	5	4
111	в своих	4	4
112	к этому	2	4
113	смысле слова	1	3
114	речь идет	1	3
115	например в	4	3
116	тем же	1	3
117	почти всегда	1	3
118	что эти	2	3
119	той же	6	3
120	вопрос о	1	3
121	эпохи в	9	3
122	из которых	2	3
123	в которых	2	3
124	совсем не	2	3
125	но не	5	3
126	стороны и	1	3
127	в своем	3	3
128	хотя и	2	3
129	что по	1	3
130	и к	4	3
131	но в	6	3
132	та же	1	3
133	уже в	2	3
134	в этой	6	3
135	им в	1	3
136	его и	1	3
137	свой особый	1	3
138	тому же	1	3
139	состоит в	1	3
140	и вот	1	3
141	с тем	2	3
142	в слове	2	3
143	мы знаем	1	3
144	в своей	2	3
145	в отличие	1	3
146	точку зрения	1	3
147	задачи и	1	3
148	что эта	1	3
149	только не	2	3
150	во всем	4	3
151	что на	2	3
152	не могут	1	3
153	чтобы показать	1	3
154	что оно	1	3
155	и это	1	3
156	что все	4	3
157	нет никакой	1	3
158	роль в	5	3
159	так и	13	3
160	но к	1	3
161	но мы	1	3
162	что самое	1	3
163	он не	5	3
164	ее от	1	3
165	в частности	7	3
166	дело с	1	3
167	не можем	1	3
168	только на	2	3
169	и других	4	3
170	слова в	1	3
171	и только	1	3
172	точек зрения	2	3
173	до сих	8	3
174	не было	5	3
175	под влиянием	1	3
176	в одной	1	3
177	сих пор	8	3
178	но это	2	3
179	от всех	2	3
180	жизни и	1	3
181	как на	1	3
182	то на	1	2
183	ту же	4	2
184	того же	1	2
185	и то	2	2
186	на самом	2	2
187	идет о	1	2
188	из всех	2	2
189	как мы	7	2
190	бы что	1	2
191	человека и	2	2
192	почти все	2	2
193	в чем	1	2
194	только то	1	2
195	с совершенно	1	2
196	что они	2	2
197	независимо от	1	2
198	что внутренняя	1	2
199	как к	2	2
200	когда он	2	2
201	более или	2	2
202	в себя	1	2
203	бы и	2	2
204	в известном	2	2
205	как он	1	2
206	в нем	8	2
207	главным образом	3	2
208	представления об	1	2
209	понятий и	1	2
210	и характер	1	2
211	и с	8	2
212	его в	2	2
213	на почве	1	2
214	этом смысле	1	2
215	и тем	1	2
216	в них	11	2
217	далеко не	2	2
218	не всегда	1	2
219	эпохи с	1	2
220	такой же	5	2
221	и тогда	1	2
222	или менее	2	2
223	и сейчас	1	2
224	именно и	1	2
225	с точки	2	2
226	мысли и	1	2
227	бы мы	1	2
228	их в	4	2
229	том же	1	2
230	даже в	4	2
231	начинает с	1	2
232	в науке	1	2
233	в основе	4	2
234	казалось бы	3	2
235	таким путем	1	2
236	видим что	2	2
237	лиц но	1	2
238	этом отношении	1	2
239	фактов и	2	2
240	их от	1	2
241	мы найдем	2	2
242	в основу	1	2
243	же самое	1	2
244	если же	1	2
245	на вопрос	1	2
246	образы и	4	2
247	это только	1	2
248	с ним	2	2
249	в настоящее	3	2
250	и здесь	3	2
251	зрения на	2	2
252	настоящее время	3	2
253	утверждает что	1	2
254	там же	1	2
255	но и	9	2
256	и во	2	2
257	тем или	1	2
258	этих слов	1	2
259	отметить что	2	2
260	наконец в	4	2
261	к нему	2	2
262	как например	3	2
263	видели что	3	2
264	тот же	1	2
265	которых они	1	2
266	и потому	4	2
267	по мнению	1	2
268	бы ни	1	2
269	по этому	1	2
270	в качестве	4	2
271	уже не	3	2
272	из них	2	2
273	одно из	1	2
274	и их	8	2
275	в одном	2	2
276	к ним	2	2
277	как раз	2	2
278	и вместе	1	2
279	себе представить	1	2
280	в каком	2	2
281	что для	3	2
282	говорит о	2	2
283	не быть	1	2
284	в связи	3	2
285	мы видели	5	2
286	него в	1	2
287	данной эпохи	1	2
288	и там	1	2
289	им с	1	2
290	чувства и	1	2
291	к другим	1	2
292	она должна	1	2
293	в книге	1	2
294	одного и	1	2
295	должна была	1	2
296	и от	1	2
297	или иным	1	2
298	от него	1	2
299	бы в	3	2
300	и как	2	2
301	имеет место	1	2
302	народного и	1	2
303	что даже	1	2
304	из этого	1	2
305	по поводу	1	2
306	это в	2	2
307	гораздо более	1	2
308	говоря о	1	1
309	он также	1	1
310	и всем	1	1
311	по преимуществу	2	1
312	фактами все	1	1
313	все те	2	1
314	традиционных элементов	1	1
315	и могут	1	1
316	те времена	2	1
317	и значение	1	1
318	и была	2	1
319	при анализе	1	1
320	особую точку	1	1
321	и свой	1	1
322	он как	1	1
323	однако этот	1	1
324	свою особую	1	1
325	растений в	1	1
326	в полной	1	1
327	и ее	4	1
328	ему в	1	1
329	то это	1	1
330	за всеми	1	1
331	и явлений	2	1
332	личное состояние	1	1
333	и был	3	1
334	в ней	4	1
335	все остальное	1	1
336	литературы и	1	1
337	собой в	1	1
338	еще не	10	1
339	и на	7	1
340	время в	3	1
341	бы то	2	1
342	взгляде на	2	1
343	с его	5	1
344	во всех	8	1
345	там и	1	1
346	по своему	8	1
347	а следовательно	1	1
348	при объяснении	1	1
349	друг к	1	1
350	оно уже	1	1
351	то он	1	1
352	о смерти	1	1
353	правильно указывает	1	1
354	это слово	1	1
355	одном и	1	1
356	в шесть	1	1
357	традиции в	1	1
358	за пределы	4	1
359	чем же	1	1
360	дело идет	1	1
361	и частей	1	1
362	действительности же	1	1
363	в одних	1	1
364	перед нами	3	1
365	на человека	1	1
366	и слова	1	1
367	и наконец	3	1
368	в древнейшем	1	1
369	его к	3	1
370	в непосредственной	1	1
371	конечно не	4	1
372	и хотя	2	1
373	за собой	1	1
374	из самых	1	1
375	этих моментов	1	1
376	еще далеко	1	1
377	в тех	1	1
378	и принципиальной	1	1
379	одной общей	1	1
380	это тот	1	1
381	с их	2	1
382	своем романе	2	1
383	во многих	1	1
384	и те	2	1
385	всей его	1	1
386	можно себе	1	1
387	на его	6	1
388	труда и	1	1
389	по словам	1	1
390	сцену в	1	1
391	не следует	1	1
392	всех остальных	1	1
393	главное в	1	1
394	каждая эпоха	1	1
395	наши чувства	1	1
396	момента в	1	1
397	и еще	2	1
398	на таком	1	1
399	к одному	1	1
400	сильные в	1	1
401	ни было	2	1
402	природы человека	1	1
403	науки и	1	1
404	что ни	1	1
405	в нее	1	1
406	не бывает	1	1
407	для всей	1	1
408	а затем	1	1
409	есть все	1	1
410	в мире	2	1
411	конечно в	2	1
412	связанных с	1	1
413	на все	1	1
414	времени и	4	1
415	а как	1	1
416	особенно в	1	1
417	это не	2	1
418	его существенную	1	1
419	живет в	1	1
420	и правды	1	1
421	в большей	3	1
422	на этот	1	1
423	и вы	1	1
424	связь образов	1	1
425	тот самый	1	1
426	что целью	1	1
427	которой он	1	1
428	бы эту	1	1
429	чем в	1	1
430	в приложении	1	1
431	автора и	1	1
432	обратимся к	1	1
433	понятия и	1	1
434	еще раз	1	1
435	этимологическое значение	1	1
436	для него	2	1
437	но если	1	1
438	и при	2	1
439	из которой	1	1
440	приложении к	1	1
441	значение то	1	1
442	результате этого	1	1
443	не стоят	1	1
444	нем между	1	1
445	мы полагаем	1	1
446	почти совершенно	1	1
447	совершенно иначе	1	1
448	образом и	3	1
449	такую же	1	1
450	некоторые черты	1	1
451	и более	4	1
452	не могли	2	1
453	новое и	3	1
454	этой работы	1	1
455	он дает	2	1
456	же мы	1	1
457	это верно	1	1
458	и сколько	1	1
459	и какая	1	1
460	между людьми	2	1
461	вещей как	1	1
462	в таких	3	1
463	лиц и	2	1
464	иной раз	1	1
465	самого начала	1	1
466	дело не	2	1
467	дело в	2	1
468	особый характер	3	1
469	очень далеких	2	1
470	на котором	2	1
471	это совершенно	1	1
472	того как	2	1
473	только и	1	1
474	явление в	1	1
475	людей и	2	1
476	вместо того	1	1
477	связи с	6	1
478	легко убедиться	1	1
479	во времена	3	1
480	и по-разному	1	1
481	не потому	2	1
482	сравнить с	1	1
483	в духе	4	1
484	во все	3	1
485	под воздействием	1	1
486	и образного	1	1
487	и такие	2	1
488	его за	1	1
489	числе и	2	1
490	для его	1	1
491	они и	1	1
492	из ее	1	1
493	формы есть	1	1
494	гоголь в	1	1
495	форм мы	1	1
496	слово которое	1	1
497	речи мы	1	1
498	значительной мере	1	1
499	но при	1	1
500	на нем	1	1
501	отношения и	1	1
502	языка и	6	1
503	характер и	3	1
504	с самого	1	1
505	в пределах	5	1
506	в монологе	1	1
507	следовательно и	1	1
508	времена когда	1	1
509	с общим	1	1
510	темных людей	2	1
511	его слове	1	1
512	его жизни	2	1
513	больше в	1	1
514	здесь как	2	1
515	здесь нет	3	1
516	она была	1	1
517	том как	1	1
518	по ее	1	1
519	по сравнению	1	1
520	строго говоря	1	1
521	в эпоху	10	1
522	и вообще	1	1
523	громадное значение	1	1
524	мире в	2	1
525	точности и	1	1
526	смысле и	1	1
527	каждый образ	1	1
528	одного человека	1	1
529	что мысль	1	1
530	и та	1	1
531	при изображении	1	1
532	можно сказать	2	1
533	а также	3	1
534	как форма	3	1
535	в значительной	2	1
536	как у	1	1
537	все в	1	1
538	при взгляде	2	1
539	во всей	2	1
540	исторического развития	1	1
541	слов и	3	1
542	в свете	4	1
543	и существенно	1	1
544	вещи как	1	1
545	и мир	1	1
546	указывает что	2	1
547	известном смысле	1	1
548	в ту	4	1
549	но с	2	1
550	ни взять	1	1
551	о двух	1	1
552	чем это	1	1
553	одной из	3	1
554	скорее как	1	1
555	том или	1	1
556	как нечто	1	1
557	грань между	2	1
558	очень много	2	1
559	здесь с	3	1
560	никаких новых	1	1
561	является прямым	1	1
562	смысле когда	1	1
563	значение и	2	1
564	тем чтобы	1	1
565	но самое	1	1
566	этому вопросу	2	1
567	и обратно	1	1
568	за ним	1	1
569	предмет и	1	1
570	совершенно новую	1	1
571	мы находим	3	1
572	этой системы	1	1
573	явлениями и	3	1
574	и оценки	1	1
575	или ином	1	1
576	в других	2	1
577	и построения	2	1
578	в особенности	4	1
579	но вся	1	1
580	со всем	1	1
581	без всякой	1	1
582	выходит за	1	1
583	и из	1	1
584	имеет и	1	1
585	значение которое	1	1
586	связаны с	6	1
587	именно в	1	1
588	здесь в	3	1
589	для измерения	1	1
590	далеких от	2	1
591	указывая что	1	1
592	действующих лиц	2	1
593	еще и	3	1
594	была и	1	1
595	такое же	1	1
596	а с	1	1
597	мы еще	1	1
598	и др	8	1
599	могут иметь	1	1
600	больше и	1	1
601	полагаем что	1	1
602	существенную роль	3	1
603	которых мы	1	1
604	и самый	3	1
605	своего рода	5	1
606	его как	2	1
607	которые происходят	1	1
608	основных и	1	1
609	что обычно	1	1
610	один раз	1	1
611	в те	3	1
612	действия в	1	1
613	между собою	2	1
614	было в	1	1
615	в творчестве	5	1
616	о себе	2	1
617	в центре	2	1
618	обычно как	1	1
619	иная чем	1	1
620	границы между	6	1
621	я уже	1	1
622	вопросу и	1	1
623	это сознание	1	1
624	только с	1	1
625	их к	1	1
626	эпох и	1	1
627	другу и	1	1
628	он говорит	2	1
629	сравнению с	1	1
630	в той	6	1
631	лежат в	1	1
632	на эту	3	1
633	расстояние между	1	1
634	в литературе	3	1
635	и эстетика	1	1
636	и всей	3	1
637	быть только	1	1
638	хотя он	2	1
639	для понимания	2	1
640	дело здесь	1	1
641	его творчество	3	1
642	слова и	3	1
643	в условиях	5	1
644	судить о	2	1
645	имел в	1	1
646	не к	1	1
647	между собой	1	1
648	которые были	2	1
649	же значение	1	1
650	нашего автора	1	1
651	в более	1	1
652	идет именно	1	1
653	форм и	4	1
654	совершается в	1	1
655	системы совершенно	1	1
656	он очевидно	1	1
657	его с	1	1
658	черпала свои	1	1
659	романе и	1	1
660	как для	1	1
661	почти вовсе	1	1
662	находится в	1	1
663	эти бесконечно	1	1
664	всех старых	1	1
665	которой мы	1	1
666	и отвечает	1	1
667	же в	1	1
668	нужно для	1	1
669	между ними	2	1
670	из тех	1	1
671	только как	1	1
672	в системе	1	1
673	в их	3	1
674	роль играет	1	1
675	также в	1	1
676	применения и	1	1
677	одновременно и	1	1
678	к другу	1	1
679	и русского	1	1
680	можно привести	1	1
681	людей но	1	1
682	в действительности	2	1
683	никто не	1	1
684	включает в	1	1
685	видим в	1	1
686	те которые	1	1
687	том числе	3	1
