N	2gram	Vygotskiy__4	FransuaR
1	и в	33	41
2	то есть	13	20
3	таким образом	13	19
4	в этом	28	15
5	как и	5	14
6	и все	12	14
7	то же	9	13
8	все эти	6	13
9	в этой	9	13
10	мы уже	5	12
11	в его	10	12
12	эпизод с	3	11
13	в себе	6	11
14	как мы	4	11
15	в том	21	11
16	прежде всего	2	11
17	так и	3	10
18	в то	3	10
19	никто не	4	10
20	все это	13	10
21	в своем	7	9
22	не в	2	9
23	же время	2	9
24	и его	5	9
25	но и	3	9
26	что в	21	9
27	но в	2	8
28	в конце	8	8
29	то что	44	8
30	и от	2	8
31	по существу	2	8
32	в нем	7	7
33	вовсе не	5	7
34	в них	2	7
35	как бы	25	7
36	и не	13	7
37	и до	3	6
38	ни в	3	6
39	он хочет	1	6
40	о том	20	6
41	мы видим	6	6
42	только в	4	6
43	это не	6	6
44	есть в	1	6
45	для него	1	6
46	у него	6	6
47	все они	2	6
48	как в	3	5
49	и к	2	5
50	не только	7	5
51	в плане	1	5
52	на этом	3	5
53	точки зрения	6	5
54	того как	1	5
55	потому что	24	5
56	и это	5	5
57	в ней	6	5
58	к нему	1	5
59	на одном	1	5
60	и у	1	5
61	уже в	2	5
62	что и	3	5
63	вместе с	8	5
64	так же	13	5
65	и для	3	5
66	а в	4	5
67	к этому	4	5
68	в средние	1	4
69	место в	2	4
70	в сущности	6	4
71	как я	3	4
72	и на	5	4
73	целый ряд	5	4
74	и наконец	2	4
75	та же	3	4
76	что это	13	4
77	он не	11	4
78	но все	2	4
79	и с	2	4
80	должно быть	3	4
81	том что	22	4
82	одном из	1	4
83	но он	6	4
84	одна из	4	4
85	ничего не	2	4
86	рядом с	1	4
87	в виду	2	4
88	в одну	1	4
89	в последней	2	4
90	и здесь	3	4
91	уже говорили	1	4
92	может быть	22	4
93	длинный ряд	1	4
94	было бы	12	4
95	конце концов	3	4
96	средние века	1	4
97	например в	3	3
98	он может	2	3
99	и есть	4	3
100	из самых	1	3
101	с точки	4	3
102	той же	4	3
103	я не	4	3
104	с ее	3	3
105	во всех	2	3
106	совсем не	1	3
107	от этого	3	3
108	и те	1	3
109	так сказать	1	3
110	при этом	2	3
111	в нее	2	3
112	в мире	3	3
113	его в	3	3
114	тела в	1	3
115	несмотря на	1	3
116	во время	6	3
117	в своей	4	3
118	в их	2	3
119	оказывается что	2	3
120	тем самым	3	3
121	вперед по	1	3
122	в отношении	1	3
123	не имеет	2	3
124	тем что	3	3
125	все то	12	3
126	мы найдем	1	3
127	свою очередь	1	3
128	можно было	4	3
129	за то	3	3
130	что у	4	3
131	так много	1	3
132	и вся	1	3
133	о нем	4	3
134	это была	1	3
135	что он	20	3
136	поэтому и	1	3
137	из них	4	3
138	и их	1	3
139	в одном	3	3
140	так как	12	3
141	не на	2	3
142	не было	3	3
143	ничем не	2	3
144	в руках	2	3
145	не может	10	3
146	и потому	2	3
147	в той	3	3
148	в это	2	3
149	такой же	2	3
150	но это	1	3
151	в свою	1	3
152	того же	1	3
153	жизни и	4	3
154	и другие	1	3
155	и эта	2	3
156	это в	4	3
157	также и	2	2
158	начинается с	1	2
159	и то	2	2
160	на самом	6	2
161	и так	4	2
162	все те	2	2
163	есть не	1	2
164	со всех	1	2
165	он знает	2	2
166	мы не	5	2
167	и наш	1	2
168	в которой	4	2
169	но по	1	2
170	на глазах	1	2
171	он действует	1	2
172	всего романа	2	2
173	и заставляет	1	2
174	еще не	1	2
175	в которых	3	2
176	в чем	1	2
177	с его	2	2
178	точка зрения	2	2
179	по отношению	1	2
180	не просто	4	2
181	мы сейчас	2	2
182	в течение	1	2
183	в одной	2	2
184	перед нами	6	2
185	говорит что	10	2
186	роль играет	1	2
187	но без	1	2
188	рассказ о	1	2
189	как он	5	2
190	слово это	1	2
191	и еще	1	2
192	и вот	6	2
193	никому не	2	2
194	что все	11	2
195	и может	5	2
196	это было	4	2
197	по прямой	3	2
198	с этим	5	2
199	далеко не	3	2
200	мы имеем	2	2
201	в этих	1	2
202	вещи в	1	2
203	во второй	1	2
204	том как	3	2
205	мы в	3	2
206	образом и	1	2
207	их в	3	2
208	том и	1	2
209	что есть	1	2
210	дело в	1	2
211	здесь на	1	2
212	все свои	1	2
213	и всегда	1	2
214	так называемый	1	2
215	весь этот	1	2
216	и времени	1	2
217	нет ни	3	2
218	они как	1	2
219	к тому	12	2
220	должен быть	1	2
221	всего этого	1	2
222	на другой	1	2
223	с самого	5	2
224	никогда не	5	2
225	начала и	1	2
226	во все	3	2
227	жизнь и	4	2
228	в словах	2	2
229	а также	1	2
230	другими словами	1	2
231	и во	1	2
232	друзья мои	1	2
233	три раза	1	2
234	вся эта	1	2
235	бы в	1	2
236	во всей	3	2
237	он берет	1	2
238	разобранным нами	1	2
239	все время	24	2
240	в лице	1	2
241	того что	4	2
242	и самая	1	2
243	тот же	3	2
244	одной из	1	2
245	во времени	1	2
246	и ее	2	2
247	он заставляет	1	2
248	только на	1	2
249	же в	1	2
250	и других	4	2
251	и со	1	2
252	отношению к	1	2
253	к самому	2	2
254	в особенности	1	2
255	связаны с	1	2
256	именно в	2	2
257	и др	1	2
258	а на	2	2
259	до конца	7	2
260	а не	6	2
261	переходим к	1	2
262	в связи	1	2
263	нигде не	1	2
264	из которых	3	2
265	в отдельности	1	2
266	этот образ	1	2
267	сейчас увидим	1	2
268	которое он	1	2
269	или в	1	2
270	в результате	2	2
271	и самым	1	2
272	и смысл	2	2
273	и как	5	2
274	с ним	5	2
275	ни было	1	2
276	в заключение	1	2
277	во всяком	3	2
278	этого романа	1	1
279	который должен	1	1
280	от этой	1	1
