N	2gram	Vinokur_St_1	KulturaY
1	и т	30	54
2	т п	9	41
3	т е	15	32
4	и в	44	23
5	точки зрения	11	23
6	в том	36	22
7	не только	18	17
8	в этом	21	16
9	было бы	17	16
10	с точки	8	16
11	самом деле	11	14
12	может быть	15	14
13	в области	14	14
14	в самом	7	13
15	что в	30	13
16	не менее	5	12
17	потому что	6	12
18	для того	10	12
19	вопрос о	4	11
20	том что	29	11
21	того чтобы	11	11
22	можно было	13	11
23	в его	9	11
24	того что	9	11
25	а не	16	11
26	можно говорить	1	10
27	у нас	11	10
28	и не	16	10
29	еще не	3	9
30	таким образом	7	9
31	тем не	2	9
32	хотя бы	6	9
33	так как	5	9
34	прежде всего	7	9
35	т д	21	8
36	лишь в	3	8
37	иными словами	1	8
38	зависимости от	1	8
39	если бы	9	8
40	в виду	1	8
41	уже не	1	8
42	до сих	7	8
43	сих пор	7	8
44	между прочим	2	8
45	как на	1	8
46	как это	4	7
47	в зависимости	1	7
48	русского языка	2	7
49	все эти	5	7
50	в нашем	1	7
51	речи в	1	7
52	того как	1	7
53	если мы	1	7
54	и что	4	7
55	с другой	9	7
56	или иной	1	7
57	в данном	14	7
58	сказать что	7	7
59	то же	5	6
60	говорить о	2	6
61	только в	10	6
62	так и	9	6
63	при этом	2	6
64	и тем	3	6
65	с тем	1	6
66	о языке	1	6
67	ничего не	2	6
68	не может	8	6
69	могут быть	5	6
70	по себе	1	6
71	о том	17	6
72	после того	1	6
73	что и	6	6
74	тот же	1	6
75	что он	10	6
76	для этого	2	6
77	также и	9	5
78	и есть	1	5
79	в первом	2	5
80	как мы	1	5
81	я не	7	5
82	в чем	3	5
83	уже выше	2	5
84	все же	8	5
85	хотя и	1	5
86	из этих	6	5
87	как бы	4	5
88	что она	4	5
89	как и	9	5
90	не значит	3	5
91	не в	12	5
92	вовсе не	19	5
93	во внимание	1	5
94	от того	1	5
95	не могут	1	5
96	но также	9	5
97	той или	1	5
98	при чем	6	5
99	тем что	5	5
100	далеко не	1	5
101	что же	6	5
102	тем более	4	5
103	но это	6	5
104	а в	17	5
105	совершенно не	5	5
106	того же	3	4
107	тех же	1	4
108	в сущности	2	4
109	п и	1	4
110	столь же	4	4
111	как в	13	4
112	в своем	2	4
113	целый ряд	2	4
114	в целом	5	4
115	том случае	1	4
116	ясно что	10	4
117	этого слова	2	4
118	что значит	1	4
119	в своей	6	4
120	что такое	1	4
121	не столько	1	4
122	которые в	2	4
123	том чтобы	1	4
124	же мы	1	4
125	тому что	3	4
126	тем самым	2	4
127	тогда когда	1	4
128	о них	2	4
129	как раз	4	4
130	в числе	2	4
131	и о	1	4
132	в ее	4	4
133	данном случае	6	4
134	были бы	1	4
135	для нас	7	4
136	а также	2	4
137	заключается в	4	4
138	между тем	3	4
139	с одной	3	4
140	что не	3	4
141	слова в	1	4
142	не было	4	4
143	одной стороны	2	4
144	мы говорим	1	4
145	в той	6	4
