N	2gram	Vygotskiy__4	FransuaR
1	и в	33	65
2	то есть	13	45
3	и др	1	24
4	как бы	25	22
5	и не	13	22
6	вовсе не	5	18
7	в сущности	6	16
8	в том	21	16
9	в этом	28	15
10	но в	2	14
11	в нем	7	13
12	в условиях	1	13
13	мы уже	5	12
14	и на	5	11
15	тела в	1	11
16	прежде всего	2	11
17	все эти	6	10
18	не только	7	10
19	и его	5	10
20	так и	3	10
21	но и	3	10
22	и потому	2	10
23	во всех	2	9
24	в его	10	9
25	все это	13	9
26	за пределы	1	8
27	всех этих	3	8
28	в своем	7	8
29	в основе	3	8
30	в дальнейшем	1	8
31	и даже	1	8
32	здесь в	3	8
33	и другие	1	8
34	формы и	1	7
35	его в	3	7
36	точки зрения	6	7
37	уже говорили	1	7
38	только в	4	7
39	жизни и	4	7
40	на самом	6	6
41	в ней	6	6
42	еще не	1	6
43	все же	5	6
44	и у	1	6
45	главным образом	1	6
46	при этом	2	6
47	том что	22	6
48	в отношении	1	6
49	никогда не	5	6
50	как мы	4	6
51	времени и	2	6
52	одно из	2	6
53	так как	12	6
54	может быть	22	6
55	сказать что	13	6
56	связана с	1	5
57	века в	1	5
58	литературы и	2	5
59	с его	2	5
60	как в	3	5
61	на протяжении	1	5
62	в них	2	5
63	рядом с	1	5
64	как и	5	5
65	есть в	1	5
66	в своей	4	5
67	потому что	24	5
68	между тем	1	5
69	для него	1	5
70	в одном	3	5
71	превращается в	1	5
72	связь с	5	5
73	в частности	4	5
74	в той	3	5
75	и все	12	5
76	в своих	3	5
77	жизни в	1	5
78	в средние	1	4
79	и до	3	4
80	в общем	1	4
81	и к	2	4
82	поэтому и	1	4
83	в самом	12	4
84	в этой	9	4
85	так сказать	1	4
86	и еще	1	4
87	во время	6	4
88	в их	2	4
89	мысли и	1	4
90	не понимает	2	4
91	не в	2	4
92	до сих	3	4
93	и искусства	1	4
94	шекспира и	6	4
95	связи с	2	4
96	в жизни	4	4
97	из них	4	4
98	сих пор	3	4
99	это уже	1	4
100	это как	1	4
101	для нас	7	4
102	средние века	1	4
103	совершенно не	4	4
104	это в	4	4
105	в обычном	1	3
106	самом деле	12	3
107	мы и	1	3
