N	3gram	Vygotskiy__2	Narrotol
1	в данном случае	3	8
2	в том что	21	5
3	к тому же	1	5
4	и тем самым	1	4
5	той или иной	1	4
6	не может быть	6	4
7	по отношению к	5	3
8	подобно тому как	2	3
9	в этом отношении	3	3
10	для того чтобы	10	3
11	речь идет о	2	3
12	о том что	4	2
13	состоит в том	3	2
14	в самом деле	4	2
15	то же самое	2	2
16	до сих пор	1	2
17	сами по себе	1	2
18	в отличие от	3	2
19	друг на друга	1	2
20	как если бы	1	2
21	в зависимости от	6	2
22	как раз в	2	2
23	в связи с	6	2
24	не только от	1	2
25	дело в том	1	2
26	и все же	1	2
27	во всяком случае	6	2
28	но и от	1	2
29	можно сказать что	1	2
30	на то что	6	2
31	из этих двух	1	2
32	в известном смысле	1	2
33	по сути дела	1	1
34	мере того как	1	1
35	более или менее	2	1
36	в этом последнем	1	1
37	в том числе	3	1
38	это позволяет нам	1	1
39	по мере того	1	1
40	один и тот	1	1
41	он не может	1	1
42	с другой стороны	1	1
43	с точки зрения	18	1
44	как и все	1	1
45	в сущности в	1	1
46	том случае если	1	1
47	и со стороны	1	1
48	сам по себе	1	1
49	бы то ни	1	1
50	только то что	1	1
51	и то что	1	1
52	об этом в	1	1
53	из того что	4	1
54	в сущности говоря	1	1
55	со своей точки	1	1
56	точно так же	1	1
57	зависит не только	1	1
58	как со стороны	1	1
59	именно в этом	1	1
60	в том случае	1	1
61	в самом первом	1	1
62	из которых он	1	1
63	точки зрения развития	1	1
64	как и в	1	1
65	то ни было	1	1
66	все та же	1	1
67	мы не знаем	1	1
68	с одной стороны	7	1
69	и тот же	1	1
70	точки зрения но	1	1
71	речи и мышления	3	1
72	в приведенном выше	1	1
73	картину в целом	2	1
74	так и со	1	1
75	в частности в	1	1
76	и потому что	1	1
77	вопрос не имеет	1	1
78	друг с другом	2	1
79	связаны между собой	1	1
80	а с другой	4	1
81	именно это и	1	1
82	в той или	1	1
83	здесь не только	1	1
84	связи с этим	1	1
85	той или другой	1	1
86	мы не можем	3	1
87	само по себе	2	1
88	и т.п в	1	1
89	на протяжении всего	2	1
90	оставляя за собой	1	1
91	и в самом	2	1
92	в конечном счете	4	1
93	для его решения	1	1
94	своей точки зрения	1	1
95	и не то	1	1
96	том числе и	3	1
97	друг от друга	2	1
98	является в данном	1	1
99	не отличается от	1	1
100	и в конечном	1	1
101	на самом деле	2	1
102	на этот раз	1	1
103	в отрыве от	1	1
104	в целом как	1	1
105	как мы видели	1	1
106	не входит в	1	1
