N	2gram	Bakhtin_Pr_4	Formalny
1	и в	46	24
2	в его	9	23
3	прежде всего	9	22
4	и не	27	20
5	так и	4	18
6	и пр	2	17
7	точки зрения	11	16
8	не может	19	16
9	в этом	16	15
10	в нем	17	14
11	может быть	23	14
12	таким образом	4	13
13	на почве	2	13
14	с точки	9	13
15	именно как	2	12
16	в своем	3	11
17	как и	12	11
18	в своей	3	11
19	в их	4	11
20	не менее	2	11
21	должно быть	4	11
22	в ней	1	10
23	то же	6	10
24	вовсе не	9	10
25	и его	6	10
26	и их	3	10
27	а не	11	10
28	в то	5	9
29	в процессе	4	9
30	и потому	1	9
31	все это	6	9
32	и на	11	8
33	как в	4	8
34	и с	7	8
35	лишь в	2	8
36	не в	10	8
37	же время	5	8
38	в ее	1	8
39	именно в	1	8
40	то что	4	8
41	в свою	1	8
42	на самом	1	7
43	должна быть	2	7
44	с ее	3	7
45	не только	14	7
46	место в	1	7
47	не должна	1	7
48	жизни и	5	7
49	в единстве	3	7
50	до конца	4	7
51	но и	12	7
52	отношения к	2	6
53	еще не	7	6
54	самом деле	4	6
55	более или	3	6
56	в целом	1	6
57	все эти	4	6
58	в этой	3	6
59	как бы	19	6
60	входит в	1	6
61	или менее	3	6
62	она не	3	6
63	в пределах	10	6
64	и здесь	4	6
65	до сих	8	6
66	в том	9	6
67	было бы	3	6
68	в живом	1	6
69	как это	1	6
70	сих пор	8	6
71	и все	9	6
72	а в	2	6
73	бы ни	2	5
74	хотя бы	2	5
75	во всех	5	5
76	одним словом	1	5
77	но в	6	5
78	в самом	9	5
79	при этом	5	5
80	по себе	7	5
81	не могло	2	5
82	и до	3	5
83	у нас	2	5
84	должны быть	1	5
85	как мы	12	5
86	в литературе	1	5
87	только на	3	5
88	со стороны	1	5
89	с другой	3	5
90	и др	1	5
91	лишь как	2	5
92	с его	5	4
93	по отношению	5	4
94	и к	9	4
95	учение о	1	4
96	отчасти и	2	4
97	не как	3	4
98	в мире	3	4
99	историка литературы	1	4
100	друг друга	6	4
101	только и	2	4
102	как на	1	4
103	никогда не	6	4
104	если бы	3	4
105	для этого	2	4
106	в формах	3	4
107	мы увидим	6	4
108	всяком случае	1	4
109	с одной	1	4
110	конечно не	8	4
111	одной стороны	1	4
112	в связи	1	4
113	в частности	1	4
114	отношению к	5	4
115	стороны и	2	4
116	быть и	1	4
117	что в	4	4
118	к этой	1	4
119	так же	3	4
120	во всяком	2	4
121	в конкретном	2	3
122	мы не	4	3
123	время в	1	3
124	но не	4	3
125	со всеми	1	3
126	в общем	2	3
127	отношение к	3	3
128	как к	1	3
129	все же	4	3
130	когда он	2	3
131	целый ряд	2	3
132	и как	2	3
133	и наконец	4	3
134	в себе	7	3
135	человек не	1	3
136	так сказать	5	3
137	он не	4	3
138	он должен	1	3
139	оно должно	2	3
140	в каждом	6	3
141	значение в	2	3
142	на все	2	3
143	его в	1	3
144	литературном произведении	1	3
145	в жизни	5	3
146	в них	1	3
147	нельзя понять	1	3
148	они не	2	3
149	в отношении	3	3
150	тем самым	1	3
151	но для	3	3
152	не о	1	3
153	связи с	1	3
154	отличается от	3	3
155	всего в	1	3
156	к тому	2	3
157	нашей работы	1	3
158	здесь не	4	3
159	особенно в	5	3
160	жизнь и	3	3
161	в широком	1	3
162	критика и	1	3
163	влияние на	2	3
164	воздействия на	1	3
165	бы в	3	3
166	наконец в	1	3
167	и всякое	2	3
168	один из	1	3
169	в большинстве	9	3
170	и других	4	3
171	для него	2	3
172	и даже	3	3
173	в области	1	3
174	не было	2	3
175	его как	2	3
176	на фоне	6	3
177	ни на	1	3
178	не боится	1	3
179	в художественном	2	3
180	ничем не	1	3
181	этого слова	2	3
182	но это	6	3
183	это последнее	1	3
184	более того	3	3
185	с помощью	3	3
186	между ними	10	3
187	от всех	1	3
188	что он	6	3
189	же как	2	2
190	чтобы не	1	2
191	художественные функции	1	2
192	этом пункте	1	2
193	и это	3	2
194	самый предмет	2	2
195	всякое иное	1	2
196	оно было	1	2
197	а как	2	2
198	как таковым	1	2
199	положения в	2	2
200	вопрос о	2	2
201	литературы и	1	2
202	всем этим	1	2
203	реагировать на	1	2
204	как если	2	2
205	а только	1	2
206	менее всего	1	2
207	друг от	1	2
208	нет и	2	2
209	за пределы	5	2
210	с этим	2	2
211	в него	6	2
212	однако не	1	2
213	стиля и	1	2
214	от этого	2	2
215	в произведении	2	2
216	в нашем	1	2
217	этот образ	1	2
218	и если	1	2
219	на его	1	2
220	к миру	1	2
221	а вовсе	1	2
222	и вот	1	2
223	ни были	1	2
224	но ведь	2	2
225	о мире	1	2
226	но все	2	2
227	это не	5	2
228	ни в	6	2
229	жизни но	1	2
230	строгом смысле	2	2
231	нисколько не	1	2
232	почти не	2	2
233	значение для	3	2
234	у тургенева	4	2
235	что было	1	2
236	войти в	3	2
237	на всю	1	2
238	раз и	4	2
239	виду что	1	2
240	мысли в	1	2
241	на него	3	2
242	чтобы стать	1	2
243	к другим	2	2
244	следовательно и	2	2
245	из системы	1	2
246	ничего не	2	2
247	жизни не	2	2
248	одна из	2	2
249	до настоящего	1	2
250	в самой	5	2
251	к ней	2	2
252	правда это	1	2
253	и является	2	2
254	во всем	4	2
255	а лишь	1	2
256	настоящего времени	1	2
257	определенное место	1	2
258	его с	1	2
259	от нее	1	2
260	не есть	1	2
261	если же	5	2
262	данную эпоху	1	2
263	от друга	1	2
264	приводит к	4	2
265	на нее	1	2
266	не с	1	2
267	для всякого	1	2
268	глубоко и	1	2
269	еще в	1	2
270	с ним	2	2
271	часто и	1	2
272	произведения как	1	2
273	на их	1	2
274	и что	3	2
275	или на	1	2
276	к действительности	1	2
277	в различных	3	2
278	все в	2	2
279	и лишь	1	2
280	между тем	2	2
281	и всякая	1	2
282	функций в	1	2
283	что и	3	2
284	в другой	1	2
285	только в	6	2
286	несколько подробнее	1	2
287	уже не	4	2
288	если мы	5	2
289	и типов	1	2
290	не дает	2	2
291	большинстве случаев	8	2
292	его и	1	2
293	же они	1	2
294	могло бы	2	2
295	как их	1	2
296	точка зрения	1	2
297	в одном	11	2
298	сами по	2	2
299	как раз	7	2
300	они становятся	1	2
301	даже и	1	2
302	специфических особенностей	1	2
303	или иначе	1	2
304	здесь в	2	2
305	сама по	2	2
306	и самый	1	2
307	не на	1	2
308	все время	2	2
309	была бы	1	2
310	есть лишь	1	2
311	но есть	1	2
312	все более	1	2
313	бы оно	1	2
314	вместе с	2	2
315	и особенно	1	2
316	в строгом	2	2
317	подхода к	1	2
318	по существу	3	2
319	является для	1	2
320	в чужом	4	2
321	к которому	1	2
322	совершается в	1	2
323	в результате	2	2
324	может войти	1	2
325	ни было	1	2
326	в своих	1	2
327	отношении к	2	2
328	жизни в	1	2
329	но эта	1	2
330	в системе	2	2
331	что такое	2	2
332	эту последнюю	1	2
333	а между	2	1
334	смысле слова	2	1
335	ту же	2	1
336	также и	3	1
337	например в	4	1
338	существенное влияние	1	1
339	мы замечаем	1	1
340	менее глубокой	1	1
341	и через	2	1
342	себя как	3	1
343	мы здесь	2	1
344	связи между	2	1
345	он может	1	1
346	показаться что	1	1
347	или к	2	1
348	и есть	1	1
349	нам кажется	5	1
350	между двумя	3	1
351	и существеннее	1	1
352	в первом	1	1
353	из самых	1	1
354	и чрезвычайно	1	1
355	установка на	3	1
356	по преимуществу	1	1
357	из его	1	1
358	в нашу	1	1
359	высшей степени	1	1
360	определяется в	1	1
361	формы сами	1	1
362	мы уже	3	1
363	той же	3	1
364	на материале	1	1
365	словами в	3	1
366	и само	2	1
367	не во	1	1
368	не адекватно	1	1
369	как стиль	2	1
370	вместо того	1	1
371	в каждой	1	1
372	это время	1	1
373	той роли	1	1
374	его по-своему	1	1
375	не был	1	1
376	в сюжете	1	1
377	тем как	2	1
378	но конечно	2	1
379	ибо оно	1	1
380	в данном	2	1
381	не входит	2	1
382	эта особенность	1	1
383	оценок в	1	1
384	оно является	2	1
385	его собственном	1	1
386	и речи	1	1
387	среде но	1	1
388	своих последних	1	1
389	к третьему	1	1
390	мы дадим	1	1
391	без другого	1	1
392	вот как	2	1
393	этом его	1	1
394	первостепенное значение	3	1
395	ней в	1	1
396	словом в	4	1
397	как нам	2	1
398	и различные	2	1
399	перед нами	12	1
400	отношением к	1	1
401	большинстве же	1	1
402	хотя и	6	1
403	возможных способов	1	1
404	своего художественного	1	1
405	увидим что	2	1
406	о самом	1	1
407	в условиях	3	1
408	та же	1	1
409	бы и	2	1
410	эти вопросы	1	1
411	так или	1	1
412	иначе и	1	1
413	из этих	3	1
414	а особенно	1	1
415	так в	2	1
416	с их	1	1
417	таковы три	1	1
418	романа но	1	1
419	сюда относятся	1	1
420	нами в	1	1
421	как он	3	1
422	на то	3	1
423	направлено на	3	1
424	широком смысле	2	1
425	сказать в	1	1
426	разобранная нами	2	1
427	в первой	2	1
428	они в	1	1
429	меняется в	1	1
430	свою собственную	1	1
431	этого нельзя	2	1
432	на таком	1	1
433	его конкретной	1	1
434	пределах одного	6	1
435	к одному	6	1
436	концы с	1	1
437	это значение	1	1
438	и по	2	1
439	на этом	3	1
440	людей и	4	1
441	серьезность и	1	1
442	последнее слово	1	1
443	это конечно	1	1
444	определить и	1	1
445	они должны	3	1
446	связанных с	1	1
447	есть одна	1	1
448	на этой	1	1
449	занимает очень	1	1
450	и единого	1	1
451	время и	2	1
452	всеми своими	1	1
453	деле в	1	1
454	может стать	2	1
455	этом романе	2	1
456	этом смысле	2	1
457	характерный для	1	1
458	лишь на	1	1
459	должен был	1	1
460	и тем	2	1
461	за ней	1	1
462	ведь в	1	1
463	каждом элементе	1	1
464	он является	1	1
465	она и	1	1
466	ни одной	1	1
467	в высшей	1	1
468	и задачи	1	1
469	далеко не	3	1
470	их взаимоотношения	1	1
471	но лишь	1	1
472	ее основные	1	1
473	место и	1	1
474	нами особенность	1	1
475	и уже	1	1
476	переходим к	2	1
477	он и	4	1
478	это совершенно	1	1
479	как целое	1	1
480	такой же	3	1
481	и тогда	1	1
482	одно направление	1	1
483	в этих	4	1
484	общем не	1	1
485	все должно	1	1
486	и другие	3	1
487	что если	1	1
488	в эпохи	1	1
489	нами два	2	1
490	в такой	1	1
491	не становится	1	1
492	не изучены	1	1
493	в котором	5	1
494	и свой	2	1
495	не произошло	1	1
496	не столько	1	1
497	с концами	1	1
498	его разновидностях	1	1
499	в отличие	3	1
500	своего рода	4	1
501	но здесь	3	1
502	как своего	1	1
503	в силу	1	1
504	же тенденция	1	1
505	этих моментов	1	1
506	даны в	3	1
507	такую же	1	1
508	но он	3	1
509	друг другу	1	1
510	этом необходимо	1	1
511	превратиться в	1	1
512	бы о	1	1
513	словах в	1	1
514	возможно только	1	1
515	конкретных анализов	1	1
516	для нее	1	1
517	же случаев	1	1
518	время здесь	1	1
519	не знает	4	1
520	и вся	1	1
521	тому что	1	1
522	и очень	1	1
523	и функции	1	1
524	этом не	1	1
525	и разновидности	1	1
526	лишь косвенно	1	1
527	по основному	1	1
528	человека но	1	1
529	основные функции	1	1
530	самого начала	1	1
531	этими двумя	1	1
532	мышления и	1	1
533	если в	2	1
534	здесь на	1	1
535	и притом	1	1
536	к этим	1	1
537	и сама	1	1
538	и отдельных	1	1
539	выдвинул у	1	1
540	и снова	1	1
541	но только	1	1
542	того чтобы	1	1
543	в структуре	5	1
544	для всего	1	1
545	правда в	3	1
546	и без	1	1
547	на себя	4	1
548	чуткое ухо	1	1
549	своей природе	2	1
550	эта тенденция	1	1
551	по своей	3	1
552	идеологических оценок	1	1
553	изнутри и	1	1
554	потому что	4	1
555	же он	2	1
556	в сознании	1	1
557	отстоявшихся идеологических	1	1
558	в роман	1	1
559	из истории	1	1
560	на которой	1	1
561	только с	1	1
562	разобранные нами	3	1
563	его изучения	1	1
564	мы и	3	1
565	что на	1	1
566	точном смысле	1	1
567	если только	2	1
568	может показаться	1	1
569	стиля как	1	1
570	знаковом материале	1	1
571	и стиль	1	1
572	в духе	2	1
573	не могут	3	1
574	могут быть	2	1
575	лежит в	1	1
576	зрения своей	1	1
577	числе и	3	1
578	не поняв	1	1
579	все усиливается	1	1
580	его значение	1	1
581	поэтического языка	1	1
582	что при	1	1
583	но сама	1	1
584	в простую	1	1
585	правда не	1	1
586	пр он	1	1
587	они вовсе	1	1
588	и самое	1	1
589	и о	3	1
590	и сами	1	1
591	как один	1	1
592	людей в	2	1
593	данном случае	1	1
594	типов и	4	1
595	упрощаем и	1	1
596	языка и	2	1
597	характер и	1	1
598	и важно	2	1
599	с самого	1	1
600	в точном	1	1
601	сознания с	1	1
602	роль в	1	1
603	важное место	1	1
604	мы наблюдаем	1	1
605	глубже и	1	1
606	если они	1	1
607	что у	1	1
608	поэтому мы	1	1
609	в последующих	3	1
610	здесь нет	3	1
611	во многом	1	1
612	и всегда	1	1
613	живет и	1	1
614	по сравнению	1	1
615	все остальные	1	1
616	с этого	1	1
617	и делают	1	1
618	в словах	4	1
619	из одного	2	1
620	дальше что	1	1
621	смысле и	1	1
622	разных типов	1	1
623	собственно в	1	1
624	несколько упрощаем	1	1
625	в другом	2	1
626	на всех	1	1
627	быть более	3	1
628	с разных	1	1
629	его жизни	1	1
630	можно сказать	4	1
631	как чисто	1	1
632	может не	1	1
633	каждом своем	1	1
634	языке как	1	1
635	и социальной	1	1
636	являются в	1	1
637	от них	2	1
638	и во	3	1
639	эти два	1	1
640	на одном	1	1
641	в языке	2	1
642	в форме	1	1
643	в художественной	1	1
644	резко отличается	1	1
645	эту плоскость	1	1
646	строится в	1	1
647	и самые	1	1
648	в каждую	1	1
649	мысли не	1	1
650	к нему	5	1
651	в двух	1	1
652	наиболее ярко	1	1
653	романа и	1	1
654	мы видим	1	1
655	стиль в	1	1
656	проникнуть в	1	1
657	могло быть	1	1
658	в стороне	1	1
659	смысле не	1	1
660	определенной художественной	1	1
661	преломляется в	1	1
662	между этими	3	1
663	здесь невозможны	1	1
664	кроме этого	1	1
665	времени как	1	1
666	именно на	1	1
667	с которыми	1	1
668	вследствие чего	1	1
669	своего собственного	1	1
670	так что	2	1
671	из которого	1	1
672	значительно и	1	1
673	он их	1	1
674	в сторону	1	1
675	к какому-нибудь	1	1
676	себя в	3	1
677	слова в	13	1
678	литературный стиль	1	1
679	и отчетливой	1	1
