N	2gram	Vygotskiy__1	Myslijsy
1	потому что	10	49
2	для нас	5	31
3	то есть	26	30
4	и в	31	24
5	может быть	22	23
6	в сознании	2	23
7	то что	32	20
8	и не	16	19
9	в том	30	18
10	а не	13	18
11	что в	23	16
12	не только	13	15
13	по себе	9	15
14	того же	2	14
15	при этом	19	13
16	в слове	3	13
17	не в	11	13
18	было бы	6	13
19	то же	5	12
20	но не	3	12
21	мы можем	4	12
22	не может	17	12
23	мы не	12	11
24	таким образом	20	11
25	вместе с	8	11
26	если бы	6	11
27	что и	13	11
28	что мы	8	11
29	только в	14	11
30	тогда как	1	10
31	как в	9	10
32	в себе	4	10
33	для него	1	10
34	тогда когда	5	10
35	так что	5	10
36	так как	18	10
37	независимо от	2	9
38	в нем	2	9
39	вовсе не	6	9
40	то и	2	9
41	но и	2	9
42	как бы	5	9
43	точно так	3	9
44	и на	1	8
45	а только	2	8
46	в этом	12	8
47	более или	2	8
48	том что	16	8
49	или менее	2	8
50	могут быть	11	8
51	под влиянием	3	8
52	а в	6	8
53	в чем	2	7
54	во всех	1	7
55	с этим	3	7
56	мысль о	1	7
57	как и	16	7
58	между собою	1	7
59	всяком случае	6	7
60	зрения и	1	7
61	того как	1	7
62	не могут	3	7
63	быть может	1	7
64	прежде всего	4	7
65	сами по	1	7
66	того что	10	7
67	во всяком	8	7
68	и т	26	6
69	что если	1	6
70	и как	2	6
71	в состоянии	3	6
72	и того	1	6
73	одного и	2	6
74	тем не	2	6
75	в то	5	6
76	связи с	1	6
77	есть только	2	6
78	свою очередь	1	6
79	между тем	4	6
80	и только	3	6
81	не можем	3	6
82	в одном	2	6
83	заметить что	1	6
84	с другой	5	6
85	не было	3	6
86	этого слова	4	6
87	не есть	3	6
88	в свою	1	6
89	только как	1	6
90	по поводу	2	6
91	столь же	4	5
92	что они	2	5
93	все же	5	5
94	уже в	3	5
95	на то	10	5
96	есть не	2	5
97	и уже	1	5
98	не менее	2	5
99	и наоборот	1	5
100	с ним	2	5
101	так и	3	5
102	о том	7	5
103	а потому	3	5
104	тот же	2	5
105	бы ни	2	5
106	слова в	3	5
107	из них	2	5
108	от того	3	5
109	в них	2	5
110	для того	6	5
111	объективное значение	1	5
112	и их	2	5
113	слова есть	1	5
114	или не	2	5
115	же в	1	5
116	в памяти	1	5
117	в которой	4	5
118	в самом	11	4
119	время как	5	4
120	еще не	1	4
121	внутренняя форма	6	4
122	удовольствия и	1	4
123	но в	3	4
124	уже не	2	4
125	из этих	6	4
126	только один	1	4
127	как он	2	4
128	главным образом	2	4
129	и если	4	4
130	заключает в	1	4
131	в нее	1	4
132	а вместе	1	4
133	с тем	3	4
134	такой же	2	4
135	в котором	4	4
136	сих пор	3	4
137	стало быть	2	4
138	одном из	2	4
139	тем самым	2	4
140	для меня	1	4
141	подобно тому	5	4
142	одна из	4	4
143	таким путем	2	4
144	представлений в	2	4
145	сравнительно с	1	4
146	должны быть	3	4
147	то время	5	4
148	никогда не	8	4
149	и что	8	4
150	что он	7	4
151	с одной	5	4
152	которые могут	1	4
153	и вместе	2	4
154	в других	1	4
155	до сих	3	4
156	там где	4	4
157	с а	1	4
158	тому как	7	4
