N	3gram	Bakhtin_Fr_3	KulturaY
1	в том что	1	10
2	можно было бы	2	9
3	с точки зрения	1	8
4	для того чтобы	3	8
5	с другой стороны	1	7
6	во всяком случае	1	5
7	само по себе	1	5
8	не может быть	2	4
9	к этой книге	1	3
10	большей или меньшей	3	3
11	в этом отношении	2	3
12	в большей или	2	3
13	или меньшей степени	2	3
14	в связи с	4	3
15	то же время	6	3
16	в то же	6	3
17	на самом деле	3	2
18	но даже и	1	2
19	в этом случае	1	2
20	языка но и	1	2
21	хотя бы и	1	2
22	было бы привести	1	2
23	может быть только	1	2
24	в таких случаях	1	2
25	в нашем смысле	1	2
26	в отличие от	3	2
27	в свое время	1	2
28	но также и	1	2
29	в свою очередь	1	2
30	и в самом	1	2
31	но все же	1	2
32	мы знаем что	1	2
33	можно сказать что	2	2
34	в узком смысле	1	2
35	и в другом	1	2
36	том что в	1	1
37	за этим словесным	2	1
38	в области изучения	1	1
39	сих пор еще	1	1
40	все дело в	1	1
41	прежде всего тем	1	1
42	прежде всего в	1	1
43	дело в том	1	1
44	в настоящее время	1	1
45	здесь прежде всего	1	1
46	в частности и	1	1
47	отношению же к	1	1
48	до сих пор	4	1
49	в своей книге	2	1
50	для этой цели	1	1
51	бы то ни	1	1
52	сказать несколько слов	1	1
53	только то что	1	1
54	об этом в	1	1
55	какой бы то	1	1
56	это вовсе не	2	1
57	к слову в	1	1
58	данном очерке в	1	1
59	большую роль в	1	1
60	и той же	2	1
61	и в области	1	1
62	и в других	2	1
63	может быть и	1	1
64	и в частности	1	1
65	в значительной степени	2	1
66	в данном случае	2	1
67	мы находим и	1	1
68	то ни было	1	1
69	смысле этого слова	1	1
70	но те же	1	1
71	всего тем что	1	1
72	а также и	3	1
73	с помощью которого	1	1
74	по сравнению с	2	1
75	и в этой	1	1
76	не только для	1	1
77	с полным правом	1	1
78	и в обычном	1	1
79	нашем смысле но	1	1
80	примеров можно было	1	1
81	по отношению же	1	1
82	и еще не	1	1
83	вместо того чтобы	1	1
84	есть не что	1	1
85	узком смысле слова	1	1
86	потому что не	1	1
87	заключается в том	1	1
88	в данном очерке	1	1
89	в сущности и	1	1
90	в том чтобы	1	1
91	как и в	2	1
92	связи с этим	1	1
93	о том что	2	1
94	но и для	1	1
95	с самого начала	1	1
96	и прежде всего	3	1
97	что иное как	1	1
98	в вопросе о	1	1
99	одной и той	2	1
100	не что иное	1	1
101	тех или иных	1	1
102	и до конца	5	1
103	речи так как	1	1
104	не нуждается в	1	1
105	как мы знаем	1	1
106	какое же значение	1	1
107	и с другой	1	1
108	как мы видели	2	1
109	и здесь не	1	1
110	отличается от просто	1	1
111	также и в	1	1
