N	3gram	Vygotskiy__4	Dialekti
1	с точки зрения	11	8
2	это значит что	2	8
3	в том что	31	6
4	и не только	2	5
5	и та же	1	4
6	одно и то	6	4
7	и то же	6	4
8	в связи с	3	4
9	одна и та	1	4
10	только то что	1	4
11	о том что	3	4
12	с другой стороны	8	4
13	в том смысле	2	4
14	только тогда когда	1	4
15	что иное как	1	3
16	не может не	2	3
17	том смысле что	1	3
18	в самом деле	6	3
19	принять во внимание	1	3
20	та же вещь	1	3
21	то время как	1	3
22	не что иное	1	3
23	содержит в себе	2	3
24	по себе не	1	3
25	не может быть	1	3
26	в то время	1	3
27	можно сказать что	1	3
28	может быть в	1	3
29	не в состоянии	1	2
30	сомневаться в том	1	2
31	с первого взгляда	3	2
32	до сих пор	1	2
33	в зависимости от	1	2
34	если принять во	1	2
35	говоря уже о	1	2
36	ни в какой	1	2
37	и в частности	1	2
38	в данном случае	2	2
39	не только в	1	2
40	так как это	1	2
41	как мы это	1	2
42	тем не менее	1	2
43	не могут быть	2	2
44	во всяком случае	3	2
45	само по себе	1	2
46	с самого начала	1	2
47	то же самое	7	2
48	не говоря уже	1	2
49	я думаю что	1	1
50	том что в	1	1
51	в смысле формы	1	1
52	и то что	4	1
53	одних и тех	1	1
54	в обоих случаях	3	1
55	это не может	1	1
56	видели уже в	1	1
57	нельзя сомневаться в	1	1
58	которые не могут	1	1
59	одному тому что	1	1
60	мы говорим о	1	1
61	по одному тому	1	1
62	это то что	1	1
63	только к самому	1	1
64	том смысле как	1	1
65	так же и	1	1
66	равно как и	1	1
67	на самом деле	1	1
68	имея в виду	1	1
69	и даже не	1	1
70	подобно тому как	2	1
71	в этом смысле	8	1
72	о том как	1	1
73	одной стороны и	2	1
74	то что с	1	1
75	же как и	4	1
76	в этом совершенно	1	1
77	того же самого	2	1
78	и во многих	1	1
79	в смысле момента	1	1
80	было бы просто	1	1
81	в другое время	1	1
82	то что эти	1	1
83	то в чем	1	1
84	бы то ни	1	1
85	но и в	2	1
86	в себе и	3	1
87	в этом отношении	7	1
88	и тех же	1	1
89	точно так же	3	1
90	может быть даже	1	1
91	в одинаковой мере	2	1
92	не просто в	1	1
93	то и другое	1	1
94	что мы называем	1	1
95	вместе с тем	3	1
96	мы берем его	1	1
97	во внимание что	1	1
98	порождать из себя	1	1
99	так же как	5	1
100	что одна и	1	1
101	с одной стороны	9	1
102	в конце концов	1	1
103	так как они	1	1
104	не содержит в	1	1
105	и при этом	1	1
106	все более и	2	1
107	все же не	1	1
108	те же предметы	4	1
109	мы никогда не	1	1
110	мы уже говорили	2	1
111	как бы по	1	1
112	в том отношении	1	1
113	о котором мы	1	1
114	когда мы говорим	1	1
115	в свое время	2	1
116	друг с другом	7	1
117	и как бы	1	1
118	по сравнению с	3	1
119	в основе и	1	1
120	же и в	1	1
121	заключается в том	14	1
122	мы должны сказать	1	1
123	мы можем сказать	1	1
124	к выводу что	2	1
125	что и в	1	1
126	тем и другим	1	1
127	вопрос о том	1	1
128	более и более	2	1
129	что обе эти	1	1
130	речь идет о	3	1
131	но все же	1	1
132	том отношении что	1	1
133	между тем и	1	1
134	но даже и	1	1
135	которые могут быть	1	1
136	не только на	1	1
137	это не мешает	1	1
138	есть прежде всего	1	1
139	как мы уже	3	1
140	может быть так	1	1
141	к тому что	1	1
142	то что они	2	1
143	том что он	1	1
144	но как только	1	1
145	новые и новые	1	1
146	к тому же	1	1
147	можем сказать что	1	1
148	на задний план	1	1
149	смысле что они	1	1
150	не больше чем	1	1
