N	2gram	Vygotskiy__4	Analitik
1	тогда как	2	19
2	в этом	24	18
3	не только	15	16
4	и в	20	16
5	в частности	5	16
6	так и	5	15
7	как и	9	14
8	своего рода	1	12
9	но и	9	12
10	и не	8	12
11	том что	35	12
12	в том	42	12
13	в качестве	21	11
14	при этом	12	10
15	могут быть	7	10
16	а не	7	10
17	как бы	7	10
18	в этой	3	9
19	ничего не	1	9
20	и даже	1	9
21	на уровне	1	9
22	в целом	11	8
23	представляет собой	3	8
24	состоит в	4	8
25	в данном	2	8
26	и т.п	2	8
27	отнюдь не	3	8
28	в игре	1	7
29	к тому	6	7
30	а также	2	7
31	о том	5	7
32	в себе	10	7
33	то что	15	7
34	в самом	6	6
35	и на	6	6
36	но в	3	6
37	говорить о	1	6
38	может быть	12	6
39	с другой	12	6
40	как это	9	6
41	и к	5	5
42	данном случае	2	5
43	с одной	9	5
44	того же	9	4
45	между двумя	2	4
46	в поле	1	4
47	в сущности	4	4
48	совпадает с	1	4
49	столь же	3	4
50	как правило	1	4
51	но не	3	4
52	по отношению	1	4
53	как в	5	4
54	в своем	4	4
55	хотя и	1	4
56	в себя	1	4
57	тому же	6	4
58	на этом	3	4
59	то же	16	4
60	и тем	8	4
61	тем самым	7	4
62	для него	2	4
63	точки зрения	24	4
64	в ходе	4	4
65	не в	4	4
66	в конце	1	4
67	же его	1	4
68	только не	5	4
69	и является	3	4
70	имеет место	1	4
71	не менее	3	4
72	можно сказать	1	4
73	во всех	1	4
74	только в	10	4
75	и его	5	4
76	уже не	1	4
77	в сознании	4	4
78	у него	2	4
79	как раз	1	4
80	одной стороны	9	4
81	не может	6	4
82	этом случае	3	4
83	все это	1	4
84	в один	3	4
85	отношению к	1	4
86	и то	10	3
87	на две	1	3
88	едва ли	2	3
89	в их	12	3
90	мы имеем	2	3
91	ему в	1	3
92	что касается	1	3
93	как уже	4	3
94	в нашем	4	3
95	на его	3	3
96	ключ к	4	3
97	и сам	1	3
98	содержит в	2	3
99	подобно тому	2	3
100	место в	2	3
101	не столько	1	3
102	тем не	1	3
103	случае в	1	3
104	как о	1	3
105	никогда не	5	3
106	казалось бы	1	3
107	имеем дело	1	3
108	тем что	7	3
109	этом отношении	7	3
110	что на	2	3
111	как мы	13	3
112	приводит к	3	3
113	можно было	6	3
114	в результате	8	3
115	если бы	5	3
116	и т.д	2	3
117	одного из	1	3
118	что и	9	3
119	одной из	3	3
120	с ними	1	3
121	так что	3	3
122	из них	4	3
123	только на	2	3
124	со стороны	3	3
125	именно в	3	3
126	было бы	8	3
127	в речи	4	3
128	тому как	2	3
129	в первой	1	3
130	этого слова	11	3
131	или в	1	3
132	и одновременно	1	3
133	бы в	3	3
134	прежде всего	2	3
135	а в	2	3
136	на смену	1	3
137	не знает	2	3
138	в действительности	5	3
139	по поводу	1	3
140	речь идет	5	2
141	той же	6	2
142	а как	1	2
143	и он	2	2
144	собой в	1	2
145	еще не	2	2
146	на основе	10	2
147	отличие от	2	2
148	и я	1	2
149	как говорит	2	2
150	себе не	1	2
151	на то	5	2
152	вообще не	2	2
153	он не	1	2
154	переходит от	1	2
155	что она	1	2
156	таким образом	25	2
157	в одну	1	2
158	а затем	2	2
159	что все	3	2
160	же не	2	2
161	и второй	2	2
162	на этой	1	2
163	обоих случаях	3	2
164	столь различных	1	2
165	этом смысле	8	2
166	по себе	1	2
167	в этих	3	2
168	в своей	7	2
169	с точки	11	2
170	в отличие	2	2
171	предполагает не	1	2
172	но эта	1	2
173	и наоборот	1	2
174	для нее	1	2
175	даже в	2	2
176	в таких	1	2
177	что с	4	2
178	в обоих	3	2
179	в то	1	2
180	не имеет	2	2
181	на котором	2	2
182	на него	1	2
183	появляется в	1	2
184	так например	1	2
185	или иных	1	2
186	мы узнаем	2	2
187	ли не	2	2
188	всего в	1	2
189	роль в	4	2
190	те же	6	2
191	на которую	1	2
192	нас к	3	2
193	с ним	1	2
194	что в	19	2
195	никак не	2	2
196	его в	6	2
197	и во	3	2
198	между тем	9	2
199	в его	11	2
200	вообще и	1	2
201	того что	10	2
202	с той	2	2
203	один из	3	2
204	поле зрения	1	2
205	себя в	3	2
206	не есть	2	2
207	по выражению	4	2
208	одно из	1	2
209	и их	1	2
210	в одном	1	2
211	уже и	2	2
212	представляют собой	1	2
213	здесь в	1	2
214	вслед за	2	2
215	на этот	3	2
216	его как	1	2
217	о чем	1	2
218	и слово	1	2
219	вступает в	1	2
220	вместе с	8	2
221	так же	11	2
222	при переходе	1	2
223	этих случаях	1	2
224	такого рода	6	2
225	по существу	3	2
226	в состоянии	1	2
227	тех или	1	2
228	и для	4	2
229	еще одна	1	2
230	и другими	1	2
231	внимание на	3	2
232	еще более	1	2
233	личности и	1	2
234	сказать что	6	2
235	другой стороны	9	2
236	речи и	1	2
237	к этому	4	2
238	в таком	2	2
239	в роли	1	2
240	и наиболее	1	1
241	как известно	3	1
242	по законам	2	1
243	слова которые	1	1
244	также и	2	1
245	выражения в	1	1
246	самом деле	7	1
247	противоречие с	2	1
248	значении этого	1	1
249	переход от	2	1
250	идет о	3	1
251	отношения между	1	1
252	и больше	1	1
253	действительности и	1	1
254	мы уже	5	1
255	с более	2	1
256	между его	1	1
257	с потенциальным	1	1
258	на место	3	1
259	они могут	2	1
260	только перед	1	1
261	что иное	1	1
262	равной мере	3	1
263	я не	1	1
264	но даже	1	1
265	что оба	1	1
266	когда речь	1	1
267	и сами	2	1
268	игре на	1	1
269	как один	1	1
270	иное как	1	1
271	быть в	1	1
272	но скорее	3	1
273	в чем	3	1
274	тем как	3	1
275	получает в	1	1
276	совсем не	1	1
277	то он	1	1
278	тех же	1	1
279	не все	1	1
280	один и	7	1
281	включающий в	1	1
282	нож и	1	1
283	в акте	1	1
284	независимо от	1	1
285	это ни	1	1
286	в приведенном	1	1
287	однако не	1	1
288	как внешнее	1	1
289	в полном	1	1
290	когда он	3	1
291	и тот	7	1
292	его к	4	1
293	уже содержит	1	1
294	тем же	4	1
295	имеет в	1	1
296	следующим образом	3	1
297	моментов в	1	1
298	в которой	3	1
299	привести к	2	1
300	оказывается как	1	1
301	все эти	5	1
302	бы не	1	1
303	не оставляет	1	1
304	из этих	2	1
305	которые в	4	1
306	в известном	2	1
307	раз в	2	1
308	за порогом	1	1
309	и те	4	1
310	мышлением что	1	1
311	как он	4	1
312	в наших	2	1
313	но на	1	1
314	так сказать	1	1
315	по-видимому не	1	1
316	в нем	2	1
317	в статье	1	1
318	всех остальных	2	1
319	речи то	1	1
320	в первую	4	1
321	к одному	6	1
322	не как	1	1
323	в силу	6	1
324	что одно	1	1
325	характер в	1	1
326	свое время	2	1
327	целого ряда	2	1
328	и по	1	1
329	его можно	1	1
330	может остаться	1	1
331	в каждом	2	1
332	только дело	1	1
333	нам остается	1	1
334	слова или	1	1
335	по смыслу	3	1
336	является по-видимому	1	1
337	входит в	2	1
338	заключается в	18	1
339	первую очередь	4	1
340	это не	5	1
341	то все	1	1
342	представляющего собой	1	1
343	в ином	2	1
344	ни в	3	1
345	все равно	1	1
346	к которым	2	1
347	далеко не	2	1
348	эту особенность	1	1
349	которой он	1	1
350	ведет к	1	1
351	ситуации но	1	1
352	такой же	2	1
353	обратимся к	4	1
354	нисколько не	2	1
355	со всей	2	1
356	но если	1	1
357	и при	4	1
358	таким же	2	1
359	при участии	1	1
360	взгляд на	1	1
361	в следующем	2	1
362	в такой	1	1
363	это делает	1	1
364	одним и	3	1
365	на каждом	6	1
366	означает в	1	1
367	вплоть до	1	1
368	обнаруживается в	1	1
369	и более	7	1
370	том же	2	1
371	что этот	2	1
372	где каждый	2	1
373	и вся	1	1
374	тому что	4	1
375	что те	2	1
376	раз и	1	1
377	вообще но	1	1
378	и другое	1	1
379	тогда когда	8	1
380	является также	1	1
381	в центр	1	1
382	формой мышления	3	1
383	в разных	1	1
384	именно с	1	1
385	при наличии	1	1
