N	2gram	Vinokur_St_2	formyVre
1	и в	29	50
2	в романе	4	32
3	в этом	21	25
4	в нем	4	24
5	и его	6	16
6	прежде всего	5	15
7	как мы	1	14
8	и не	9	14
9	в его	13	13
10	вовсе не	6	13
11	как раз	8	13
12	по существу	2	12
13	так и	9	12
14	то же	2	11
15	таким образом	10	11
16	может быть	2	11
17	и как	2	10
18	но в	8	10
19	времени и	4	10
20	с его	2	9
21	все эти	2	9
22	роль в	1	9
23	не только	19	9
24	в то	2	9
25	ничего не	4	9
26	же время	1	9
27	в том	27	9
28	в конце	2	9
29	в особенности	2	9
30	и др	2	9
31	и т	9	8
32	того же	2	8
33	и на	6	8
34	в самом	7	8
35	ни в	3	8
36	т п	3	8
37	жизни в	1	8
38	но и	19	8
39	и их	1	8
40	как и	2	8
41	жизни и	1	8
42	это время	2	7
43	характер и	1	7
44	и во	1	7
45	не было	3	7
46	в условиях	1	7
47	например в	3	6
48	как в	3	6
49	с этим	3	6
50	все же	6	6
51	не оставляет	1	6
52	в их	3	6
53	так как	2	6
54	в ее	2	6
55	связи с	4	6
56	у него	1	6
57	то что	11	6
58	в частности	4	6
59	не может	2	6
60	так же	3	6
61	в результате	2	6
62	и все	1	6
63	отношению к	1	5
64	и до	1	5
65	еще не	1	5
66	но не	3	5
67	и речи	2	5
68	не в	4	5
69	он не	9	5
70	значение в	1	5
71	с самим	1	5
72	в основе	1	5
73	того чтобы	6	5
74	точки зрения	5	5
75	не могло	3	5
76	но все	7	5
77	в пределах	1	5
78	в образе	3	5
79	если бы	2	5
80	романа в	1	5
81	до нас	1	5
82	для того	7	5
83	в связи	1	5
84	что в	19	5
85	и другие	2	5
86	и то	1	4
87	и это	2	4
88	мы и	1	4
89	конечно и	2	4
90	в ней	7	4
91	в своем	9	4
92	конечно не	1	4
93	то время	1	4
94	раз в	2	4
95	и с	4	4
96	в них	2	4
97	том что	27	4
98	в котором	7	4
99	в процессе	2	4
100	не имеет	2	4
101	потому что	9	4
102	здесь не	1	4
103	могло быть	3	4
104	только в	2	4
105	и проч	1	4
106	в роман	2	4
107	именно как	1	4
108	до конца	3	4
109	на этой	1	4
110	в той	5	4
111	все это	11	4
112	кроме того	4	4
113	и для	1	4
114	том числе	1	4
115	по преимуществу	1	3
116	не имеют	1	3
117	в какой-то	1	3
118	а как	4	3
119	мы не	1	3
120	большую роль	1	3
121	в сущности	1	3
122	событий и	1	3
123	в виду	7	3
124	по отношению	1	3
125	себе и	1	3
126	реального исторического	1	3
127	к концу	1	3
128	хотя и	4	3
129	в себе	2	3
130	и те	2	3
131	вследствие этого	1	3
132	в определенном	1	3
133	при этом	2	3
134	вообще не	3	3
135	одно и	1	3
136	в основу	1	3
137	его в	2	3
138	с другими	1	3
139	здесь нет	1	3
140	для них	1	3
141	и уже	1	3
142	между ними	1	3
143	в этих	3	3
144	в отношении	2	3
145	что было	2	3
146	но они	2	3
147	xviii века	2	3
148	чем не	1	3
149	этом отношении	9	3
150	не могут	1	3
151	героев и	1	3
152	к тому	10	3
153	что и	2	3
154	в форме	1	3
155	один из	1	3
156	романа и	1	3
157	одной из	3	3
158	поэтому и	1	3
159	в качестве	5	3
160	только на	1	3
161	же в	1	3
162	в начале	3	3
163	одно из	1	3
164	в одном	6	3
165	до сих	6	3
166	именно в	4	3
167	себя и	1	3
168	только к	2	3
169	с тем	7	3
170	а не	5	3
171	вместе с	7	3
172	и потому	2	3
173	да и	1	3
174	сих пор	5	3
175	место для	1	3
176	или в	1	3
177	еще более	4	3
178	ни к	1	3
179	а в	1	3
180	сказать что	2	3
181	они не	2	3
182	к этому	4	3
183	в таком	1	3
184	во всяком	3	3
185	смысле слова	1	2
186	также и	2	2
187	же как	3	2
188	xvii века	1	2
189	к своей	1	2
190	всего это	1	2
191	и принципиально	1	2
192	к другому	1	2
193	др в	1	2
194	значение но	1	2
195	которыми он	1	2
196	той же	1	2
197	их и	1	2
198	на материале	1	2
199	вопрос о	6	2
200	на себя	3	2
201	на них	1	2
202	в чем	1	2
203	на другой	1	2
204	друг к	1	2
205	совсем не	1	2
206	нет и	2	2
207	в истории	2	2
208	с их	1	2
209	и к	4	2
210	тому же	3	2
211	выражение в	2	2
212	как бы	5	2
213	как он	2	2
214	и еще	1	2
215	не как	1	2
216	новое и	1	2
217	в исторических	1	2
218	его от	1	2
219	и по	3	2
220	что все	1	2
221	об этом	6	2
222	к другу	1	2
223	было бы	5	2
224	на почве	2	2
225	из нее	3	2
226	нет в	1	2
227	жизни то	1	2
228	этого произведения	1	2
229	и всей	1	2
230	места в	1	2
231	для него	4	2
232	в своей	7	2
233	с точки	2	2
234	место в	1	2
235	не к	2	2
236	в отличие	2	2
237	но он	3	2
238	том же	2	2
239	по себе	3	2
240	самого начала	3	2
241	дело в	4	2
242	никогда не	3	2
243	с большой	1	2
244	к ней	1	2
245	в каком	2	2
246	в трагедии	17	2
247	он имел	1	2
248	оно не	3	2
249	с самого	3	2
250	те же	1	2
251	во многом	2	2
252	не место	1	2
253	ту же	1	2
254	по сравнению	1	2
255	разумеется что	4	2
256	и вообще	2	2
257	а также	2	2
258	в значительной	2	2
259	связь между	1	2
260	собственной жизни	1	2
261	во втором	1	2
262	борьбе с	1	2
263	там где	2	2
264	не зная	1	2
265	того что	5	2
266	разного рода	1	2
267	уже в	1	2
268	ни с	2	2
269	не для	1	2
270	отношение к	1	2
271	не о	1	2
272	отличие от	2	2
273	тем что	3	2
274	не были	1	2
275	и даже	3	2
276	даже не	1	2
277	и характер	1	2
278	о своей	2	2
279	с другой	4	2
280	я был	1	2
281	еще и	3	2
282	в некоторых	2	2
283	и стал	1	2
284	жизнь в	1	2
285	быть конечно	1	2
286	но оно	1	2
287	к своему	2	2
288	в данном	2	2
289	сравнению с	1	2
290	в течение	6	2
291	наконец и	1	2
292	в это	2	2
293	характера в	1	2
294	но для	1	2
295	в более	1	2
296	не является	3	2
297	одна из	1	2
298	уже на	1	2
299	как она	1	2
300	в исторический	1	2
301	для нас	1	2
302	хотя бы	3	2
303	ее в	2	2
304	была бы	5	2
305	совершенно не	2	2
306	в свою	1	2
307	на один	1	2
308	зрелости и	1	2
309	в которой	11	2
310	можно назвать	1	2
311	одним из	6	1
312	до него	2	1
313	нравов и	1	1
314	есть место	1	1
315	идет о	3	1
316	тем же	2	1
317	эпохи то	1	1
318	высшей степени	1	1
319	в зависимости	1	1
320	по его	3	1
321	из всех	1	1
322	со всех	1	1
323	для своего	2	1
324	бы в	1	1
325	совершенно так	2	1
326	почти все	2	1
327	конкретном и	1	1
328	который был	1	1
329	не вполне	1	1
330	я не	7	1
331	из того	1	1
332	не совсем	1	1
333	зависимости от	1	1
334	в народных	1	1
335	и он	3	1
336	он был	2	1
337	и отец	1	1
338	он сам	1	1
339	в знаменитой	1	1
340	не оставляют	1	1
341	и биографический	1	1
342	самом деле	3	1
343	и всего	1	1
344	данном случае	1	1
345	но как	1	1
346	что роман	1	1
347	война между	1	1
348	сил в	1	1
349	всегда существенно	1	1
350	были глубоко	1	1
351	тому времени	2	1
352	не связанный	1	1
353	тесно связан	1	1
354	нет как	1	1
355	было от	1	1
356	и я	2	1
357	работа в	1	1
358	независимо от	1	1
359	народа в	2	1
360	это был	2	1
361	что касается	1	1
362	в полном	3	1
363	по пути	2	1
364	и сам	2	1
365	это просто	1	1
366	он на	1	1
367	не приходится	4	1
368	что это	3	1
369	к месту	1	1
370	из этих	1	1
371	где все	1	1
372	в этой	2	1
373	и тот	1	1
374	видим и	1	1
375	очень важно	1	1
376	на то	2	1
377	к выводу	1	1
378	не следует	1	1
379	силу и	1	1
380	в понимании	1	1
381	образа в	1	1
382	них нет	1	1
383	себя прежде	1	1
384	именно этим	1	1
385	на совершенно	1	1
386	но вместе	1	1
387	значительной степени	2	1
388	же ночь	1	1
389	факт что	6	1
390	в совершенно	1	1
391	конечно в	2	1
392	определенном направлении	1	1
393	случилось так	1	1
394	был на	1	1
395	для своей	2	1
396	зрения на	1	1
397	это было	2	1
398	особенно в	2	1
399	лишь на	1	1
400	о которых	2	1
401	в высшей	1	1
402	нигде не	2	1
403	и некоторые	1	1
404	в один	2	1
405	в эту	3	1
406	что значит	1	1
407	во время	2	1
408	этом случае	1	1
409	совершенно независимо	1	1
410	нас не	2	1
411	уже к	1	1
412	всяком случае	3	1
413	но сами	1	1
414	не столько	7	1
415	говорил о	1	1
416	были известны	1	1
417	далее в	2	1
418	оно стало	1	1
419	своего рода	5	1
420	каждый предмет	1	1
421	значение для	1	1
422	лишено всякой	1	1
423	и более	2	1
424	есть еще	2	1
425	что этот	2	1
426	и очень	1	1
427	с третьим	1	1
428	нет никакого	2	1
429	власть в	1	1
430	вплоть до	1	1
431	в таких	1	1
432	понимаем как	1	1
433	она не	1	1
434	иной раз	1	1
435	виду что	1	1
436	более далеко	1	1
437	дело не	2	1
438	как его	1	1
439	например что	2	1
440	совершенно глухим	1	1
441	и снова	1	1
442	оставляет никаких	1	1
443	и обычаев	1	1
444	это слово	3	1
445	известно например	1	1
446	у нас	3	1
447	в момент	1	1
448	и такие	1	1
449	похож на	1	1
450	отличается от	1	1
451	должны быть	1	1
452	другом месте	2	1
453	что оно	1	1
454	бы он	1	1
455	они и	1	1
456	в каждом	1	1
457	элементы этого	1	1
458	свою очередь	1	1
459	и сами	1	1
460	были бы	1	1
461	к какой	1	1
462	так в	1	1
463	быть еще	1	1
464	на том	1	1
465	и совершенно	1	1
466	в другом	4	1
467	с собой	1	1
468	не говорится	1	1
469	было в	1	1
470	и которые	1	1
471	которая была	2	1
472	идеальный образ	1	1
473	в эпоху	1	1
474	элемент в	1	1
475	выводу что	1	1
476	образом в	1	1
477	в построении	1	1
478	и здесь	3	1
479	не был	3	1
480	но к	1	1
481	о том	17	1
482	внимание на	4	1
483	все содержание	1	1
484	этой почве	1	1
485	своего образа	1	1
486	от них	1	1
487	никаких сомнений	1	1
488	но нельзя	1	1
489	наконец в	3	1
490	века и	2	1
491	в ту	1	1
492	у всех	2	1
493	и смысл	1	1
494	и первое	1	1
