N	2gram	Bakhtin_Pr_3	FransuaR
1	и в	34	65
2	то есть	1	45
3	как бы	27	22
4	и не	29	22
5	вовсе не	11	18
6	в сущности	11	16
7	в том	3	16
8	в этом	16	15
9	но в	16	14
10	в нем	19	13
11	мы уже	6	12
12	и на	6	11
13	прежде всего	15	11
14	все эти	4	10
15	не только	10	10
16	и его	16	10
17	так и	6	10
18	но и	12	10
19	и потому	2	10
20	во всех	2	9
21	в его	22	9
22	все это	16	9
23	за пределы	2	8
24	всех этих	2	8
25	в своем	2	8
26	в основе	1	8
27	в дальнейшем	1	8
28	и даже	7	8
29	по своему	3	8
30	его в	4	7
31	точки зрения	8	7
32	уже говорили	3	7
33	только в	6	7
34	жизни и	3	7
35	на самом	11	6
36	они были	1	6
37	в ней	3	6
38	еще не	4	6
39	все же	7	6
40	и у	5	6
41	главным образом	1	6
42	при этом	4	6
43	том что	3	6
44	в отношении	9	6
45	никогда не	8	6
46	как мы	7	6
47	времени и	1	6
48	в значительной	1	6
49	так как	4	6
50	может быть	19	6
51	не знает	6	6
52	сказать что	2	6
53	в последующих	1	5
54	меньшей степени	1	5
55	с его	6	5
56	отличие от	2	5
57	как в	4	5
58	с их	1	5
59	на протяжении	5	5
60	в них	2	5
61	рядом с	4	5
62	как и	18	5
63	в своей	3	5
64	потому что	12	5
65	той или	2	5
66	между тем	3	5
67	на мир	1	5
68	для него	13	5
69	в одном	5	5
70	или иной	2	5
71	еще и	1	5
72	и пр	1	5
73	в той	2	5
74	и все	19	5
75	еще более	2	5
76	в большей	1	5
77	в своих	1	5
78	здесь и	2	4
79	и до	1	4
80	начала в	1	4
81	в общем	4	4
82	и к	12	4
83	поэтому и	1	4
84	в самом	8	4
85	в этой	1	4
86	так сказать	2	4
87	в узком	1	4
88	на всю	2	4
89	входит в	2	4
90	во время	2	4
91	в их	1	4
92	в отличие	2	4
93	не в	9	4
94	до сих	1	4
95	мы остановимся	4	4
96	иной форме	1	4
97	большей или	1	4
98	связи с	1	4
99	в жизни	2	4
100	из них	5	4
101	отношение к	6	4
102	выходит за	2	4
103	или меньшей	1	4
104	сих пор	1	4
105	это уже	2	4
106	это как	3	4
107	между ними	1	4
108	это в	2	4
109	можно говорить	1	3
110	в применении	1	3
111	в обычном	2	3
112	самом деле	13	3
113	по его	1	3
114	мы и	2	3
115	конечно и	1	3
116	почти на	2	3
117	жить и	1	3
118	менее всего	1	3
119	не просто	1	3
120	в себя	1	3
121	уже не	2	3
122	но все	5	3
123	то что	11	3
124	в себе	6	3
125	но на	4	3
126	и с	15	3
127	и других	1	3
128	это не	5	3
129	далеко не	3	3
130	в ее	3	3
131	он и	5	3
132	с точки	4	3
133	он дает	2	3
134	дает в	1	3
135	но это	4	3
136	даже в	5	3
137	на котором	1	3
138	ничего не	4	3
139	по своей	1	3
140	этом отношении	1	3
141	не могут	1	3
142	и прежде	4	3
143	в виду	3	3
144	она была	1	3
145	и вообще	2	3
146	с ним	8	3
147	о нем	2	3
148	с другой	4	3
149	и во	3	3
150	к нему	14	3
151	вся эта	1	3
152	во всей	1	3
153	в форме	2	3
154	что он	23	3
155	но как	4	3
156	где они	1	3
157	итак в	1	3
158	друг друга	2	3
159	как раз	4	3
160	в других	1	3
161	даже и	4	3
162	же деле	1	3
163	связан с	2	3
164	не были	1	3
165	самом же	1	3
166	на фоне	1	3
167	нет ничего	1	3
168	и их	1	3
169	с миром	3	3
170	у стерна	1	3
171	но для	3	3
172	не является	2	3
173	пор еще	1	3
174	и ни	1	3
175	от всех	1	3
176	не может	19	3
177	что в	7	3
178	отношения к	1	2
179	одним из	1	2
180	например в	2	2
181	мы здесь	1	2
182	нам кажется	1	2
183	это очень	1	2
184	из всех	1	2
185	и само	1	2
186	всех его	1	2
187	бы ни	1	2
188	и он	2	2
189	он был	1	2
190	на них	5	2
191	в чем	5	2
192	но не	4	2
193	не входит	2	2
194	нет и	3	2
195	форме и	1	2
196	и наконец	5	2
197	его к	3	2
198	это определение	1	2
199	в маске	1	2
200	во многих	1	2
201	он не	15	2
202	и вот	5	2
203	в заключение	2	2
204	на его	4	2
205	и по	1	2
206	это его	1	2
207	так например	1	2
208	эта же	1	2
209	значительной степени	1	2
210	а затем	1	2
211	конечно в	2	2
212	слов о	1	2
213	а его	1	2
214	на все	1	2
215	большинстве случаев	3	2
216	это было	3	2
217	в свой	1	2
218	это целое	1	2
219	очень далек	1	2
220	в этих	1	2
221	и без	2	2
222	характер это	1	2
223	но эта	1	2
224	их в	3	2
225	радости и	1	2
226	и почти	2	2
227	бы быть	1	2
228	раз и	3	2
229	на него	7	2
230	в процессе	1	2
231	образом в	1	2
232	этих двух	1	2
233	во всем	3	2
234	же он	2	2
235	уже очень	1	2
236	в мир	1	2
237	к себе	17	2
238	и именно	1	2
239	за маской	1	2
240	есть только	3	2
241	к тому	5	2
242	особый тип	2	2
243	здесь еще	1	2
244	и это	4	2
245	которого мы	1	2
246	но при	1	2
247	говорили что	3	2
248	приводит к	1	2
249	роль в	1	2
250	особенно в	2	2
251	но у	1	2
252	понятно что	2	2
253	поэтому в	1	2
254	знает и	7	2
255	о том	2	2
256	можно сказать	1	2
257	ни на	1	2
258	отметить что	1	2
259	еще только	1	2
260	но с	2	2
261	с одной	1	2
262	в большинстве	2	2
263	только на	4	2
264	и нового	1	2
265	не для	2	2
266	далек от	1	2
267	протяжении всего	4	2
268	в особенности	1	2
269	и человека	1	2
270	при всей	2	2
271	что не	7	2
272	у других	1	2
273	в некоторых	1	2
274	на этот	1	2
275	до конца	3	2
276	более того	2	2
277	пределы нашей	1	2
278	несмотря на	1	2
279	и так	5	2
280	в изображении	1	2
281	да и	4	2
282	образом на	1	2
283	того что	5	2
284	еще раз	1	2
285	в основном	1	2
286	в целом	5	2
287	и для	8	2
288	и часто	1	2
289	и от	5	2
290	прекрасного и	2	2
291	или в	1	2
292	узком смысле	1	2
293	хотя и	3	2
294	от него	6	2
295	со второй	1	2
296	вполне понятно	2	2
297	от всякого	1	2
298	здесь только	1	2
299	он понимает	1	2
300	в романе	1	2
301	из тех	1	2
302	себе самому	18	2
303	фигурирует и	1	1
304	а между	3	1
305	от этой	2	1
306	свойственных ему	1	1
307	человека и	1	1
308	функции в	3	1
309	в ослабленной	1	1
310	цинизма и	1	1
311	не имел	1	1
312	самом его	1	1
313	тех же	1	1
314	это и	2	1
315	все его	2	1
316	что слово	1	1
317	между двумя	2	1
318	очень характерное	1	1
319	нем нет	1	1
320	проникает в	1	1
321	уже указывали	1	1
322	и больше	1	1
323	был и	1	1
324	входящих в	1	1
325	то же	14	1
326	а как	2	1
327	в письмах	1	1
328	если я	2	1
329	правильного понимания	1	1
330	даже частично	1	1
331	социальной и	1	1
332	и ничего	1	1
333	на первом	1	1
334	эпизоде с	1	1
335	как что-то	1	1
336	всего поражает	1	1
337	не своею	1	1
338	совпадает с	2	1
339	говорить о	3	1
340	план в	1	1
341	и самой	1	1
342	и заставляет	1	1
343	разумеется не	1	1
344	суждение о	1	1
345	во внешнем	1	1
346	у рассказчика	2	1
347	уже вне	1	1
348	он строит	1	1
349	в план	1	1
350	с которыми	2	1
351	по отношению	5	1
352	а и	1	1
353	мы дали	1	1
354	уже как	1	1
355	вступают в	1	1
356	литературная пародия	1	1
357	человека с	3	1
358	в произведениях	2	1
359	иной степени	1	1
360	чем же	1	1
361	это вовсе	1	1
362	с этим	2	1
363	из уст	1	1
364	как к	4	1
365	конечно очень	1	1
366	ней в	1	1
367	как нам	1	1
368	и получает	1	1
369	не два	1	1
370	в полном	1	1
371	и как	3	1
372	говорит что	1	1
373	что по	1	1
374	нет здесь	2	1
375	именно эта	1	1
376	в этот	2	1
377	тон и	2	1
378	них как	1	1
379	поэтому он	3	1
380	в произведении	1	1
381	еще на	1	1
382	в которой	2	1
383	он в	4	1
384	близости к	1	1
385	по преимуществу	1	1
386	раз в	2	1
387	романа но	1	1
388	жизнь как	1	1
389	тому же	2	1
390	как он	3	1
391	на то	1	1
392	полный и	1	1
393	не могла	1	1
394	и если	2	1
395	вообще не	2	1
396	но именно	2	1
397	литературных произведений	1	1
398	чтобы они	1	1
399	для того	1	1
400	по ту	2	1
401	же это	1	1
402	собой не	1	1
403	родились из	1	1
404	именно этим	1	1
405	и более	1	1
406	ни были	1	1
407	и сам	5	1
408	из него	1	1
409	на этом	4	1
410	они на	1	1
411	последнее слово	4	1
412	это конечно	1	1
413	у жан-поля	1	1
414	здесь мы	1	1
415	и может	1	1
416	об этом	1	1
417	них не	1	1
418	момент и	1	1
419	самим собой	6	1
420	наш анализ	1	1
421	зрения на	1	1
422	лишь в	5	1
423	и улавливает	1	1
424	было бы	2	1
425	и дает	1	1
426	лишь на	2	1
427	к миру	1	1
428	и полный	1	1
429	глядеть на	2	1
430	не чем	1	1
431	этом мы	1	1
432	но уже	1	1
433	нет в	2	1
434	разобранные нами	1	1
435	и тон	3	1
436	его отношения	1	1
437	переходим к	4	1
438	нигде не	1	1
439	к самой	1	1
440	он знает	2	1
441	был бы	2	1
442	которую он	1	1
443	его нельзя	2	1
444	углубленной форме	1	1
445	места в	1	1
446	и при	1	1
447	мысль и	2	1
448	что такое	2	1
449	можно найти	1	1
450	человеком и	1	1
451	жизнь и	2	1
452	с исключительною	1	1
453	мы говорили	1	1
454	все и	4	1
455	не столько	1	1
456	недаром его	1	1
457	в которых	2	1
458	своего рода	2	1
459	он тоже	1	1
460	на стиль	1	1
461	только для	1	1
462	которые в	2	1
463	деле все	1	1
464	но он	3	1
465	иным как	1	1
466	есть еще	1	1
467	тому чтобы	2	1
468	возвращается к	1	1
469	освободиться от	1	1
470	почти все	2	1
471	характер носят	1	1
472	не менее	3	1
473	его целом	2	1
474	тон его	1	1
475	она не	1	1
476	что с	3	1
477	в то	12	1
478	мысли в	1	1
479	всего последующего	1	1
480	которого он	3	1
481	считает что	1	1
482	раскрыть и	1	1
483	пока еще	2	1
484	для всего	1	1
485	в разных	1	1
486	ибо не	1	1
487	и весь	1	1
488	и существенное	1	1
489	же время	12	1
490	и углубленной	1	1
491	другой стороны	3	1
492	реакция на	1	1
493	его последнее	1	1
494	со своим	1	1
495	остается в	2	1
496	же слова	2	1
497	здесь же	1	1
498	внутренней жизни	2	1
499	им и	3	1
500	до того	1	1
501	что на	1	1
502	с другом	2	1
503	но там	1	1
504	лежит в	2	1
505	глаза в	1	1
506	человека в	1	1
507	они и	1	1
508	бы они	2	1
509	оно не	1	1
510	время он	1	1
511	где он	3	1
512	например очень	1	1
513	им в	1	1
514	и которая	1	1
515	каждому из	1	1
516	того чтобы	1	1
517	что все	4	1
518	он вовсе	1	1
519	того времени	2	1
520	особенности которые	1	1
521	здесь не	1	1
522	без всякого	1	1
523	миром и	1	1
524	характер и	3	1
525	они ни	1	1
526	сочетается с	1	1
527	он определяет	1	1
528	стиль речи	1	1
529	жан-поля и	1	1
530	или еще	1	1
531	и говорит	2	1
532	всей своей	2	1
533	в пределах	6	1
534	так в	2	1
535	признания и	3	1
536	дано в	1	1
537	начала ее	1	1
538	людей он	1	1
539	как с	1	1
540	котором мы	1	1
541	с известными	1	1
542	с собой	1	1
543	можно было	1	1
544	те же	2	1
545	было в	2	1
546	и реальное	1	1
547	еще в	3	1
548	момент во	1	1
549	из одного	1	1
550	с человеком	2	1
551	находится в	2	1
552	своему материалу	1	1
553	сводится к	3	1
554	именно потому	2	1
555	приближается к	1	1
556	по себе	3	1
557	исканий и	1	1
558	зрения он	1	1
559	характер этого	1	1
560	в раннем	2	1
561	и являются	1	1
562	в глаза	3	1
563	отлично знает	2	1
564	должно было	1	1
565	реализма в	1	1
566	мы вовсе	1	1
567	очень важна	1	1
568	бы в	3	1
569	и только	2	1
570	наконец в	3	1
571	выше в	1	1
572	резко отличается	1	1
573	на других	1	1
574	которой в	1	1
575	и продолжал	1	1
576	и она	1	1
577	и мир	2	1
578	не зная	1	1
579	этой правды	1	1
580	в формах	1	1
581	один из	2	1
582	смехе и	1	1
583	тип не	1	1
584	среди других	2	1
585	одной из	1	1
586	с ними	6	1
587	всех существенных	1	1
588	и действительно	1	1
589	всяком случае	5	1
590	образа в	1	1
591	и ее	2	1
592	не было	2	1
593	в уста	1	1
594	делает его	1	1
595	же и	2	1
596	для всех	1	1
597	уже в	3	1
598	остановимся еще	2	1
599	определяет и	1	1
600	этого процесса	1	1
601	и обратно	1	1
602	его и	3	1
603	за ним	2	1
604	превращаются в	1	1
605	понимает что	1	1
606	в конце	5	1
607	что и	5	1
608	не о	4	1
609	ту сторону	2	1
610	если оно	1	1
611	противоречии с	2	1
612	у него	4	1
613	случае не	1	1
614	человек как	1	1
615	них мы	1	1
616	тем что	4	1
617	ее на	1	1
618	они становятся	1	1
619	разработан в	1	1
620	в очень	1	1
621	и материал	1	1
622	момент в	1	1
623	именно как	1	1
624	без всякой	1	1
625	и речи	1	1
626	одном месте	1	1
627	и создает	2	1
628	точек зрения	2	1
629	обычном смысле	2	1
630	еще далеко	2	1
631	даже вопреки	1	1
632	к которому	2	1
633	уходит в	1	1
634	она и	1	1
635	себя и	8	1
636	говорит о	2	1
637	пародии на	1	1
638	уже почти	1	1
639	выше и	1	1
640	к человеку	1	1
641	он только	3	1
642	которых мы	2	1
643	стремится к	6	1
644	а не	9	1
645	сколько в	1	1
646	жизнь в	1	1
647	вдруг в	1	1
648	было для	1	1
649	этом мотиве	1	1
650	о чем	2	1
651	одна из	1	1
652	него не	1	1
653	из потребности	1	1
654	под влиянием	3	1
655	именно поэтому	1	1
656	уже давно	1	1
657	все более	1	1
658	но оно	1	1
659	все основные	1	1
660	из которых	1	1
661	не одно	1	1
662	может стать	1	1
663	понимает как	1	1
664	конечно не	2	1
665	на народной	1	1
666	носит несколько	2	1
667	образ и	1	1
668	в тот	1	1
669	там где	7	1
670	друг с	2	1
671	сам не	3	1
672	или хотя	1	1
673	нам еще	1	1
674	первом плане	1	1
675	слова и	10	1
676	как например	1	1
677	дано как	1	1
678	с первой	1	1
679	здесь особенно	1	1
680	отличается от	2	1
681	ведь и	3	1
682	в начале	4	1
683	что касается	1	1
684	в последующем	3	1
685	от нас	1	1
686	о мире	8	1
687	мире а	2	1
688	более и	1	1
689	под названием	1	1
690	отношениях к	1	1
691	в самые	1	1
692	самое главное	1	1
693	этот процесс	1	1
694	отлично понимает	1	1
695	ее но	1	1
696	вот его	1	1
697	и принципиальным	1	1
698	пр в	1	1
699	себя самого	11	1
700	в эту	1	1
701	еще придется	1	1
702	но зато	3	1
703	хотя бы	5	1
704	все они	1	1
705	самому и	5	1
706	отношении к	7	1
707	всех тех	2	1
708	характерна для	1	1
709	всюду где	1	1
710	с ней	1	1
711	пародийные и	1	1
712	отношением к	4	1
713	но этот	2	1
714	мы коснемся	1	1
715	отношению к	6	1
716	чем иным	1	1
717	было быть	1	1
718	речи как	1	1
719	сущности не	2	1
720	как на	2	1
721	во всяком	5	1
722	такой же	3	1
723	с самим	14	1
