N	2gram	Propp_Russ_2	Myshleni
1	в развитии	1	28
2	то что	5	26
3	в этом	11	25
4	что он	1	25
5	потому что	5	21
6	таким образом	6	19
7	в том	22	18
8	не может	5	18
9	того чтобы	6	17
10	не только	10	16
11	и в	29	16
12	того что	3	16
13	так как	13	16
14	что в	22	16
15	том что	22	15
16	так же	4	15
17	для того	6	14
18	между собой	2	13
19	сказать что	1	13
20	вопрос о	4	12
21	и что	5	12
22	и не	1	12
23	из того	1	11
24	отношение к	1	11
25	в его	1	11
26	но не	5	10
27	было бы	3	10
28	как мы	3	10
29	только в	1	10
30	а не	4	10
31	может быть	13	9
32	то же	4	8
33	должно быть	2	8
34	как и	11	8
35	если бы	1	8
36	в основе	1	8
37	о том	9	8
38	как это	4	8
39	мы должны	1	8
40	же как	4	7
41	переход от	2	7
42	и есть	1	7
43	представляет собой	2	7
44	в нем	1	7
45	но он	3	7
46	приводит к	1	7
47	так и	1	7
48	и на	6	6
49	но в	5	6
50	в этой	3	6
51	как он	1	6
52	связанные с	2	6
53	состоит в	15	6
54	в другом	1	6
55	но если	3	6
56	не в	4	6
57	что все	1	6
58	и следовательно	1	6
59	этот вопрос	2	6
60	но и	8	6
61	в какой	1	6
62	в такой	1	5
63	этой теории	1	5
64	мы и	1	5
65	что они	1	5
66	как в	7	5
67	в своем	1	5
68	в которой	2	5
69	он должен	1	5
70	на все	1	5
71	из нее	2	5
72	показывает что	8	5
73	с ним	1	5
74	что с	2	5
75	в то	2	5
76	тогда когда	4	5
77	того как	2	5
78	никогда не	2	5
79	ничего не	1	5
80	этом отношении	1	5
81	можно было	2	5
82	можно сказать	1	5
83	тот же	1	5
84	для него	1	5
85	тем что	3	5
86	как бы	18	5
87	не является	1	5
88	только что	1	5
89	и то	2	4
90	что между	1	4
91	что если	1	4
92	время как	1	4
93	в самом	1	4
94	все эти	3	4
95	вообще не	1	4
96	при этом	6	4
97	подобно тому	3	4
98	и по	3	4
99	это не	5	4
100	такой же	1	4
101	стоит в	1	4
102	для объяснения	2	4
103	не имеет	3	4
104	могут быть	2	4
105	в пределах	1	4
106	еще не	6	4
107	другом месте	1	4
108	в свете	3	4
109	в новой	2	4
110	в качестве	3	4
111	так что	4	4
112	то время	2	4
113	с другой	2	4
114	именно в	4	4
115	зависит от	1	4
116	вместе с	6	4
117	эта теория	4	4
118	тому как	3	4
119	в состоянии	1	4
120	с этой	2	4
121	тем более	1	4
122	в свою	1	4
123	это и	2	3
124	с таким	1	3
125	мы не	6	3
126	говорить о	1	3
127	по своему	1	3
128	он может	1	3
129	если в	1	3
130	ответ на	1	3
131	с этим	2	3
132	показать что	1	3
133	все же	2	3
134	как уже	2	3
135	и как	2	3
136	он в	1	3
137	на этом	3	3
138	с тем	6	3
139	мы видели	7	3
140	в этих	3	3
141	таким же	1	3
142	в их	2	3
143	собой как	1	3
144	и более	1	3
145	нас к	3	3
146	из которых	2	3
147	не менее	2	3
148	до конца	3	3
149	что эта	1	3
150	вытекает из	1	3
151	по своей	1	3
152	и является	1	3
153	и его	1	3
154	связи с	2	3
155	все не	1	3
156	ничего общего	1	3
157	свою очередь	1	3
158	то как	1	3
159	еще в	2	3
160	и с	10	3
161	из основных	2	3
162	к нему	4	3
163	раньше чем	1	3
164	что и	2	3
165	между тем	3	3
166	с одной	2	3
167	вопроса о	1	3
168	в одном	1	3
169	а в	9	3
170	на которые	1	3
171	говорит о	2	3
172	прежде всего	2	3
173	не на	1	3
174	к жизни	5	3
175	чем в	2	3
176	по существу	4	3
177	этом случае	6	3
178	но это	1	3
179	содержится в	1	3
180	одной стороны	2	3
181	как на	1	3
182	к этой	1	3
183	ее в	8	3
184	к этому	5	3
185	значение в	1	3
186	ту же	1	2
187	одним из	2	2
188	через которые	1	2
189	что эти	1	2
190	совпадает с	1	2
191	на свою	1	2
192	в ней	1	2
193	которые имели	1	2
194	в различных	1	2
195	во всех	3	2
196	очевидно что	2	2
197	отличие от	3	2
198	стороны и	1	2
199	когда он	1	2
200	в этот	10	2
201	только два	1	2
202	то и	4	2
203	только один	1	2
204	тому же	1	2
205	если он	2	2
206	что она	3	2
207	эти теории	2	2
208	именно это	1	2
209	но все	1	2
210	в них	4	2
211	на основании	1	2
212	и потом	4	2
213	развития развитие	1	2
214	в своей	2	2
215	в котором	3	2
216	высокой ступени	1	2
217	в отличие	3	2
218	должны были	2	2
219	все это	10	2
220	их в	4	2
221	на всю	1	2
222	с развитием	2	2
223	но они	1	2
224	учения о	1	2
225	во всем	2	2
226	до того	1	2
227	то это	1	2
228	и здесь	1	2
229	в момент	2	2
230	в старой	1	2
231	и другим	1	2
232	знает что	1	2
233	для его	1	2
234	в виду	2	2
235	вывод что	2	2
236	на основе	1	2
237	что у	1	2
238	на нее	6	2
239	не с	2	2
240	том как	1	2
241	если верно	1	2
242	находится в	1	2
243	и поэтому	1	2
244	образом в	2	2
245	его в	8	2
246	свою теорию	1	2
247	представления о	2	2
248	может иметь	1	2
249	сделать это	1	2
250	к их	1	2
251	то почему	1	2
252	только на	1	2
253	же в	6	2
254	но с	1	2
255	из них	4	2
256	к ним	1	2
257	как будто	1	2
258	представляют собой	7	2
259	и даже	1	2
260	участвующих в	1	2
261	в ряде	1	2
262	а с	2	2
263	что для	3	2
264	у нас	4	2
265	о чем	4	2
266	совершенно очевидно	2	2
267	на который	1	2
268	повлиять на	1	2
269	и потому	1	2
270	верно что	1	2
271	предположить что	4	2
272	в область	1	2
273	и основной	1	2
274	и от	3	2
275	не касаясь	1	2
276	только для	1	2
277	чтобы сделать	1	2
278	и другими	1	2
279	совершенно иной	1	2
280	или не	1	2
281	и другие	14	2
282	другой стороны	1	2
283	совершенно не	2	2
284	имеет место	1	2
285	из этого	2	2
286	приводит нас	2	2
287	в своих	2	2
288	во всяком	1	2
289	все что	1	2
290	равным образом	1	1
291	а между	1	1
292	например в	1	1
293	обычно в	1	1
294	относится и	1	1
295	место при	1	1
296	в тех	1	1
297	на самом	2	1
298	здесь и	1	1
299	нас на	1	1
300	не объясняют	1	1
301	и должен	1	1
302	прав когда	2	1
303	мы уже	1	1
304	полагает что	2	1
305	еще на	1	1
306	мы имеем	6	1
307	и о	3	1
308	и сущность	1	1
309	этим связан	1	1
310	но она	2	1
311	что иное	2	1
312	себе этот	1	1
313	в полной	1	1
314	и ее	2	1
315	речь это	1	1
316	эти представления	4	1
317	может дать	1	1
318	он был	1	1
319	иное как	2	1
320	что его	1	1
321	которое он	1	1
322	это означало	2	1
323	как правило	1	1
324	в ее	3	1
325	он употребляет	1	1
326	значение и	1	1
327	а он	2	1
328	отличаются от	1	1
329	другой материал	1	1
330	ни одна	1	1
331	независимо от	1	1
332	что именно	1	1
333	к новому	1	1
334	все остальные	1	1
335	перед нами	1	1
336	кроме того	2	1
337	и наконец	1	1
338	ясно почему	1	1
339	к числу	2	1
340	более или	1	1
341	следующим образом	5	1
342	этой цели	2	1
343	проблему в	1	1
344	из самых	1	1
345	вопрос почему	1	1
346	что это	3	1
347	чем больше	1	1
348	что к	1	1
349	речь будет	1	1
350	идет речь	1	1
351	на то	1	1
352	то этим	1	1
353	но на	1	1
354	так сказать	1	1
355	к выводу	1	1
356	это представление	4	1
357	освобождение от	1	1
358	в первую	1	1
359	том чтобы	2	1
360	по всем	3	1
361	что без	1	1
362	чтобы это	1	1
363	свою силу	1	1
364	но вместе	2	1
365	от нее	1	1
366	здесь мы	2	1
367	совпадают с	1	1
368	главным образом	3	1
369	об этом	2	1
370	связанных с	1	1
371	входит в	1	1
372	те или	1	1
373	и других	3	1
374	первую очередь	1	1
375	с основной	1	1
376	и наша	1	1
377	должен был	3	1
378	представления об	2	1
379	мог бы	1	1
380	и этим	1	1
381	оно как	2	1
382	рядом с	1	1
383	случае мы	1	1
384	несмотря на	1	1
385	сами собой	1	1
386	после этого	2	1
387	многие другие	2	1
388	их на	1	1
389	в царстве	1	1
390	на первый	3	1
391	в связь	1	1
392	этой связи	1	1
393	в советской	2	1
394	она в	1	1
395	их исследование	1	1
396	место в	1	1
397	не столько	2	1
398	представление о	5	1
399	в основном	1	1
400	такое объяснение	2	1
401	которые в	1	1
402	свет на	1	1
403	тем не	2	1
404	образом из	1	1
405	моментов в	2	1
406	однако в	1	1
407	том же	4	1
408	как можно	2	1
409	с которой	1	1
410	она не	3	1
411	дело не	2	1
412	и притом	1	1
413	как его	1	1
414	в царство	1	1
415	когда они	2	1
416	о таких	1	1
417	иметь в	1	1
418	вопрос который	1	1
419	не принадлежат	2	1
420	можно видеть	1	1
421	того в	2	1
422	к ней	2	1
423	в другую	1	1
424	относится к	1	1
425	наоборот он	1	1
426	такая же	1	1
427	и после	3	1
428	представление об	1	1
429	имели место	1	1
430	что на	2	1
431	которая особенно	1	1
432	такие же	3	1
433	начиная с	2	1
434	в духе	1	1
435	одном ряду	1	1
436	те и	1	1
437	и другой	3	1
438	как только	1	1
439	в одну	1	1
440	что при	2	1
441	его теория	1	1
442	в применении	1	1
443	на тот	1	1
444	и которая	1	1
445	из всего	1	1
446	в заключение	1	1
447	и многие	2	1
448	не могу	1	1
449	без всякого	1	1
450	на другой	2	1
451	для доказательства	1	1
452	ряду с	1	1
453	и совершенно	1	1
454	до самого	1	1
455	поэтому мы	1	1
456	по аналогии	1	1
457	к тем	1	1
458	собой и	1	1
459	для этого	5	1
460	эту теорию	9	1
461	выводу что	1	1
462	но может	1	1
463	сводится к	1	1
464	и эту	1	1
465	что каждый	1	1
466	происходит не	1	1
467	может оказать	1	1
468	или на	8	1
469	после того	2	1
470	может не	1	1
471	аналогии с	1	1
472	приводят нас	1	1
473	и во	1	1
474	путь из	1	1
475	с момента	1	1
476	не более	1	1
477	если эта	1	1
478	все время	1	1
479	теории в	1	1
480	как объяснить	4	1
481	жизнь но	1	1
482	дать в	1	1
483	в самый	2	1
484	рассмотрение этого	1	1
485	известно что	1	1
486	показывают что	1	1
487	но так	1	1
488	один из	2	1
489	которой и	1	1
490	это делалось	4	1
491	мысли приводит	1	1
492	с ними	1	1
493	связаны с	3	1
494	который в	1	1
495	всяком случае	1	1
496	ее от	2	1
497	в природе	3	1
498	силу только	1	1
499	их не	1	1
500	состоит не	1	1
501	какой степени	1	1
502	где они	2	1
503	есть в	2	1
504	не можем	2	1
505	уже в	1	1
506	он очень	1	1
507	за первой	1	1
508	как например	3	1
509	наиболее распространенная	1	1
510	в виде	4	1
511	для чего	1	1
512	а это	1	1
513	или даже	3	1
514	при помощи	1	1
515	и обратно	1	1
516	за ним	3	1
517	только одно	1	1
518	это обстоятельство	1	1
519	что означает	1	1
520	не так	1	1
521	тогда как	2	1
522	в конце	1	1
