N	2gram	Vygotskiy__1	Problema
1	и в	31	30
2	в своей	3	22
3	то есть	26	21
4	не только	13	18
5	то что	32	18
6	в этом	12	17
7	том что	16	17
8	в стихотворении	1	14
9	и даже	6	14
10	людей и	1	13
11	таким образом	20	13
12	но и	2	13
13	потому что	10	13
14	о том	7	12
15	в его	6	12
16	в том	30	12
17	и не	16	12
18	так что	5	11
19	в своем	3	11
20	у него	4	11
21	в этой	3	10
22	для нас	5	10
23	точки зрения	15	10
24	все же	5	9
25	но в	3	9
26	и вообще	1	9
27	который в	3	9
28	только в	14	9
29	и все	5	9
30	сказать что	7	9
31	хотя и	3	8
32	художественного творчества	6	8
33	с точки	2	8
34	никак не	4	8
35	в конце	3	8
36	вовсе не	6	8
37	но не	3	7
38	как и	16	7
39	не в	11	7
40	никогда не	8	7
41	связи с	1	7
42	у нас	4	7
43	так и	3	7
44	что он	7	7
45	мы находим	1	7
46	может быть	22	7
47	говорит о	2	7
48	в связи	2	7
49	в результате	4	7
50	вместе с	8	7
51	и на	1	6
52	и как	2	6
53	в нем	2	6
54	при помощи	20	6
55	его в	2	6
56	несмотря на	5	6
57	можно найти	1	6
58	и его	7	6
59	можно сказать	1	6
60	и что	8	6
61	что и	13	6
62	уже не	2	6
63	так как	18	6
64	с другой	5	6
65	прежде всего	4	6
66	как бы	5	6
67	и для	5	6
68	конце концов	3	6
69	а в	6	6
70	другой стороны	5	6
71	и то	2	5
72	для себя	1	5
73	в которой	4	5
74	тем не	2	5
75	в силу	3	5
76	и с	2	5
77	с тем	3	5
78	что этот	1	5
79	не менее	2	5
80	того как	1	5
81	и о	4	5
82	что у	3	5
83	и у	4	5
84	и их	2	5
85	мы можем	4	5
86	а не	13	5
87	не может	17	5
88	так же	12	5
89	о создании	1	5
90	как раз	2	5
91	будто бы	2	5
92	в самом	11	5
93	что в	23	5
94	человека и	2	4
95	того же	2	4
96	едва ли	1	4
97	отнюдь не	6	4
98	и к	3	4
99	в себе	4	4
100	при этом	19	4
101	но все	1	4
102	об этом	1	4
103	было бы	6	4
104	ни в	9	4
105	не содержится	1	4
106	не так	1	4
107	в то	5	4
108	как о	1	4
109	тогда когда	5	4
110	но даже	2	4
111	все еще	1	4
112	ясно что	19	4
113	нас в	2	4
114	оказывается что	5	4
115	или в	1	4
116	в качестве	2	4
117	далеко не	2	4
118	еще и	1	4
119	а с	1	4
120	в частности	3	4
121	людей но	1	4
122	жизни в	1	4
123	из этого	2	4
124	у людей	1	4
125	гораздо более	2	4
126	смысле слова	3	3
127	тем же	3	3
128	время как	5	3
129	в виду	4	3
130	в ней	1	3
131	еще не	1	3
132	иное как	1	3
133	в ее	5	3
134	совсем не	3	3
135	только тогда	7	3
136	что они	2	3
137	учение о	1	3
138	с одной	5	3
139	он не	3	3
140	такого же	1	3
141	знает что	1	3
142	этом смысле	2	3
143	не всегда	2	3
144	нас не	1	3
145	однако в	1	3
146	что иное	1	3
147	но только	3	3
148	как будто	5	3
149	в духе	1	3
150	есть только	2	3
151	указывает на	4	3
152	нет никакой	3	3
153	то время	5	3
154	что от	1	3
155	в эпоху	1	3
156	с ним	2	3
157	только и	1	3
158	настоящее время	2	3
159	а также	1	3
160	все в	1	3
161	к нему	2	3
162	все время	4	3
163	же в	1	3
164	того что	10	3
165	тот же	2	3
166	и тем	2	3
167	в одном	2	3
168	в других	1	3
169	для того	6	3
170	именно в	1	3
171	одной стороны	6	3
172	а потом	1	3
173	быть только	1	3
174	в настоящее	2	3
175	и другие	4	3
176	не что	1	3
177	перейти к	1	3
178	точно так	3	3
179	и наиболее	1	2
180	таком случае	2	2
181	кто иной	1	2
182	самом деле	9	2
183	или к	1	2
184	мере в	1	2
185	то же	5	2
186	те времена	1	2
187	из всех	2	2
188	мы имеем	4	2
189	мы не	12	2
190	еще до	1	2
191	я не	1	2
192	и был	1	2
193	это время	1	2
194	в таком	3	2
195	в чем	2	2
196	тем как	1	2
197	не то	2	2
198	значение и	1	2
199	отношение к	2	2
200	на то	10	2
201	сознательно и	1	2
202	в м	1	2
203	в одной	3	2
204	как в	9	2
205	что именно	1	2
206	и нет	1	2
207	когда он	2	2
208	в нашей	1	2
209	и каждое	1	2
210	на его	1	2
211	не к	1	2
212	и воды	1	2
213	или иных	2	2
214	по словам	1	2
215	и дальше	2	2
216	его не	2	2
217	это не	1	2
218	форму и	2	2
219	в них	2	2
220	о своем	1	2
221	с такой	1	2
222	и тогда	2	2
223	со всей	1	2
224	и сейчас	2	2
225	и без	2	2
226	на месте	1	2
227	во времена	1	2
228	в котором	4	2
229	представление о	3	2
230	себе а	3	2
231	такую же	1	2
232	и более	1	2
233	мудрости и	1	2
234	я вас	1	2
235	в таких	1	2
236	дело в	1	2
237	в науке	2	2
238	того чтобы	7	2
239	ничего не	2	2
240	иной раз	1	2
241	уже и	2	2
242	в области	11	2
243	точке зрения	1	2
244	обстоятельство что	1	2
245	не могут	3	2
246	и другой	3	2
247	ли не	1	2
248	его за	1	2
249	к тому	4	2
250	как мы	2	2
251	значительной мере	1	2
252	без всякого	2	2
253	не за	1	2
254	здесь как	1	2
255	по себе	9	2
256	в глаза	1	2
257	бы то	1	2
258	в значительной	1	2
259	между тем	4	2
260	во втором	1	2
261	и только	3	2
262	вслед за	6	2
263	здесь в	1	2
264	что здесь	2	2
265	образом как	1	2
266	что только	2	2
267	именно о	1	2
268	в какой	5	2
269	по мнению	2	2
270	иной как	1	2
271	по этому	2	2
272	со всеми	4	2
273	этому поводу	2	2
274	есть в	7	2
275	конечно не	1	2
276	уже в	3	2
277	из них	2	2
278	всяком случае	6	2
279	и делает	1	2
280	до сих	3	2
281	вообще и	1	2
282	представляет собою	1	2
283	то и	2	2
284	в трех	2	2
285	о себе	1	2
286	он говорит	1	2
287	по существу	4	2
288	бросается в	1	2
289	в это	1	2
290	с этой	4	2
291	сих пор	3	2
292	но для	1	2
293	один из	4	2
294	тех или	2	2
295	в те	1	2
296	в большей	1	2
297	хотя бы	1	2
