N	3gram	Bakhtin_Pr_3	FransuaR
1	то же время	5	6
2	в то же	5	6
3	как мы уже	3	5
4	до сих пор	5	4
5	в той же	1	4
6	мы еще вернемся	3	4
7	но в то	1	4
8	в связи с	1	4
9	хвалы и брани	1	4
10	большей или меньшей	3	3
11	в том числе	11	3
12	как и все	1	3
13	в отличие от	1	3
14	а также и	3	3
15	в сущности только	2	3
16	мы уже говорили	2	3
17	и прежде всего	5	3
18	в той или	1	2
19	по отношению к	1	2
20	жизни и смерти	2	2
21	но и в	1	2
22	в этом отношении	1	2
23	переходят друг в	1	2
24	том числе и	10	2
25	можно было бы	1	2
26	одной и той	1	2
27	или меньшей степени	2	2
28	и в последующие	1	2
29	по сравнению с	4	2
30	в большей или	2	2
31	верх и низ	1	2
32	и той же	1	2
33	не может быть	1	2
34	все то что	2	2
35	до наших дней	3	2
36	два месяца в	1	2
37	о том что	2	2
38	той или иной	1	2
39	можно сказать что	4	2
40	и т.п все	1	2
41	еще вернемся в	1	2
42	друг в друга	1	2
43	как и в	3	2
44	смысле этого слова	1	1
45	и в более	1	1
46	во все эпохи	1	1
47	как и его	1	1
48	несколько слов о	3	1
49	что иное как	1	1
50	они и от	1	1
51	нет и не	1	1
52	и вообще в	2	1
53	в разных вариантах	2	1
54	или во всяком	1	1
55	во всей мировой	2	1
56	прежде всего в	1	1
57	выраженный карнавальный характер	1	1
58	в общей сложности	1	1
59	очень ярко проявляется	2	1
60	и до сих	1	1
61	и так сказать	1	1
62	также и в	1	1
63	мы не найдем	1	1
64	нового времени и	1	1
65	непосредственно связано с	1	1
66	в средние века	10	1
67	сих пор еще	2	1
68	может быть только	1	1
69	в нем и	1	1
70	он в сущности	1	1
71	с точки зрения	2	1
72	и не может	1	1
73	в сущности все	1	1
74	определяющее влияние на	3	1
75	в эту эпоху	1	1
76	и не к	1	1
77	в мире и	1	1
78	для этой цели	1	1
79	и у лукиана	2	1
80	очень характерны для	2	1
81	в собственном смысле	2	1
82	в сущности почти	1	1
83	шекспир сервантес и	1	1
84	очень близок к	1	1
85	на народных языках	1	1
86	не подлежит сомнению	1	1
87	может быть и	2	1
88	как parodia sacra	1	1
89	и самый образ	1	1
90	в применении к	1	1
91	значение имели эти	1	1
92	не что иное	1	1
93	т.п то есть	1	1
94	но именно этот	1	1
95	то есть свой	1	1
96	с производительной силой	1	1
97	т.п все эти	1	1
98	в xix веке	1	1
99	рождение и смерть	1	1
100	важно для понимания	1	1
101	то есть все	1	1
102	хвалу и брань	1	1
103	правильно понять своеобразие	1	1
104	тут же и	1	1
105	или иной форме	1	1
106	именно этот момент	1	1
107	с большей или	1	1
108	это конечно не	1	1
109	в связи со	1	1
110	во всяком случае	1	1
111	это одна из	1	1
112	для правильного понимания	2	1
113	с другой стороны	1	1
114	до нас дошли	1	1
115	в его целом	1	1
116	почти вовсе нет	1	1
117	начиная с xvii	1	1
118	мы видели что	2	1
119	века и потому	1	1
120	что они не	1	1
121	тон и стиль	1	1
122	есть не что	1	1
123	распространяется на все	1	1
124	оказала определяющее влияние	1	1
125	всей мировой литературе	2	1
126	потому что через	1	1
127	в духе и	1	1
128	с xvii века	1	1
129	очень широко и	1	1
130	каждого из этих	1	1
131	все эти явления	1	1
132	связаны со смертью	1	1
133	здесь очень ярко	1	1
134	в форме смеха	1	1
135	для нового времени	1	1
136	эпохи возрождения и	1	1
137	по ходу нашего	1	1
138	с самого начала	3	1
139	и т.п это	2	1
140	одной из форм	1	1
141	и т.п то	1	1
142	включает в себя	1	1
143	средние века и	2	1
144	в новое время	4	1
145	как мы видим	1	1
146	характерен прежде всего	1	1
147	в ее целом	1	1
148	верхом и низом	1	1
149	таким образом и	1	1
150	и др в	2	1
151	в литературе эпохи	1	1
152	в платоновском пире	1	1
153	мы видим что	1	1
154	тон у него	1	1
155	тех или иных	1	1
156	мы уже отмечали	2	1
157	и на весь	1	1
158	и в духе	1	1
159	в том что	3	1
160	есть все то	1	1
161	то есть с	2	1
