N	2gram	Losev_Vlad_2	Problema
1	то что	20	42
2	вовсе не	4	35
3	то есть	7	33
4	и в	30	32
5	и не	18	31
6	не есть	4	29
7	не просто	1	23
8	в этом	20	19
9	не менее	7	19
10	тем не	6	18
11	не только	12	17
12	потому что	9	16
13	в себе	6	15
14	по себе	5	15
15	в виде	3	15
16	а не	7	15
17	но в	8	14
18	у нас	6	14
19	может быть	7	14
20	как бы	5	14
21	что мы	1	13
22	в нем	4	13
23	и тем	1	13
24	при помощи	1	13
25	как раз	1	13
26	сказать что	11	13
27	том что	12	12
28	что в	12	12
29	так и	5	12
30	а именно	6	12
31	и т	1	11
32	также и	6	11
33	есть нечто	2	11
34	так как	5	11
35	о том	4	11
36	и даже	10	11
37	если мы	1	11
38	ничего общего	1	11
39	то же	4	10
40	в этой	4	10
41	т д	1	10
42	об этом	6	10
43	ничего не	2	10
44	прежде всего	6	10
45	нет ничего	3	10
46	еще не	1	9
47	но не	3	9
48	раз и	2	9
49	то с	2	9
50	того чтобы	2	9
51	и это	3	9
52	и что	5	9
53	но и	8	9
54	по своему	2	9
55	в данном	3	9
56	это есть	1	9
57	что же	8	9
58	в том	18	9
59	так же	4	9
60	в таком	3	9
61	и о	4	8
62	и ее	1	8
63	и на	4	8
64	общего с	1	8
65	все эти	5	8
66	на то	2	8
67	для того	2	8
68	было бы	9	8
69	он и	3	8
70	в своей	5	8
71	когда мы	3	8
72	есть только	1	8
73	данном случае	2	8
74	как нечто	1	8
75	даже и	3	8
76	не может	9	8
77	но это	4	8
78	смысле слова	1	7
79	сам по	2	7
80	во всех	3	7
81	тоже не	1	7
82	всех этих	3	7
83	содержит в	4	7
84	ни в	7	7
85	в них	3	7
86	между собою	1	7
87	и является	1	7
88	как мы	11	7
89	здесь не	4	7
90	никогда не	7	7
91	того что	5	7
92	что он	13	7
93	только в	6	7
94	тем что	1	7
95	такого рода	2	7
96	все это	5	7
97	и все	7	7
98	во всяком	6	7
99	и то	5	6
100	самом деле	1	6
101	и есть	2	6
102	есть не	1	6
103	говорить о	1	6
104	но как	1	6
105	и как	3	6
106	в самом	2	6
107	и если	4	6
108	при этом	5	6
109	его в	4	6
110	это не	2	6
111	что такое	1	6
112	в то	9	6
113	таким образом	3	6
114	в виду	2	6
115	разного рода	4	6
116	и здесь	1	6
117	в его	11	6
118	этом смысле	1	6
119	так что	5	6
120	то и	1	6
121	в конце	13	6
122	о чем	6	6
123	как это	7	6
124	хотя и	6	6
125	действительности и	1	5
126	мы уже	2	5
127	а только	1	5
128	она есть	1	5
129	в своем	8	5
130	перед нами	1	5
131	то в	5	5
132	что она	1	5
133	но уже	2	5
134	все равно	1	5
135	далеко не	1	5
136	с тем	2	5
137	в котором	5	5
138	некоторого рода	2	5
139	связи с	8	5
140	в сознании	1	5
141	ни о	1	5
142	можно сказать	4	5
143	для нас	7	5
144	еще и	6	5
145	тем более	3	5
146	мы должны	4	5
147	весь предмет	1	5
148	в их	2	4
149	мы и	1	4
150	литературы и	1	4
151	совсем не	4	4
152	ни только	1	4
153	с которыми	4	4
154	как в	3	4
155	как он	2	4
156	после этого	1	4
157	их в	2	4
158	он есть	1	4
159	не в	9	4
160	и притом	2	4
161	казалось бы	2	4
162	и весь	1	4
163	а в	11	4
164	точно так	3	4
165	только то	1	4
166	в дальнейшем	5	4
167	на том	1	4
168	не говоря	3	4
169	если бы	1	4
170	никак не	3	4
171	а также	10	4
172	в литературе	1	4
173	ровно ничего	2	4
174	философии и	3	4
175	только на	1	4
176	именно в	4	4
177	этот термин	1	4
178	не было	10	4
179	если не	2	4
180	и вообще	10	4
181	ни на	1	4
182	сознании и	1	4
183	и для	3	4
184	в связи	8	4
185	и ни	1	4
186	конце концов	3	4
187	же в	2	4
188	по поводу	4	4
189	не должны	1	3
190	он всегда	1	3
191	но она	1	3
192	того же	5	3
193	в чем	2	3
194	а уже	2	3
195	что они	1	3
196	с этим	5	3
197	более или	3	3
198	в действительности	1	3
199	что это	4	3
200	учение о	3	3
201	но он	3	3
202	да и	3	3
203	он не	4	3
204	и еще	1	3
205	его от	1	3
206	но все	2	3
207	что все	1	3
208	же касается	5	3
209	чего он	1	3
210	однако здесь	2	3
211	в жизни	1	3
212	как и	5	3
213	несмотря на	4	3
214	на этот	4	3
215	нисколько не	2	3
216	или менее	3	3
217	что значит	1	3
218	в этих	4	3
219	точки зрения	7	3
220	с точки	3	3
221	в которых	1	3
222	бы мы	1	3
223	есть еще	1	3
224	в отношении	3	3
225	дело в	3	3
226	того как	2	3
227	что вы	2	3
228	только не	1	3
229	в самой	1	3
230	или как	2	3
231	прежде чем	1	3
232	и его	6	3
233	как будто	2	3
234	в каком	1	3
235	и вполне	3	3
236	к тому	2	3
237	для себя	5	3
238	можно было	2	3
239	ясно что	1	3
240	для этого	1	3
241	не на	2	3
242	только и	3	3
243	о нем	2	3
244	другими словами	5	3
245	настоящее время	2	3
246	то уже	1	3
247	что его	4	3
248	к нему	2	3
249	этому поводу	1	3
250	и во	2	3
251	в теории	2	3
252	значит что	1	3
253	что здесь	1	3
254	мы увидим	1	3
255	известного рода	1	3
256	тоже есть	1	3
257	очень много	2	3
258	никак нельзя	3	3
259	по этому	1	3
260	же и	2	3
261	уже не	3	3
262	уже в	3	3
263	из них	1	3
264	всяком случае	6	3
265	здесь перед	1	3
266	уже и	2	3
267	до сих	1	3
268	здесь в	2	3
269	что не	2	3
270	нужно сказать	1	3
271	сколько угодно	2	3
272	быть и	1	3
273	сих пор	1	3
274	от нас	2	3
275	но для	1	3
276	пока еще	1	3
277	в настоящее	2	3
278	чтобы понять	1	3
279	от всего	1	3
280	хотя бы	3	3
281	с ним	5	3
282	хотя в	1	3
283	уже потом	1	3
284	есть и	2	3
285	себе не	1	3
286	я и	2	2
287	например в	1	2
288	увидим ниже	2	2
289	мы здесь	1	2
290	и потому	2	2
291	вещей но	1	2
292	по преимуществу	1	2
293	и до	2	2
294	едва ли	3	2
295	по его	1	2
296	для своего	1	2
297	мы имеем	1	2
298	мы не	2	2
299	не важно	1	2
300	что если	2	2
301	в сущности	2	2
302	совсем иное	1	2
303	что иное	1	2
304	сказать о	3	2
305	значит и	1	2
306	следовательно в	1	2
307	большей частью	1	2
308	то конечно	1	2
309	он сам	2	2
310	иное как	1	2
311	говоря уже	2	2
312	с его	4	2
313	только после	2	2
314	то он	1	2
315	мы будем	3	2
316	не то	3	2
317	нет и	1	2
318	меньше всего	1	2
319	чем же	1	2
320	кроме того	9	2
321	это тоже	2	2
322	ясно и	1	2
323	не очень	4	2
324	есть его	2	2
325	идея и	1	2
326	как понятие	1	2
327	в которой	4	2
328	так или	3	2
329	он в	1	2
330	из этих	3	2
331	поскольку в	3	2
332	во многих	2	2
333	на его	4	2
334	он вдруг	1	2
335	тоже нет	1	2
336	а это	3	2
337	не будет	1	2
338	и может	2	2
339	и с	14	2
340	это было	4	2
341	всеми своими	1	2
342	нас выше	3	2
343	для них	1	2
344	в общей	1	2
345	во внимание	1	2
346	сейчас мы	1	2
347	должно быть	3	2
348	и того	1	2
349	на первый	2	2
350	но если	1	2
351	и при	2	2
352	просто в	1	2
353	оказывается что	1	2
354	которые в	1	2
355	по крайней	4	2
356	без всяких	1	2
357	однако в	2	2
358	что этот	1	2
359	и очень	2	2
360	необходимо сказать	5	2
361	она не	2	2
362	не имеет	2	2
363	что их	1	2
364	мы находим	2	2
365	но только	1	2
366	это мы	5	2
367	следовательно и	1	2
368	учения о	3	2
369	не о	2	2
370	вернее сказать	1	2
371	и сама	1	2
372	в области	3	2
373	вот в	1	2
374	не могут	1	2
375	и надо	1	2
376	и другим	1	2
377	например на	1	2
378	уже на	3	2
379	без всякого	2	2
380	этим термином	1	2
381	нет никакой	1	2
382	уже с	1	2
383	после всех	1	2
384	не содержит	1	2
385	с собой	1	2
386	особенно в	1	2
387	здесь нет	1	2
388	и всегда	1	2
389	ничего подобного	1	2
390	из других	1	2
391	и должно	1	2
392	и который	1	2
393	нас в	2	2
394	и всю	1	2
395	крайней мере	4	2
396	этот последний	1	2
397	нельзя сказать	1	2
398	в него	1	2
399	эти последние	4	2
400	том как	1	2
401	поэтому и	1	2
402	не мешает	1	2
403	со всеми	1	2
404	в качестве	1	2
405	даже вообще	2	2
406	чем оно	1	2
407	этот раз	3	2
408	для него	9	2
409	с этими	1	2
410	но что	5	2
411	в целях	1	2
412	само собой	3	2
413	а эта	1	2
414	что пишет	4	2
415	или иначе	3	2
416	что для	2	2
417	которых мы	1	2
418	его как	1	2
419	уже давно	2	2
420	вместе с	8	2
421	и особенно	3	2
422	по существу	3	2
423	в это	4	2
424	этом случае	1	2
425	не будем	1	2
426	два дня	1	2
427	о его	5	2
428	между прочим	7	2
429	имел в	1	2
430	что нет	1	2
431	у вас	2	2
432	через то	1	2
433	известной степени	1	2
434	и часто	2	2
435	тем и	1	2
436	в результате	5	2
437	тот кто	1	2
438	который является	1	2
439	но когда	1	2
440	собственно говоря	2	2
441	петра i	2	2
442	эту вещь	1	2
443	о своем	2	2
444	от всех	1	2
445	к его	2	2
446	не что	1	2
447	а может	1	2
448	ее в	1	2
449	гораздо более	2	2
450	он часто	1	2
451	истории то	1	1
452	дальнейшем мы	2	1
453	одним из	1	1
