N	3gram	Propp_Isto_7	Komedia
1	обращает на себя	1	5
2	в том что	4	5
3	вместе с тем	1	4
4	о том что	5	4
5	по отношению к	1	3
6	в связи с	1	3
7	в то время	2	3
8	только потому что	1	2
9	в ответ на	3	2
10	в одной из	2	2
11	до сих пор	2	2
12	бы то ни	1	2
13	то время как	2	2
14	то ни было	1	2
15	с одной стороны	4	2
16	у того же	1	2
17	то что он	1	2
18	в самом начале	1	2
19	что у него	4	2
20	независимо от того	1	2
21	в этом же	1	2
22	и т п	1	2
23	после того как	2	2
24	к тому что	1	2
25	можно было бы	1	2
26	что и в	2	2
27	том что именно	1	1
28	не в состоянии	1	1
29	одной из причин	1	1
30	и здесь нет	1	1
31	в самом деле	1	1
32	никак не может	1	1
33	одна из них	1	1
34	что ни в	1	1
35	здесь нет необходимости	1	1
36	с точки зрения	1	1
37	только в том	1	1
38	за водой и	1	1
39	о том чтобы	1	1
40	на брак с	1	1
41	и в современной	1	1
42	но и в	2	1
43	и та же	1	1
44	то что в	3	1
45	точно так же	2	1
46	и нет необходимости	1	1
47	так как он	2	1
48	в этой связи	1	1
49	думать что в	1	1
50	как бы то	1	1
51	не в его	1	1
52	по этому вопросу	1	1
53	в качестве примера	1	1
54	за лет с	1	1
55	в свои руки	1	1
56	вместе со своим	1	1
57	достаточно сослаться на	1	1
58	имеем дело с	1	1
59	в достаточной степени	1	1
60	одна и та	1	1
61	с другой стороны	8	1
62	таким образом и	1	1
63	не может быть	3	1
64	никто не может	1	1
65	друг друга у	1	1
66	более или менее	1	1
67	в тех случаях	4	1
68	что он не	1	1
69	но уже в	1	1
70	так и в	2	1
71	не имеет значения	1	1
72	не только в	5	1
73	но все же	2	1
74	что это не	2	1
75	во второй половине	1	1
76	с собой в	1	1
77	брак с дочерью	1	1
78	тех случаях когда	3	1
79	но все эти	1	1
80	в большинстве случаев	1	1
81	тем не менее	4	1
82	с его дочерью	2	1
83	как мы видели	1	1
