N	2gram	Bakhtin_Pr_2	Istorich
1	и в	45	24
2	не только	16	21
3	что он	7	21
4	может быть	18	14
5	не может	24	14
6	что в	6	13
7	в этих	4	13
8	мы имеем	2	12
9	что герой	1	12
10	как в	4	12
11	в этом	20	12
12	и здесь	2	12
13	но и	15	11
14	это не	3	10
15	том что	7	10
16	и что	2	10
17	у него	6	10
18	мы видим	2	10
19	а в	3	10
20	все же	4	9
21	с другой	1	9
22	не в	8	9
23	о том	3	9
24	потому что	8	9
25	и другие	4	9
26	то же	5	8
27	еще не	9	8
28	что и	5	8
29	так как	5	8
30	другой стороны	1	8
31	а не	10	8
32	все это	5	8
33	или в	2	8
34	во всех	4	7
35	то что	5	7
36	таким образом	11	7
37	мы видели	3	7
38	одна из	3	7
39	к нему	11	7
40	один из	2	7
41	в том	8	7
42	вместе с	1	7
43	но не	6	6
44	как он	4	6
45	в нем	20	6
46	он не	9	6
47	всех этих	1	6
48	об этом	3	6
49	как и	14	6
50	и все	1	6
51	а именно	3	6
52	того что	3	6
53	только в	9	6
54	ответ на	1	6
55	тем что	2	6
56	так же	5	6
57	в чем	2	5
58	с одной	1	5
59	отношение к	8	5
60	но в	6	5
61	имеем в	2	5
62	что она	4	5
63	здесь мы	1	5
64	не менее	2	5
65	с ним	8	5
66	в русской	2	5
67	ничего не	3	5
68	так и	3	5
69	там где	6	5
70	героя и	7	5
71	же как	4	4
72	он может	2	4
73	мы уже	3	4
74	мы не	1	4
75	как бы	15	4
76	при этом	2	4
77	мы можем	4	4
78	но все	4	4
79	не всегда	1	4
80	точки зрения	19	4
81	в их	4	4
82	тем не	1	4
83	по существу	1	4
84	не имеет	3	4
85	никогда не	17	4
86	со своим	1	4
87	в других	1	4
88	своего отца	1	4
89	так в	1	4
90	что у	4	4
91	представления о	1	4
92	вовсе не	7	4
93	если не	2	4
94	в данном	1	4
95	за него	1	4
96	и не	42	4
97	мы должны	4	4
98	одной из	2	4
99	есть и	3	4
100	например в	2	3
101	эта форма	2	3
102	и он	3	3
103	в ответ	1	3
104	с его	8	3
105	герой не	2	3
106	тоже не	2	3
107	что они	3	3
108	кроме того	1	3
109	хотя и	2	3
110	и наконец	1	3
111	из этих	1	3
112	в дальнейшем	2	3
113	на то	2	3
114	и если	1	3
115	герой например	1	3
116	и по	2	3
117	его в	3	3
118	кажется что	2	3
119	в них	4	3
120	которой он	1	3
121	и становится	2	3
122	она в	1	3
123	представление о	2	3
124	в конце	4	3
125	и герой	2	3
126	как мы	8	3
127	тогда когда	1	3
128	того как	3	3
129	не все	1	3
130	видим что	1	3
131	и его	8	3
132	связи с	1	3
133	из одного	2	3
134	должны быть	1	3
135	данном случае	1	3
136	в образе	3	3
137	здесь нет	2	3
138	это происходит	1	3
139	так что	2	3
140	уже в	4	3
141	в другой	1	3
142	и даже	3	3
143	по своим	2	3
144	после смерти	1	3
145	но есть	1	3
146	превращается в	4	3
147	в свете	1	3
148	вступает в	4	3
149	происходит в	1	3
150	этой точки	2	3
151	что мы	1	3
152	сих пор	2	3
153	но это	2	3
154	героя герой	1	3
155	от него	3	3
156	ее в	2	3
157	но тем	1	2
158	здесь и	2	2
159	не имеют	1	2
160	его не	1	2
161	она ему	1	2
162	героя но	1	2
163	такое положение	1	2
164	время как	1	2
165	и ее	7	2
166	того же	1	2
167	и на	7	2
168	но конечно	1	2
169	со стороны	4	2
170	в одной	5	2
171	с этим	1	2
172	которой они	1	2
173	стороны и	1	2
174	и нет	1	2
175	перед нами	4	2
176	что по	1	2
177	в самом	13	2
178	та же	1	2
179	в которой	2	2
180	он в	1	2
181	все эти	4	2
182	думать что	1	2
183	им в	4	2
184	нами в	4	2
185	и тот	1	2
186	ее как	1	2
187	вообще не	1	2
188	на его	5	2
189	с женой	1	2
190	на земле	1	2
191	так например	1	2
192	раз он	1	2
193	было бы	4	2
194	нам по	1	2
195	ни в	2	2
196	этом мы	1	2
197	это положение	1	2
198	сам он	2	2
199	свое начало	1	2
200	даже там	1	2
201	можно найти	2	2
202	в котором	7	2
203	не от	1	2
204	ее он	1	2
205	к этому	4	2
206	него есть	1	2
207	но он	1	2
208	того кто	1	2
209	тому что	1	2
210	она не	5	2
211	в то	5	2
212	на него	2	2
213	не по	3	2
214	в основе	2	2
215	друг друга	7	2
216	во всем	1	2
217	не могут	1	2
218	лежит в	2	2
219	это конечно	1	2
220	же что	3	2
221	как только	1	2
222	все ясно	1	2
223	его за	1	2
224	не совсем	2	2
225	без всякого	1	2
226	в ее	3	2
227	то время	1	2
228	на том	1	2
229	и когда	1	2
230	с героем	2	2
231	но здесь	1	2
232	другими словами	2	2
233	не стоит	1	2
234	все его	3	2
235	образом мы	1	2
236	в форме	2	2
237	все в	1	2
238	тем более	1	2
239	если это	1	2
240	здесь не	2	2
241	тот же	2	2
242	согласиться с	1	2
243	на моей	2	2
244	и так	1	2
245	этот вопрос	4	2
246	конечно не	6	2
247	уже не	6	2
248	и у	2	2
249	только на	1	2
250	что не	5	2
251	из них	9	2
252	характерно что	2	2
253	ни с	2	2
254	не так	2	2
255	прежде всего	11	2
256	у нее	1	2
257	к ним	3	2
258	героя а	1	2
259	в особенности	2	2
260	до сих	2	2
261	на этот	1	2
262	и вступает	1	2
263	в каких	1	2
264	и др	4	2
265	иногда это	1	2
266	ничем не	2	2
267	и оно	2	2
268	что из	1	2
269	но оно	1	2
270	связь с	2	2
271	в лесу	1	2
272	в иной	1	2
273	как это	2	2
274	он говорит	2	2
275	видит в	1	2
276	и там	1	2
277	в литературе	6	2
278	и от	3	2
279	и о	2	2
280	в основном	1	2
281	отличается от	1	2
282	но для	1	2
283	это как	2	2
284	сохраняется и	1	2
285	в другое	2	2
286	превратился в	1	2
287	в целях	1	2
288	сказать что	5	2
289	всех других	1	2
290	и эта	3	2
291	они не	2	2
292	только он	1	1
293	ту же	1	1
294	отношения к	2	1
295	одним из	3	1
296	переходит к	1	1
297	связана с	1	1
298	не остается	1	1
299	самом деле	4	1
300	силы и	1	1
301	бы для	1	1
302	показать что	2	1
303	к этой	2	1
304	нам кажется	1	1
305	этого мира	2	1
306	от своей	1	1
307	в чисто	2	1
308	не хочет	1	1
309	смысл этого	1	1
310	из его	1	1
311	сам автор	4	1
312	должна быть	3	1
313	не должны	1	1
314	есть не	1	1
315	можно и	1	1
316	не встречает	1	1
317	на тех	1	1
