N	2gram	Propp_Isto_6	Myslijsy
1	то есть	1	34
2	потому что	13	33
3	то что	6	29
4	может быть	11	26
5	таким образом	12	24
6	в этом	12	23
7	в том	12	23
8	и в	26	23
9	и не	10	18
10	что в	12	17
11	при этом	3	15
12	только в	5	15
13	то же	5	14
14	в себе	3	14
15	как и	5	14
16	того что	2	14
17	так как	18	14
18	для нас	2	14
19	если бы	3	13
20	не было	3	12
21	а не	2	12
22	том что	10	12
23	что я	1	11
24	не в	3	11
25	но и	9	11
26	не может	6	11
27	по отношению	2	10
28	не только	10	10
29	мы можем	7	10
30	тем что	5	10
31	что мы	2	10
32	между тем	1	9
33	не есть	2	9
34	мы не	6	8
35	то это	5	8
36	в своем	2	8
37	но в	7	8
38	было бы	2	8
39	о том	7	8
40	другими словами	3	8
41	сказать что	3	8
42	отношению к	2	8
43	и т	10	7
44	как в	6	7
45	с этим	2	7
46	что это	2	7
47	на то	2	7
48	в нем	8	7
49	в силу	1	7
50	когда я	1	7
51	это не	4	7
52	по мере	1	7
53	и что	5	7
54	что и	4	7
55	вовсе не	2	7
56	с тем	4	7
57	могут быть	3	7
58	этого слова	1	7
59	что если	1	6
60	независимо от	3	6
61	и к	1	6
62	известно что	2	6
63	того как	3	6
64	когда мы	2	6
65	так и	5	6
66	т с	1	6
67	что не	2	6
68	заметить что	1	6
69	для того	1	6
70	вместе с	8	6
71	и то	3	5
72	хотя и	1	5
73	как бы	4	5
74	не менее	1	5
75	с ним	8	5
76	не имеет	2	5
77	образом в	1	5
78	есть только	1	5
79	находится в	1	5
80	к нему	1	5
81	так что	3	5
82	есть в	1	5
83	уже в	1	5
84	только тогда	1	5
85	в его	5	5
86	для него	1	5
87	что же	2	5
88	этом случае	6	5
89	все это	1	5
90	тем более	1	5
91	а в	3	5
92	таким же	3	5
93	во всяком	2	5
94	только потому	1	4
95	есть не	1	4
96	и о	1	4
97	предположить что	3	4
98	в истории	1	4
99	что как	1	4
100	что все	1	4
101	и с	6	4
102	его в	5	4
103	и тем	4	4
104	мы имеем	14	4
105	точки зрения	1	4
106	в котором	1	4
107	сих пор	4	4
108	тем не	1	4
109	видно что	2	4
110	и более	1	4
111	в то	5	4
112	на котором	3	4
113	того чтобы	1	4
114	со своим	1	4
115	языке и	1	4
116	мере того	1	4
117	и может	1	4
118	каждый раз	1	4
119	на вопрос	1	4
120	можно сказать	2	4
121	что он	9	4
122	представления в	2	4
123	то и	2	4
124	в одном	3	4
125	тогда как	2	4
126	от того	3	4
127	до сих	4	4
128	а именно	9	4
129	но есть	3	4
130	так же	2	4
131	в данном	3	4
132	в сравнении	1	4
133	есть уже	1	4
134	между ними	1	4
135	тем самым	2	4
136	в таком	1	4
137	например в	7	3
138	и есть	1	3
139	и до	2	3
140	что эти	2	3
141	мы уже	6	3
142	что между	4	3
143	ответить на	1	3
144	еще не	9	3
145	и на	12	3
146	то мы	1	3
147	заметим что	1	3
148	там где	5	3
149	и хотя	2	3
150	формы в	1	3
151	все эти	8	3
152	так в	6	3
153	и тот	1	3
154	лица и	1	3
155	и если	1	3
156	на его	4	3
157	т д	8	3
158	к одному	1	3
159	и по	4	3
160	не будет	5	3
161	что например	1	3
162	но уже	1	3
163	в них	3	3
164	не всегда	4	3
165	но это	4	3
166	не от	1	3
167	в которых	2	3
168	их в	3	3
169	ее не	3	3
170	что есть	1	3
171	никогда не	13	3
172	должны быть	2	3
173	к тому	2	3
174	представления и	2	3
175	что у	2	3
176	те же	1	3
177	ту же	2	3
178	там же	3	3
179	образом мы	1	3
180	и только	3	3
181	с ними	2	3
182	этот вопрос	1	3
183	пор не	1	3
184	уже не	7	3
185	при помощи	3	3
186	и других	3	3
187	себе в	4	3
188	всяком случае	2	3
189	со стороны	3	3
190	и из	1	3
191	именно в	1	3
192	так называемых	1	3
193	более чем	1	3
194	это есть	1	3
195	между прочим	1	3
196	кроме того	3	3
197	в этих	2	3
198	только что	2	3
199	давно уже	1	3
200	и вместе	1	3
201	таком случае	1	2
202	такое же	1	2
203	нам кажется	2	2
204	а как	1	2
205	как мы	4	2
206	имеет свою	1	2
207	что иное	2	2
208	не вполне	2	2
209	оно есть	1	2
210	но даже	1	2
211	же что	1	2
212	есть вместе	1	2
213	в ней	5	2
214	и сами	1	2
215	иное как	1	2
216	этих случаях	1	2
217	общих чертах	1	2
218	то он	2	2
219	к ним	1	2
220	когда например	1	2
221	эта связь	6	2
222	же с	1	2
223	несколько слов	1	2
224	его к	1	2
225	так или	1	2
226	из этих	4	2
227	что она	3	2
228	по-видимому не	1	2
229	он не	2	2
230	не значит	1	2
231	не как	1	2
232	из него	2	2
233	подобно тому	1	2
234	человека в	2	2
235	здесь мы	4	2
236	в мире	1	2
237	об этом	1	2
238	тех которые	2	2
239	она и	1	2
240	одна и	1	2
241	чем в	1	2
242	в других	4	2
243	но что	1	2
244	и при	1	2
245	если и	1	2
246	по тому	1	2
247	от его	1	2
248	вопрос о	3	2
249	такое количество	2	2
250	выше мы	1	2
251	даже в	2	2
252	же мы	5	2
253	тому что	1	2
254	она не	3	2
255	в таких	1	2
256	даже не	1	2
257	и другое	2	2
258	что представление	1	2
259	не имели	4	2
260	в общих	1	2
261	к ней	1	2
262	как она	1	2
263	и его	7	2
264	в более	6	2
265	уже и	1	2
266	что на	1	2
267	в области	1	2
268	у нас	5	2
269	не могут	1	2
270	и вполне	1	2
271	в высокой	1	2
272	оно не	1	2
273	из себя	1	2
274	в греческом	2	2
275	и это	8	2
276	не существует	1	2
277	не могу	1	2
278	в ее	1	2
279	данном случае	3	2
280	на той	2	2
281	на том	8	2
282	и когда	1	2
283	в образе	10	2
284	можно было	2	2
285	не с	1	2
286	что от	1	2
287	и здесь	1	2
288	но мы	2	2
289	от земли	1	2
290	после того	2	2
291	что его	1	2
292	можно видеть	1	2
293	в ряд	1	2
294	природы и	1	2
295	бы в	1	2
296	сложное и	1	2
297	может иметь	2	2
298	но так	3	2
299	быть и	1	2
300	один из	3	2
301	мы видим	5	2
302	связь и	1	2
303	время когда	1	2
304	что даже	1	2
305	позднее явление	1	2
306	бы ни	1	2
307	именно на	2	2
308	если мы	1	2
309	и они	2	2
310	в виде	6	2
311	не так	2	2
312	никто не	2	2
313	пока не	2	2
314	отношение к	1	2
315	друг друга	1	2
316	и даже	1	2
317	тела и	2	2
318	с другой	10	2
319	или иначе	1	2
320	на этот	1	2
321	в свою	1	2
322	и др	2	2
323	превращается в	7	2
324	которые не	1	2
325	как ни	1	2
326	равно как	1	2
327	нее как	1	2
328	относятся к	1	2
329	из которых	3	2
330	если оно	1	2
331	а если	1	2
332	тому как	1	2
333	не стало	1	2
334	эту мысль	1	2
335	никем не	1	2
336	том смысле	1	2
337	в это	4	2
338	и для	1	2
339	от него	3	2
340	и как	2	2
341	мы должны	2	2
342	мысли о	1	2
343	от ее	1	2
344	не что	1	2
345	из этого	3	2
346	есть и	4	2
347	во сне	3	2
348	точно так	2	2
349	все что	4	2
350	в своих	3	2
351	ли мы	1	1
352	вряд ли	1	1
353	также что	1	1
354	речь идет	1	1
355	одним из	1	1
356	потом и	1	1
357	с образом	1	1
358	относится и	1	1
359	не видим	1	1
360	связана с	3	1
361	того же	2	1
362	народов что	1	1
363	идет о	1	1
364	говорит так	1	1
365	к другому	1	1
366	представление об	1	1
367	др в	1	1
368	должна быть	3	1
369	то самое	2	1
370	такие понятия	1	1
371	со всех	1	1
372	пока он	1	1
373	дома здесь	2	1
374	также имеет	1	1
375	если я	1	1
376	отсюда видно	2	1
377	или наоборот	1	1
378	или пера	1	1
379	на островах	3	1
380	которую мы	1	1
381	большую роль	1	1
382	и новые	1	1
383	происходит это	1	1
384	что можно	1	1
385	зависимости от	2	1
386	частный случай	1	1
387	себе что	1	1
388	кажется более	1	1
389	всех сторон	1	1
390	думая о	1	1
391	по этому	1	1
392	на горизонт	1	1
393	дать ему	1	1
394	на них	1	1
395	как один	1	1
396	соответствующими им	1	1
397	во всех	1	1
398	только после	1	1
399	основано на	1	1
400	землю и	1	1
401	видели что	3	1
402	но не	2	1
403	могло быть	2	1
404	но как	4	1
405	же она	1	1
406	другие предметы	1	1
407	не все	1	1
408	же служит	1	1
409	себе человека	1	1
410	отличие от	1	1
411	разница в	1	1
412	тесно связан	1	1
413	говорили нам	1	1
414	относится к	2	1
415	как говорит	1	1
416	первый взгляд	1	1
417	дает нам	2	1
418	как нам	1	1
419	что охотник	1	1
420	перед нами	2	1
421	для которой	1	1
422	следующим образом	1	1
423	более древняя	2	1
424	вот несколько	1	1
425	духа в	1	1
