N	2gram	Tiupa_Narr_1	TeoriaLi
1	в мире	4	24
2	не только	31	18
3	в качестве	14	17
4	тогда как	10	16
5	и не	23	16
6	я в	2	16
7	а в	13	14
8	состоит в	10	13
9	и в	11	13
10	в частности	14	13
11	то есть	9	12
12	так и	5	12
13	может быть	15	12
14	в этом	12	11
15	представляет собой	8	11
16	при этом	19	11
17	в том	8	11
18	но не	4	10
19	и его	10	10
20	в тексте	13	10
21	а не	13	10
22	то же	8	9
23	внутреннего зрения	2	9
24	в его	6	9
25	по отношению	3	8
26	такого рода	10	8
27	своего рода	10	8
28	сводится к	3	8
29	в душе	1	8
30	но и	27	8
31	отношению к	3	8
32	от лат	1	8
33	что в	3	8
34	отличие от	2	7
35	в себе	6	7
36	том что	7	7
37	точки зрения	5	7
38	в отличие	2	7
39	в то	4	7
40	по своей	1	7
41	во второй	1	7
42	только в	12	7
43	себя в	2	7
44	кадров внутреннего	1	7
45	как это	3	7
46	в данном	11	7
47	еще не	4	6
48	с его	4	6
49	но в	7	6
50	в первой	2	6
51	лишь в	3	6
52	в русской	3	6
53	же время	4	6
54	присутствия в	3	6
55	как бы	6	6
56	мы имеем	3	5
57	жизни как	2	5
58	данном случае	8	5
59	в рамках	1	5
60	в своем	3	5
61	в самом	6	5
62	он не	3	5
63	в принципе	4	5
64	как и	13	5
65	композиционных форм	1	5
66	не в	6	5
67	однако в	3	5
68	тем самым	5	5
69	коммуникативного события	1	5
70	в нем	4	5
71	в ее	1	5
72	в пределах	2	5
73	или иной	4	5
74	а также	6	5
75	между тем	3	5
76	не сводится	2	5
77	уже не	8	5
78	не случайно	1	5
79	с другой	2	5
80	как в	4	5
81	в искусстве	1	5
82	между ними	2	5
83	героя и	2	5
84	высказывания в	2	4
85	как правило	5	4
86	конечном счете	1	4
87	отношение к	1	4
88	субъекта и	1	4
89	хотя и	4	4
90	всего лишь	3	4
91	то что	9	4
92	не предполагает	1	4
93	в слове	3	4
94	в ходе	3	4
95	в своей	5	4
96	в их	1	4
97	или менее	1	4
98	не менее	3	4
99	приводит к	1	4
100	можно сказать	5	4
101	в конечном	3	4
102	в форме	2	4
103	и ее	3	4
104	за пределами	2	4
105	и т.п	8	4
106	текста как	2	4
107	в свою	2	4
108	не знает	1	4
109	сказать что	2	4
110	не может	8	4
111	более или	1	4
112	и то	3	3
113	между двумя	5	3
114	на две	2	3
115	являет собой	4	3
116	например в	1	3
117	а только	1	3
118	не все	1	3
119	и т.д	6	3
120	кто говорит	2	3
121	перед нами	5	3
122	и к	1	3
123	в точке	1	3
124	в противоположность	1	3
125	со своей	1	3
126	в нашем	3	3
127	в этой	6	3
128	и вот	2	3
129	и по	1	3
130	в лирике	1	3
131	его в	1	3
132	художественного письма	3	3
133	по мысли	3	3
134	мог бы	1	3
135	и сам	1	3
136	в этих	2	3
137	тем не	3	3
138	картины мира	3	3
139	никогда не	4	3
140	как раз	6	3
141	потому что	5	3
142	в эпизоде	4	3
143	той или	5	3
144	свою очередь	2	3
145	другой стороны	2	3
146	в произведении	2	3
147	так в	4	3
148	в другом	1	3
149	о ней	3	3
150	входит в	2	3
151	того что	4	3
152	структуре текста	1	3
153	а с	1	3
154	во времени	9	3
155	знаковой системы	1	3
156	в итоге	1	3
157	для него	4	3
158	слова в	4	3
159	с ее	2	3
160	в финале	3	3
161	именно в	3	3
162	нового времени	1	3
163	прежде всего	4	3
164	в соответствии	5	3
165	художественного целого	1	3
166	и потому	1	3
167	по своему	2	3
168	мира в	4	3
169	таким образом	1	3
170	или в	6	3
171	отношении к	1	3
172	речи и	1	3
173	была бы	1	2
174	того же	1	2
175	крупным планом	1	2
176	это и	1	2
177	в присутствии	2	2
178	принадлежит к	1	2
179	на себя	4	2
180	в целом	3	2
181	между собой	2	2
182	в чем	2	2
183	чем это	2	2
184	могло быть	1	2
185	значении этого	1	2
186	но как	3	2
187	у него	7	2
188	свою жизнь	1	2
189	человеческих отношений	1	2
190	человеческого бытия	1	2
191	и как	3	2
192	литературной практике	1	2
193	самом начале	1	2
194	в которой	1	2
195	но на	1	2
196	с языком	2	2
197	к герою	1	2
198	к одному	1	2
199	писал бахтин	1	2
200	в году	2	2
201	одно и	2	2
202	могла бы	1	2
203	об этом	6	2
