N	2gram	Potebnia_M_4	FransuaR
1	и в	23	49
2	то есть	34	32
3	прежде всего	1	19
4	в его	5	18
5	и на	3	17
6	не только	10	17
7	и его	2	17
8	в этом	23	15
9	и не	18	15
10	в них	3	13
11	только в	15	13
12	но и	11	13
13	во время	2	12
14	как и	14	11
15	как бы	5	11
16	в этой	1	10
17	вовсе не	7	10
18	в нем	7	9
19	для него	5	9
20	и др	2	9
21	все это	5	9
22	в сущности	2	8
23	отношение к	2	8
24	то же	14	7
25	все же	1	7
26	все эти	3	7
27	таким образом	24	7
28	как мы	2	7
29	один из	2	7
30	не может	11	7
31	жизни и	1	7
32	мы уже	3	6
33	именно в	3	6
34	во всех	1	6
35	в истории	4	6
36	так и	6	6
37	и с	4	6
38	времени и	1	6
39	рядом с	1	6
40	точки зрения	4	6
41	но он	1	6
42	в то	4	6
43	же время	3	6
44	в себя	1	6
45	то что	29	6
46	здесь в	1	6
47	так как	14	6
48	сказать что	8	6
49	с точки	3	5
50	из этих	2	5
51	но не	1	5
52	в своем	8	5
53	при этом	15	5
54	в эту	1	5
55	в своей	1	5
56	никогда не	3	5
57	роль в	1	5
58	тот же	2	5
59	уже в	5	5
60	может быть	26	5
61	относится к	1	5
62	и потому	10	5
63	и до	3	4
64	и над	1	4
65	и к	6	4
66	но в	8	4
67	в себе	14	4
68	этот процесс	1	4
69	но все	1	4
70	лишь в	3	4
71	в этих	3	4
72	и более	4	4
73	с ним	5	4
74	в области	2	4
75	с другой	2	4
76	и во	1	4
77	в известной	1	4
78	а в	5	4
79	тем что	10	4
80	в форме	1	4
81	до сих	4	4
82	не было	12	4
83	там где	3	4
84	благодаря этому	1	4
85	и о	4	4
86	сих пор	4	4
87	том что	12	4
88	в свое	1	4
89	в своих	2	4
90	значение в	1	4
91	как на	1	4
92	человека и	3	3
93	связана с	1	3
94	в самом	3	3
95	меньшей степени	1	3
96	не был	1	3
97	духа и	2	3
98	да и	4	3
99	свое время	1	3
100	можно было	2	3
101	этом суждении	1	3
102	на все	1	3
103	и других	3	3
104	было бы	8	3
105	из них	1	3
106	далеко не	1	3
107	мы видели	1	3
108	во всем	1	3
109	в одном	4	3
110	их в	3	3
111	даже в	2	3
112	но они	1	3
113	к этим	1	3
114	только с	1	3
115	и это	2	3
116	в ее	2	3
117	в собственном	1	3
118	так в	3	3
119	в xix	1	3
120	и вообще	2	3
121	в виду	3	3
122	о том	8	3
123	другими словами	8	3
124	к нему	5	3
125	века и	1	3
126	же в	1	3
127	что он	4	3
128	с одной	1	3
129	эти образы	2	3
130	этом отношении	1	3
131	превращается в	2	3
132	нужно сказать	1	3
133	образов в	1	3
134	связь с	1	3
135	одной стороны	1	3
136	в течение	2	3
137	и все	4	3
138	в том	23	3
139	другой стороны	1	3
140	одним из	1	2
141	до него	1	2
142	на самом	3	2
143	и значение	3	2
144	но даже	2	2
145	в ней	2	2
146	меньше чем	1	2
147	еще не	3	2
148	за пределы	1	2
149	же с	2	2
150	дает нам	1	2
151	что слово	10	2
152	та же	1	2
153	таковы например	1	2
154	есть для	5	2
155	в нашем	2	2
156	думать что	4	2
157	имеем в	1	2
158	на то	7	2
159	другие стороны	1	2
160	на его	3	2
161	широкое и	1	2
162	перестает быть	1	2
163	и еще	1	2
164	чем она	1	2
165	подобно тому	2	2
166	и за	1	2
167	значительной степени	2	2
168	в мире	2	2
169	второй половины	1	2
170	этим образам	1	2
171	должен был	1	2
172	речь и	1	2
173	по поводу	4	2
174	не во	1	2
175	в отношении	1	2
176	и без	2	2
177	в их	1	2
178	было связано	2	2
179	на языке	1	2
180	мы должны	2	2
181	что в	17	2
182	образ не	2	2
183	того как	6	2
184	того чтобы	4	2
185	ничего не	1	2
186	связанное с	1	2
187	что только	2	2
188	в самой	2	2
189	к ней	2	2
190	связи с	3	2
191	могут быть	7	2
192	свое значение	1	2
193	без всякого	1	2
194	на основе	1	2
195	в пределах	1	2
196	не были	2	2
197	связанная с	3	2
198	в произведении	1	2
199	в другом	1	2
200	можно сказать	4	2
201	там же	3	2
202	в ту	2	2
203	и следовательно	3	2
204	одной из	1	2
205	всяком случае	3	2
206	именно на	2	2
207	в качестве	1	2
208	есть в	5	2
209	разума и	1	2
210	себе в	3	2
211	никто не	2	2
212	к первой	1	2
213	мы можем	10	2
214	у него	1	2
215	даже и	3	2
216	и даже	2	2
217	нельзя сказать	3	2
218	и прежде	2	2
219	под влиянием	1	2
220	в связи	1	2
221	вместе с	6	2
222	так же	4	2
223	этого момента	1	2
224	xix века	1	2
225	на эту	1	2
226	тому как	2	2
227	о человеке	3	2
228	для понимания	2	2
229	но это	3	2
230	в смысле	3	2
231	вряд ли	1	2
232	в самые	1	2
233	не подлежит	1	2
234	сознания и	1	2
235	хотя и	5	2
236	лишь как	1	2
237	и смысл	1	2
238	творчества но	1	2
239	из своей	1	2
240	ее в	1	2
241	и эта	1	2
242	это в	1	2
243	во всяком	5	2
244	все что	2	2
245	то на	1	1
246	например в	3	1
247	и то	5	1
248	самом деле	3	1
249	он может	1	1
250	художественных произведений	1	1
251	только потому	4	1
252	к своей	1	1
253	по этим	1	1
254	тем же	1	1
255	в котором	4	1
256	что эти	3	1
257	должна быть	1	1
258	той же	3	1
259	чего в	1	1
260	в несколько	1	1
261	есть не	4	1
262	для своего	1	1
263	мы имеем	4	1
264	это совершенно	1	1
265	уже после	1	1
266	которую мы	1	1
267	с элементарным	1	1
268	о формах	1	1
269	еще до	3	1
270	элемента и	1	1
271	их с	1	1
272	не вполне	2	1
273	значение таких	1	1
274	мы и	2	1
275	того же	1	1
276	о роли	1	1
277	всех сторон	1	1
278	дать ему	1	1
279	на них	1	1
280	ответа на	1	1
281	в чем	1	1
282	видели что	1	1
283	могло быть	1	1
284	внутренняя форма	2	1
285	же она	1	1
286	значение и	2	1
287	только тогда	5	1
288	по отношению	10	1
289	самого образа	1	1
290	иногда и	1	1
291	и речи	1	1
292	лишь бы	1	1
293	так что	5	1
294	независимо от	6	1
295	как в	7	1
296	по которому	3	1
297	от внешних	1	1
298	более и	2	1
299	однако не	1	1
300	перед нами	1	1
301	что по	2	1
302	образа если	1	1
303	конечно не	2	1
304	вот несколько	1	1
305	нему мы	1	1
306	есть его	1	1
307	благодаря ей	1	1
308	в которой	6	1
309	и животных	1	1
310	с самого	1	1
311	это есть	3	1
312	формы в	3	1
313	он в	1	1
314	бы не	3	1
315	то я	1	1
316	и тот	3	1
317	только один	1	1
318	этого образа	1	1
319	от необходимости	1	1
320	и те	1	1
321	так сказать	5	1
322	быть только	1	1
323	теми же	2	1
324	главным образом	1	1
325	вера в	1	1
326	он не	2	1
327	избавиться от	1	1
328	в силу	7	1
329	том чтобы	1	1
330	влияние на	2	1
331	одной и	1	1
332	из него	2	1
333	и по	3	1
334	на этом	1	1
335	его можно	1	1
336	на других	1	1
337	образа и	3	1
338	в нее	3	1
339	среди нас	1	1
340	основные черты	1	1
341	смысле в	1	1
342	касается до	1	1
343	что все	4	1
344	об этом	2	1
345	в единстве	1	1
346	его в	4	1
347	входит в	1	1
348	это не	7	1
349	он есть	1	1
350	в сложном	2	1
351	своего значения	1	1
352	этом мы	2	1
353	она и	2	1
354	восприятие и	1	1
355	ребенок начинает	1	1
356	не всегда	3	1
357	строгом смысле	1	1
358	в развитии	1	1
359	не мог	1	1
360	но если	1	1
361	дошли до	1	1
362	таким же	5	1
363	внешней формой	1	1
364	в такой	1	1
365	то для	1	1
366	в первый	2	1
367	существовало в	1	1
368	природы но	1	1
369	значение для	1	1
370	не менее	5	1
371	сравнения так	1	1
372	страх и	1	1
373	и той	1	1
374	образом и	1	1
375	не в	11	1
376	это относится	1	1
377	есть именно	1	1
378	том же	2	1
379	что этот	1	1
380	что эта	1	1
381	же мы	2	1
382	можем сказать	2	1
383	здесь следовательно	1	1
384	и есть	3	1
385	она не	2	1
386	находим уже	1	1
387	из которых	2	1
388	стоит в	1	1
389	до известной	2	1
390	нужно уметь	1	1
391	не теряет	1	1
392	еще довольно	1	1
393	как о	1	1
394	после того	2	1
395	тогда когда	8	1
396	дело в	1	1
397	свободы и	1	1
398	наблюдаем и	1	1
399	и имеет	1	1
400	только не	3	1
401	себе только	1	1
402	в разных	3	1
403	или как	1	1
404	таким путем	1	1
405	я не	2	1
406	как она	2	1
407	потому что	33	1
408	же он	1	1
409	ее можно	1	1
410	по первому	1	1
411	в девяти	1	1
412	тела и	2	1
413	с тем	7	1
414	тесной связи	1	1
415	такие же	5	1
416	с и	2	1
417	не могут	2	1
418	есть только	5	1
419	происхождения с	1	1
420	и сам	1	1
421	он имел	1	1
422	для развития	1	1
423	и другим	3	1
424	к тому	3	1
425	понять что	1	1
426	указывает на	2	1
427	они и	1	1
428	не есть	9	1
429	но из	1	1
430	бы это	1	1
431	слова с	3	1
432	для того	6	1
433	есть то	4	1
434	оно не	2	1
435	с образом	1	1
436	значение это	1	1
437	правда не	1	1
438	образы и	3	1
439	значения и	1	1
440	то она	1	1
441	как не	1	1
442	к нам	1	1
443	языка и	3	1
444	необходимости и	1	1
445	самое это	1	1
446	здесь мы	2	1
447	материи и	1	1
448	и совершенно	1	1
449	и когда	2	1
450	что может	2	1
451	в образе	2	1
452	теряет своей	1	1
453	можно только	2	1
454	во второй	1	1
455	слово и	3	1
456	силу того	1	1
457	если бы	13	1
458	по мере	7	1
459	образом в	5	1
460	это понимание	1	1
461	о нем	1	1
462	и здесь	2	1
463	в звуке	1	1
464	и та	4	1
465	настоящее время	1	1
466	второй половине	1	1
467	этих причин	1	1
468	то уже	2	1
469	к действительности	1	1
470	еще дальше	2	1
471	живым и	1	1
472	на что	1	1
473	в различных	2	1
474	и связь	1	1
475	или меньшую	1	1
