N	2gram	Voloshinov_1	Istorich
1	и в	19	24
2	не только	8	21
3	что он	2	21
4	может быть	26	14
5	не может	24	14
6	что в	4	13
7	как в	4	12
8	в этом	16	12
9	и здесь	6	12
10	но и	8	11
11	это не	1	10
12	том что	3	10
13	и что	1	10
14	мы видим	1	10
15	а в	4	10
16	все же	8	9
17	с другой	5	9
18	не в	5	9
19	о том	2	9
20	потому что	1	9
21	и другие	1	9
22	то же	7	8
23	еще не	4	8
24	что и	2	8
25	так как	2	8
26	другой стороны	6	8
27	а не	7	8
28	все это	3	8
29	или в	2	8
30	эти случаи	1	7
31	во всех	7	7
32	то что	8	7
33	таким образом	17	7
34	мы видели	1	7
35	одна из	2	7
36	к нему	1	7
37	в том	6	7
38	что это	1	6
39	но не	1	6
40	как он	2	6
41	в нем	10	6
42	он не	3	6
43	всех этих	1	6
44	как и	12	6
45	и все	5	6
46	того что	3	6
47	только в	9	6
48	ответ на	1	6
49	тем что	2	6
50	так же	7	6
51	с этой	2	6
52	во время	1	6
53	мы увидим	1	6
54	в чем	2	5
55	с одной	1	5
56	отношение к	1	5
57	но в	7	5
58	здесь мы	4	5
59	не менее	4	5
60	в русской	2	5
61	ничего не	6	5
62	так и	11	5
63	одной стороны	1	5
64	там где	2	5
65	же как	2	4
66	он может	3	4
67	мы уже	2	4
68	мы не	6	4
69	задачи не	1	4
70	как бы	15	4
71	при этом	8	4
72	мы можем	2	4
73	но все	3	4
74	задач в	1	4
75	на первый	2	4
76	точки зрения	34	4
77	тем не	2	4
78	по существу	1	4
79	не имеет	3	4
80	никогда не	2	4
81	в других	1	4
82	вовсе не	5	4
83	в данном	4	4
84	и не	26	4
85	мы должны	3	4
86	одной из	3	4
87	есть и	1	4
88	например в	1	3
89	эта форма	1	3
90	и он	2	3
91	в различных	1	3
92	с его	1	3
93	себе и	2	3
94	тоже не	1	3
95	кроме того	6	3
96	хотя и	1	3
97	и наконец	1	3
98	видим и	1	3
99	из этих	2	3
100	в дальнейшем	3	3
101	важна не	2	3
102	если он	2	3
103	и если	1	3
104	после этого	1	3
105	и по	1	3
106	а его	1	3
107	его в	3	3
108	уже знаем	1	3
109	вопрос о	4	3
110	должны были	1	3
111	в конце	5	3
112	как мы	13	3
113	тогда когда	1	3
114	того как	1	3
115	они же	1	3
116	не все	2	3
117	и его	19	3
118	связи с	11	3
119	должны быть	3	3
120	не столько	4	3
121	в образе	1	3
122	здесь нет	1	3
123	еще одна	1	3
124	трудная задача	1	3
125	в качестве	2	3
126	так что	1	3
127	уже в	1	3
128	при помощи	1	3
129	между прочим	1	3
130	и даже	2	3
131	превратилась в	1	3
132	пришли к	1	3
133	превращается в	1	3
134	этой точки	1	3
135	что мы	1	3
136	сих пор	8	3
137	от него	2	3
138	с ней	1	3
139	следующим образом	1	3
140	ее в	1	3
141	очень много	1	2
142	здесь и	1	2
143	свое место	1	2
144	не имеют	3	2
145	со своей	1	2
146	его не	1	2
147	и ее	3	2
148	того же	6	2
149	и на	4	2
150	этим не	1	2
151	только после	1	2
152	но конечно	1	2
153	со стороны	1	2
154	не просто	2	2
155	что во	2	2
156	в одной	2	2
157	его на	1	2
158	с этим	4	2
159	стороны и	1	2
160	в действительности	2	2
161	исторические корни	2	2
162	в самом	10	2
163	та же	1	2
164	в которой	3	2
165	не видят	1	2
166	все эти	7	2
167	во многих	1	2
168	нами в	1	2
169	и тот	4	2
170	вообще не	1	2
171	прочим и	1	2
172	так например	1	2
173	не будет	4	2
174	с целью	1	2
175	было бы	4	2
176	и тем	1	2
177	ни в	2	2
178	это положение	2	2
179	здесь можно	1	2
180	может идти	1	2
181	в один	1	2
182	нас не	1	2
183	можно найти	1	2
184	в котором	3	2
185	если здесь	1	2
186	к этому	5	2
187	мы пока	2	2
188	тому что	2	2
189	она не	2	2
190	в то	3	2
191	что такое	2	2
192	на него	1	2
193	не по	1	2
194	в основе	2	2
195	к ней	1	2
196	друг друга	8	2
197	не могут	3	2
198	лежит в	1	2
199	как только	1	2
200	его за	1	2
201	не единственная	1	2
202	и это	3	2
203	из всего	1	2
204	но при	2	2
205	связи со	1	2
206	в ее	7	2
207	об этой	1	2
208	имеется в	1	2
209	же должны	1	2
210	другими словами	2	2
211	все его	1	2
212	должно было	1	2
213	в форме	1	2
214	все в	2	2
215	и другую	2	2
216	здесь не	1	2
217	тот же	4	2
218	и так	1	2
219	этот вопрос	5	2
220	конечно не	5	2
221	уже не	1	2
222	только на	4	2
223	что не	2	2
224	или даже	1	2
225	из них	3	2
226	характерно что	1	2
227	мы знаем	5	2
228	как такой	4	2
229	прежде всего	13	2
230	в особенности	1	2
231	до сих	8	2
232	связаны с	2	2
233	на этот	3	2
234	в каких	1	2
235	и др	2	2
236	в связи	7	2
237	как это	1	2
238	а если	1	2
239	и там	1	2
240	в литературе	2	2
241	это значит	1	2
242	и от	3	2
243	в основном	6	2
244	отличается от	1	2
245	но для	2	2
246	но вот	1	2
247	в целях	3	2
248	сказать что	4	2
249	всех других	3	2
250	и эта	4	2
251	ту же	2	1
252	одним из	2	1
253	связана с	2	1
254	не остается	2	1
255	самом деле	10	1
256	от этой	1	1
257	ее до	1	1
258	этих способов	1	1
259	к этой	2	1
260	между двумя	3	1
261	от своей	1	1
262	не хочет	1	1
263	смотрят на	1	1
264	она все	1	1
265	должна быть	2	1
266	этого он	1	1
267	хлеб и	1	1
268	или наоборот	1	1
269	этому же	1	1
270	теперь мы	3	1
