N	3gram	Vygotskiy__5	Problema
1	о том что	6	9
2	с точки зрения	2	8
3	в том что	14	8
4	в конце концов	2	6
5	с другой стороны	5	5
6	по крайней мере	1	4
7	что иное как	2	3
8	в этом смысле	1	3
9	и то что	3	3
10	обратить внимание на	2	3
11	вместе с тем	3	3
12	и в частности	1	3
13	то время как	1	3
14	с одной стороны	12	3
15	как будто бы	1	3
16	а с другой	4	3
17	все же не	1	3
18	в то время	1	3
19	в русской литературе	1	3
20	можно сказать что	2	3
21	после того как	1	3
22	не что иное	2	3
23	потому что он	2	2
24	дело в том	1	2
25	по отношению к	1	2
26	равно как и	1	2
27	никак не может	3	2
28	том что он	1	2
29	мы находим в	1	2
30	до сих пор	5	2
31	в трагедии нет	1	2
32	в значительной мере	1	2
33	и не в	1	2
34	в данном случае	2	2
35	и никак не	1	2
36	в этой трагедии	2	2
37	не может быть	2	2
38	потому что они	1	2
39	на то что	16	2
40	никак не могут	1	2
41	по этому поводу	4	2
42	для того чтобы	19	2
43	жизнь была бы	1	1
44	в следующем виде	1	1
45	все что угодно	1	1
46	которого мы уже	1	1
47	в чем не	1	1
48	одному тому что	1	1
49	другой стороны он	1	1
50	по одному тому	1	1
51	обстоятельство что трагедия	1	1
52	чуть ли не	1	1
53	одним и тем	3	1
54	не только о	1	1
55	на самом деле	2	1
56	как это мы	1	1
57	в самом деле	5	1
58	в силу того	1	1
59	втором месте в	1	1
60	в одной из	1	1
61	или вернее сказать	2	1
62	одной стороны это	1	1
63	сам по себе	3	1
64	мы могли бы	4	1
65	в этом отношении	3	1
66	а как раз	1	1
67	можно было бы	3	1
68	что он должен	1	1
69	несмотря на то	1	1
70	с этой точки	1	1
71	вызывает у него	1	1
72	только потому что	1	1
73	едва ли не	1	1
74	к другому и	1	1
75	означает не что	1	1
76	и тем же	3	1
77	таким образом мы	2	1
78	не только в	2	1
79	и в его	1	1
80	одной стороны он	1	1
81	тот факт что	4	1
82	на задний план	1	1
83	потому что оно	1	1
84	состоит в том	2	1
85	и в этом	1	1
86	внимание на тот	1	1
87	и как бы	4	1
88	еще в большей	1	1
89	как и вообще	1	1
90	указывает на то	2	1
91	что у него	1	1
92	и в том	1	1
93	что и здесь	1	1
94	этой точки зрения	1	1
95	и таким образом	2	1
96	и если в	1	1
97	силу того что	1	1
98	ни в чем	1	1
99	в большей части	1	1
100	и сейчас в	1	1
101	то обстоятельство что	1	1
102	что от него	1	1
103	мы встречаем и	1	1
104	то или иное	1	1
105	с самого начала	3	1
106	вопрос о том	2	1
107	той или иной	2	1
108	и для того	1	1
109	на тот факт	1	1
110	в том смысле	1	1
111	во времени и	1	1
112	нам думается что	2	1
113	но не только	1	1
114	и все же	1	1
115	по его мнению	2	1
116	и т д	3	1
