N	3gram	Vygotskiy__2	Analitik
1	в том что	21	7
2	по отношению к	5	7
3	с другой стороны	1	5
4	о том что	4	5
5	как и в	1	4
6	в данном случае	3	3
7	не только не	1	3
8	той или иной	1	3
9	к тому же	1	3
10	в этом отношении	3	3
11	дело в том	1	2
12	подобно тому как	2	2
13	том что он	1	2
14	с точки зрения	18	2
15	при этом он	1	2
16	в отличие от	3	2
17	тот или иной	1	2
18	с одной стороны	7	2
19	сама по себе	2	2
20	во всяком случае	6	2
21	в свое время	1	2
22	в конечном счете	4	2
23	можно сказать что	1	2
24	если бы он	1	1
25	должны были бы	2	1
26	по своей природе	1	1
27	следует оговориться что	1	1
28	в той или	1	1
29	здесь и теперь	2	1
30	мы будем иметь	2	1
31	на самом деле	2	1
32	оказывается как раз	1	1
33	занимает центральное место	1	1
34	в самом деле	4	1
35	не возникает в	1	1
36	в этом смысле	2	1
37	как если бы	1	1
38	до сих пор	1	1
39	в зависимости от	6	1
40	хотя бы и	2	1
41	что каждая из	1	1
42	ни у кого	1	1
43	что он не	2	1
44	мы не станем	2	1
45	а по своей	1	1
46	что мы знаем	6	1
47	в сущности говоря	1	1
48	на этот вопрос	5	1
49	наличии у него	1	1
50	именно в этом	1	1
51	как раз в	2	1
52	сам по себе	1	1
53	в том чтобы	4	1
54	однако и здесь	1	1
55	в один ряд	1	1
56	тот факт что	1	1
57	в применении к	1	1
58	в известном смысле	1	1
59	не могут быть	1	1
60	а с другой	4	1
61	по этому пути	1	1
62	не в том	1	1
63	это все же	1	1
64	в связи с	6	1
65	все что мы	4	1
66	мы знаем о	2	1
67	для того чтобы	10	1
68	один и тот	1	1
69	по ту сторону	2	1
70	и все же	1	1
71	не может быть	6	1
72	можно с уверенностью	1	1
73	с другой с	1	1
74	само по себе	2	1
75	и т.п в	1	1
76	и теперь в	1	1
77	этого слова как	1	1
78	как бы ни	1	1
79	вопрос о том	2	1
80	именно потому что	1	1
81	речь идет о	2	1
82	по сути дела	1	1
83	мы обратимся к	1	1
84	это указание на	1	1
85	его мысли и	1	1
86	друг от друга	2	1
87	заключается в том	7	1
88	нам известно из	2	1
89	но едва ли	1	1
90	дело не в	1	1
91	он не видит	1	1
92	здесь не только	1	1
93	и тот же	1	1
