N	2gram	Bakhtin_sl_2	Dialekti
1	и не	22	30
2	и есть	1	19
3	а не	14	18
4	и т	35	17
5	ничего не	1	17
6	может быть	37	17
7	то что	2	16
8	т д	2	15
9	и в	39	15
10	как бы	7	14
11	точки зрения	8	14
12	так как	4	14
13	по себе	5	13
14	того что	1	13
15	это не	5	12
16	в этом	16	11
17	говорить о	3	11
18	в том	5	11
19	прежде всего	8	11
20	не может	20	11
21	и все	5	11
22	том что	5	10
23	в основе	4	10
24	с ее	2	10
25	это и	2	9
26	то же	4	9
27	мы не	2	9
28	с точки	3	9
29	в виду	1	9
30	и что	1	9
31	уже не	5	9
32	все это	16	9
33	в чем	3	8
34	не в	9	8
35	в себе	2	8
36	не только	24	8
37	ни в	4	8
38	и это	1	8
39	и о	1	8
40	и ее	1	8
41	должна быть	3	7
42	не просто	1	7
43	как и	6	7
44	и его	33	7
45	что оно	4	7
46	только в	5	7
47	или в	2	7
48	что он	2	7
49	что в	3	7
50	перед нами	3	6
51	хотя и	2	6
52	и тем	1	6
53	в то	4	6
54	же время	4	6
55	что и	3	6
56	вовсе не	10	6
57	и даже	7	6
58	а именно	2	6
59	в результате	2	6
60	сказать что	3	6
61	в сфере	2	5
62	той же	3	5
63	в сущности	6	5
64	и на	4	5
65	быть в	1	5
66	с его	7	5
67	сама по	3	5
68	в своем	6	5
69	на то	1	5
70	что она	1	5
71	в нем	19	5
72	есть не	1	5
73	выйти за	1	5
74	что такое	1	5
75	в ней	3	5
76	на себе	1	5
77	того чтобы	2	5
78	тогда когда	2	5
79	таким образом	8	5
80	как только	1	5
81	о том	2	5
82	в себя	2	5
83	так и	15	5
84	личности на	1	5
85	другими словами	1	5
86	можно сказать	1	5
87	именно в	2	5
88	в свете	3	5
89	и чисто	2	5
90	для того	2	5
91	знания и	1	5
92	в смысле	4	5
93	и для	5	5
94	также и	2	4
95	хотя бы	3	4
96	в этой	1	4
97	и как	3	4
98	с их	3	4
99	бы только	2	4
100	и с	9	4
101	и уже	1	4
102	она не	6	4
103	той или	5	4
104	еще не	7	4
105	в его	7	4
106	с ними	5	4
107	в одном	2	4
108	не о	1	4
109	как раз	1	4
110	отнюдь не	1	4
111	в особенности	3	4
112	но это	3	4
113	один из	5	4
114	тех или	1	4
115	жизни и	6	4
116	но и	21	4
117	себя как	1	3
118	отношения к	4	3
119	то мы	1	3
120	в истории	11	3
121	как в	13	3
122	с этим	2	3
123	своей и	1	3
124	и нет	2	3
125	и наконец	5	3
126	как таковое	1	3
127	но в	6	3
128	та же	1	3
129	бы и	3	3
130	собственное слово	1	3
131	все эти	6	3
132	на этом	3	3
133	об этом	1	3
134	мы уже	2	3
135	не всегда	2	3
136	всегда и	1	3
137	в данном	2	3
138	в один	1	3
139	смысл и	2	3
140	в своей	1	3
141	в их	2	3
142	она в	1	3
143	возможно только	1	3
144	только для	1	3
145	и притом	1	3
146	мы можем	1	3
147	нет ни	1	3
148	могут быть	7	3
149	лежит в	1	3
150	в собственном	3	3
151	сознания и	1	3
152	и следовательно	1	3
153	и об	1	3
154	быть и	3	3
155	для всех	4	3
156	в виде	2	3
157	уже нет	1	3
158	даже и	4	3
159	в области	2	3
160	за пределы	2	3
161	себя и	4	3
162	что не	1	3
163	говорит о	1	3
164	смысла и	3	3
165	на основании	1	3
166	когда она	1	3
167	и потому	7	3
168	поэтический образ	1	3
169	от него	5	3
170	или нет	1	3
171	с ним	7	3
172	в свою	3	3
173	только о	2	3
174	только не	1	3
175	к этому	1	3
176	нем нет	1	2
177	можно говорить	2	2
178	человека и	3	2
179	как миф	1	2
180	и без	1	2
181	мы говорим	1	2
182	ведь и	2	2
183	и само	2	2
184	мир не	1	2
185	что уже	1	2
186	и гам	1	2
187	на нем	2	2
188	не нужно	1	2
189	как вещь	2	2
190	во всех	12	2
191	как таковая	1	2
192	но как	2	2
193	чем же	1	2
194	если она	3	2
195	из возможных	1	2
196	все же	6	2
197	кроме того	2	2
198	или иную	1	2
199	в самом	1	2
200	при этом	7	2
201	тем не	1	2
202	собственном смысле	3	2
203	действии и	1	2
204	раз это	1	2
205	а это	1	2
206	но все	5	2
207	на все	1	2
208	лишь в	3	2
209	это было	1	2
210	время и	1	2
211	но именно	1	2
212	в них	6	2
213	все равно	1	2
214	и вне	2	2
215	должно быть	1	2
216	нисколько не	1	2
217	сказать так	1	2
218	далее в	2	2
219	мы теперь	1	2
220	при условии	1	2
221	однако в	2	2
222	для нее	1	2
223	можем сказать	1	2
224	в отношении	4	2
225	не менее	4	2
226	как о	2	2
227	непосредственно и	1	2
228	того как	2	2
229	случае не	1	2
230	иметь в	1	2
231	никогда не	7	2
232	и по	1	2
233	во всем	4	2
234	как не	1	2
235	может и	2	2
236	не могут	5	2
237	самостоятельности и	1	2
238	становление и	1	2
239	свою очередь	2	2
240	без всякого	2	2
241	и может	1	2
242	не значит	1	2
243	мог бы	1	2
244	для этого	4	2
245	это возможно	2	2
246	даже не	1	2
247	никогда и	1	2
248	мы всегда	1	2
249	о нем	2	2
250	но мы	2	2
251	никак не	1	2
252	тем или	1	2
253	говорить об	1	2
254	во всей	1	2
255	и только	1	2
256	от этих	1	2
257	одной из	1	2
258	объекта в	1	2
259	в качестве	1	2
260	себя в	8	2
261	же и	2	2
262	конечно не	5	2
263	своим собственным	1	2
264	и их	5	2
265	мы находим	1	2
266	отличие от	13	2
267	тем что	1	2
268	не было	2	2
269	или иначе	1	2
270	и нельзя	1	2
271	с той	1	2
272	другой стороны	1	2
273	именно так	1	2
274	его как	2	2
275	я говорю	1	2
276	в частности	1	2
277	вместе с	2	2
278	как это	3	2
279	только его	1	2
280	к своему	9	2
281	да и	1	2
282	мы еще	1	2
283	и слово	2	2
284	за его	1	2
285	и часто	3	2
286	прежде чем	1	2
287	это как	1	2
288	и ни	2	2
289	а как	1	2
290	отношении к	4	2
291	не мешало	1	2
292	возможно лишь	1	2
293	и при	2	2
294	оно не	8	2
295	того или	1	2
296	которая не	1	2
297	во всяком	3	2
298	все что	2	2
299	смысле слова	1	1
300	речь идет	1	1
301	к пустой	2	1
302	своему пределу	1	1
303	он может	1	1
304	не уходит	1	1
305	и должны	1	1
306	идет о	1	1
307	с идеей	1	1
308	и исторические	2	1
309	дело не	1	1
310	все те	1	1
311	когда это	1	1
312	в зависимости	4	1
313	которое может	1	1
314	и этот	1	1
315	его не	4	1
316	здесь о	1	1
317	он как	1	1
318	своими корнями	2	1
319	но она	2	1
320	нельзя даже	1	1
321	и становление	1	1
322	конечно и	2	1
323	мы ее	1	1
324	не одно	1	1
325	к общему	1	1
326	и говорить	1	1
327	и иначе	1	1
328	и этого	1	1
329	может не	2	1
330	на них	2	1
331	он сам	1	1
332	первый план	1	1
333	и личность	1	1
334	как один	1	1
335	утверждения что	1	1
336	видели что	1	1
337	объеме и	1	1
338	значение и	1	1
339	к слову	1	1
340	в новом	2	1
341	отношение к	4	1
342	можно прямо	3	1
343	в едином	1	1
344	трудно сказать	1	1
345	в одной	1	1
346	стороны и	3	1
347	как к	3	1
348	пределах одной	1	1
349	категории в	1	1
350	целый ряд	1	1
351	и художественного	1	1
352	этой цели	1	1
