N	2gram	Vygotskiy__3	Problemy
1	и в	38	34
2	и не	10	29
3	как бы	14	27
4	что он	11	23
5	в его	5	22
6	в нем	4	19
7	может быть	19	19
8	не может	7	19
9	и все	10	19
10	как и	8	18
11	о себе	1	18
12	к себе	2	17
13	в этом	13	16
14	но в	3	16
15	и его	6	16
16	все это	3	16
17	он не	6	15
18	и с	1	15
19	то же	10	14
20	самом деле	21	13
21	для него	2	13
22	и к	3	12
23	в то	3	12
24	потому что	14	12
25	но и	5	12
26	на самом	2	11
27	в сущности	10	11
28	вовсе не	8	11
29	то что	35	11
30	не только	12	10
31	а я	3	10
32	не в	12	9
33	а не	7	9
34	и т	14	8
35	с самого	6	8
36	самого начала	6	8
37	никогда не	4	8
38	с ним	2	8
39	в другом	5	8
40	в самом	25	8
41	себя и	1	8
42	так же	2	8
43	что же	2	8
44	рассказа в	1	8
45	о мире	2	8
46	и для	4	8
47	точки зрения	16	8
48	я не	5	7
49	к герою	1	7
50	на него	1	7
51	как будто	4	7
52	я сам	1	7
53	как мы	7	7
54	и даже	4	7
55	что не	3	7
56	там где	6	7
57	этого слова	2	7
58	все же	8	7
59	отношении к	1	7
60	что в	20	7
61	мы уже	7	6
62	и на	6	6
63	с его	1	6
64	с собою	1	6
65	отношение к	1	6
66	что они	4	6
67	что у	7	6
68	в плане	3	6
69	от себя	1	6
70	у меня	1	6
71	так и	1	6
72	в себе	4	6
73	только в	4	6
74	т п	5	6
75	от него	1	6
76	в чем	1	5
77	и наконец	2	5
78	и у	1	5
79	что это	10	5
80	в целом	4	5
81	и вот	2	5
82	но все	1	5
83	с тем	8	5
84	в слове	1	5
85	он и	1	5
86	не мог	4	5
87	в конце	2	5
88	даже в	1	5
89	это слово	1	5
90	таким образом	12	5
91	к тому	6	5
92	это я	1	5
93	и что	18	5
94	что и	4	5
95	это не	1	5
96	все время	30	5
97	того что	4	5
98	и так	1	5
99	так что	8	5
100	из них	6	5
101	всяком случае	2	5
102	в одном	8	5
103	когда я	1	5
104	к своему	2	5
105	дело идет	1	5
106	ни одного	1	5
107	мы должны	1	5
108	хотя бы	2	5
109	а в	7	5
110	во всяком	2	5
111	из его	1	4
112	с таким	1	4
113	он как	1	4
114	еще не	1	4
115	но не	1	4
116	но как	2	4
117	как в	4	4
118	над собой	1	4
119	он в	2	4
120	все эти	4	4
121	на его	1	4
122	при этом	4	4
123	на этом	5	4
124	что все	3	4
125	его в	3	4
126	с другими	1	4
127	ни в	3	4
128	все равно	1	4
129	с точки	9	4
130	но это	3	4
131	друг другу	2	4
132	он с	1	4
133	ничего не	2	4
134	он хочет	2	4
135	как раз	8	4
136	и это	8	4
137	если бы	14	4
138	на вопрос	1	4
139	и прежде	1	4
140	только на	1	4
141	в виде	2	4
142	в начале	1	4
143	в общем	2	4
144	так как	6	4
145	не о	1	4
146	у него	4	4
147	с другой	7	4
148	тем что	3	4
149	вместе с	5	4
150	как к	2	4
151	бы он	1	4
152	о другом	1	4
153	а между	1	3
154	в такой	3	3
155	и то	8	3
156	высшей степени	1	3
157	в рассказ	1	3
158	стиля в	1	3
159	так чтобы	1	3
160	в виду	4	3
161	в ней	15	3
162	что его	2	3
163	совсем не	3	3
164	нет и	1	3
165	в одной	2	3
166	хотя и	1	3
167	и как	8	3
168	поэтому он	1	3
169	ее как	1	3
170	не как	1	3
171	их в	2	3
172	тут не	1	3
173	знает что	1	3
174	это было	1	3
175	он все	2	3
176	в высшей	1	3
177	далеко не	3	3
178	мы видели	6	3
179	должно быть	1	3
180	такой же	2	3
181	в своей	5	3
182	как ты	2	3
183	в котором	6	3
184	но он	2	3
185	что с	4	3
186	том что	14	3
187	от чужого	1	3
188	которого он	1	3
189	уже говорили	3	3
190	есть только	2	3
191	где он	3	3
192	с ее	2	3
193	не могу	2	3
194	в ее	7	3
195	характер и	1	3
196	говорили что	1	3
197	для этого	2	3
198	в глаза	2	3
199	и во	2	3
200	между тем	7	3
201	говорит он	2	3
202	к концу	3	3
203	в том	25	3
204	совсем другое	1	3
205	к самому	2	3
206	а с	2	3
207	в стиле	1	3
208	он только	1	3
209	до конца	2	3
210	эти слова	2	3
211	по своему	4	3
212	же я	1	3
213	если не	1	3
214	бы в	3	3
215	только что	2	3
216	его к	2	3
217	другой стороны	5	3
218	жизни и	1	3
219	от этой	2	2
220	в обычном	1	2
221	например в	2	2
222	зависимость от	1	2
223	себя как	2	2
224	он может	2	2
225	это и	1	2
226	все те	2	2
227	и этот	3	2
228	той же	2	2
229	и тут	1	2
230	та же	3	2
231	совпадает с	2	2
232	на тему	3	2
233	того же	3	2
234	и он	1	2
235	в которых	6	2
236	столь же	2	2
237	во всех	4	2
238	мысль что	4	2
239	бы не	3	2
240	в сторону	1	2
241	отличие от	1	2
242	определяется не	1	2
243	к третьему	1	2
244	материалом для	2	2
245	с этим	8	2
246	показать что	7	2
247	в своем	5	2
248	и слова	1	2
249	когда он	4	2
250	увидим что	9	2
251	не кажется	1	2
252	уже с	1	2
253	к чему	6	2
254	в которой	5	2
255	раз в	4	2
256	тому же	1	2
257	так сказать	5	2
258	т д	4	2
259	всех этих	2	2
260	а вовсе	2	2
261	и если	6	2
262	свои собственные	1	2
263	подобно тому	1	2
264	те же	1	2
265	было бы	12	2
266	то все	1	2
267	в жизни	1	2
268	мог бы	1	2
269	кажется что	1	2
270	в них	3	2
271	в тоне	1	2
272	когда все	1	2
273	был бы	3	2
274	что такое	1	2
275	что тогда	1	2
276	она в	3	2
277	в отличие	1	2
278	признать что	2	2
279	однако в	1	2
280	что сам	2	2
281	тому чтобы	1	2
282	на всю	2	2
283	и почти	1	2
284	между двумя	1	2
285	в той	5	2
286	тому что	6	2
287	я для	1	2
288	этими двумя	2	2
289	но только	8	2
290	к ней	2	2
291	как она	1	2
292	как на	3	2
293	мире и	1	2
294	тон и	1	2
295	ли это	2	2
296	он отвечает	1	2
297	очень часто	2	2
298	не является	1	2
299	отнюдь не	2	2
300	лежит в	2	2
301	отличается от	1	2
302	нет на	1	2
303	отказаться от	1	2
304	всего этого	2	2
305	и говорит	1	2
306	всей своей	1	2
307	конечно в	3	2
308	понятно что	1	2
309	и вообще	1	2
310	о том	6	2
311	надо было	2	2
312	или как	1	2
313	у другого	1	2
314	в форме	1	2
315	и только	3	2
316	еще более	1	2
317	быть и	1	2
318	один из	6	2
319	но с	1	2
320	тот же	3	2
321	мы увидим	12	2
322	что даже	2	2
323	то в	1	2
324	и ее	2	2
325	которых я	1	2
326	со всеми	2	2
327	с которыми	1	2
328	не то	4	2
329	конечно не	4	2
330	уже не	2	2
331	за ним	1	2
332	мы знаем	1	2
333	друг друга	1	2
334	противоречии с	1	2
335	каждый из	1	2
336	были бы	3	2
337	со всем	1	2
338	обычном смысле	1	2
339	бы ты	1	2
340	к которому	1	2
341	он это	1	2
342	говорит о	2	2
343	не было	1	2
344	которых мы	6	2
345	о чем	1	2
346	когда она	3	2
347	должна была	1	2
348	вступает в	1	2
349	и потому	1	2
350	это в	1	2
351	смысле этого	2	2
352	мысль и	1	2
353	тому как	1	2
354	ты еще	1	2
355	рассказ в	3	2
356	с этой	2	2
357	благодаря этому	2	2
358	нисколько не	1	2
359	пока еще	1	2
360	в заключение	1	2
361	что оно	2	2
362	в другой	1	2
363	человек и	1	2
364	не с	1	2
365	и события	1	2
366	его нельзя	1	2
367	будто бы	1	2
368	которых он	1	2
369	литературная условность	1	2
370	всех тех	1	2
371	сказать что	4	2
372	кажется ли	1	2
373	в последнем	1	2
374	того или	1	2
375	каждое слово	1	2
376	ну что	1	1
377	если вы	1	1
378	одним из	1	1
379	о героях	1	1
380	чтобы не	1	1
381	с кем	1	1
382	самая расстановка	1	1
383	характера а	2	1
384	в сердце	1	1
385	не имел	1	1
386	кто иной	1	1
387	каждый новый	2	1
388	силы и	1	1
389	идет о	4	1
390	он хотел	1	1
391	нам кажется	1	1
392	ему что	1	1
393	ясно что	6	1
394	в первом	1	1
395	действие он	1	1
396	по преимуществу	2	1
397	уже указывали	1	1
398	что эти	4	1
399	и больше	2	1
400	к рассказу	1	1
401	собою в	1	1
402	отношения к	2	1
403	в их	1	1
404	по его	3	1
405	которыми он	1	1
406	из всех	3	1
407	в несколько	1	1
408	до крайности	4	1
409	что уже	1	1
410	они приносят	1	1
411	чем ты	1	1
412	время как	4	1
413	своему герою	1	1
414	план в	1	1
415	стиля и	1	1
416	то это	2	1
417	степени как	1	1
418	из которых	4	1
419	и заставляет	3	1
420	зависимости от	1	1
421	такое же	3	1
422	в каждой	1	1
423	свою очередь	2	1
424	героев или	1	1
425	он был	3	1
426	или все	1	1
427	я на	1	1
428	противоположных направлениях	1	1
429	бы она	2	1
430	сказать и	1	1
431	в изображении	1	1
432	и главное	1	1
433	видели что	2	1
434	не все	1	1
435	уже как	2	1
436	тут же	1	1
437	не просто	2	1
438	всему тому	2	1
439	мы сейчас	1	1
440	я только	1	1
441	не обращали	1	1
442	они ни	1	1
443	сих пор	5	1
444	независимо от	1	1
445	очень трудно	2	1
446	совершенно другой	3	1
447	как нам	1	1
448	всей этой	1	1
449	перед нами	8	1
450	всему свету	1	1
451	в полном	2	1
452	еще больше	1	1
453	бы я	1	1
454	могли бы	5	1
455	говорит что	8	1
456	что по	3	1
457	и каждое	1	1
458	ясно и	2	1
459	именно эта	1	1
460	кается в	1	1
461	и между	4	1
462	оттого что	1	1
463	что едва	1	1
464	ни один	1	1
465	бы сказать	1	1
466	за это	1	1
467	или во	1	1
468	то я	1	1
469	в этой	13	1
470	тобой я	1	1
471	и тот	1	1
472	и до	1	1
473	герой есть	1	1
474	роль в	1	1
475	в такую	1	1
476	ответом на	3	1
477	не могла	2	1
478	изображение их	1	1
479	главным образом	3	1
480	наш анализ	1	1
481	заявляет что	1	1
482	к героям	1	1
483	литературных произведений	1	1
484	собой не	1	1
485	время старается	1	1
486	в корне	1	1
487	что тут	1	1
488	из него	4	1
489	так например	2	1
490	заключает в	1	1
491	речь его	1	1
492	на то	16	1
493	в нее	2	1
494	именно это	3	1
495	одно и	3	1
496	собой две	1	1
497	и заключается	1	1
498	всех отношениях	1	1
499	здесь мы	4	1
500	что почти	1	1
501	а затем	1	1
502	тогда вся	1	1
503	и может	2	1
504	то есть	15	1
505	и мы	13	1
506	и дает	2	1
507	в итоге	1	1
508	словами он	1	1
509	только одно	1	1
510	не ясно	1	1
511	тех которые	1	1
512	но уже	1	1
513	она и	1	1
514	все было	1	1
515	этим и	1	1
516	к самой	2	1
517	перейдем к	1	1
518	чтобы они	1	1
519	и было	1	1
520	в романе	1	1
521	и ничего	2	1
522	она была	4	1
523	в один	3	1
524	перед собой	2	1
525	в других	1	1
526	и становится	1	1
527	в эту	2	1
528	в этих	2	1
529	места в	2	1
530	бы на	1	1
531	можно сказать	1	1
532	и при	1	1
533	сказать так	1	1
534	таким же	1	1
535	рассказа о	1	1
536	как все	2	1
537	раз к	1	1
538	его мнению	2	1
539	мы говорили	3	1
540	не столько	1	1
541	говорил о	2	1
542	оказывается что	1	1
543	должны были	2	1
544	из области	3	1
545	но эта	1	1
546	слова уже	1	1
547	своими словами	1	1
548	теми же	1	1
549	в прямом	2	1
550	и эти	2	1
551	была не	1	1
552	и более	2	1
553	есть еще	1	1
554	том и	2	1
555	любила и	1	1
556	что этот	4	1
557	в повести	1	1
558	бы быть	1	1
559	для нее	1	1
560	имел в	1	1
561	заставляет его	2	1
562	отвращение и	2	1
563	можем сказать	2	1
564	нас к	1	1
565	однако уже	1	1
566	то вы	1	1
567	она не	6	1
568	считает что	1	1
569	одна из	4	1
570	на два	1	1
571	самом содержании	1	1
572	в основе	3	1
573	свою роль	1	1
574	мысли в	1	1
575	героев и	1	1
576	как здесь	1	1
577	рассказ с	1	1
578	или еще	1	1
579	это мы	1	1
580	котором не	1	1
581	именно с	1	1
582	этих двух	1	1
583	глазах и	1	1
584	и по	2	1
585	развивается в	2	1
586	деле он	2	1
587	доказать что	1	1
588	время перед	1	1
589	этом отношении	1	1
590	прозвучала в	1	1
591	ни о	1	1
592	прямо говорит	1	1
593	не могут	2	1
594	когда мы	2	1
595	это конечно	1	1
596	всего в	1	1
597	себе что	1	1
598	к речи	1	1
599	все еще	1	1
600	для того	8	1
601	которой она	1	1
602	указал на	3	1
603	конца не	1	1
604	я тебя	1	1
605	из их	1	1
606	и самое	1	1
607	и которая	2	1
608	и о	3	1
609	того чтобы	9	1
610	момент в	1	1
611	как не	1	1
612	но при	1	1
613	здесь не	3	1
614	данном случае	2	1
615	на основе	1	1
616	он мог	1	1
617	только не	1	1
618	в себя	1	1
619	на свой	1	1
620	дано в	3	1
621	значение в	1	1
622	и совершенно	4	1
623	можно было	1	1
624	здесь он	1	1
625	так чтоб	1	1
626	это вовсе	1	1
627	всех героев	1	1
628	каждого из	3	1
629	того и	1	1
630	что дело	1	1
631	по сравнению	1	1
632	даны в	1	1
633	не кто	1	1
634	между собой	2	1
635	из одного	3	1
636	другой не	1	1
637	могла не	1	1
638	в построении	1	1
639	никогда и	1	1
640	реакция на	1	1
641	каждый раз	1	1
642	в применении	1	1
643	мы могли	4	1
644	внимание на	2	1
645	не перед	1	1
646	никак не	7	1
647	он пришел	1	1
648	в пользу	1	1
649	нет у	1	1
650	где эта	1	1
651	тогда мы	1	1
652	он прямо	2	1
653	ним и	1	1
654	не видел	1	1
655	даже для	1	1
656	выше в	1	1
657	которой в	1	1
658	как если	3	1
659	и она	1	1
660	от всех	1	1
661	перед тобой	1	1
662	что здесь	2	1
663	остается без	1	1
664	же все	1	1
665	что только	2	1
666	согласиться с	4	1
667	простым и	1	1
668	к вам	1	1
669	и действительно	2	1
670	должен быть	3	1
671	это означало	1	1
672	по мнению	2	1
673	иной как	1	1
674	образа в	1	1
675	между этими	1	1
676	здесь с	2	1
677	где одна	1	1
678	плане и	1	1
679	с одной	6	1
680	ты их	1	1
681	из которого	1	1
682	для всех	2	1
683	что если	4	1
684	или не	2	1
685	чтобы он	2	1
686	здесь это	1	1
687	героев за	1	1
688	этот момент	1	1
689	и других	1	1
690	участие в	1	1
691	что герои	2	1
692	она действительно	1	1
693	не так	3	1
694	и их	1	1
695	ведь это	1	1
696	другую сторону	1	1
697	своих собственных	1	1
698	для меня	1	1
699	после себя	1	1
700	меня то	1	1
701	мы можем	7	1
702	но что	2	1
703	в некоторых	1	1
704	и столь	2	1
705	не понимал	1	1
706	к той	1	1
707	и вместе	2	1
708	одном слове	1	1
709	событий и	1	1
710	еще ребенком	1	1
711	именно как	1	1
712	что на	1	1
713	его ни	1	1
714	не оказывается	1	1
715	четыре стиха	1	1
716	без всякой	2	1
717	на второй	1	1
718	его при	1	1
719	и точно	1	1
720	до сих	6	1
721	другу вот	1	1
722	что человек	1	1
723	и самая	1	1
724	чем он	1	1
725	действующих лиц	5	1
726	еще и	2	1
727	один и	1	1
728	обратиться к	4	1
729	а сам	1	1
730	ничем не	1	1
731	в рассказе	1	1
