N	2gram	Vygotskiy__2	formyVre
1	и в	32	50
2	то есть	21	33
3	в романе	2	32
4	в этом	13	25
5	в нем	4	24
6	и его	7	16
7	прежде всего	1	15
8	как мы	1	14
9	и не	10	14
10	в его	2	13
11	вовсе не	2	13
12	как раз	5	13
13	по существу	3	12
14	так и	3	12
15	человека и	1	11
16	то же	13	11
17	таким образом	21	11
18	может быть	18	11
19	и как	7	10
20	но в	3	10
21	времени и	1	10
22	с его	2	9
23	все эти	7	9
24	роль в	2	9
25	не только	12	9
26	в то	5	9
27	ничего не	4	9
28	же время	2	9
29	в том	37	9
30	в конце	3	9
31	в других	2	9
32	в особенности	2	9
33	и т	10	8
34	того же	2	8
35	и на	5	8
36	в самом	12	8
37	ни в	2	8
38	т п	8	8
39	его жизни	2	8
40	но и	10	8
41	и их	3	8
42	как и	10	8
43	жизни и	4	8
44	характер и	1	7
45	для себя	1	7
46	и во	1	7
47	не было	2	7
48	например в	3	6
49	время в	1	6
50	во всех	3	6
51	как в	9	6
52	с этим	4	6
53	все же	4	6
54	это не	2	6
55	и того	1	6
56	в их	3	6
57	так как	12	6
58	с ее	3	6
59	в ее	2	6
60	связи с	1	6
61	в жизни	4	6
62	то что	21	6
63	человеческой жизни	1	6
64	в частности	3	6
65	не может	17	6
66	так же	18	6
67	в результате	1	6
68	и все	4	6
69	и до	4	5
70	время как	3	5
71	еще не	2	5
72	но не	2	5
73	отнюдь не	5	5
74	и у	2	5
75	не в	8	5
76	этот процесс	1	5
77	он не	6	5
78	значение в	2	5
79	жизни но	1	5
80	одного и	2	5
81	в основе	11	5
82	того чтобы	14	5
83	точки зрения	17	5
84	в разных	1	5
85	могут быть	4	5
86	но все	1	5
87	если бы	6	5
88	для того	13	5
89	в связи	1	5
90	наряду с	4	5
91	что в	20	5
92	и другие	1	5
93	и то	3	4
94	и это	4	4
95	уже указывали	1	4
96	роман в	1	4
97	мы и	1	4
98	в ней	5	4
99	для других	1	4
100	конечно не	1	4
101	то время	3	4
102	и с	4	4
103	в них	2	4
104	том что	21	4
105	в котором	1	4
106	здесь на	1	4
107	в процессе	2	4
108	не имеет	4	4
109	потому что	21	4
110	жизнь и	3	4
111	понятно что	2	4
112	и следовательно	2	4
113	могло быть	1	4
114	только в	7	4
115	и проч	1	4
116	до конца	3	4
117	нет ничего	1	4
118	в той	1	4
119	все это	5	4
120	кроме того	1	4
121	и для	4	4
122	отношения к	1	3
123	по преимуществу	1	3
124	не имеют	2	3
125	а как	1	3
126	есть не	4	3
127	всего того	1	3
128	мы не	3	3
129	в сущности	7	3
130	в виду	3	3
131	всем этим	1	3
132	значение и	2	3
133	себе и	2	3
134	в себе	2	3
135	и те	4	3
136	вследствие этого	1	3
137	при этом	13	3
138	вообще не	1	3
139	одно и	1	3
140	в основу	1	3
141	его в	1	3
142	и других	3	3
143	с другими	2	3
144	и дает	1	3
145	и уже	1	3
146	и вне	1	3
147	между ними	1	3
148	в этих	2	3
149	в отношении	3	3
150	но эта	2	3
151	что было	1	3
152	их в	2	3
153	жизни не	1	3
154	этом отношении	5	3
