N	3gram	Bakhtin_Pr_5	Istorich
1	до сих пор	1	6
2	в этом случае	1	5
3	вместе с тем	1	5
4	в том что	2	5
5	но все же	2	4
6	что он не	1	4
7	со всех сторон	1	4
8	так же и	1	3
9	по отношению к	6	3
10	подобно тому как	2	3
11	можно было бы	2	3
12	мы увидим что	2	3
13	на самом деле	9	2
14	и ничего не	1	2
15	с другой стороны	3	2
16	не может быть	3	2
17	о том что	1	2
18	и вместе с	1	2
19	с самого начала	8	2
20	уже с самого	1	2
21	к тому же	3	2
22	о том как	1	1
23	этот момент и	1	1
24	да и то	1	1
25	так что он	2	1
26	друг от друга	1	1
27	главным образом в	1	1
28	сам по себе	2	1
29	их друг с	1	1
30	в отличие от	2	1
31	за то что	1	1
32	с которыми он	1	1
33	почти никогда не	1	1
34	выдает себя за	1	1
35	к ней с	1	1
36	до конца и	1	1
37	в высшей степени	3	1
38	смысле этого слова	2	1
39	и то же	3	1
40	тем не менее	1	1
41	то что он	1	1
42	и она это	1	1
43	потому что они	1	1
44	этого не может	1	1
45	мы можем сказать	2	1
46	и пр в	1	1
47	приводит к себе	1	1
48	на одно мгновение	1	1
49	и не должен	1	1
50	с обратным знаком	1	1
51	и не хочет	1	1
52	не только не	1	1
53	но все эти	1	1
54	и прежде всего	4	1
55	по его мнению	1	1
56	это как бы	1	1
57	друг друга но	1	1
58	друг с другом	4	1
59	и в нем	3	1
60	том что он	1	1
61	можем сказать что	2	1
62	мы видели что	1	1
63	и в другом	1	1
