N	3gram	Tiupa_Lite_3	Problema
1	с точки зрения	3	11
2	той или иной	2	11
3	тем не менее	1	10
4	содержит в себе	1	8
5	в том что	4	8
6	в той или	1	7
7	то же самое	2	6
8	с другой стороны	2	6
9	в данном случае	4	5
10	не только в	2	4
11	не только не	1	4
12	на самом деле	1	3
13	только в том	1	3
14	вместе с тем	1	3
15	и тем не	1	3
16	в связи с	1	3
17	о том что	4	3
18	или иной мере	1	3
19	в чистом виде	1	2
20	хотя и не	1	2
21	не говоря уже	4	2
22	то что к	1	2
23	что иное как	1	2
24	хотя бы и	1	2
25	как будто бы	1	2
26	в себе и	1	2
27	и в частности	2	2
28	в том чтобы	2	2
29	не только для	1	2
30	мы все время	1	2
31	для того чтобы	1	2
32	более или менее	1	2
33	не что иное	1	2
34	ничего общего с	1	2
35	же самое можно	1	2
36	в то же	7	2
37	сама по себе	1	2
38	к тому же	5	2
39	и только в	1	2
40	говоря уже об	1	1
41	о том как	1	1
42	что он с	1	1
43	самое можно сказать	1	1
44	как это будет	1	1
45	бы то ни	2	1
46	в первую очередь	1	1
47	только на то	1	1
48	том числе и	2	1
49	почти никогда не	1	1
50	говоря уже о	3	1
51	с этой точки	1	1
52	и то что	1	1
53	ту или иную	1	1
54	по мнению автора	1	1
55	и не имеет	1	1
56	то ни было	2	1
57	с одной стороны	4	1
58	на первый взгляд	1	1
59	стало для меня	1	1
60	действительность в ее	1	1
61	а не просто	1	1
62	не тем что	1	1
63	и подобные им	1	1
64	вопрос о том	1	1
65	том что они	1	1
66	здесь может быть	1	1
67	в том числе	3	1
68	этой точки зрения	1	1
69	то что в	1	1
70	не сомневается в	2	1
71	жизни но не	1	1
72	и вместе с	2	1
73	сказать и о	1	1
74	в свою очередь	1	1
75	это и есть	1	1
76	и т п	1	1
77	начало и конец	1	1
78	в третьем лице	2	1
79	и тем самым	2	1
80	но и для	1	1
81	но отнюдь не	1	1
82	вольно или невольно	1	1
83	на то что	2	1
84	опыта но в	1	1
85	по себе но	1	1
86	к тому что	1	1
87	легко может быть	1	1
88	это не только	1	1
89	как будто на	1	1
