N	2gram	Losev_Dial_1	Myshleni
1	и в	18	28
2	в том	9	28
3	то что	13	28
4	в этом	12	27
5	в развитии	1	24
6	того что	2	24
7	потому что	14	22
8	том что	9	19
9	не может	12	19
10	таким образом	1	18
11	что он	11	18
12	только в	3	18
13	в силу	1	17
14	что в	13	17
15	не только	13	16
16	по сравнению	2	15
17	так же	4	15
18	сравнению с	2	14
19	точки зрения	17	13
20	может быть	17	13
21	сказать что	10	13
22	тому что	3	11
23	и не	30	11
24	что мы	1	11
25	как бы	11	11
26	к другим	1	11
27	но не	4	10
28	понятий и	1	10
29	с точки	12	10
30	в отношении	5	10
31	того чтобы	1	10
32	к тому	4	10
33	как мы	4	10
34	развития и	1	10
35	так как	11	10
36	от того	1	10
37	но и	7	10
38	могли бы	1	9
39	было бы	12	9
40	мы можем	4	9
41	перехода от	1	9
42	в самом	3	8
43	тем самым	1	8
44	никогда не	9	8
45	для того	2	8
46	еще не	2	8
47	как известно	1	7
48	то же	10	7
49	отношение к	5	7
50	в своем	5	7
51	в которой	1	7
52	с самого	1	7
53	он не	3	7
54	в нем	16	7
55	заключается в	1	7
56	показывает что	1	7
57	самого начала	1	7
58	можно было	5	7
59	если бы	12	7
60	мы видим	4	7
61	и других	1	7
62	там где	1	7
63	вместе с	1	7
64	что оно	5	7
65	между ними	1	7
66	же как	2	6
67	мы не	1	6
68	в чем	6	6
69	и как	7	6
70	и к	1	6
71	в мышлении	1	6
72	как и	2	6
73	для него	2	6
74	не имеет	15	6
75	когда мы	1	6
76	же самое	1	6
77	то время	1	6
78	так и	9	6
79	и что	12	6
80	можно сказать	6	6
81	его в	1	6
82	так что	15	6
83	как раз	4	6
84	вообще не	1	6
85	к другой	1	6
86	в то	6	6
87	показать что	1	5
88	вопрос о	2	5
89	время как	2	5
90	из того	2	5
91	частный случай	1	5
92	но в	6	5
93	то в	7	5
94	в этой	1	5
95	что все	1	5
96	и тем	1	5
97	не могли	1	5
98	того как	1	5
99	в разных	3	5
100	с другом	1	5
101	не могут	1	5
102	могут быть	3	5
103	это не	9	5
104	тех и	1	5
105	друг с	1	5
106	и все	3	5
107	по самой	1	5
108	не иначе	1	4
109	например в	1	4
110	и то	9	4
111	к другому	1	4
112	той же	1	4
113	если я	1	4
114	мы имеем	2	4
115	я не	5	4
116	мы и	2	4
117	во всех	1	4
118	только тогда	2	4
119	относится к	2	4
120	в той	1	4
121	с этим	2	4
122	в себе	11	4
123	на то	5	4
124	в наших	1	4
125	на этом	2	4
126	показал что	1	4
127	к другу	2	4
128	не умеет	1	4
129	но если	5	4
130	знаем что	1	4
131	не в	6	4
132	мысли в	2	4
133	в сознании	3	4
134	оно не	1	4
135	своего развития	1	4
136	чего он	1	4
137	ясно что	8	4
138	что и	3	4
139	именно в	2	4
140	в качестве	2	4
141	которые в	1	4
142	в состоянии	1	4
143	но что	3	4
144	и следовательно	2	4
145	в частности	2	4
146	они не	1	4
147	что отношение	1	3
148	отношения к	3	3
149	это и	4	3
150	чего не	1	3
151	друг к	2	3
152	из этих	2	3
153	как в	2	3
154	хотя и	4	3
155	от этого	3	3
156	связанные с	2	3
157	при этом	1	3
158	с ней	2	3
159	одной и	1	3
160	и по	1	3
161	в каждом	2	3
162	а по	1	3
163	первую очередь	1	3
164	в них	3	3
165	что такое	10	3
166	в их	3	3
167	и той	1	3
168	по себе	25	3
169	является как	1	3
170	каждого отдельного	1	3
171	до известной	1	3
172	что их	2	3
173	в основе	3	3
174	это мы	4	3
175	больше чем	1	3
176	по своей	1	3
177	связи с	1	3
178	этом отношении	2	3
179	отличается от	2	3
180	только то	4	3
181	но мы	1	3
182	мог бы	2	3
183	самого понятия	1	3
184	по мере	2	3
185	до сих	2	3
186	в его	3	3
187	и только	1	3
188	все время	1	3
189	один из	3	3
190	и его	1	3
191	есть в	1	3
192	а это	1	3
193	представить себе	1	3
194	нуждается в	3	3
195	в первую	2	3
196	на примере	1	3
197	связано с	1	3
198	зависит от	1	3
199	а не	14	3
200	но как	2	3
201	как это	4	3
202	это есть	9	3
203	сих пор	2	3
204	бы в	3	3
205	мы должны	5	3
206	отношении к	3	3
207	не знает	2	3
208	не прямо	1	2
209	и вызывает	1	2
210	самом деле	3	2
211	он может	1	2
212	мы уже	1	2
213	что уже	2	2
214	себе что	1	2
215	он сам	5	2
216	что научное	1	2
217	так если	1	2
218	а только	3	2
219	себе и	2	2
220	что они	3	2
221	что именно	2	2
222	прежде всего	10	2
223	все же	5	2
224	когда он	1	2
225	и наконец	1	2
226	все эти	2	2
227	если он	1	2
228	над ними	1	2
229	мысли и	3	2
230	к одному	1	2
231	другом в	1	2
232	другу как	3	2
233	с этой	2	2
234	в другом	2	2
235	с другими	2	2
236	этом смысле	3	2
237	ясным и	1	2
238	заключается только	1	2
239	он имеет	1	2
240	несмотря на	10	2
241	раз и	2	2
242	в этих	5	2
243	что если	2	2
244	в своей	2	2
245	могут не	1	2
246	в такой	1	2
247	в котором	4	2
248	в которых	2	2
249	что я	3	2
250	точку зрения	3	2
251	но это	8	2
252	но он	1	2
253	друг другу	3	2
254	и более	4	2
255	общего и	1	2
256	и вообще	4	2
257	ничего нового	2	2
258	говорим что	2	2
259	что эта	4	2
260	не менее	2	2
261	она не	6	2
262	и другое	2	2
263	но только	3	2
264	имеем дело	1	2
265	этот закон	1	2
266	всякую возможность	1	2
267	и от	2	2
268	он с	1	2
269	как с	2	2
270	на том	1	2
271	не с	5	2
272	что у	1	2
273	к его	1	2
274	еще в	1	2
275	можно только	2	2
276	для этого	2	2
277	с ним	6	2
