N	2gram	Voloshinov_2	FransuaR
1	и в	19	45
2	то есть	2	25
3	и т.п	10	16
4	и не	19	15
5	в этом	15	14
6	но в	7	14
7	не только	13	14
8	во всех	6	13
9	и его	16	13
10	в его	5	13
11	как бы	19	12
12	во время	1	12
13	что в	2	12
14	то же	16	11
15	в своем	2	11
16	в то	8	11
17	в нем	11	10
18	и с	2	10
19	как и	9	10
20	в том	7	10
21	но и	10	10
22	прежде всего	7	10
23	же время	8	9
24	в ней	3	8
25	таким образом	14	8
26	в самой	1	8
27	как мы	15	8
28	жизни и	2	8
29	вовсе не	11	8
30	и др	1	8
31	так же	5	8
32	также и	1	7
33	он был	2	7
34	с его	8	7
35	мы видели	4	7
36	том что	10	7
37	не в	10	7
38	потому что	1	7
39	что и	3	7
40	и все	6	7
41	все это	1	7
42	здесь не	1	6
43	в этой	3	6
44	он не	3	6
45	всех этих	1	6
46	в них	1	6
47	мысли и	3	6
48	в атмосфере	2	6
49	того чтобы	6	6
50	связи с	13	6
51	так и	10	6
52	что он	4	6
53	так как	3	6
54	для того	6	6
55	одним из	2	5
56	например в	1	5
57	самом деле	9	5
58	на самом	7	5
59	это и	1	5
60	и на	5	5
61	хотя и	1	5
62	и как	6	5
63	в себя	1	5
64	и у	2	5
65	все эти	3	5
66	форм и	1	5
67	его в	7	5
68	с ним	1	5
69	этом отношении	1	5
70	мы видим	1	5
71	одной из	3	5
72	со всеми	1	5
73	и их	4	5
74	как раз	4	5
75	существенную роль	1	5
76	в связи	7	5
77	не может	18	5
78	но это	1	5
79	на части	1	5
80	мы уже	6	4
81	той же	3	4
82	его не	1	4
83	мы не	2	4
84	и о	2	4
85	в сущности	14	4
86	но не	2	4
87	эта связь	1	4
88	перед нами	3	4
89	кроме того	1	4
90	в самом	6	4
91	тому же	2	4
92	это было	2	4
93	точки зрения	17	4
94	известной степени	1	4
95	в их	5	4
96	до известной	1	4
97	вернемся к	1	4
98	в основе	9	4
99	у него	2	4
100	и это	3	4
101	здесь как	2	4
102	ничего не	4	4
103	и здесь	5	4
104	о том	3	4
105	связаны с	1	4
106	только в	8	4
107	с этим	3	4
108	характерно что	3	4
109	и даже	2	4
110	здесь в	2	4
111	сказать что	4	4
112	а не	9	4
113	его как	1	4
114	чем же	3	4
115	как это	1	4
116	и от	3	4
117	бы в	4	4
118	все они	1	4
119	а в	3	4
120	как на	2	4
121	по поводу	1	4
122	том числе	1	4
123	почти все	1	3
124	но она	1	3
125	того же	5	3
126	и он	2	3
127	из этих	1	3
128	менее всего	3	3
129	как в	1	3
130	в одной	2	3
131	как он	1	3
132	вообще не	1	3
133	что она	1	3
134	связанные с	1	3
135	и вот	1	3
136	как они	1	3
137	связанных с	1	3
138	здесь нет	1	3
139	ни в	6	3
140	он и	2	3
141	до сих	3	3
142	в своей	3	3
143	этой связи	4	3
144	от его	1	3
145	не менее	1	3
146	мир и	1	3
147	но они	2	3
148	дело в	1	3
149	не имеет	3	3
150	здесь же	1	3
151	от того	1	3
152	всего этого	1	3
153	не могло	1	3
154	в другом	3	3
155	и внутреннее	1	3
156	нуждается в	1	3
157	это не	4	3
158	именно в	2	3
159	того что	4	3
160	и прежде	2	3
161	характерно для	1	3
162	до нас	1	3
163	есть в	1	3
164	для него	9	3
165	в одном	1	3
166	но он	1	3
167	не было	3	3
168	еще и	1	3
169	о чем	2	3
170	там где	2	3
171	связь с	4	3
172	вместе с	2	3
173	в течение	1	3
174	сих пор	3	3
175	и для	7	3
176	с помощью	6	3
177	и ни	1	3
178	в заключение	1	3
179	и другие	1	3
180	можно говорить	1	2
181	в этот	1	2
182	почти не	1	2
183	с точки	13	2
184	и до	3	2
185	и за	1	2
186	говорить о	1	2
187	всего сказанного	1	2
188	в целом	1	2
189	подчеркнуть что	1	2
190	же проблемы	1	2
191	слово на	1	2
192	к самым	1	2
193	в различных	3	2
194	в данном	5	2
195	вступают в	1	2
196	отличие от	3	2
197	из важнейших	2	2
198	относится к	3	2
199	в истории	3	2
200	независимо от	2	2
201	все же	5	2
202	когда он	1	2
203	и наконец	1	2
