N	3gram	Losev_Prob_2	Vladivir
1	в том что	4	10
2	тем не менее	12	9
3	о том что	14	8
4	вместе с тем	1	6
5	не может быть	3	6
6	это значит что	3	6
7	более или менее	4	5
8	как раз и	4	5
9	в конце концов	7	5
10	и в этом	3	5
11	необходимо сказать что	5	5
12	то это значит	2	4
13	точно так же	3	4
14	и то что	7	4
15	содержит в себе	2	4
16	в то время	1	4
17	том что в	2	3
18	в настоящее время	16	3
19	в этом смысле	5	3
20	только в том	4	3
21	хотя бы и	3	3
22	бы то ни	2	3
23	то что в	1	3
24	в том случае	2	3
25	во всяком случае	10	3
26	с одной стороны	5	3
27	и в его	1	3
28	в то же	4	3
29	и в отношении	1	3
30	также и то	2	3
31	мы бы сказали	1	3
32	само по себе	2	3
33	в истории философии	1	3
34	это же самое	1	2
35	что в этом	1	2
36	то ни стало	1	2
37	иметь в виду	1	2
38	ни в каких	1	2
39	должны сказать что	1	2
40	но даже и	1	2
41	также и в	1	2
42	есть прежде всего	4	2
43	свидетельствует о том	1	2
44	одной стороны и	3	2
45	не так уж	2	2
46	во что бы	1	2
47	на первый план	3	2
48	в таком случае	10	2
49	на самом же	1	2
50	в этом отношении	1	2
51	и в то	1	2
52	собственно говоря только	1	2
53	а с другой	1	2
54	нельзя сказать что	1	2
55	том случае если	1	2
56	даже и не	2	2
57	что бы то	1	2
58	так же как	1	2
59	в данном случае	5	2
60	и еще раз	1	2
61	можно сколько угодно	1	2
62	имеет ничего общего	2	2
63	то время как	1	2
64	даже и в	3	2
65	так или иначе	6	2
66	в связи с	5	2
67	с другой стороны	5	2
68	самом же деле	1	2
69	не имеет ничего	2	2
70	ни в каком	4	2
71	вовсе не есть	10	2
72	те или иные	3	2
73	ничего общего с	2	2
74	на то что	4	2
75	в вопросе о	1	2
76	иной раз и	1	2
77	еще и еще	1	2
78	однако и в	1	1
79	а иной раз	1	1
80	себе уже не	1	1
81	не просто только	1	1
82	поводу необходимо сказать	1	1
83	взятое само по	1	1
84	для себя свое	1	1
85	что иное как	3	1
86	в настоящем пункте	1	1
87	не может не	1	1
88	но как раз	1	1
89	вовсе не только	1	1
90	этому поводу необходимо	1	1
91	да и то	2	1
92	это совершенно неверно	1	1
93	уже не будет	1	1
94	как иначе он	1	1
95	это то что	4	1
96	мы пользуемся не	1	1
97	или не существует	1	1
98	чтобы можно было	1	1
99	да и не	1	1
100	так же и	2	1
101	том что это	1	1
102	и не только	1	1
103	это было бы	1	1
104	о самой обыкновенной	1	1
105	к учению о	1	1
106	такие термины как	2	1
107	так что в	2	1
108	внимание на то	1	1
109	при условии логической	1	1
110	о том как	1	1
111	в этом случае	7	1
112	нет и никакого	1	1
113	же как и	1	1
114	и в данном	2	1
115	и если мы	1	1
116	только данного в	1	1
117	до сих пор	4	1
118	он не был	1	1
119	мы не будем	1	1
120	того что мы	1	1
121	он тоже не	1	1
122	сама по себе	4	1
123	но вот оказывается	1	1
124	едва ли ведь	1	1
125	а тем не	2	1
126	даже вовсе не	1	1
127	но можно ли	2	1
128	а так как	1	1
129	совсем не будет	1	1
130	только то что	3	1
131	же самое время	4	1
132	весьма важный для	1	1
133	что в нем	1	1
134	вот оказывается что	1	1
135	и от всякого	1	1
136	или иначе но	1	1
137	не менее он	1	1
138	также еще и	1	1
139	но когда мы	1	1
140	можно было бы	2	1
141	это вовсе не	1	1
142	идет только о	1	1
143	вовсе не так	1	1
144	только при помощи	1	1
145	не был бы	4	1
146	мы уже встречались	1	1
147	если оно не	1	1
148	субстанция не есть	2	1
149	то и другое	1	1
150	и вовсе не	4	1
151	и далеко не	1	1
152	по этому поводу	2	1
153	возникает вопрос о	1	1
154	и тем не	1	1
155	ни в какой	1	1
156	она должна быть	1	1
157	может быть и	2	1
158	а это значит	1	1
159	еще не есть	2	1
160	не есть только	4	1
161	этим мы уже	1	1
162	так как иначе	3	1
163	вопрос о том	2	1
164	и сводится к	1	1
165	на эту тему	2	1
166	и в своих	1	1
167	к нему же	1	1
168	в этой области	3	1
169	в этой работе	2	1
170	в свете этой	1	1
171	не только в	2	1
172	то ни было	1	1
173	не говоря уже	4	1
174	при условии нашего	1	1
175	речь идет только	1	1
176	и то же	1	1
177	и не вполне	1	1
178	но это будет	2	1
179	буквальном смысле слова	1	1
180	как будто бы	5	1
181	в известном смысле	1	1
182	самое большее что	1	1
183	не есть ни	3	1
184	том что и	1	1
185	что в науке	1	1
186	отнюдь не все	1	1
187	и слишком уж	1	1
188	что оба они	1	1
189	но и не	2	1
190	в последнее время	1	1
191	а не просто	2	1
192	который так и	1	1
193	какой бы то	1	1
194	но вместе с	1	1
195	никуда не годится	2	1
196	говорить не о	1	1
197	одной из самых	1	1
198	если бы не	3	1
199	мышление если оно	1	1
200	с такой точки	1	1
201	значит есть и	1	1
202	отличается от другого	1	1
203	иной раз даже	1	1
204	в результате чего	1	1
205	в каком смысле	1	1
206	даже и вообще	1	1
207	потому что они	1	1
208	с тем чтобы	1	1
209	иначе и не	1	1
210	не менее и	1	1
211	не имеет никакого	2	1
212	то во всяком	2	1
213	той или другой	4	1
214	а то что	1	1
215	и ни в	2	1
216	если иметь в	1	1
217	не в плане	1	1
218	и только на	1	1
219	что такого рода	1	1
220	что даже в	1	1
221	и тут тоже	1	1
222	мы не можем	1	1
223	настоящем пункте нашего	1	1
224	вовсе не для	1	1
225	здесь не может	1	1
226	по себе уже	1	1
227	тоже не имел	1	1
228	это и есть	2	1
229	не годится если	1	1
230	мы должны сказать	1	1
231	не говорим о	1	1
232	не может существовать	1	1
233	с самого начала	2	1
234	не только не	2	1
235	настоящего раздела нашей	1	1
236	но никак не	2	1
237	в самом деле	2	1
238	что же именно	2	1
239	той или иной	1	1
240	вовсе не являются	1	1
241	тоже никуда не	1	1
242	не будет то	1	1
243	возможно только в	1	1
244	заключается в том	2	1
245	прежде всего система	1	1
246	так как здесь	1	1
247	и многое другое	1	1
248	не только на	1	1
249	после всего этого	1	1
250	именно то что	1	1
251	каком смысле не	1	1
252	в том числе	2	1
253	и совсем не	1	1
254	не что иное	3	1
255	с этим мы	1	1
256	том случае когда	1	1
257	в буквальном смысле	1	1
258	для того чтобы	2	1
259	наше внимание на	1	1
260	такой точки зрения	1	1
261	пользуемся не только	1	1
262	даже и вовсе	1	1
263	то же самое	5	1
264	и в своем	1	1
