N	2gram	Losev_Dial_1	StatiiOP
1	и в	18	29
2	том что	9	27
3	в том	9	27
4	в этом	12	21
5	не только	13	19
6	но и	7	19
7	что в	13	19
8	о том	4	17
9	в его	3	13
10	что он	11	13
11	у пушкина	4	12
12	между прочим	1	12
13	в которой	1	11
14	то что	13	11
15	все это	11	11
16	таким образом	1	10
17	к тому	4	10
18	т е	25	10
19	и т	21	9
20	в своем	5	9
21	он не	3	9
22	пушкина и	1	9
23	потому что	14	9
24	так и	9	9
25	этом отношении	2	9
26	и не	30	9
27	но в	6	8
28	как раз	4	8
29	и пр	5	8
30	я не	5	7
31	в ней	3	7
32	в самом	3	7
33	так например	1	7
34	но все	3	7
35	в своей	2	7
36	в котором	4	7
37	тому что	3	7
38	того как	1	7
39	для того	2	7
40	в виду	5	7
41	вместе с	1	7
42	вопрос о	2	6
43	все же	5	6
44	т д	19	6
45	вовсе не	7	6
46	того чтобы	1	6
47	и его	1	6
48	об этом	4	6
49	и что	12	6
50	до сих	2	6
51	было бы	12	5
52	точки зрения	17	5
53	была бы	3	5
54	того что	2	5
55	между тем	1	5
56	в качестве	2	5
57	прежде всего	10	5
58	а не	14	5
59	о чем	2	5
60	в той	1	5
61	как бы	11	5
62	сих пор	2	5
63	речь идет	1	4
64	кроме того	1	4
65	хотя и	4	4
66	и к	1	4
67	не приходится	1	4
68	в нем	16	4
69	что у	1	4
70	в другом	2	4
71	и с	5	4
72	не в	6	4
73	дело в	1	4
74	пушкина но	1	4
75	ничего не	17	4
76	но также	1	4
77	и о	3	4
78	времени и	1	4
79	но с	3	4
80	связи с	1	4
81	при помощи	1	4
82	для него	2	4
83	с другой	6	4
84	именно в	2	4
85	в частности	2	4
86	еще более	3	4
87	а как	1	4
88	к этому	2	4
89	например в	1	3
90	же как	2	3
91	самом деле	3	3
92	на самом	3	3
93	в их	3	3
94	по его	1	3
95	его не	6	3
96	хотя бы	6	3
97	и он	5	3
98	не был	2	3
99	но не	4	3
100	не то	6	3
101	меньше всего	3	3
102	как в	2	3
103	с этим	2	3
104	в полном	1	3
105	не было	6	3
106	что это	11	3
107	тому же	2	3
108	вообще не	1	3
109	из них	2	3
110	ни в	15	3
111	в этих	5	3
112	и сейчас	2	3
113	но он	1	3
114	по себе	25	3
115	не менее	2	3
116	что эта	4	3
117	самого начала	1	3
118	иметь в	3	3
119	никогда не	9	3
120	на себя	1	3
121	и по	1	3
122	у меня	1	3
123	и именно	1	3
124	оно не	1	3
125	с самого	1	3
126	в образе	1	3
127	на нее	1	3
128	столько же	1	3
129	как у	2	3
130	должно было	1	3
131	но это	8	3
132	мне кажется	1	3
133	вот что	1	3
134	так что	15	3
135	борьбы с	1	3
136	кажется что	1	3
137	всяком случае	2	3
138	т п	2	3
139	из нее	1	3
140	и даже	13	3
141	еще и	3	3
142	а с	2	3
143	так же	4	3
144	другой стороны	4	3
145	не является	3	3
146	другое дело	1	3
147	отношении к	3	3
148	во всяком	4	3
149	как известно	1	2
150	также и	7	2
151	только потому	3	2
152	такое же	1	2
153	тем же	1	2
154	не пошел	1	2
155	то же	10	2
156	для своего	2	2
157	почти все	2	2
158	в полной	2	2
159	за него	1	2
160	нет и	1	2
161	что они	3	2
162	на то	5	2
163	и я	1	2
164	там где	1	2
165	мере в	1	2
166	и как	7	2
167	на тот	1	2
168	более или	3	2
169	все эти	2	2
170	выражение в	1	2
171	в этой	1	2
172	в себе	11	2
173	для которых	1	2
174	этого образа	1	2
175	как он	4	2
176	больше всего	1	2
177	при этом	1	2
178	если бы	12	2
179	тем не	1	2
180	не к	1	2
181	и более	4	2
182	о мире	1	2
183	тем в	1	2
184	не дает	1	2
185	для своей	1	2
186	его в	1	2
187	это было	2	2
188	на почве	1	2
189	о которых	2	2
190	как и	2	2
191	несмотря на	10	2
192	в москве	1	2
193	или менее	3	2
194	они говорят	1	2
195	что такое	10	2
196	нас не	2	2
197	в отношении	5	2
198	с точки	12	2
199	как произведение	1	2
200	что я	3	2
201	не могли	1	2
202	где нет	1	2
203	даже в	3	2
204	и вся	1	2
205	но они	2	2
206	xviii века	1	2
207	в то	6	2
208	дело не	2	2
209	не имеет	15	2
210	обвинение в	1	2
211	очень мало	2	2
212	не может	12	2
213	только с	3	2
214	в каком	8	2
215	не потому	1	2
216	в духе	1	2
217	на это	1	2
218	где он	1	2
219	и это	2	2
220	в ее	1	2
221	два года	1	2
222	него самого	1	2
223	и сам	1	2
224	еще в	1	2
225	даны в	1	2
226	говорят что	1	2
227	а также	1	2
228	говорит об	1	2
229	никак не	6	2
230	что и	3	2
231	как например	2	2
232	чем он	2	2
233	и дело	1	2
234	до ее	1	2
235	в какой	1	2
236	только в	3	2
237	это очень	1	2
238	бы ни	1	2
239	далеко от	1	2
240	ни с	6	2
241	сами по	1	2
242	в конце	4	2
243	так как	11	2
244	случае не	3	2
245	на меня	1	2
246	ли и	1	2
247	может быть	17	2
248	в них	3	2
249	в особенности	5	2
250	со стороны	2	2
251	с той	2	2
252	и др	1	2
253	говорит о	5	2
254	и самый	1	2
255	его как	1	2
256	если не	1	2
257	и вообще	4	2
258	и потому	3	2
259	как это	4	2
260	что именно	2	2
261	к своему	1	2
262	в данном	3	2
263	из этой	1	2
264	по существу	1	2
265	сравнении с	1	2
266	только о	1	2
267	с этой	2	2
268	в результате	1	2
269	не должен	1	2
270	находим в	2	2
271	только что	3	2
272	ни было	2	2
273	сказать что	10	2
274	совершенно не	8	2
275	утверждать что	3	2
276	и другие	1	2
277	они не	1	2
278	я ни	1	1
279	а между	1	1
280	не иначе	1	1
281	от вас	1	1
282	простой факт	1	1
283	с жизнью	1	1
284	сам по	6	1
285	и то	9	1
286	к своей	1	1
287	это и	4	1
288	и принципиально	1	1
289	по преимуществу	1	1
290	и до	1	1
291	эпохи то	1	1
292	для понимания	1	1
293	действительности и	3	1
294	той же	1	1
295	им самим	1	1
296	характер его	1	1
297	мы не	1	1
298	это что	2	1
299	бы что	1	1
300	и неужели	1	1
301	с абсолютной	1	1
302	этот был	1	1
303	есть нечто	10	1
304	основания и	1	1
305	говорить о	5	1
306	только самый	1	1
307	исторической эпохи	2	1
308	на свою	1	1
309	из того	2	1
310	которое в	2	1
311	как не	2	1
312	так а	1	1
313	д на	1	1
314	на последнем	1	1
315	думаю что	1	1
316	еще не	2	1
317	верить в	1	1
318	он сам	5	1
319	в чем	6	1
320	этим не	1	1
321	конечно это	1	1
322	в создании	1	1
323	совершенно особое	1	1
324	на другой	1	1
325	других источников	1	1
326	друг к	2	1
327	совсем не	1	1
328	одно дело	1	1
329	но как	2	1
330	в сторону	1	1
331	не говорят	1	1
332	отношение к	5	1
333	себе и	2	1
334	не просто	7	1
335	нет как	1	1
336	чем же	1	1
337	если она	3	1
338	этом его	1	1
339	что как	2	1
340	такова его	1	1
341	чтобы можно	1	1
342	что касается	2	1
343	когда он	1	1
344	реальности но	3	1
345	говорит что	3	1
346	о самом	2	1
347	к другому	1	1
348	мне не	2	1
349	формы в	1	1
350	так или	1	1
351	из этих	2	1
352	большей части	1	1
353	роскоши и	1	1
354	с их	1	1
355	только один	1	1
356	говорят о	2	1
357	иначе и	1	1
358	есть но	1	1
359	и если	1	1
360	к выводу	1	1
361	что она	7	1
362	а то	1	1
363	но именно	1	1
364	которой не	3	1
365	именно то	1	1
366	и еще	3	1
367	в первую	2	1
368	эта последняя	1	1
369	в понимании	1	1
370	свою собственную	1	1
371	к одному	1	1
372	них нет	1	1
373	не как	2	1
374	ни была	1	1
375	мало того	1	1
376	на этом	2	1
377	одно и	4	1
378	тут не	4	1
379	что почти	1	1
380	он просто	1	1
381	же касается	1	1
382	что действующие	1	1
383	к другу	2	1
384	а по	1	1
385	был на	1	1
386	зрения на	1	1
387	заключается в	1	1
388	обоих случаях	1	1
389	не умеет	1	1
390	первую очередь	1	1
391	с другими	2	1
392	основываться на	1	1
393	отчет в	1	1
394	сколько и	1	1
395	этом смысле	3	1
396	и тем	1	1
397	не соответствует	1	1
398	еще одно	1	1
399	для них	1	1
400	но уже	2	1
401	нет в	1	1
402	это положение	1	1
403	всякую возможность	1	1
404	а за	1	1
405	и уже	1	1
406	для чего	2	1
407	говорится о	1	1
408	с такой	1	1
409	в развитии	1	1
410	такой же	2	1
411	еще раз	1	1
412	но я	1	1
413	которую я	1	1
414	но если	5	1
415	от своего	1	1
416	и их	2	1
417	общества и	1	1
418	можно найти	2	1
419	творчества пушкина	1	1
420	место в	1	1
421	представление о	1	1
422	говорил о	1	1
423	вплоть до	3	1
424	и той	1	1
425	и эти	1	1
426	и почти	3	1
427	и очень	1	1
428	иной раз	2	1
429	можно ли	1	1
430	власть в	1	1
431	можно указать	2	1
432	она не	6	1
433	зубами и	2	1
434	виду что	1	1
435	с теми	1	1
436	мысли в	2	1
437	в основе	3	1
438	пушкина можно	1	1
439	о них	1	1
440	можно судить	1	1
441	но только	3	1
442	совершенно правильно	1	1
443	чем не	1	1
444	он с	1	1
445	больше чем	1	1
446	и без	1	1
447	же время	4	1
