N	2gram	Losev_Vlad_2	Problema
1	и в	30	30
2	в своей	5	22
3	то есть	7	21
4	не только	12	18
5	то что	20	18
6	в этом	20	17
7	том что	12	17
8	в стихотворении	2	14
9	и даже	10	14
10	таким образом	3	13
11	но и	8	13
12	потому что	9	13
13	также и	6	12
14	о том	4	12
15	в его	11	12
16	а именно	6	12
17	в том	18	12
18	и не	18	12
19	так что	5	11
20	в своем	8	11
21	у него	19	11
22	в этой	4	10
23	в виде	3	10
24	для нас	7	10
25	точки зрения	7	10
26	все же	9	9
27	на земле	2	9
28	но в	8	9
29	и вообще	10	9
30	только в	6	9
31	и все	7	9
32	сказать что	11	9
33	хотя и	6	8
34	с точки	3	8
35	никак не	3	8
36	в конце	13	8
37	вовсе не	4	8
38	но не	3	7
39	как и	5	7
40	не в	9	7
41	никогда не	7	7
42	связи с	8	7
43	у нас	6	7
44	здесь не	4	7
45	в дальнейшем	5	7
46	так и	5	7
47	что он	13	7
48	до нас	1	7
49	мы находим	2	7
50	может быть	7	7
51	в связи	8	7
52	в результате	5	7
53	вместе с	8	7
54	и на	4	6
55	тут же	2	6
56	и как	3	6
57	в нем	4	6
58	при помощи	1	6
59	его в	4	6
60	несмотря на	4	6
61	уже у	1	6
62	можно найти	1	6
63	и его	6	6
64	можно сказать	4	6
65	и что	5	6
66	что и	3	6
67	мы читаем	4	6
68	уже не	3	6
69	так как	5	6
70	прежде всего	6	6
71	как бы	5	6
72	и для	3	6
73	конце концов	3	6
74	а в	11	6
75	и то	5	5
76	для себя	5	5
77	в году	24	5
78	не просто	1	5
79	в которой	4	5
80	тем не	6	5
81	и с	14	5
82	с тем	2	5
83	он и	3	5
84	еще в	2	5
85	нисколько не	2	5
86	но он	3	5
87	что этот	1	5
88	не менее	7	5
89	и притом	2	5
90	того как	2	5
91	и о	4	5
92	людей в	2	5
93	и их	1	5
94	с небес	1	5
95	а не	7	5
96	стихотворении года	1	5
97	не может	9	5
98	так же	4	5
99	как раз	1	5
100	будто бы	2	5
101	в самом	2	5
102	что в	12	5
103	того же	5	4
104	едва ли	3	4
105	и он	4	4
106	и к	6	4
107	в себе	6	4
108	при этом	5	4
109	но все	2	4
110	об этом	6	4
111	было бы	9	4
112	ни в	7	4
113	говорится о	2	4
114	не мог	8	4
115	не так	1	4
116	по крайней	4	4
117	необходимо сказать	5	4
118	в то	9	4
119	как о	1	4
120	тогда когда	2	4
121	но даже	1	4
122	за что	1	4
123	все еще	1	4
124	некоторой степени	2	4
125	и сам	2	4
126	ясно что	1	4
127	разного рода	4	4
128	некоторого рода	2	4
129	нас в	2	4
130	крайней мере	4	4
131	оказывается что	1	4
132	в качестве	1	4
133	до некоторой	2	4
134	даже и	3	4
135	в период	1	4
136	далеко не	1	4
137	еще и	6	4
138	если не	2	4
139	в частности	2	4
140	и вполне	3	4
141	в смысле	1	4
142	под названием	3	4
143	жизни в	2	4
144	из этого	5	4
145	гораздо более	2	4
146	смысле слова	1	3
147	небес и	1	3
148	на первом	2	3
149	время как	2	3
150	в виду	2	3
151	в ней	4	3
152	и самого	1	3
153	еще не	1	3
154	он сам	2	3
155	иное как	1	3
156	что его	4	3
157	совсем не	4	3
158	находит в	1	3
159	только тогда	2	3
160	что они	1	3
161	что касается	3	3
162	в противоположность	1	3
163	он в	1	3
164	поскольку в	3	3
165	учение о	3	3
166	он не	4	3
167	этом смысле	1	3
168	однако в	2	3
169	в отношении	3	3
170	в русской	1	3
171	что иное	1	3
172	но только	1	3
173	в самой	1	3
174	не столь	1	3
175	как будто	2	3
176	есть только	1	3
177	сравнении с	1	3
178	и которая	1	3
179	нет никакой	1	3
180	то время	6	3
181	с ним	5	3
182	только и	3	3
183	настоящее время	2	3
184	после того	2	3
185	и который	1	3
186	а также	10	3
187	к нему	2	3
188	и хочет	1	3
189	же в	2	3
190	того что	5	3
191	тот же	5	3
192	и тем	1	3
193	в начале	4	3
194	в одном	1	3
195	для них	1	3
196	для того	2	3
197	именно в	4	3
198	первом плане	1	3
199	в настоящее	2	3
200	еще более	3	3
201	и другие	1	3
202	в сравнении	2	3
203	не что	1	3
204	точно так	3	3
205	самом деле	1	2
206	но тем	2	2
207	мере в	1	2
208	и до	2	2
209	поэтому и	1	2
210	то же	4	2
211	и за	1	2
212	по его	1	2
213	те времена	3	2
214	мы имеем	1	2
215	мы не	2	2
216	равно как	1	2
217	я не	4	2
218	человечество в	1	2
219	это время	4	2
220	в таком	3	2
221	все эти	5	2
222	в чем	2	2
223	мы будем	3	2
224	не то	3	2
225	не все	1	2
226	и никак	1	2
227	отношение к	4	2
228	он пишет	2	2
229	на то	2	2
230	как в	3	2
231	что именно	1	2
232	кроме того	9	2
233	когда он	1	2
234	бы с	2	2
235	тоже не	1	2
236	если он	1	2
237	на его	4	2
238	он все	2	2
239	не к	1	2
240	прежде чем	1	2
241	его на	3	2
242	то ни	1	2
243	и дальше	1	2
244	его не	2	2
245	это не	2	2
246	по мысли	1	2
247	но уже	2	2
248	в них	3	2
249	ночь и	1	2
250	о своем	2	2
251	раз и	2	2
252	бы на	1	2
253	и без	1	2
254	на месте	1	2
255	в котором	5	2
256	представление о	1	2
257	любовь и	1	2
258	зла и	1	2
259	борьбу с	1	2
260	дело в	3	2
261	и сама	1	2
262	на него	1	2
263	читаем что	1	2
264	гёте и	2	2
265	того чтобы	2	2
266	ничего не	2	2
267	при всем	1	2
268	он хочет	1	2
269	и является	1	2
270	иной раз	2	2
271	тем что	1	2
272	уже и	2	2
273	в области	3	2
274	если только	1	2
275	свое собственное	1	2
276	не могут	1	2
277	это конечно	1	2
278	ли не	1	2
279	к тому	2	2
280	как мы	11	2
281	которого мы	1	2
282	без всякого	2	2
283	данном случае	2	2
284	не прямо	1	2
285	всей своей	1	2
286	верит в	1	2
287	как с	1	2
288	можно было	2	2
289	своего брата	1	2
290	за то	1	2
291	здесь как	1	2
292	он был	6	2
293	по себе	5	2
294	бы то	1	2
295	любви к	1	2
296	во втором	1	2
297	здесь в	2	2
298	что здесь	1	2
299	что только	1	2
300	ли он	2	2
301	в какой	1	2
302	без ума	1	2
303	по этому	1	2
304	со всеми	1	2
305	этому поводу	1	2
306	конечно не	4	2
307	уже в	3	2
308	человеческого духа	1	2
309	из них	1	2
310	всяком случае	6	2
311	имеется еще	1	2
312	до сих	1	2
313	ее в	1	2
314	что не	2	2
315	то и	1	2
316	мы и	1	2
317	человеческой жизни	1	2
318	него не	1	2
319	в трех	2	2
320	эта идея	2	2
321	он говорит	1	2
322	в данном	3	2
323	наряду с	2	2
324	да и	3	2
325	такого рода	2	2
326	в мир	1	2
327	в первой	1	2
328	по существу	3	2
329	в это	4	2
330	с этой	4	2
331	сих пор	1	2
332	но для	1	2
333	от матери	1	2
334	мира и	1	2
335	в те	4	2
336	всякого рода	6	2
337	у которого	2	2
338	за него	1	2
339	хотя бы	3	2
340	в целях	1	2
341	не будет	1	2
342	в свою	3	2
343	была бы	1	2
344	жизни и	6	2
345	по поводу	4	2
346	к этому	6	2
347	после его	1	2
348	во всяком	6	2
349	том числе	1	2
350	они не	1	2
351	я и	2	1
352	если б	1	1
353	и гёте	1	1
354	отношения к	3	1
355	и т	1	1
356	всем и	2	1
357	сам по	2	1
358	в христе	1	1
359	но тогда	1	1
360	и знал	1	1
361	тех же	1	1
362	цепь но	1	1
363	так у	1	1
364	он хотел	1	1
365	и насилия	1	1
366	своей первой	1	1
367	и есть	2	1
368	ему что	1	1
369	из его	2	1
370	но кажется	1	1
371	весьма интересная	1	1
372	в их	2	1
373	тема здесь	1	1
374	мы уже	2	1
375	а как	1	1
376	лет и	3	1
377	что если	2	1
378	бы что	1	1
379	тот был	1	1
380	из своих	1	1
381	не вполне	2	1
382	жизни как	1	1
383	и ее	1	1
384	теперь о	1	1
385	восстановление его	1	1
386	увидим ниже	2	1
387	разобраться в	1	1
388	начала в	1	1
389	а другие	2	1
390	выхода на	1	1
391	верить в	1	1
392	не был	2	1
393	нам представляется	2	1
394	время в	4	1
395	с его	4	1
396	только после	2	1
397	не без	1	1
398	в создании	1	1
399	и всего	2	1
400	то он	1	1
401	а только	1	1
402	а восстановление	1	1
403	если в	1	1
404	сведений о	2	1
405	него с	1	1
406	с собою	1	1
407	у них	1	1
408	ни стало	1	1
409	земле в	1	1
410	в поисках	1	1
411	во что	1	1
412	о необходимости	1	1
413	не принимает	1	1
414	вероятно здесь	1	1
415	если она	1	1
416	в катакомбах	1	1
417	с этим	5	1
418	только об	1	1
419	для всех	1	1
420	свою семью	1	1
421	этой стороны	1	1
422	перед нами	1	1
423	этом же	1	1
424	что по	1	1
425	и наконец	4	1
426	процесс но	1	1
427	это тоже	2	1
428	по пути	1	1
429	его к	1	1
430	это просто	1	1
431	духа и	1	1
432	не можете	1	1
433	ясно и	1	1
434	и хотя	2	1
435	в этот	1	1
436	то в	5	1
437	бы и	1	1
438	что это	4	1
439	так или	3	1
440	свое бытие	2	1
441	чуть ли	1	1
442	в нашем	1	1
443	очень важно	1	1
444	из этих	3	1
445	в тех	1	1
446	если мы	1	1
447	право на	1	1
448	может считаться	1	1
449	вы меня	1	1
450	кому другому	1	1
