N	2gram	Potebnia_M_2	Psycholo
1	то что	20	44
2	и в	24	33
3	в этом	8	28
4	и что	4	25
5	как бы	9	25
6	потому что	49	24
7	для того	5	23
8	том что	8	22
9	того чтобы	2	22
10	может быть	23	22
11	что в	16	21
12	в том	18	21
13	о том	5	20
14	что он	4	20
15	только что	3	15
16	как это	2	14
17	что это	3	13
18	таким образом	11	13
19	то есть	30	13
20	так же	2	13
21	и не	19	13
22	все это	2	13
23	сказать что	2	13
24	самом деле	2	12
25	в самом	4	12
26	было бы	13	12
27	все то	1	12
28	к тому	1	12
29	и все	3	12
30	если мы	3	12
31	так как	10	12
32	он не	1	11
33	что все	2	11
34	на то	5	10
35	что она	3	10
36	если бы	11	10
37	в его	2	10
38	как она	1	10
39	не может	12	10
40	то же	12	9
41	и если	4	9
42	по себе	15	9
43	вместе с	11	8
44	в каком	3	8
45	не только	15	7
46	в нем	9	7
47	так что	10	7
48	и только	6	7
49	же точно	1	7
50	для нас	31	7
51	и т	6	6
52	на самом	2	6
53	в ней	3	6
54	что они	5	6
55	перед нами	1	6
56	все эти	2	6
57	в себе	10	6
58	во время	4	6
59	всякий раз	1	6
60	но он	2	6
61	тому что	2	6
62	в самой	3	6
63	когда мы	2	6
64	никак не	1	6
65	это не	3	6
66	мы видим	2	6
67	у него	2	6
68	а не	18	6
69	что мы	11	6
70	мы должны	2	6
71	как на	3	6
72	мы уже	1	5
73	полагает что	3	5
74	мы не	11	5
75	в целом	3	5
76	и на	8	5
77	только после	2	5
78	с этим	7	5
79	все же	5	5
80	и как	6	5
81	как он	4	5
82	и может	3	5
83	как и	7	5
84	самого начала	2	5
85	никогда не	4	5
86	и его	2	5
87	и это	2	5
88	с самого	2	5
89	и совершенно	1	5
90	мы будем	1	5
91	с ним	5	5
92	заключается в	1	5
93	в какой	2	5
94	что для	3	5
95	вовсе не	9	5
96	мы можем	12	5
97	связь с	1	5
98	разговора с	1	5
99	и есть	2	4
100	той же	3	4
101	в которой	5	4
102	не то	2	4
103	на нас	3	4
104	том чтобы	1	4
105	могла бы	3	4
106	не будет	1	4
107	это было	2	4
108	с тем	4	4
109	и уже	5	4
110	для чего	1	4
111	слова и	3	4
112	знаем что	1	4
113	с точки	1	4
114	одна из	4	4
115	на него	3	4
116	а в	8	4
117	у нас	2	4
118	так например	3	4
119	как мы	1	4
120	и о	1	4
121	что у	2	4
122	об этом	1	4
123	утверждает что	1	4
124	того что	7	4
125	только в	11	4
126	и так	1	4
127	в жизни	2	4
128	при помощи	1	4
129	и других	2	4
130	из них	5	4
131	никто не	1	4
132	по поводу	6	4
133	что не	5	4
134	b с	1	4
135	с этой	1	4
136	жизни и	1	4
137	ее в	1	4
138	к этому	2	4
139	в таком	4	4
140	а b	1	4
141	например в	3	3
142	и до	1	3
143	и за	1	3
144	что если	6	3
145	как я	1	3
146	то это	3	3
147	что его	3	3
148	слова как	1	3
149	но не	12	3
150	в сторону	1	3
151	значение имеет	1	3
152	сама по	2	3
153	как в	10	3
154	что именно	1	3
155	от этого	1	3
156	не можем	6	3
157	кажется нам	2	3
158	какой бы	1	3
159	что может	2	3
160	на этом	2	3
161	его в	3	3
162	ни в	1	3
163	этого слова	6	3
164	далеко не	3	3
165	должно быть	2	3
166	всех этих	2	3
167	но если	2	3
168	мы в	3	3
169	в которых	1	3
170	совершенно иначе	1	3
171	т п	3	3
172	их в	2	3
173	тем самым	4	3
174	в то	6	3
175	в самых	1	3
176	и для	3	3
177	во все	2	3
178	он видит	1	3
179	так и	5	3
180	и здесь	2	3
181	которой мы	2	3
182	что и	11	3
