N	2gram	Vygotskiy__5	Analitik
1	в качестве	4	31
2	может быть	9	29
3	в том	18	27
4	не может	18	22
5	и не	12	21
6	в частности	3	19
7	и в	16	18
8	но и	6	17
9	а не	10	17
10	представляет собой	7	16
11	не только	16	15
12	тогда как	1	14
13	не в	6	14
14	в этом	25	13
15	как и	8	13
16	в его	11	13
17	при этом	4	12
18	том что	15	12
19	в себе	1	11
20	состоит в	6	11
21	но не	10	10
22	то же	8	9
23	иначе говоря	1	9
24	в то	5	9
25	а в	3	9
26	есть не	2	8
27	но в	6	8
28	нуждается в	1	8
29	в той	6	8
30	не есть	4	8
31	том чтобы	1	7
32	тем самым	8	7
33	к тому	6	7
34	этого слова	1	7
35	особого рода	1	7
36	мы имеем	1	6
37	в сущности	13	6
38	по отношению	12	6
39	отличие от	2	6
40	в самом	4	6
41	в случае	2	6
42	это не	4	6
43	точки зрения	18	6
44	в своей	2	6
45	в отличие	2	6
46	в основе	8	6
47	по своей	3	6
48	той или	1	6
49	в себя	3	6
50	только в	10	6
51	себя в	1	6
52	то что	26	6
53	или иной	1	6
54	прежде всего	3	6
55	в их	3	5
56	что иное	1	5
57	и на	6	5
58	иное как	1	5
59	и как	3	5
60	в целом	4	5
61	в этой	6	5
62	внутренней речи	7	5
63	лишь в	1	5
64	и его	3	5
65	имеет место	2	5
66	о том	8	5
67	сводится к	1	5
68	и того	3	5
69	между тем	3	5
70	и т.п	1	5
71	как бы	5	5
72	отношению к	12	5
73	и состоит	1	5
74	что в	16	5
75	того же	7	4
76	не что	1	4
77	из того	11	4
78	столь же	2	4
79	более чем	1	4
80	все же	3	4
81	сознания в	3	4
82	тому же	2	4
83	с точки	9	4
84	и более	3	4
85	по себе	7	4
86	в области	12	4
87	ни в	1	4
88	могут быть	4	4
89	так и	7	4
90	не с	2	4
91	с ним	5	4
92	как правило	1	4
93	в другом	6	4
94	на вопрос	5	4
95	с другой	4	4
96	того что	16	4
97	дело с	1	4
98	для того	14	4
99	с другим	1	4
100	именно в	4	4
101	себя и	2	4
102	во времени	1	4
103	вместе с	4	4
104	из которых	3	4
105	исходя из	1	4
106	не более	1	4
107	как известно	4	3
108	одним из	2	3
109	мере в	5	3
110	и есть	7	3
111	между двумя	3	3
112	место в	1	3
113	это всегда	1	3
114	в полной	1	3
115	бы то	1	3
116	если в	3	3
117	как справедливо	1	3
118	в наиболее	1	3
119	и к	2	3
120	в нашем	1	3
121	как он	6	3
122	в нем	7	3
123	он не	8	3
124	в силу	10	3
125	подобно тому	4	3
126	таким образом	19	3
127	полной мере	1	3
128	того или	1	3
129	в ходе	12	3
130	в котором	2	3
131	однако в	1	3
132	дело не	1	3
133	того чтобы	17	3
134	как будто	2	3
135	не могут	4	3
136	оно может	1	3
137	в собственном	1	3
138	если бы	8	3
139	к нему	3	3
140	с его	1	3
141	еще не	4	3
142	вопрос об	3	3
143	с одной	3	3
144	вопроса о	3	3
145	обратиться к	2	3
146	никто не	2	3
147	что и	3	3
148	одной стороны	3	3
149	другого в	1	3
150	а с	2	3
151	что не	1	3
152	более того	1	3
153	тому как	4	3
154	что мы	4	3
155	к объекту	7	3
156	которая в	2	3
157	и все	1	3
158	хотя бы	5	3
159	в равной	1	3
160	что он	25	3
161	или иного	1	3
162	том числе	1	3
163	говоря о	1	2
164	отношения к	2	2
165	самом деле	3	2
166	на самом	1	2
167	он может	3	2
168	в первом	3	2
169	также и	1	2
170	той же	4	2
171	как совокупность	2	2
172	и то	4	2
173	же мере	5	2
174	между собой	13	2
175	на основе	2	2
176	отношение к	11	2
177	за пределы	4	2
178	что именно	1	2
179	как к	1	2
180	могли бы	6	2
181	как уже	3	2
182	с двумя	1	2
183	не являются	1	2
184	даже самое	1	2
185	то в	3	2
186	в которой	5	2
187	природе своей	1	2
188	все эти	4	2
189	думать что	1	2
190	на его	2	2
191	от которого	1	2
192	собой не	1	2
193	из виду	2	2
194	ничего иного	1	2
195	и по	4	2
196	на этом	3	2
197	или иных	1	2
198	и с	3	2
199	на все	5	2
200	из них	2	2
201	вовсе не	2	2
202	так как	16	2
203	несмотря на	1	2
204	для чего	1	2
205	такой же	4	2
206	одного и	3	2
207	для него	5	2
208	к предмету	2	2
209	не столько	1	2
210	которое дает	2	2
211	вопрос о	12	2
212	только для	2	2
213	которые в	1	2
214	самое время	1	2
215	для этого	1	2
216	свое время	2	2
217	тогда когда	5	2
218	в процессе	13	2
219	совпадает с	2	2
220	только не	3	2
221	никогда не	5	2
222	и является	3	2
223	потому что	21	2
224	ничто не	2	2
225	в сознании	1	2
226	и заключается	1	2
227	отличается от	1	2
228	же самое	4	2
229	для себя	1	2
230	как мы	10	2
231	и о	1	2
232	не могу	1	2
233	мысль о	1	2
234	в пределах	4	2
235	представляют собой	2	2
236	одного из	1	2
237	еще в	3	2
238	на примере	3	2
239	должно быть	8	2
240	но к	1	2
241	и просто	1	2
242	можно сказать	5	2
243	может иметь	2	2
244	один из	1	2
245	ли он	1	2
246	который в	1	2
247	оказывается в	1	2
248	есть чисто	1	2
249	или не	2	2
250	в начале	1	2
251	при помощи	1	2
252	его и	3	2
253	каждый из	1	2
254	этом отношении	5	2
255	со стороны	1	2
256	было бы	10	2
257	и составляет	4	2
258	и потому	2	2
259	в данном	1	2
260	она есть	1	2
261	что же	1	2
262	первом случае	1	2
263	той мере	3	2
264	тех или	1	2
265	не является	5	2
266	это как	1	2
267	тем более	4	2
268	другой стороны	2	2
269	была бы	1	2
270	в свое	2	2
271	в какой	6	2
272	стороны одной	1	1
273	например в	1	1
274	сам по	1	1
275	смысле слова	1	1
276	внутреннее единство	1	1
277	и должны	1	1
278	знания не	1	1
279	за скобки	2	1
280	отношения между	3	1
281	нем но	1	1
282	не имеют	2	1
283	в какой-то	1	1
284	должна быть	5	1
285	собственном смысле	1	1
286	и больше	1	1
287	в зависимости	2	1
288	мы уже	1	1
289	говоря мы	1	1
290	она в	1	1
291	мы не	3	1
292	внутреннюю структуру	1	1
293	потребности и	1	1
294	есть нечто	1	1
295	из сказанного	2	1
296	принадлежит к	2	1
297	как я	3	1
298	не происходит	1	1
299	событий и	1	1
300	что можно	1	1
301	зависимости от	2	1
302	не способен	2	1
303	в ней	2	1
304	свою очередь	3	1
305	над ним	1	1
306	быть понято	1	1
307	он был	1	1
308	он сам	1	1
309	заключенное в	1	1
310	быть в	2	1
311	нам представляется	1	1
312	в различных	2	1
313	в чем	3	1
314	является таким	1	1
315	во всех	2	1
316	сознания а	1	1
317	происходит нечто	1	1
318	и подобно	1	1
319	в контакте	1	1
320	в ее	1	1
321	чем это	1	1
322	в каких-то	1	1
323	внутренняя речь	7	1
324	поэтому научное	1	1
325	они имеют	1	1
326	мы будем	2	1
327	но как	3	1
328	а только	4	1
329	на трех	1	1
330	или по	1	1
331	связи и	2	1
332	и навыков	1	1
333	он при	1	1
334	независимо от	1	1
335	его на	2	1
336	как в	5	1
337	это единство	1	1
338	есть в	1	1
339	как нам	1	1
340	и той	1	1
341	и наконец	1	1
342	к числу	1	1
343	более или	1	1
344	именно эта	1	1
345	не приходится	1	1
346	вопрос почему	1	1
347	что это	1	1
348	он в	3	1
349	самым и	1	1
350	исключительно в	1	1
351	учение о	2	1
352	в известном	8	1
353	и отношения	3	1
354	отношение между	4	1
355	и тот	3	1
356	только один	2	1
357	нам как	1	1
358	имеем в	1	1
359	и те	1	1
360	из общей	2	1
361	если он	2	1
362	его позиция	1	1
363	но прежде	1	1
364	приходят к	1	1
365	к миру	1	1
366	к некоторому	1	1
367	функции и	3	1
368	в виде	1	1
369	не как	1	1
370	отношений между	2	1
371	в понятии	1	1
372	части этого	1	1
373	свою силу	1	1
374	мысли как	2	1
375	языком и	1	1
376	понятия это	1	1
377	из него	1	1
378	что ни	1	1
379	но все	2	1
380	от нее	1	1
381	этом последнем	1	1
382	которые уже	1	1
383	здесь мы	1	1
384	что все	6	1
385	сознания является	1	1
386	в состоянии	4	1
387	и может	3	1
388	области гуманитарных	1	1
389	его в	2	1
390	заключается в	5	1
391	восприятия в	1	1
392	может явиться	1	1
393	языку не	1	1
394	мы постараемся	2	1
395	и тем	3	1
396	контакте с	1	1
397	или хотя	1	1
398	в ином	1	1
399	который по	1	1
400	и во-вторых	1	1
401	в них	2	1
402	все равно	2	1
403	с тем	3	1
404	и уже	1	1
405	как сказано	1	1
406	вопроса об	1	1
407	или менее	1	1
408	в этих	3	1
409	к мысли	4	1
410	все более	1	1
411	двумя крайними	1	1
412	мы подробно	1	1
413	этой связи	1	1
414	определяется и	1	1
415	и ее	1	1
416	том же	1	1
417	сознания но	1	1
418	в отношении	9	1
419	взгляд на	1	1
420	в такой	5	1
421	знает и	1	1
422	равной мере	1	1
423	то его	1	1
424	что говорит	1	1
425	мысли от	2	1
426	качестве своих	1	1
427	точку зрения	1	1
428	мере как	2	1
429	но он	7	1
430	и эти	2	1
431	речи в	6	1
432	их в	2	1
433	возможно только	1	1
434	ним в	1	1
435	мере и	1	1
436	зрения и	1	1
437	случае мы	1	1
438	нас к	3	1
439	тому что	5	1
440	по мере	2	1
441	этой второй	1	1
442	как будет	1	1
443	не менее	3	1
444	совершенно особого	1	1
445	оба эти	4	1
446	сущности говоря	4	1
447	все три	1	1
448	мы вынуждены	2	1
449	занимает центральное	1	1
450	в обоих	1	1
451	к этим	1	1
452	его собственного	1	1
453	сознания как	1	1
454	в самых	4	1
455	одной и	1	1
456	он указывает	1	1
457	и отношений	3	1
458	на котором	1	1
459	о природе	1	1
460	единого целого	1	1
461	ничего не	5	1
462	такова что	1	1
463	этих двух	3	1
464	не принадлежат	1	1
465	отношения то	1	1
466	того в	1	1
467	такая же	1	1
468	не говорит	2	1
469	во всем	2	1
470	но это	3	1
471	и систематизации	1	1
472	эти три	2	1
473	их внутреннюю	1	1
474	входят в	1	1
475	мы и	5	1
476	в каком	1	1
477	с другом	7	1
478	представляется нам	1	1
479	одно и	1	1
480	в специальном	1	1
481	уже о	1	1
482	начиная с	1	1
483	значение только	1	1
484	и систематизацию	1	1
485	к объяснению	2	1
486	числе и	1	1
487	того о	1	1
488	как для	1	1
489	оно не	1	1
490	этот путь	2	1
491	говорит о	3	1
492	при анализе	2	1
493	не одного	1	1
494	в различении	1	1
495	содержащиеся в	1	1
496	но по	1	1
497	в виду	2	1
498	но при	2	1
499	языка и	6	1
500	как по	1	1
501	этой части	1	1
502	ином отношении	1	1
503	и анализ	1	1
504	с языком	1	1
505	однако эта	1	1
506	как с	3	1
507	по аналогии	1	1
508	те же	2	1
509	а этот	2	1
510	оно как	1	1
511	сознания и	2	1
512	к действительности	1	1
513	к тем	1	1
514	том как	2	1
515	в отдельных	1	1
516	высокой ступени	2	1
517	строго говоря	1	1
518	достаточной мере	1	1
519	собой и	1	1
520	образом в	2	1
521	с целым	1	1
522	и т.д	4	1
523	это происходит	2	1
524	в самой	1	1
525	сказанного выше	2	1
526	говорит об	1	1
527	чего она	1	1
528	но мы	5	1
529	и что	12	1
530	другого как	1	1
531	на что	1	1
532	может не	1	1
533	аналогии с	1	1
534	и во	1	1
535	на всех	1	1
536	на отдельные	2	1
537	в которую	1	1
538	поставить в	1	1
539	состоит не	1	1
540	они являются	1	1
541	сказать на	1	1
542	и только	1	1
543	столько сколько	1	1
544	целого а	1	1
545	которая и	1	1
546	во внутренней	1	1
547	в ту	1	1
548	слов и	2	1
549	все время	1	1
550	его то	1	1
551	они приобретают	1	1
552	знания и	2	1
553	своей природе	3	1
554	предмета и	2	1
555	от конкретного	1	1
556	тот же	5	1
557	нечто нейтральное	1	1
558	языка на	1	1
559	справедливо говорит	2	1
560	мы увидим	1	1
561	что даже	1	1
562	общие понятия	1	1
563	а тем	2	1
564	знаки и	1	1
565	входит в	1	1
566	может оказаться	1	1
567	система знаков	1	1
568	этот факт	1	1
569	систематизации и	1	1
570	одни и	1	1
571	так что	4	1
572	системы функций	1	1
573	внимание в	1	1
574	для всех	1	1
575	связи с	3	1
576	не можем	1	1
577	то и	2	1
578	чтобы он	1	1
579	оно в	1	1
580	чужого языка	1	1
581	во втором	1	1
582	а то	1	1
583	или даже	1	1
584	языка но	1	1
585	что речь	1	1
586	за ним	1	1
587	только одно	1	1
588	слова если	1	1
589	самому факту	1	1
590	не так	1	1
591	всяком случае	1	1
592	мы находим	1	1
593	в одном	3	1
594	он полагает	1	1
595	для другого	2	1
596	умственные способности	1	1
597	у него	6	1
598	при отсутствии	1	1
599	как раз	1	1
600	и вместе	1	1
601	другой а	1	1
602	в целях	1	1
603	само собой	1	1
604	были бы	1	1
605	части нашей	1	1
606	только на	2	1
607	не до	2	1
608	и даже	2	1
609	даже не	1	1
610	развития в	6	1
611	между которыми	1	1
612	знаний и	1	1
613	до сих	3	1
614	влияние на	1	1
615	всей своей	1	1
616	одну из	1	1
617	или иначе	1	1
618	здесь в	1	1
619	постараемся сейчас	1	1
620	вслед за	2	1
621	один и	3	1
622	что для	2	1
623	его из	1	1
624	не было	1	1
625	постановкой вопроса	1	1
626	целым рядом	1	1
627	не означает	4	1
628	сколько в	1	1
629	долгое время	1	1
630	о чем	2	1
631	его собственной	1	1
632	когда же	1	1
633	означало бы	1	1
634	двумя полюсами	1	1
635	этот принцип	1	1
636	речи и	6	1
637	если не	1	1
638	в связи	1	1
639	виде в	1	1
640	связь с	1	1
641	говорит нам	1	1
642	ни на	2	1
643	ко всем	1	1
644	как это	8	1
645	путь от	2	1
646	виде тогда	1	1
647	не удается	1	1
648	требует от	3	1
649	сама же	1	1
650	в деятельности	5	1
651	на втором	1	1
652	ним как	1	1
653	по своему	3	1
654	для обозначения	1	1
655	аналогия с	1	1
656	смысле этого	1	1
657	чтобы увидеть	1	1
658	научной мысли	2	1
659	какого рода	1	1
660	обоих этих	5	1
661	происходит в	2	1
662	в тот	2	1
663	в обратном	1	1
664	да и	1	1
665	их внутренней	1	1
666	согласно которому	1	1
667	друг с	7	1
668	отношения не	1	1
669	же точно	1	1
670	с этой	4	1
671	столько в	1	1
672	является для	2	1
673	известном смысле	7	1
674	сих пор	3	1
675	звуковую структуру	1	1
676	и действия	1	1
677	и таким	1	1
678	выход из	1	1
679	от нас	1	1
680	перед нами	1	1
681	к другим	1	1
682	в достаточной	1	1
683	этом смысле	1	1
684	только мы	1	1
685	и для	1	1
686	решение вопроса	1	1
687	операций при	1	1
688	образом с	2	1
689	при таком	1	1
690	прежде чем	1	1
691	и от	2	1
692	все что	2	1
693	том виде	1	1
694	имеет дело	1	1
695	что оно	6	1
696	понять что	2	1
697	в результате	4	1
698	между ними	1	1
699	своей собственной	1	1
700	я не	2	1
701	на первый	1	1
702	для нас	1	1
703	от него	1	1
704	из себя	1	1
705	мы должны	8	1
706	в большей	1	1
707	же в	2	1
708	хотя в	1	1
709	утверждал что	1	1
710	в своих	2	1
711	бы оно	1	1
712	в свою	4	1
713	не знает	5	1
714	отношением к	2	1
715	связей и	4	1
716	совершенно не	2	1
717	к его	3	1
718	как единый	1	1
719	привел к	1	1
720	из этого	2	1
721	феноменов и	1	1
722	таким же	3	1
723	приводит нас	2	1
724	любой другой	1	1
725	в действительности	3	1
726	нечто аналогичное	1	1
727	включает в	3	1
728	где он	1	1
729	жизни и	2	1
730	ее в	3	1
731	по поводу	2	1
732	это понятие	2	1
733	они не	3	1
734	во всяком	2	1
735	этой точки	4	1
