N	2gram	Bakhtin_Pr_1	Analitik
1	не только	13	22
2	тогда как	1	20
3	и в	23	18
4	как и	8	14
5	так и	10	14
6	в этом	25	14
7	и его	13	13
8	но и	11	13
9	том что	9	12
10	в качестве	1	12
11	и не	34	12
12	в частности	1	12
13	при этом	3	11
14	то есть	24	10
15	а в	7	10
16	как бы	28	10
17	что в	8	9
18	может быть	21	9
19	со стороны	2	9
20	а не	20	9
21	в том	11	9
22	со своей	1	8
23	с его	6	8
24	своего рода	1	8
25	и даже	3	8
26	в первой	2	8
27	по отношению	11	7
28	в русской	1	7
29	как раз	4	7
30	в его	24	7
31	с другой	2	7
32	во второй	1	7
33	но не	8	7
34	отношению к	11	7
35	и самого	4	6
36	еще не	5	6
37	в этой	4	6
38	он не	4	6
39	в их	3	6
40	не в	6	6
41	к тому	1	6
42	для него	15	6
43	о том	2	6
44	в начале	1	6
45	той же	6	5
46	как правило	1	5
47	как нам	2	5
48	в самом	8	5
49	лишь в	3	5
50	однако в	2	5
51	в мире	7	5
52	в сущности	5	5
53	что и	5	5
54	между тем	5	5
55	уже не	8	5
56	в конце	5	5
57	никогда не	5	5
58	и т.п	3	5
59	прежде всего	7	5
60	я в	1	5
61	такого рода	1	5
62	в результате	4	5
63	другой стороны	2	5
64	принадлежит к	1	4
65	и на	10	4
66	а и	1	4
67	что он	10	4
68	в своем	8	4
69	и как	8	4
70	и к	4	4
71	таким образом	11	4
72	приводит к	3	4
73	по себе	7	4
74	тем самым	1	4
75	в одном	9	4
76	не менее	1	4
77	в пределах	9	4
78	шекспира и	2	4
79	и сам	2	4
80	можно сказать	2	4
81	крайней мере	2	4
82	себя в	3	4
83	не есть	1	4
84	во втором	1	4
85	далеко не	1	4
86	по крайней	2	4
87	в данном	2	4
88	все же	5	4
89	перед нами	4	4
90	героя и	5	4
91	едва ли	1	3
92	его не	1	3
93	который в	1	3
94	мы не	2	3
95	говорить о	2	3
96	в целом	4	3
97	уже в	5	3
98	здесь не	1	3
99	но как	3	3
100	ответ на	1	3
101	что они	1	3
102	в рамках	2	3
103	как в	6	3
104	с этим	1	3
105	что касается	1	3
106	поскольку он	1	3
107	из этих	2	3
108	с их	5	3
109	роль в	2	3
110	литературных произведений	1	3
111	подобно тому	3	3
112	в году	1	3
113	то же	10	3
114	в каждом	8	3
115	не будет	1	3
116	его в	4	3
117	лишь на	2	3
118	точки зрения	21	3
119	не столько	3	3
120	все это	7	3
121	до известной	1	3
122	в то	10	3
123	только не	1	3
124	ничего не	6	3
125	же время	7	3
126	личности в	4	3
127	с ее	2	3
128	в ее	1	3
129	данном случае	2	3
130	в произведении	1	3
131	именно в	6	3
132	было бы	6	3
133	и е	1	3
134	на языке	2	3
135	к содержанию	1	3
136	этом отношении	5	3
137	были бы	4	3
138	что не	1	3
139	не было	3	3
140	он и	5	3
141	вступает в	1	3
142	его как	5	3
143	авторская позиция	1	3
144	известной степени	1	3
145	впервые в	1	3
146	по поводу	1	3
147	к этому	2	3
148	только к	1	2
149	отношения к	2	2
150	например в	3	2
151	самом деле	5	2
152	в первом	2	2
153	по преимуществу	3	2
154	уже по	1	2
155	есть не	2	2
156	а для	1	2
157	на себя	3	2
158	и он	1	2
159	в ней	1	2
160	не от	1	2
161	во всех	5	2
162	со всеми	1	2
163	отличие от	2	2
164	это и	9	2
165	как к	1	2
166	нам кажется	4	2
167	могли бы	3	2
168	как уже	1	2
169	и каждое	1	2
170	но в	4	2
171	в противоположность	3	2
172	второго порядка	2	2
173	бы и	4	2
174	все эти	8	2
175	в тех	1	2
176	в себе	5	2
177	так сказать	3	2
178	на его	2	2
179	что она	2	2
180	в нем	20	2
181	видеть в	1	2
182	не как	12	2
183	и вот	2	2
184	и по	2	2
185	значительной степени	1	2
186	входит в	2	2
187	это не	10	2
188	с самим	1	2
189	авторской позиции	3	2
190	в жизни	6	2
191	в них	3	2
192	несмотря на	6	2
193	с не	1	2
194	или точнее	1	2
195	с точки	15	2
196	в отличие	2	2
197	но они	4	2
198	даже в	2	2
199	дело в	1	2
200	одна из	2	2
201	которого он	1	2
202	как формы	1	2
203	по своей	1	2
204	углом зрения	2	2
205	позиции и	1	2
206	представляется нам	2	2
207	в момент	1	2
208	могут быть	1	2
209	в себя	3	2
210	в дальнейшем	1	2
211	те же	1	2
212	в борьбе	1	2
213	в новом	1	2
214	с героем	1	2
215	поэтому в	2	2
216	об этом	1	2
217	и здесь	3	2
218	или иным	1	2
219	в новую	1	2
220	в значительной	1	2
221	в форме	6	2
222	дистанция между	1	2
223	один из	2	2
224	но с	1	2
225	художественное единство	1	2
226	только в	8	2
227	тем или	1	2
228	то в	1	2
229	все они	1	2
230	в большинстве	2	2
231	всяком случае	3	2
232	не для	1	2
233	произведения и	1	2
234	повесть о	1	2
235	тем что	3	2
236	этом как	1	2
237	в романе	11	2
238	целого как	1	2
239	говорит о	1	2
240	одну из	1	2
241	там где	6	2
242	что мы	1	2
243	не может	11	2
244	о себе	9	2
245	вместе с	2	2
246	и потому	3	2
247	в той	6	2
248	тому как	3	2
249	да и	2	2
250	этого слова	2	2
251	на пути	2	2
252	и для	3	2
253	самого произведения	1	2
254	и от	1	2
255	мира и	7	2
256	хотя и	1	2
257	и все	3	2
258	же в	2	2
259	хотя в	1	2
260	личности и	1	2
261	то что	18	2
262	о своем	1	2
263	сказать что	5	2
264	совершенно не	1	2
265	себе самому	3	2
266	в искусстве	2	2
267	оказывается уже	1	2
268	во всяком	4	2
269	гораздо более	1	2
270	также что	1	1
271	неотделима от	1	1
272	своего и	1	1
273	на самом	4	1
274	ее до	1	1
275	и есть	5	1
276	тем же	1	1
277	из самых	1	1
278	к другому	2	1
279	автора то	1	1
280	и до	1	1
281	из его	3	1
282	этому пути	1	1
283	в зависимости	3	1
284	есть на	1	1
285	собою в	1	1
286	общественных отношений	1	1
287	мы уже	2	1
288	характеристик и	1	1
289	первой и	1	1
290	и само	2	1
291	на первом	1	1
292	что если	1	1
293	ни у	1	1
294	вопрос о	4	1
295	единство и	1	1
296	одновременно в	1	1
297	как обычно	1	1
298	слово о	2	1
299	никак не	2	1
300	оно есть	1	1
301	в полной	1	1
302	я не	3	1
303	зависимости от	3	1
304	и был	3	1
305	бы сказать	1	1
306	во мне	1	1
307	стороны его	1	1
308	он сам	3	1
309	на их	1	1
310	у бальзака	2	1
311	тут и	2	1
312	тем как	4	1
313	иного рода	1	1
314	как если	1	1
315	не все	1	1
316	не путем	1	1
317	формы героя	1	1
318	вступают в	1	1
319	отношение к	1	1
