N	2gram	Losev_Dial_2	Problema
1	и в	19	30
2	в своей	8	22
3	не только	19	18
4	то что	14	18
5	в этом	8	17
6	том что	10	17
7	и даже	14	14
8	таким образом	4	13
9	но и	12	13
10	потому что	14	13
11	также и	2	12
12	о том	5	12
13	в его	1	12
14	а именно	5	12
15	в том	14	12
16	и не	30	12
17	так что	7	11
18	в своем	4	11
19	у него	1	11
20	в этой	3	10
21	в виде	2	10
22	точки зрения	12	10
23	все же	4	9
24	на земле	1	9
25	но в	2	9
26	и вообще	6	9
27	только в	5	9
28	и все	12	9
29	сказать что	10	9
30	с точки	8	8
31	на небо	1	8
32	в конце	2	8
33	вовсе не	13	8
34	но не	6	7
35	как и	10	7
36	не в	8	7
37	никогда не	9	7
38	на землю	1	7
39	связи с	4	7
40	здесь не	1	7
41	в дальнейшем	1	7
42	так и	10	7
43	что он	6	7
44	мы находим	3	7
45	может быть	20	7
46	говорит о	1	7
47	в связи	4	7
48	в результате	2	7
49	вместе с	2	7
50	и на	1	6
51	тут же	4	6
52	и как	10	6
53	в нем	10	6
54	при помощи	1	6
55	его в	3	6
56	несмотря на	2	6
57	и его	5	6
58	можно сказать	5	6
59	и что	5	6
60	что и	5	6
61	уже не	3	6
62	так как	14	6
63	с другой	5	6
64	прежде всего	8	6
65	как бы	14	6
66	конце концов	1	6
67	а в	4	6
68	другой стороны	4	6
69	и то	7	5
70	не просто	12	5
71	в которой	2	5
72	за это	1	5
73	тем не	2	5
74	в силу	5	5
75	и с	5	5
76	в античном	2	5
77	с тем	2	5
78	еще в	1	5
79	нисколько не	4	5
80	миф о	2	5
81	но он	4	5
82	что этот	3	5
83	не менее	3	5
84	и притом	7	5
85	того как	2	5
86	и о	1	5
87	что у	2	5
88	и их	3	5
89	мы можем	1	5
90	а не	16	5
91	не может	9	5
92	так же	2	5
93	как раз	5	5
94	будто бы	3	5
95	в самом	5	5
96	что в	7	5
97	человека и	2	4
98	того же	1	4
99	и он	1	4
100	отнюдь не	6	4
101	и к	7	4
102	в себе	15	4
103	при этом	4	4
104	но все	2	4
105	же не	3	4
106	об этом	3	4
107	было бы	3	4
108	ни в	10	4
109	по крайней	9	4
110	в то	6	4
111	как о	1	4
112	тогда когда	6	4
113	но даже	1	4
114	ясно что	4	4
115	нас в	1	4
116	крайней мере	9	4
117	или в	2	4
118	даже и	1	4
119	далеко не	1	4
120	еще и	1	4
121	в частности	2	4
122	в смысле	5	4
123	из этого	1	4
124	гораздо более	1	4
125	смысле слова	1	3
126	тем же	2	3
127	от своих	2	3
128	время как	7	3
129	в виду	5	3
130	в ней	2	3
131	еще не	4	3
132	он сам	1	3
133	иное как	3	3
134	в ее	4	3
135	совсем не	1	3
136	только тогда	7	3
137	что они	6	3
138	что касается	1	3
139	в противоположность	2	3
140	от этого	3	3
141	он в	1	3
142	с одной	2	3
143	он не	4	3
144	в другом	4	3
145	знает что	1	3
146	этом смысле	1	3
147	не всегда	1	3
148	или вернее	1	3
149	сам же	1	3
150	нет никакого	2	3
151	и другое	1	3
152	что иное	3	3
153	но только	3	3
154	и после	1	3
155	как будто	7	3
156	есть только	4	3
157	только еще	1	3
158	нет никакой	4	3
159	то время	4	3
160	жизнь и	5	3
161	с ним	4	3
162	только и	2	3
163	внимание на	1	3
164	все в	2	3
165	к нему	4	3
166	и хочет	1	3
167	все время	3	3
168	же в	2	3
169	того что	6	3
170	тот же	1	3
171	и тем	1	3
172	в одном	4	3
173	в других	1	3
174	именно в	2	3
175	одной стороны	1	3
176	жизнь в	2	3
177	а потом	4	3
178	быть только	2	3
179	о котором	3	3
180	не что	3	3
181	точно так	1	3
182	таком случае	3	2
183	самом деле	4	2
184	мере в	2	2
185	и до	1	2
186	от всяких	1	2
187	поэтому и	1	2
188	то же	12	2
189	по его	1	2
190	мы имеем	3	2
191	мы не	1	2
192	и тут	3	2
193	равно как	1	2
194	я не	6	2
195	это время	3	2
196	проявляется в	1	2
197	в таком	4	2
198	все эти	2	2
199	в чем	3	2
200	мы будем	1	2
201	не то	5	2
202	не все	1	2
203	на то	1	2
204	в одной	4	2
205	как в	2	2
206	что именно	1	2
207	и нет	2	2
208	кроме того	3	2
209	когда он	1	2
210	можем привести	1	2
211	духа в	1	2
212	однако как	1	2
213	раз в	2	2
214	если он	1	2
215	на его	2	2
216	а скорее	1	2
217	он все	1	2
218	не к	1	2
219	его на	1	2
220	то ни	1	2
221	факт что	1	2
222	его не	2	2
223	это не	10	2
224	форму и	1	2
225	до всякого	1	2
226	но уже	1	2
227	в них	1	2
228	и тогда	3	2
229	не больше	4	2
230	бы на	1	2
231	и сейчас	1	2
232	на месте	1	2
233	в котором	1	2
234	себе а	1	2
235	и более	3	2
236	человека но	2	2
237	и ясно	1	2
238	в науке	2	2
239	и сама	1	2
240	на него	2	2
241	и прочие	1	2
242	ничего не	3	2
243	больше чем	1	2
244	при всем	1	2
245	по своей	4	2
246	месте в	1	2
247	иной раз	5	2
248	тем что	2	2
249	уже и	2	2
250	в области	2	2
251	свое собственное	1	2
252	не могут	4	2
253	это конечно	4	2
254	к тому	2	2
255	как мы	3	2
256	без всякого	4	2
257	данном случае	2	2
258	всей своей	1	2
259	не бог	1	2
260	за то	1	2
261	здесь как	1	2
262	и которые	1	2
263	он был	1	2
264	по себе	18	2
265	в глаза	1	2
266	бы то	1	2
267	и просто	1	2
268	любви к	1	2
269	нет у	1	2
270	между тем	2	2
271	от них	1	2
272	здесь мыслится	1	2
273	и только	4	2
274	здесь в	1	2
275	что здесь	2	2
276	именно о	1	2
277	ли он	1	2
278	в какой	2	2
279	и земли	1	2
280	находим в	1	2
281	именно на	1	2
282	со всеми	1	2
283	есть в	2	2
284	конечно не	6	2
285	уже в	4	2
286	и они	2	2
287	из них	3	2
288	всяком случае	2	2
289	откуда и	1	2
290	и делает	2	2
291	до сих	2	2
292	ее в	2	2
293	представляет собою	1	2
294	что не	6	2
295	то и	1	2
296	мы и	1	2
297	человеческой жизни	2	2
298	и живет	1	2
299	в данном	3	2
300	на тот	1	2
301	да и	6	2
302	по существу	1	2
303	бросается в	1	2
304	в это	3	2
305	с этой	1	2
306	сих пор	2	2
307	только для	1	2
308	но для	1	2
309	важно то	1	2
310	тех или	2	2
311	это уже	2	2
312	мира и	1	2
313	человек и	1	2
314	себя самого	1	2
315	у которого	1	2
316	хотя бы	4	2
317	в целях	3	2
318	не будет	2	2
319	из тех	1	2
320	была бы	3	2
321	жизни и	6	2
322	во всяком	2	2
323	все что	1	2
324	небо и	1	2
325	они не	3	2
326	я и	2	1
327	и т	17	1
328	мы к	1	1
329	должен быть	1	1
330	сам по	3	1
331	людей на	1	1
332	на самом	2	1
333	тех же	1	1
334	это и	3	1
335	и есть	4	1
336	субъект и	1	1
337	имея в	1	1
338	глубине и	1	1
339	в их	2	1
340	мы уже	8	1
341	надо было	1	1
342	что если	3	1
343	которую мы	1	1
344	вопрос о	3	1
345	всех людей	1	1
346	его форму	1	1
347	так чтобы	2	1
348	и ее	1	1
349	и самой	1	1
350	из глубины	1	1
351	в черном	1	1
352	не от	1	1
353	не был	1	1
354	время в	1	1
355	не без	1	1
356	сама собой	1	1
357	а только	3	1
358	и всякий	1	1
359	свою жизнь	1	1
360	если в	2	1
361	которая дана	1	1
362	с собою	1	1
363	ни стало	1	1
364	время на	1	1
365	или иное	4	1
366	мифологии а	1	1
367	только путем	1	1
368	сама по	7	1
369	которые не	2	1
370	во что	1	1
371	он очищает	1	1
372	первый взгляд	1	1
373	если она	2	1
374	с этим	3	1
375	приводимый у	1	1
376	и радости	1	1
377	перед нами	2	1
378	на картине	1	1
379	что по	2	1
380	в небе	2	1
381	это просто	1	1
382	духа и	1	1
383	тогда получится	1	1
384	слова он	1	1
385	мифами о	1	1
386	или иную	1	1
387	то в	1	1
388	из мифа	1	1
389	из жизни	1	1
390	бы и	2	1
391	что это	10	1
392	так или	2	1
393	из этих	1	1
394	в тех	2	1
395	если мы	2	1
396	в строгих	1	1
397	что отношения	1	1
398	но на	1	1
399	и если	4	1
400	вообще не	1	1
401	что она	14	1
402	больше всего	1	1
403	главным образом	1	1
404	времена и	1	1
405	т д	15	1
406	после этого	3	1
407	и миф	1	1
408	всех этих	3	1
409	его тела	1	1
410	сама личность	4	1
411	же это	4	1
412	сердце и	1	1
413	душу и	1	1
414	и вот	4	1
415	содержит в	4	1
416	по образу	1	1
417	мало того	1	1
418	отрицать наличие	1	1
419	к мифологии	1	1
420	и по	4	1
421	в образе	1	1
422	уже по	1	1
423	от нее	1	1
424	тут не	3	1
425	мифологии и	7	1
426	себя и	1	1
427	на всю	2	1
428	задний план	1	1
429	ним в	1	1
430	об этой	2	1
431	поэзии и	4	1
432	больше как	3	1
433	их и	1	1
434	времени и	9	1
435	говорить не	1	1
436	времени в	2	1
437	общества в	1	1
438	чувство и	1	1
439	весь мир	1	1
440	привести только	1	1
441	всего прочего	1	1
442	вызывает не	1	1
443	тела в	1	1
444	только лишь	2	1
445	и творчества	1	1
