N	2gram	Bakhtin_Pr_5	slovoVRo
1	в романе	1	46
2	чужого слова	6	40
3	и в	35	39
4	может быть	14	37
5	и его	14	33
6	то есть	16	26
7	не только	10	24
8	и не	27	22
9	но и	14	21
10	не может	18	20
11	в нем	16	19
12	до конца	4	17
13	в этом	14	16
14	все это	14	16
15	его слово	4	15
16	так и	8	15
17	а не	4	14
18	человек и	4	14
19	чужим словом	1	14
20	отличие от	2	13
21	как в	5	13
22	в процессе	1	13
23	в пределах	11	13
24	слова в	6	13
25	во всех	3	12
26	в отличие	2	12
27	с чужим	2	11
28	слово в	2	11
29	чужое слово	6	10
30	вовсе не	7	10
31	к своему	5	9
32	и с	12	9
33	не в	10	9
34	со своим	2	9
35	словом и	3	8
36	таким образом	7	8
37	оно не	1	8
38	себя в	2	8
39	прежде всего	12	8
40	слова и	11	8
41	точки зрения	7	8
42	еще не	7	7
43	с его	7	7
44	о слове	1	7
45	в него	3	7
46	пределах одного	5	7
47	языком и	1	7
48	при этом	2	7
49	его слова	2	7
50	в этих	2	7
51	для него	14	7
52	с ним	7	7
53	никогда не	4	7
54	как мы	8	7
55	в его	21	7
56	слово как	1	7
57	и даже	5	7
58	и потому	1	7
59	как бы	31	7
60	в сущности	14	6
61	но не	6	6
62	в своем	2	6
63	все же	8	6
64	и к	12	6
65	но в	19	6
66	все эти	3	6
67	чужих слов	1	6
68	так сказать	2	6
69	значительной степени	1	6
70	в них	4	6
71	в слове	6	6
72	как и	18	6
73	она не	1	6
74	в значительной	1	6
75	в большинстве	2	6
76	человек в	1	6
77	там где	7	6
78	этом случае	1	6
79	например в	2	5
80	героя и	10	5
81	своему предмету	7	5
82	и слова	2	5
83	человека в	1	5
84	это не	3	5
85	том что	3	5
86	по себе	4	5
87	слово и	2	5
88	не могут	1	5
89	но все	4	5
90	той или	4	5
91	с другой	4	5
92	один из	1	5
93	в том	5	5
94	с ними	5	5
95	с одной	1	5
96	конечно не	2	5
97	уже не	3	5
98	со словом	3	5
99	слова его	2	5
100	и их	1	5
101	или иной	4	5
102	большинстве случаев	2	5
103	в плане	6	5
104	остается в	1	5
105	и для	8	5
106	только в	6	5
107	от него	6	5
108	и все	15	5
109	и наконец	7	5
110	отношения к	1	4
111	и на	6	4
112	по отношению	6	4
113	отношение к	6	4
114	словом в	1	4
115	сливается с	4	4
116	всех этих	2	4
117	то же	15	4
118	слова не	2	4
119	его в	4	4
120	входит в	1	4
121	с другими	2	4
