N	3gram	Bakhtin_Fr_8	Formalny
1	не может быть	2	10
2	в связи с	3	10
3	с точки зрения	2	7
4	в этом отношении	1	7
5	в самом деле	1	5
6	и в этом	1	5
7	то же время	10	5
8	в то же	10	5
9	вместе с тем	1	4
10	как мы видели	2	4
11	на самом деле	1	3
12	быть и речи	1	3
13	и в то	5	3
14	но и в	1	3
15	может быть и	1	3
16	в большинстве случаев	6	3
17	не в том	1	3
18	с другой стороны	2	3
19	до известной степени	1	3
20	так и в	1	3
21	ни о каком	1	3
22	для того чтобы	2	3
23	прежде всего в	1	2
24	в этом смысле	1	2
25	в отличие от	1	2
26	ни о какой	1	2
27	все без исключения	1	2
28	между этими двумя	1	2
29	с самого начала	1	2
30	и прежде всего	1	2
31	в предисловии к	1	2
32	в том что	6	2
33	как мы знаем	1	2
34	можем судить о	1	1
35	лишь один из	1	1
36	и глубже чем	1	1
37	в их конкретной	1	1
38	более или менее	2	1
39	и исторической жизни	1	1
40	именно и была	1	1
41	а отчасти и	1	1
42	и до сих	2	1
43	к своему пределу	1	1
44	и в особенности	2	1
45	в настоящее время	3	1
46	это было в	1	1
47	и там где	1	1
48	с одной стороны	2	1
49	к диалектам и	1	1
50	до сих пор	8	1
51	и для понимания	1	1
52	и в других	1	1
53	же время в	1	1
54	же время не	1	1
55	они вступают в	1	1
56	во всех этих	1	1
57	но он не	1	1
58	том или ином	1	1
59	во всей его	1	1
60	если же мы	1	1
61	мы полагаем что	1	1
62	мы не можем	1	1
63	в том или	1	1
64	в данном случае	2	1
65	но в то	2	1
66	в книге о	1	1
67	в той же	3	1
68	как один из	1	1
69	но при этом	1	1
70	в большей или	3	1
71	или меньшей степени	3	1
72	он был бы	1	1
73	все же не	1	1
74	один из моментов	1	1
75	в систему языка	1	1
76	бы то ни	2	1
77	до настоящего времени	3	1
78	как к своему	1	1
79	все эти формы	1	1
80	это лишь один	1	1
81	в его существенных	1	1
82	только то что	1	1
83	таким образом в	1	1
84	и некоторые другие	1	1
85	той или другой	1	1
86	большей или меньшей	3	1
87	в некоторых отношениях	2	1
88	он был в	1	1
89	не похож на	1	1
90	во всех сферах	1	1
91	в узком смысле	2	1
92	в процессе перехода	1	1
93	и до настоящего	2	1
94	как и в	4	1
