N	3gram	Vygotskiy__6	KulturaY
1	для того чтобы	8	15
2	в том что	19	15
3	с точки зрения	10	9
4	по отношению к	10	8
5	то обстоятельство что	1	8
6	в самом деле	1	7
7	с другой стороны	2	6
8	в зависимости от	5	5
9	в этом отношении	3	5
10	до сих пор	3	4
11	тем не менее	1	4
12	состоит в том	2	3
13	в этом смысле	2	3
14	о том как	1	3
15	только в том	1	3
16	можно было бы	5	3
17	вместе с тем	2	3
18	и тогда когда	1	3
19	не потому что	1	3
20	в связи с	2	3
21	в свою очередь	1	3
22	не может быть	2	3
23	и того же	4	2
24	в силу того	5	2
25	на самом деле	1	2
26	на то что	4	2
27	в том и	1	2
28	внимание на то	1	2
29	в этом случае	2	2
30	в первую очередь	3	2
31	а только в	2	2
32	силу того что	5	2
33	заключается в том	5	2
34	этой точки зрения	1	2
35	речь в которой	1	2
36	одного и того	4	2
37	к тому что	7	2
38	том что оно	3	2
39	как это часто	1	1
40	что иное как	1	1
41	потому что он	4	1
42	как совершается самый	1	1
43	в пределах данной	1	1
44	это на примере	1	1
45	в силу этого	1	1
46	на самых низких	1	1
47	если таким образом	1	1
48	на том же	1	1
49	ответить на этот	1	1
50	самых низких ступенях	1	1
51	в настоящее время	1	1
52	как увидим ниже	2	1
53	никак не может	1	1
54	и там где	2	1
55	с одной стороны	1	1
56	как раз и	1	1
57	и на самых	2	1
58	есть в сущности	1	1
59	сами по себе	1	1
60	в отличие от	1	1
61	таким образом не	1	1
62	лишь тогда когда	1	1
63	по своему содержанию	1	1
64	в собственном смысле	1	1
65	в сущности говоря	4	1
66	на этот вопрос	2	1
67	мысли с помощью	1	1
68	с этой точки	1	1
69	не то что	1	1
70	так что в	1	1
71	едва ли не	1	1
72	что она способна	1	1
73	ничего общего с	1	1
74	в определенных отношениях	2	1
75	мы видели уже	1	1
76	того что он	2	1
77	в первом случае	3	1
78	до конца и	1	1
79	что мы имеем	1	1
80	первый из них	1	1
81	не только в	1	1
82	не может уже	1	1
83	этом отношении и	1	1
84	чтобы ответить на	1	1
85	тех или иных	1	1
86	с помощью которого	1	1
87	ясно что в	1	1
88	на первых порах	2	1
89	сказал бы что	1	1
90	это не значит	1	1
91	в том смысле	2	1
92	и в силу	1	1
93	исходит из того	1	1
94	собственном смысле слова	1	1
95	это часто бывает	1	1
96	когда мы говорим	2	1
97	потому что если	1	1
98	так же как	6	1
99	вместо того чтобы	2	1
100	потому что они	1	1
101	в совершенно ином	1	1
102	содержат в себе	1	1
103	и все же	1	1
104	но с другой	1	1
105	не сказал бы	1	1
106	от того что	6	1
107	том смысле что	2	1
108	по аналогии с	1	1
109	что на известной	1	1
110	что оно слишком	1	1
111	с тем что	2	1
112	и тем самым	5	1
113	в каждой из	1	1
114	той или иной	1	1
115	смысле этого слова	1	1
116	друг от друга	1	1
117	во втором случае	2	1
118	после того как	1	1
119	что оно не	1	1
120	эту точку зрения	2	1
121	именно в силу	1	1
122	не что иное	1	1
123	по сравнению со	1	1
124	на этот раз	1	1
125	того факта что	1	1
126	точно так же	1	1
127	что и в	1	1
128	только тогда когда	1	1
129	является как бы	2	1
130	языка и что	1	1
