N	2gram	Bakhtin_Fr_2	Problema
1	и в	49	30
2	в своей	5	22
3	то есть	32	21
4	не только	17	18
5	то что	6	18
6	в этом	15	17
7	том что	4	17
8	и даже	2	14
9	людей и	1	13
10	таким образом	7	13
11	но и	13	13
12	потому что	1	13
13	также и	3	12
14	о том	3	12
15	в его	18	12
16	в том	3	12
17	и не	15	12
18	так что	1	11
19	в своем	5	11
20	у него	2	11
21	в этой	10	10
22	в виде	1	10
23	для нас	1	10
24	точки зрения	6	10
25	все же	7	9
26	на земле	3	9
27	но в	4	9
28	как символ	1	9
29	и вообще	3	9
30	только в	13	9
31	и все	3	9
32	сказать что	6	9
33	хотя и	2	8
34	художественного творчества	1	8
35	с точки	5	8
36	в конце	2	8
37	вовсе не	10	8
38	но не	5	7
39	как и	11	7
40	не в	1	7
41	никогда не	5	7
42	связи с	2	7
43	здесь не	2	7
44	в дальнейшем	2	7
45	так и	6	7
46	что он	3	7
47	до нас	8	7
48	мы находим	4	7
49	может быть	5	7
50	говорит о	1	7
51	в связи	2	7
52	вместе с	2	7
53	и на	17	6
54	и как	1	6
55	в нем	9	6
56	его в	1	6
57	несмотря на	3	6
58	уже у	1	6
59	можно найти	2	6
60	и его	17	6
61	можно сказать	2	6
62	что и	1	6
63	так как	6	6
64	с другой	4	6
65	прежде всего	19	6
66	как бы	11	6
67	и для	1	6
68	конце концов	1	6
69	а в	4	6
70	другой стороны	3	6
71	и то	1	5
72	для себя	1	5
73	в году	13	5
74	в которой	1	5
75	в силу	1	5
76	и с	6	5
77	в античном	1	5
78	с тем	1	5
79	он и	1	5
80	еще в	2	5
81	но он	6	5
82	что этот	1	5
83	не менее	1	5
84	того как	2	5
85	и о	4	5
86	художественное творчество	1	5
87	и у	1	5
88	и их	1	5
89	мы можем	2	5
90	а не	1	5
91	не может	7	5
92	так же	2	5
93	как раз	1	5
94	будто бы	1	5
95	в самом	3	5
96	что в	2	5
97	человека и	3	4
98	того же	1	4
99	и он	1	4
100	и к	4	4
101	в себе	4	4
102	при этом	5	4
103	но все	4	4
104	об этом	1	4
105	было бы	3	4
106	ни в	3	4
107	не мог	1	4
108	в то	6	4
109	как о	1	4
110	тогда когда	1	4
111	свободы и	1	4
112	но даже	2	4
113	некоторой степени	1	4
114	и сам	1	4
115	ясно что	1	4
116	оказывается что	1	4
117	в качестве	2	4
118	для людей	1	4
119	до некоторой	1	4
120	даже и	2	4
121	далеко не	3	4
122	еще и	1	4
123	нового времени	4	4
124	если не	1	4
125	в частности	1	4
126	в смысле	2	4
127	под названием	2	4
128	как именно	2	4
129	жизни в	3	4
130	новое время	1	3
131	тем же	1	3
132	на первом	3	3
133	в виду	3	3
134	в ней	2	3
135	и самого	1	3
136	еще не	2	3
137	в ее	3	3
138	только тогда	1	3
139	что они	2	3
140	что касается	2	3
141	в противоположность	2	3
142	от этого	1	3
143	он в	1	3
144	бы не	1	3
145	учение о	2	3
146	с одной	3	3
147	он не	1	3
148	в другом	2	3
149	знает что	1	3
150	в новое	2	3
151	не всегда	1	3
152	в отношении	2	3
153	в самой	2	3
154	и после	2	3
155	не столь	1	3
156	в духе	4	3
157	есть только	1	3
158	указывает на	1	3
159	он видит	2	3
160	жизнь и	2	3
161	в эпоху	13	3
162	с ним	4	3
163	настоящее время	1	3
164	после того	1	3
165	и который	1	3
166	к нему	3	3
167	же в	3	3
168	и справедливости	1	3
169	того что	1	3
170	тот же	5	3
171	в начале	5	3
172	в одном	3	3
173	для них	2	3
174	для того	1	3
175	именно в	6	3
176	одной стороны	3	3
177	и страдания	1	3
178	видит в	3	3
179	быть только	1	3
180	первом плане	3	3
181	в настоящее	1	3
182	еще более	1	3
183	и другие	2	3
184	самом деле	1	2
185	и до	4	2
186	поэтому и	1	2
187	то же	7	2
188	и за	2	2
189	те времена	1	2
190	из всех	1	2
191	мы имеем	1	2
192	еще до	1	2
193	равно как	1	2
194	я не	1	2
195	в древности	1	2
196	проявляется в	1	2
197	все эти	7	2
198	в чем	1	2
199	что люди	2	2
200	мы будем	1	2
201	не входит	1	2
202	значение и	1	2
203	по отношению	1	2
204	отношение к	8	2
205	он пишет	3	2
206	и речи	1	2
207	на то	2	2
208	в одной	1	2
209	как в	1	2
210	время это	1	2
211	бы с	1	2
212	раз в	3	2
213	борьбы с	1	2
214	на его	2	2
215	по словам	2	2
216	античном мире	1	2
217	и дальше	1	2
218	это не	1	2
219	по мысли	1	2
220	в них	13	2
221	со всей	1	2
222	богами и	1	2
223	и без	2	2
224	во времена	1	2
225	в котором	1	2
226	вторая часть	1	2
227	представление о	1	2
228	страха и	4	2
229	и более	4	2
230	дело в	1	2
231	того чтобы	2	2
232	ничего не	2	2
233	больше чем	1	2
234	иной раз	1	2
235	тем что	4	2
236	в области	4	2
237	точке зрения	1	2
238	не могут	1	2
239	его за	1	2
240	к тому	1	2
241	как мы	7	2
242	значительной мере	1	2
243	без всякого	2	2
244	можно было	3	2
245	и которые	1	2
246	он был	2	2
247	у вольтера	1	2
248	в значительной	3	2
249	нет у	1	2
250	борьбе с	1	2
251	здесь в	6	2
252	что здесь	1	2
253	что только	2	2
254	в какой	1	2
255	именно на	2	2
256	со всеми	2	2
257	есть в	2	2
258	конечно не	1	2
259	уже в	5	2
260	из них	3	2
261	разума и	2	2
262	всяком случае	2	2
263	до сих	4	2
264	ее в	2	2
265	стороны он	1	2
266	что не	1	2
267	и люди	1	2
268	мы и	1	2
269	власти и	2	2
270	с помощью	1	2
271	на тот	1	2
272	да и	3	2
273	такого рода	2	2
274	по существу	2	2
275	с этой	1	2
276	сих пор	4	2
277	с чужими	1	2
278	один из	7	2
279	это уже	1	2
280	этот образ	1	2
281	здесь конечно	1	2
282	в те	1	2
283	в большей	3	2
284	хотя бы	1	2
285	в целях	2	2
286	гораздо больше	1	2
287	человека то	1	2
288	в свою	1	2
289	остается на	1	2
290	отношению к	1	2
291	жизни и	7	2
292	по поводу	2	2
293	к этому	1	2
294	во всяком	2	2
295	все что	2	2
296	то на	1	1
297	отношения к	4	1
298	xvii века	9	1
299	характерно именно	1	1
300	должен быть	1	1
301	на самом	2	1
302	тех же	2	1
303	к своей	1	1
304	это и	2	1
305	даже еще	1	1
306	и насилия	1	1
307	и есть	1	1
308	победы над	1	1
309	от античности	1	1
310	мы встречаем	1	1
311	в их	2	1
312	мы уже	6	1
313	и была	1	1
314	вольтер в	2	1
315	которую мы	1	1
316	бы что	1	1
317	науки и	1	1
318	и стиль	1	1
319	их с	1	1
320	не вполне	1	1
321	и ее	1	1
322	начала в	1	1
323	жизни это	3	1
324	литературе xvii	1	1
325	в xix	3	1
326	характерную для	1	1
327	к году	2	1
328	мечты и	1	1
329	ту эпоху	2	1
330	не был	3	1
331	время в	1	1
332	которое он	1	1
333	с его	5	1
334	в создании	1	1
335	начале и	1	1
336	и всего	1	1
337	бы в	1	1
338	смысле мы	1	1
339	силы и	1	1
340	же она	1	1
341	самого образа	1	1
342	если она	1	1
343	это был	2	1
344	перед нами	1	1
345	начало этого	1	1
346	что по	1	1
347	и наконец	1	1
348	это просто	1	1
349	духа и	3	1
350	для которого	3	1
351	и животных	1	1
352	формы в	1	1
353	в нашем	2	1
354	из этих	5	1
355	в тех	2	1
356	и те	1	1
357	имеем в	2	1
358	весь свой	1	1
359	главным образом	1	1
360	перед всем	3	1
361	когда все	1	1
362	всех этих	3	1
363	избавиться от	1	1
364	на точке	1	1
365	и вот	3	1
366	содержит в	2	1
367	i в	1	1
368	и по	1	1
369	в образе	1	1
370	так например	2	1
371	в нее	1	1
372	себя и	1	1
373	а по	1	1
374	времени и	6	1
375	говорить не	1	1
376	г в	1	1
377	входит в	1	1
378	дать ей	1	1
379	с начала	1	1
380	должен был	2	1
381	были в	2	1
382	но лишь	1	1
383	эту тему	1	1
384	чем в	1	1
385	его прообраза	1	1
386	для своих	1	1
387	их на	1	1
388	именно он	1	1
389	в такой	1	1
390	уже к	2	1
391	почти не	1	1
392	своего рода	1	1
393	и создавать	1	1
394	нельзя было	3	1
395	творчества и	1	1
396	том чтобы	1	1
397	силу и	1	1
398	все это	9	1
399	видно что	1	1
400	их в	3	1
401	где нет	1	1
402	в устах	2	1
403	и под	3	1
404	даже в	3	1
405	же мы	1	1
406	найти еще	1	1
407	вплоть до	2	1
408	xviii века	6	1
409	что эта	1	1
410	с теми	1	1
411	о чем	3	1
412	работе и	1	1
413	самого и	1	1
414	и имеет	1	1
415	можно судить	1	1
416	он мог	1	1
417	для всего	1	1
418	он с	1	1
419	в день	3	1
420	из него	1	1
421	правда в	1	1
422	области художественного	1	1
423	именно с	1	1
424	людей так	1	1
425	понимании и	1	1
426	же время	6	1
427	этих последних	3	1
428	к ней	2	1
429	как она	1	1
430	во всем	3	1
431	xvii и	5	1
432	то этот	1	1
433	было не	1	1
434	к себе	1	1
435	и свободу	1	1
436	на кресте	1	1
437	свое значение	2	1
438	в очень	1	1
439	на это	1	1
440	она не	1	1
441	в наше	1	1
442	правда не	1	1
443	и это	3	1
444	и стали	1	1
445	всем миром	1	1
446	с ее	3	1
447	во вселенной	1	1
448	и пытается	1	1
449	на основе	2	1
450	в средневековой	1	1
451	с самого	1	1
452	для нового	1	1
453	значение в	4	1
454	и когда	1	1
455	в борьбе	1	1
456	не место	1	1
457	собственные имена	1	1
458	поэтому в	1	1
459	силу того	1	1
460	преимущественно в	1	1
461	которому принадлежит	1	1
462	один человек	1	1
463	говорит здесь	1	1
464	и смерть	1	1
465	только потому	1	1
466	это понимание	1	1
467	и здесь	1	1
468	с богами	1	1
469	другими словами	3	1
470	притом в	2	1
471	или на	1	1
472	свободного и	2	1
473	них еще	2	1
474	второй половины	2	1
475	все он	1	1
476	за свое	1	1
477	должно было	1	1
478	которых они	1	1
479	ее от	1	1
480	вся эта	1	1
481	человек был	1	1
482	его только	2	1
483	этот момент	4	1
484	нуждается в	2	1
485	перед тем	1	1
486	он воспроизвел	1	1
487	пришли к	1	1
488	и следовательно	2	1
489	в него	2	1
490	людей с	3	1
491	в италии	1	1
492	наконец и	1	1
493	в новой	2	1
494	одной из	2	1
495	всем известно	1	1
496	в народе	1	1
497	говорил об	1	1
498	успехом в	1	1
499	очень много	2	1
500	наше время	1	1
501	к свободе	1	1
502	какой степени	1	1
503	и легкие	2	1
504	мудрости если	1	1
505	властей и	1	1
506	в большинстве	1	1
507	только на	1	1
508	существования и	2	1
509	здесь же	2	1
510	большинстве случаев	1	1
511	и других	3	1
512	на эту	2	1
513	за ним	1	1
514	что для	3	1
